Year: 2018  Month: 10  ID: WTI  ARGOS: 99505  Name: White Island        
2018 280 10  7 2100  -17.4  869.0   35.2  187.8   87.0    0.0
2018 281 10  8 0000  -18.5  866.7   44.6  183.5   85.6   -0.1
2018 281 10  8 0300  -17.6  876.2   33.2  180.2   87.3   -0.0
2018 281 10  8 0600  -16.9  875.5   37.0  176.8   88.5   -0.1
2018 281 10  8 0900  -17.2  869.2   35.4  180.8   88.1   -0.0
2018 281 10  8 1200  -19.2  863.6   41.2  192.6   85.5   -0.0
2018 281 10  8 1500  -19.9  864.6   28.9  173.5   84.9    0.0
2018 281 10  8 1800  -19.5  870.8   25.6  183.9   84.5   -0.0
2018 281 10  8 2100  -18.5  870.9   19.7  188.6   85.5   -0.0
2018 282 10  9 0000  -17.8  874.4   38.9  179.8   86.1   -0.0
2018 282 10  9 0300  -15.7  882.0   30.2  182.4   89.4   -0.0
2018 282 10  9 0600  -18.5  877.5   21.0  182.1   86.4    0.0
2018 282 10  9 0900  -18.5  878.2   30.9  182.5   86.0    0.0
2018 282 10  9 1200  -18.3  884.1   16.2  185.5   87.3    0.0
2018 282 10  9 1500  -18.3  879.6   25.3  182.7   80.6    0.1
2018 282 10  9 1800  -19.2  876.5   26.2  188.3   82.2   -0.0
2018 282 10  9 2100  -20.3  867.0   16.1  112.6   83.0   -0.1
2018 283 10 10 0000  -19.9  862.0   18.7  146.8   83.2   -0.0
2018 283 10 10 0300  -18.9  865.7   24.2  176.4   84.3   -0.0
2018 283 10 10 0600  -17.6  865.5   15.2  157.5   86.8   -0.0
2018 283 10 10 0900  -17.2  878.8   12.6  198.9   89.0   -0.0
2018 283 10 10 1200  -16.9  873.3   23.9  212.3   89.3    0.0
2018 283 10 10 1500  -17.3  870.1   27.8  210.3   88.5   -0.0
2018 283 10 10 1800  -18.3  862.1   37.3  205.7   86.1   -0.1
2018 283 10 10 2100  -19.3  860.9   27.6  186.8   84.1   -0.1
2018 284 10 11 0000  -17.9  862.5   38.7  190.4   84.9   -0.0
2018 284 10 11 0300  -17.3  866.0   29.9  186.8   86.6   -0.0
2018 284 10 11 0600  -16.5  874.1   15.5  206.6   88.6    0.1
2018 284 10 11 0900  -16.5  874.9   11.8  289.2   89.3    0.0
2018 284 10 11 1200  -16.8  874.7   13.0  293.5   89.8    0.0
2018 284 10 11 1500  -15.7  878.7    5.8  269.9   83.9    0.2
2018 284 10 11 1800  -16.5  881.2   11.3  161.6   89.0    0.0
2018 284 10 11 2100  -17.7  885.4    9.3  167.0   85.4   -0.0
2018 285 10 12 0000  -24.6  883.0   28.6  204.1   78.0    0.1
2018 285 10 12 0300  -23.0  884.2   25.1  205.2   80.5    0.0
2018 285 10 12 0600  -21.0  887.7    9.3  156.0   84.5   -0.0
2018 285 10 12 0900  -19.8  887.7   12.6  231.8   85.2    0.0
2018 285 10 12 1200  -20.4  887.1    9.6  272.6   84.9    0.1
2018 285 10 12 1500  -19.4  887.2    7.9  273.6   85.8   -0.0
2018 285 10 12 1800  -18.3  886.7    7.6  279.2   86.8    0.1
2018 285 10 12 2100  -18.2  886.3   15.3  184.8   86.2   -0.0
2018 286 10 13 0000  -22.2  888.0   11.4  156.6   81.4   -0.1
2018 286 10 13 0300  -22.7  889.7    9.4  168.0   81.4    0.1
2018 286 10 13 0600  -22.0  890.6    7.4  203.5   82.2    0.1
2018 286 10 13 0900  -22.3  891.5    9.8  228.6   82.7    0.1
2018 286 10 13 1200  -21.2  892.4   14.4  222.3   83.9    0.1
2018 286 10 13 1500  -24.5  896.0    5.8  181.1   79.5    0.5
2018 286 10 13 1800  -27.3  897.7   10.9  164.1   78.1   -0.0
2018 286 10 13 2100  -25.8  899.9   12.9  177.2   78.7   -0.1
2018 287 10 14 0000  -24.3  901.5   13.3  172.0   79.4   -0.1
2018 287 10 14 0300  -24.4  904.1    7.0  168.5   78.4   -0.2
2018 287 10 14 0600  -23.0  905.0    3.5  209.8   81.1    0.3
2018 287 10 14 0900  -23.7  905.3    0.3  174.6   80.8    0.1
2018 287 10 14 1200  -24.0  904.4    1.7  282.0   81.2    0.2
2018 287 10 14 1500  -24.1  902.4    9.6  282.4   80.9    0.2
2018 287 10 14 1800  -23.3  901.2   10.4  296.3   81.2    0.0
2018 287 10 14 2100  -22.7  902.5    5.9  274.7   81.6    0.0
2018 288 10 15 0000  -21.0  904.2    0.0  245.4   83.0   -0.3
2018 288 10 15 0300  -22.8  905.0    0.0    0.0   81.3   -0.6
2018 288 10 15 0600  -22.8  905.5    0.5  269.1   81.7   -0.0
2018 288 10 15 0900  -22.9  907.3    7.7  256.7   81.7    0.1
2018 288 10 15 1200  -23.3  908.5    7.7  183.2   81.6    0.4
2018 288 10 15 1500  -24.0  908.7    4.4  185.7   80.6    0.3
2018 288 10 15 1800  -22.5  907.9    4.1  274.7   79.5    0.6
2018 288 10 15 2100  -23.9  906.1    7.8  272.6   78.7    0.1
2018 289 10 16 0000  -22.9  904.9    6.6  276.6   78.5    0.3
2018 289 10 16 0300  -24.6  902.8    7.2  270.2   79.3    0.1
2018 289 10 16 0600  -24.4  899.8    8.2  283.6   80.3   -0.1
2018 289 10 16 0900  -25.0  896.2    8.9  294.1   79.9   -0.0
2018 289 10 16 1200  -25.7  891.0   13.0  289.2   79.3    0.0
2018 289 10 16 1500  -26.0  887.6   10.7  288.7   79.3    0.0
2018 289 10 16 1800  -26.0  885.3    6.7  299.9   79.0   -0.1
2018 289 10 16 2100  -25.6  881.1    9.0  284.9   78.6   -0.4
2018 290 10 17 0000  -25.5  878.9    8.7  297.7   78.7   -0.1
2018 290 10 17 0300  -25.2  878.9    5.0  268.0   79.1   -0.3
2018 290 10 17 0600  -27.2  878.7    1.8  150.2   78.1   -0.1
2018 290 10 17 0900  -27.0  878.9    0.0    0.0   77.5   -0.2
2018 290 10 17 1200  -24.3  878.7    9.4  191.1   80.7    0.2
2018 290 10 17 1500  -25.9  878.8    6.8  252.9   79.1    0.1
2018 290 10 17 1800  -23.6  878.3    8.9  261.4   79.8    0.4
2018 290 10 17 2100  -25.1  876.5   13.8  257.7   79.3   -0.0
2018 291 10 18 0000  -24.4  875.8   11.8  280.9   80.2   -0.1
2018 291 10 18 0300  -23.6  874.8   14.9  274.0   80.5   -0.1
2018 291 10 18 0600  -23.6  874.2   14.3  277.3   80.8   -0.1
2018 291 10 18 0900  -23.4  875.1   14.3  268.9   81.4   -0.0
2018 291 10 18 1200  -22.4  876.1   13.4  265.8   82.1    0.2
2018 291 10 18 1500  -21.6  877.1   14.5  260.8   83.1    0.7
2018 291 10 18 1800  -22.3  878.3   13.0  272.6   80.8    0.4
2018 291 10 18 2100  -21.5  879.6   15.1  272.4   76.6    0.3
2018 292 10 19 0000  -20.2  879.8   18.8  252.4   86.6    0.8
2018 292 10 19 0300  -18.9  882.0   20.8  236.5   82.9    0.0
2018 292 10 19 0600  -18.5  882.6   29.5  216.8   84.7   -0.1
2018 292 10 19 0900  -18.5  881.9   33.6  216.0   87.2    0.0
2018 292 10 19 1200  -18.7  889.6   19.7  230.9   86.8    0.0
2018 292 10 19 1500  -20.5  891.2   11.7  280.0   84.6   -0.0
2018 292 10 19 1800  -17.6  892.8   11.7  276.0   86.0    0.2
2018 292 10 19 2100  -17.7  892.1   14.7  272.1   83.3   -0.2
2018 293 10 20 0000  -16.4  891.4   14.6  273.6   72.9    0.2
2018 293 10 20 0300  -14.4  889.3   18.6  288.1   61.8    0.1
2018 293 10 20 0600  -17.3  888.6   19.7  289.7   79.7   -0.0
2018 293 10 20 0900  -18.4  887.4   19.9  277.7   86.4    0.0
2018 293 10 20 1200  -18.4  891.4   11.4  274.4   86.4    0.1
2018 293 10 20 1500  -17.7  891.9    8.0  282.0   72.6    0.3
2018 293 10 20 1800  -21.0  893.1    7.4  154.9   85.7    0.0
2018 293 10 20 2100  -20.2  893.4    8.6  154.5   77.8   -0.0
2018 294 10 21 0000  -20.9  893.9    8.2  153.4   66.0    0.3
2018 294 10 21 0300  -18.9  894.2    1.8  240.2   64.1   -0.5
2018 294 10 21 0600  -20.6  893.1    9.6  191.8   55.8    0.2
2018 294 10 21 0900  -21.1  892.9   10.8  186.5   62.9    0.3
2018 294 10 21 1200  -22.2  892.4    8.0  160.1   76.6   -0.0
2018 294 10 21 1500  -23.1  891.1   15.4  182.5   82.0    0.1
2018 294 10 21 1800  -23.6  890.8   16.1  195.6   78.1    0.2
2018 294 10 21 2100  -23.7  892.8    6.8  216.1   76.7    0.1
2018 295 10 22 0000  -23.2  892.5   11.3  171.3   78.0   -0.1
2018 295 10 22 0300  -23.2  892.7   10.3  191.5   79.0   -0.0
2018 295 10 22 0600  -23.5  893.1    9.3  176.1   80.0   -0.1
2018 295 10 22 0900  -24.3  893.2    7.8  191.8   80.4    0.0
2018 295 10 22 1200  -24.7  893.3    6.9  167.6   80.2    0.3
2018 295 10 22 1500  -23.3  893.2    4.5  194.2   81.2    0.1
2018 295 10 22 1800  -22.1  892.3    4.4  208.0   81.8    0.1
2018 295 10 22 2100  -20.8  892.1    2.6  224.5   82.1   -0.3
2018 296 10 23 0000  -22.5  891.5    4.4  157.5   79.4   -0.2
2018 296 10 23 0300  -21.5  890.9    0.1  270.8   80.4   -0.0
2018 296 10 23 0600  -23.1  890.6    3.9  254.1   80.4   -0.2
2018 296 10 23 0900  -23.5  890.7    0.9  211.3   81.0   -0.1
2018 296 10 23 1200  -23.6  890.9    5.2  179.4   81.0    0.0
2018 296 10 23 1500  -24.2  890.6    5.5  178.0   80.6    0.0
2018 296 10 23 1800  -24.5  890.7    6.1  176.6   79.6   -0.0
2018 296 10 23 2100  -23.3  891.0    5.3  173.7   75.3    0.1
2018 297 10 24 0000  -22.3  890.5    8.9  196.4   52.9   -0.1
2018 297 10 24 0300  -22.4  889.1   13.7  206.4   55.2    0.1
2018 297 10 24 0600  -21.8  887.5   18.8  229.3   59.8   -0.1
2018 297 10 24 0900  -20.8  888.0   16.5  209.0   50.3    0.3
2018 297 10 24 1200  -20.1  886.4   16.4  212.5   52.8    0.3
2018 297 10 24 1500  -19.0  885.7   15.8  205.5   48.2    0.2
2018 297 10 24 1800  -17.9  886.6   15.1  176.6   46.7    0.0
2018 297 10 24 2100  -17.5  885.5   16.3  197.3   42.0    0.2
2018 298 10 25 0000  -16.5  885.2   13.1  199.3   41.5    0.1
2018 298 10 25 0300  -15.0  884.2   11.2  210.7   38.4    0.1
2018 298 10 25 0600  -14.7  882.9   13.3  240.7   41.6    0.1
2018 298 10 25 0900  -13.5  881.4   16.1  230.6   35.2    0.2
2018 298 10 25 1200  -12.9  877.6   25.6  215.5   35.6    0.2
2018 298 10 25 1500  -13.8  876.8   25.2  204.4   53.0    0.1
2018 298 10 25 1800  -13.5  870.4   33.5  200.2   87.2   -0.0
2018 298 10 25 2100  -12.2  868.5   36.0  192.1   91.8   -0.0
2018 299 10 26 0000  -12.1  867.8   28.8  183.4   88.3   -0.0
2018 299 10 26 0300  -11.8  871.0   37.0  214.8   96.5   -0.0
2018 299 10 26 0600  -11.3  869.8   20.4  155.8   98.7   -0.0
2018 299 10 26 0900  -12.2  869.9   27.9  177.7   97.3   -0.0
2018 299 10 26 1200  -17.5  881.7   36.0  177.1   86.2   -0.1
2018 299 10 26 1500  -17.9  891.5   25.5  166.7   87.4   -0.0
2018 299 10 26 1800  -15.2  892.2   21.5  186.9   84.9   -0.0
2018 299 10 26 2100  -15.6  888.9   28.9  190.6   85.9   -0.0
2018 300 10 27 0000  -13.5  887.7   27.9  201.1   72.7    0.0
2018 300 10 27 0300  -12.9  890.3   18.4  187.6   64.6    0.0
2018 300 10 27 0600  -12.6  890.9    6.0  244.6   65.0   -0.4
2018 300 10 27 0900  -12.0  889.0    5.9  237.7   47.0   -0.1
2018 300 10 27 1200  -12.8  887.7    8.8  253.0   56.2    0.2
2018 300 10 27 1500  -12.4  886.7    9.4  252.4   51.8    0.1
2018 300 10 27 1800  -10.9  885.9   14.7  201.7   41.5    0.2
2018 300 10 27 2100  -10.3  886.7    8.9  214.2   45.1   -0.1
2018 301 10 28 0000  -11.7  883.0   22.1  227.2   92.7   -0.1
2018 301 10 28 0300  -10.1  881.3   29.4  221.5   73.2   -0.0
2018 301 10 28 0600  -11.9  877.2   36.4  200.7   96.3    0.0
2018 301 10 28 0900  -13.7  883.5   25.6  204.7   94.0   -0.0
2018 301 10 28 1200  -19.6  887.6   13.7  160.3   85.4   -0.1
2018 301 10 28 1500  -16.9  888.4   21.6  166.1   89.0    0.0
2018 301 10 28 1800  -15.7  892.6   13.9  162.1   90.1    0.0
2018 301 10 28 2100  -14.0  893.4   13.6  192.4   87.8    0.2
2018 302 10 29 0000  -10.6  888.1   29.1  211.9   95.6   -0.1
2018 302 10 29 0300   -9.3  890.9   25.0  195.6   92.0    0.1
2018 302 10 29 0600   -8.2  889.3   28.4  198.1   87.7    0.1
2018 302 10 29 0900   -8.4  890.9   23.6  207.5  100.0    0.0
2018 302 10 29 1200   -8.0  892.0   21.5  195.4   61.9    0.1
2018 302 10 29 1500   -7.0  894.3    7.8  230.4   58.5    0.3
2018 302 10 29 1800   -6.8  894.1    4.0  271.9   64.2   -0.1
2018 302 10 29 2100   -7.5  893.6    9.2  179.6   45.2    0.2
2018 303 10 30 0000   -7.5  893.2    7.2  160.2   37.9   -0.0
2018 303 10 30 0300   -7.6  892.7    4.4  137.9   37.8   -0.3
2018 303 10 30 0600   -7.6  892.1    3.9  179.3   37.9    0.0
2018 303 10 30 0900   -7.2  891.5    1.2  272.6   33.4    0.1
2018 303 10 30 1200   -9.0  890.9    4.4  271.5   42.6    0.1
2018 303 10 30 1500   -8.9  890.3    1.2  198.8   41.1    0.3
2018 303 10 30 1800   -8.8  889.6    2.4    4.4   33.1    0.0
2018 303 10 30 2100   -9.9  889.2    4.7  301.9   38.5   -0.0
2018 304 10 31 0000  -10.8  888.4    7.6  273.6   74.7   -0.4
2018 304 10 31 0300  -11.9  887.8    6.7  274.5   99.9   -0.4
2018 304 10 31 0600  -11.9  887.3    5.2  279.5   93.1    0.0
2018 304 10 31 0900  -13.0  887.4    5.7  260.8   95.9   -0.1
2018 304 10 31 1200  -13.0  887.8    0.8  260.5   95.1   -0.4
2018 304 10 31 1500  -13.7  887.8    0.0    0.0   95.2    0.1
2018 304 10 31 1800  -13.0  888.0    0.0    0.0   88.5   -0.1
2018 304 10 31 2100  -14.0  888.4    2.1  351.6   80.9   -0.0
