Year: 2018  Month: 02  ID: CHA  ARGOS: 99602  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2018  32  2  1 0000   -3.6  995.3    0.9  236.2   79.0  444.0
2018  32  2  1 0300   -2.4  995.1    1.6   15.8   73.3  444.0
2018  32  2  1 0600   -3.3  995.1    2.6   40.1   73.9  444.0
2018  32  2  1 0900   -4.2  995.3    0.9  336.0   82.3  444.0
2018  32  2  1 1200   -5.9  994.8    0.3  320.2   87.7  444.0
2018  32  2  1 1500   -5.1  994.1    2.2  219.2   90.4  444.0
2018  32  2  1 1800   -6.1  993.9    0.2  270.0   81.9  444.0
2018  32  2  1 2100   -5.4  994.1    0.7    2.8   88.4  444.0
2018  33  2  2 0000   -3.5  993.5    1.0    4.1   76.7  444.0
2018  33  2  2 0300   -2.5  992.8    4.1  143.9   66.6  444.0
2018  33  2  2 0600   -3.6  992.7    4.4  143.7   68.8  444.0
2018  33  2  2 0900   -4.1  992.5    4.2  138.8   65.9  444.0
2018  33  2  2 1200   -4.8  992.2    3.5  146.8   68.3  444.0
2018  33  2  2 1500   -6.4  991.9    0.3  250.6   76.4  444.0
2018  33  2  2 1800   -9.4  992.3    0.5  281.1   82.9  444.0
2018  33  2  2 2100   -6.7  992.2    0.8  230.2   78.2  444.0
2018  34  2  3 0000   -3.6  992.3    0.8  250.1   60.4  444.0
2018  34  2  3 0300   -3.6  992.0    5.6  144.1   64.1  444.0
2018  34  2  3 0600   -3.7  992.3    0.5   54.6   58.8  444.0
2018  34  2  3 0900   -5.7  992.9    1.1  226.0   75.4  444.0
2018  34  2  3 1200   -7.2  992.5    2.6  255.5   58.6  444.0
2018  34  2  3 1500   -6.5  992.5    1.4   61.6   60.1  444.0
2018  34  2  3 1800   -6.1  992.3    1.7    9.4   55.6  444.0
2018  34  2  3 2100   -4.0  992.4    2.3  233.8   51.6  444.0
2018  35  2  4 0000   -2.9  991.7    3.9   59.4   51.4  444.0
2018  35  2  4 0300   -2.5  991.1    1.1  282.7   58.0  444.0
2018  35  2  4 0600   -3.6  991.0    1.5  311.6   56.6  444.0
2018  35  2  4 0900   -3.9  990.4    1.3  250.2   64.1  444.0
2018  35  2  4 1200   -4.1  989.2    1.3  278.1   59.6  444.0
2018  35  2  4 1500   -4.5  988.3    0.6  216.8   61.3  444.0
2018  35  2  4 1800   -3.8  987.2    1.2  158.2   36.0  444.0
2018  35  2  4 2100   -5.1  986.7    9.1  239.1   51.6  444.0
2018  36  2  5 0000   -5.5  986.0   11.6  233.8   67.6  444.0
2018  36  2  5 0300   -6.6  985.2   10.6  242.7   86.4  444.0
2018  36  2  5 0600   -7.1  985.5   10.9  238.2   93.9  444.0
2018  36  2  5 0900   -7.2  985.4   11.4  239.3   93.8  444.0
2018  36  2  5 1200   -6.2  985.4    7.6  205.7   69.3  444.0
2018  36  2  5 1500   -6.0  984.9    9.4  206.2   64.4  444.0
2018  36  2  5 1800   -4.8  984.1    9.9  209.6   46.5  444.0
2018  36  2  5 2100   -5.5  984.0   14.5  229.0   69.2  444.0
2018  37  2  6 0000   -5.3  984.0   14.7  225.2   81.1  444.0
2018  37  2  6 0300   -5.6  984.3   13.0  232.9   92.7  444.0
2018  37  2  6 0600   -4.3  985.0   12.1  215.4   88.2  444.0
2018  37  2  6 0900   -3.6  985.7    9.3  221.9   73.9  444.0
2018  37  2  6 1200   -4.6  986.1    3.2  220.5   56.3  444.0
2018  37  2  6 1500   -3.4  985.4    7.7  200.5   41.5  444.0
2018  37  2  6 1800   -3.4  985.4    9.7  205.1   43.9  444.0
2018  37  2  6 2100   -4.7  985.5    6.2  239.1   55.1  444.0
2018  38  2  7 0000   -2.9  986.0    1.1    3.2   46.2  444.0
2018  38  2  7 0300   -3.0  985.3    0.7  328.3   59.2  444.0
2018  38  2  7 0600   -2.6  984.0    0.3  254.5   57.9  444.0
2018  38  2  7 0900   -3.8  983.0    0.4  236.2   65.5  444.0
2018  38  2  7 1200   -8.4  981.9    0.5  255.0   87.8  444.0
2018  38  2  7 1500   -5.8  980.9    2.2  238.4   82.1  444.0
