Year: 2018  Month: 12  ID: SID  ARGOS: 30393  Name: Siple Dome          
Lat: 81.66S  Lon: 148.78W  Elev:  668m
2018 335 12  1 0000  -16.5  894.1    3.4   75.0   78.8  444.0
2018 335 12  1 0300  -16.2  893.5    1.7  116.0   80.0  444.0
2018 335 12  1 0600  -17.4  893.0    3.5   97.0   80.0  444.0
2018 335 12  1 0900  -18.0  892.1    2.2  109.0   78.0  444.0
2018 335 12  1 1200  -18.5  891.5    4.2  167.0   79.0  444.0
2018 335 12  1 1500  -18.3  890.5    4.2  188.0   79.0  444.0
2018 335 12  1 1800  -17.3  889.7    4.3  196.0   77.8  444.0
2018 335 12  1 2100  -14.5  889.0    3.9  192.0   79.0  444.0
2018 336 12  2 0000  -11.1  889.0    3.2  138.0   79.6  444.0
2018 336 12  2 0300  -12.0  889.1    3.0   91.0   80.0  444.0
2018 336 12  2 0600  -12.8  889.7    3.0   67.0   73.9  444.0
2018 336 12  2 0900  -11.5  890.7    3.7   72.0   70.0  444.0
2018 336 12  2 1200  -10.8  892.1    3.9   74.0   68.2  444.0
2018 336 12  2 1500  -13.2  893.9    4.3   99.0   71.0  444.0
2018 336 12  2 1800  -10.6  895.8    3.3   97.0   64.0  444.0
2018 336 12  2 2100   -9.0  897.9    3.3   91.0   63.0  444.0
2018 337 12  3 0000   -8.5  900.4    2.7  102.0   65.0  444.0
2018 337 12  3 0300   -9.1  902.6    3.2   98.0   60.0  444.0
2018 337 12  3 0600  -10.7  904.8    3.6  102.0   59.0  444.0
2018 337 12  3 0900  -12.1  906.9    3.7  101.0   63.1  444.0
2018 337 12  3 1200  -11.8  909.2    4.3   99.0   60.0  444.0
2018 337 12  3 1500  -10.6  911.5    3.8   96.0   55.7  444.0
2018 337 12  3 1800   -7.5  913.4    1.5   73.0   43.0  444.0
2018 337 12  3 2100   -6.8  914.8    1.6  172.0   37.0  444.0
2018 338 12  4 0000   -6.6  916.1    1.8  182.0   46.0  444.0
2018 338 12  4 0300   -9.5  915.8    2.4  107.0   58.0  444.0
2018 338 12  4 0600  -12.8  914.5    3.9   83.0   77.0  444.0
2018 338 12  4 0900  -14.9  912.9    5.7   87.0   76.4  444.0
2018 338 12  4 1200  -15.9  910.6    6.2   87.0   74.0  444.0
2018 338 12  4 1500  -13.0  908.2    5.7   91.0   60.0  444.0
2018 338 12  4 1800  -10.6  905.1    6.8  101.0   57.5  444.0
2018 338 12  4 2100   -9.7  902.1    7.7  108.0   61.0  444.0
2018 339 12  5 0000  -10.6  898.8    6.9  100.0   73.0  444.0
2018 339 12  5 0300  -11.1  895.7    7.8   50.0   82.6  444.0
2018 339 12  5 0600  -10.4  894.0    6.9   65.0   85.0  444.0
2018 339 12  5 0900  -10.1  892.3    6.0   68.0   88.0  444.0
2018 339 12  5 1200   -9.5  891.0    6.0   52.0   90.6  444.0
2018 339 12  5 1500   -8.2  889.9    3.4   51.0   91.0  444.0
2018 339 12  5 1800   -7.6  889.3    3.0   64.0   90.0  444.0
2018 339 12  5 2100   -7.3  888.9    3.0   71.0   89.0  444.0
2018 340 12  6 0000   -7.2  888.5    2.5   89.0   84.0  444.0
2018 340 12  6 0300   -6.7  888.4    2.4   72.0   88.7  444.0
2018 340 12  6 0600   -6.9  888.5    0.8   11.0   90.0  444.0
2018 340 12  6 0900   -8.3  889.5    1.4  276.0   92.0  444.0
2018 340 12  6 1200   -8.8  890.7    1.4  216.0   92.0  444.0
2018 340 12  6 1500   -8.2  892.2    1.4   93.0   90.0  444.0
2018 340 12  6 1800   -7.6  893.8    2.4  325.0   83.0  444.0
2018 340 12  6 2100   -7.3  895.5    2.0  324.0   81.0  444.0
2018 341 12  7 0000   -6.9  897.3    1.7  359.0   81.0  444.0
2018 341 12  7 0300   -7.5  898.7    3.2    2.0   85.0  444.0
2018 341 12  7 0600   -8.2  899.9    2.4   13.0   82.9  444.0
2018 341 12  7 0900  -10.3  901.0    3.1   43.0   95.0  444.0
2018 341 12  7 1200   -9.5  901.9    2.4   48.0   83.0  444.0
2018 341 12  7 1500   -8.9  902.3    2.4   44.0   82.0  444.0
2018 341 12  7 1800   -9.3  902.6    2.4   39.0   83.9  444.0
2018 341 12  7 2100   -7.7  902.9    1.6   30.0   80.3  444.0
2018 342 12  8 0000  444.0  903.0    1.1   48.0   80.0  444.0
2018 342 12  8 0300  444.0  902.9    0.6  306.0   74.0  444.0
2018 342 12  8 0600   -8.8  902.5    0.1  220.0   75.0  444.0
2018 342 12  8 0900   -9.2  902.5    2.0  232.0   85.8  444.0
2018 342 12  8 1200   -9.9  902.3    0.8  152.0   88.0  444.0
2018 342 12  8 1500  -10.1  901.9    2.0  168.0   84.0  444.0
2018 342 12  8 1800   -9.0  901.6    1.4  176.0   88.0  444.0
2018 342 12  8 2100   -8.4  901.3    1.6  156.0   85.6  444.0
2018 343 12  9 0000   -8.6  900.6    2.4  125.0   86.0  444.0
2018 343 12  9 0300   -8.9  900.1    1.4  152.0   87.0  444.0
2018 343 12  9 0600   -9.6  899.5    1.2  167.0   90.0  444.0
2018 343 12  9 0900   -9.7  898.9    0.8  198.0   91.9  444.0
2018 343 12  9 1200   -9.9  898.6    1.4  213.0   92.6  444.0
2018 343 12  9 1500   -9.5  898.1    1.4  246.0   90.0  444.0
2018 343 12  9 1800   -9.1  897.8    1.8  265.0   85.0  444.0
2018 343 12  9 2100   -9.3  897.8    3.8  268.0   83.0  444.0
2018 344 12 10 0000  -10.6  898.2    2.6  294.0   82.4  444.0
2018 344 12 10 0300   -9.6  898.5    1.9  294.0   81.0  444.0
2018 344 12 10 0600  -10.1  899.3    2.1    7.0   84.0  444.0
2018 344 12 10 0900  -10.7  900.3    1.5   19.0   92.0  444.0
2018 344 12 10 1200  -11.4  901.2    2.6   58.0   91.0  444.0
2018 344 12 10 1500  -11.6  902.1    2.3   68.0   87.0  444.0
2018 344 12 10 1800  -10.5  902.8    1.1   66.0   83.0  444.0
2018 344 12 10 2100  444.0  903.5    0.9   63.0   78.0  444.0
2018 345 12 11 0000   -8.1  904.1    1.1  155.0   76.0  444.0
2018 345 12 11 0300   -8.6  904.2    1.2   87.0   80.8  444.0
2018 345 12 11 0600   -9.8  904.2    1.5  319.0   94.8  444.0
2018 345 12 11 0900  -10.5  904.3    2.1  266.0   90.0  444.0
2018 345 12 11 1200  -10.2  904.1    2.2  293.0   83.0  444.0
2018 345 12 11 1500   -9.7  903.9    1.9  304.0   82.3  444.0
2018 345 12 11 1800   -9.9  903.9    2.7  319.0   81.0  444.0
2018 345 12 11 2100   -9.3  903.9    1.6  340.0   77.0  444.0
2018 346 12 12 0000  -10.3  904.2    2.4  360.0   83.2  444.0
2018 346 12 12 0300  -10.4  904.2    2.6   24.0   84.0  444.0
2018 346 12 12 0600  -11.7  904.6    1.9   48.0   82.0  444.0
2018 346 12 12 0900  444.0  905.1    0.1   88.0   83.5  444.0
2018 346 12 12 1200  444.0  905.4    0.0    0.0   77.0  444.0
2018 346 12 12 1500  444.0  905.4    0.0    0.0   80.0  444.0
2018 346 12 12 1800  -10.3  905.2    0.0    0.0   81.0  444.0
2018 346 12 12 2100   -9.1  904.8    1.9  115.0   76.5  444.0
2018 347 12 13 0000   -8.9  904.3    2.8  106.0   80.0  444.0
2018 347 12 13 0300   -9.5  903.0    2.0  149.0   78.1  444.0
2018 347 12 13 0600  -11.2  901.7    2.5  183.0   84.0  444.0
2018 347 12 13 0900  -12.9  899.8    3.7  223.0   81.6  444.0
2018 347 12 13 1200  -13.6  898.2    3.5  216.0   82.0  444.0
2018 347 12 13 1500  -14.0  896.6    2.2  143.0   80.6  444.0
2018 347 12 13 1800  -12.7  895.4    5.7   98.0   80.0  444.0
2018 347 12 13 2100  -13.5  895.5    6.5   73.0   81.0  444.0
2018 348 12 14 0000  -12.4  895.8    6.6   63.0   82.0  444.0
2018 348 12 14 0300  -12.6  896.3    6.7   69.0   82.0  444.0
2018 348 12 14 0600  -13.9  896.7    4.4   90.0   81.7  444.0
2018 348 12 14 0900  -12.9  897.1    4.6   93.0   81.0  444.0
2018 348 12 14 1200  -14.1  897.2    5.4   89.0   80.0  444.0
