Year: 2018  Month: 08  ID: EKN  ARGOS:  8923  Name: Evans Knoll         
Lat: 74.85S  Lon: 100.41W  Elev:  188m                  
2018 213  8  1 0000  -31.4  972.1    7.6  444.0   60.0  444.0
2018 213  8  1 0300  -29.1  971.3    6.7  444.0   59.0  444.0
2018 213  8  1 0600  -25.4  971.4    1.1  444.0   51.7  444.0
2018 213  8  1 0900  -25.2  971.3    0.7  444.0   50.0  444.0
2018 213  8  1 1200  -27.1  970.9    5.4  444.0   52.0  444.0
2018 213  8  1 1500  -25.2  970.4    3.4  444.0   49.0  444.0
2018 213  8  1 1800  -27.3  970.2    0.9  444.0   55.0  444.0
2018 213  8  1 2100  -28.5  969.7    1.8  444.0   57.0  444.0
2018 214  8  2 0000  -28.3  969.3    1.3  444.0   61.0  444.0
2018 214  8  2 0300  -29.8  968.4    4.1  444.0   67.0  444.0
2018 214  8  2 0600  -32.3  967.5    0.0  444.0   72.0  444.0
2018 214  8  2 0900  -32.1  966.7    5.2  444.0   70.0  444.0
2018 214  8  2 1200  -33.8  965.9    1.1  444.0   75.0  444.0
2018 214  8  2 1500  -33.4  965.1    4.8  444.0   74.0  444.0
2018 214  8  2 1800  -32.1  964.6    1.8  444.0   71.8  444.0
2018 214  8  2 2100  -31.3  964.0    0.2  444.0   72.0  444.0
2018 215  8  3 0000  -30.8  964.1    1.6  444.0   70.6  444.0
2018 215  8  3 0300  -32.5  964.0    2.2  444.0   70.6  444.0
2018 215  8  3 0600  -32.8  964.7    0.1  444.0   73.0  444.0
2018 215  8  3 0900  -29.4  965.8    2.2  444.0   65.0  444.0
2018 215  8  3 1200  -29.6  967.1    2.1  444.0   66.0  444.0
2018 215  8  3 1500  -30.2  967.6    0.2  444.0   57.0  444.0
2018 215  8  3 1800  -31.1  967.3    0.9  444.0   61.6  444.0
2018 215  8  3 2100  -33.6  966.6    0.3  444.0   68.0  444.0
2018 216  8  4 0000  -33.2  965.9    1.4  444.0   64.0  444.0
2018 216  8  4 0300  -33.9  964.6    1.2  444.0   74.0  444.0
2018 216  8  4 0600  -34.5  962.8    0.7  444.0   72.0  444.0
2018 216  8  4 0900  -36.1  961.6    2.8  444.0   70.0  444.0
2018 216  8  4 1200  -32.9  960.3    3.3  444.0   71.0  444.0
2018 216  8  4 1500  -30.7  958.7    2.4  444.0   73.1  444.0
2018 216  8  4 1800  -31.3  958.3    3.7  444.0   70.0  444.0
2018 216  8  4 2100  -32.9  958.0   10.5  444.0   68.5  444.0
2018 217  8  5 0000  -32.3  958.4   14.1  444.0   64.0  444.0
2018 217  8  5 0300  -33.1  958.0   14.9  444.0   64.8  444.0
2018 217  8  5 0600  -30.7  957.7   15.5  444.0   67.0  444.0
2018 217  8  5 0900  -29.3  957.7   17.3  444.0   68.2  444.0
2018 217  8  5 1200  -27.2  959.5   12.6  444.0   69.1  444.0
2018 217  8  5 1500  -25.7  961.2   11.2  444.0   64.0  444.0
2018 217  8  5 1800  -26.8  961.8    7.7  444.0   61.4  444.0
2018 217  8  5 2100  -28.9  962.5    8.2  444.0   63.7  444.0
2018 218  8  6 0000  -28.1  962.9    6.7  444.0   60.7  444.0
2018 218  8  6 0300  -24.3  963.0    1.1  444.0   50.0  444.0
2018 218  8  6 0600  -18.9  963.1    1.7  444.0   31.6  444.0
2018 218  8  6 0900  -18.3  964.2    2.1  444.0   33.0  444.0
2018 218  8  6 1200  -18.8  964.7    2.6  444.0   63.8  444.0
2018 218  8  6 1500  -17.1  965.2    1.7  444.0   80.5  444.0
2018 218  8  6 1800  -18.0  965.6    5.1  444.0   86.0  444.0
2018 218  8  6 2100  -16.2  965.6    5.9  444.0   88.0  444.0
2018 219  8  7 0000  -12.8  966.2    3.5  444.0   88.0  444.0
2018 219  8  7 0300  -11.0  966.8    7.5  444.0   92.0  444.0
2018 219  8  7 0600   -9.2  968.7    6.7  444.0   79.0  444.0
2018 219  8  7 0900  -10.3  969.3    9.7  444.0   81.0  444.0
2018 219  8  7 1200  -10.7  969.9   14.8  444.0   92.0  444.0
2018 219  8  7 1500  -10.2  971.2   12.8  444.0   89.7  444.0
2018 219  8  7 1800   -9.6  973.2   12.1  444.0   92.4  444.0
2018 219  8  7 2100   -9.4  974.6   11.4  444.0   88.6  444.0
2018 220  8  8 0000   -9.6  977.4   15.6  444.0   86.0  444.0
2018 220  8  8 0300   -9.2  980.4    8.9  444.0   72.8  444.0
2018 220  8  8 0600  -11.3  981.3    7.3  444.0   71.0  444.0
2018 220  8  8 0900   -9.3  982.8    6.4  444.0   64.0  444.0
2018 220  8  8 1200  -10.2  983.6    1.7  444.0   65.0  444.0
2018 220  8  8 1500   -9.6  984.1    2.2  444.0   63.0  444.0
2018 220  8  8 1800  -10.8  983.6    3.6  444.0   59.0  444.0
2018 220  8  8 2100  -12.3  981.5    6.3  444.0   61.4  444.0
2018 221  8  9 0000  -18.7  979.2    9.1  444.0   71.0  444.0
2018 221  8  9 0300  -23.3  975.7   11.4  444.0   75.6  444.0
2018 221  8  9 0600  -22.7  971.1   11.5  444.0   76.0  444.0
2018 221  8  9 0900  -19.0  968.0   12.6  444.0   79.5  444.0
2018 221  8  9 1200  -16.5  963.5   17.9  444.0   87.0  444.0
2018 221  8  9 1500  -16.3  963.4   15.6  444.0   85.0  444.0
2018 221  8  9 1800  -16.1  957.2   24.8  444.0   84.0  444.0
2018 221  8  9 2100  -12.6  955.6   23.9  444.0   90.0  444.0
2018 222  8 10 0000  -11.5  958.8   17.0  444.0   86.6  444.0
2018 222  8 10 0300  -13.3  958.7   23.9  444.0   87.0  444.0
2018 222  8 10 0600  -15.4  958.2   20.7  444.0   88.0  444.0
2018 222  8 10 0900  -17.3  959.4   17.6  444.0   80.0  444.0
2018 222  8 10 1200  -21.2  958.6   18.6  444.0   81.2  444.0
2018 222  8 10 1500  -22.0  960.0   15.0  444.0   82.0  444.0
2018 222  8 10 1800  -21.2  959.4   12.4  444.0   81.4  444.0
2018 222  8 10 2100  -19.4  958.9    8.2  444.0   83.0  444.0
2018 223  8 11 0000  -18.7  958.2    7.8  444.0   74.0  444.0
2018 223  8 11 0300  -16.6  957.5    6.1  444.0   91.0  444.0
2018 223  8 11 0600  -13.8  956.8    5.8  444.0   79.0  444.0
2018 223  8 11 0900  -10.7  957.1    1.4  444.0   69.7  444.0
2018 223  8 11 1200  -10.4  957.6    1.9  444.0   67.0  444.0
2018 223  8 11 1500  -14.4  957.8    4.7  444.0   83.9  444.0
2018 223  8 11 1800  -11.6  957.1    5.0  444.0   62.2  444.0
2018 223  8 11 2100  -16.3  954.8    6.1  444.0   65.0  444.0
2018 224  8 12 0000  -21.6  950.7   11.7  444.0   78.0  444.0
2018 224  8 12 0300  -17.0  944.6   15.3  444.0   84.2  444.0
2018 224  8 12 0600  -14.9  939.0   10.0  444.0   89.0  444.0
2018 224  8 12 0900  -12.4  936.2    9.0  444.0   91.0  444.0
2018 224  8 12 1200   -8.8  936.7    5.8  444.0   85.0  444.0
2018 224  8 12 1500   -7.5  938.3   12.7  444.0   94.0  444.0
2018 224  8 12 1800   -6.7  941.2   10.8  444.0   89.0  444.0
2018 224  8 12 2100   -4.9  945.8    1.4  444.0   87.8  444.0
2018 225  8 13 0000   -9.5  951.1    6.2  444.0   82.0  444.0
2018 225  8 13 0300  -11.4  956.0    1.5  444.0   92.0  444.0
2018 225  8 13 0600  -14.6  954.7    6.4  444.0   83.1  444.0
2018 225  8 13 0900  -17.7  950.6   12.6  444.0   87.3  444.0
2018 225  8 13 1200  -16.7  949.4    8.1  444.0   88.0  444.0
2018 225  8 13 1500  -15.2  950.5    8.1  444.0   86.5  444.0
2018 225  8 13 1800  -17.3  955.7    5.0  444.0   84.9  444.0
2018 225  8 13 2100  -18.3  960.1    7.5  444.0   83.8  444.0
2018 226  8 14 0000  -18.1  960.8    9.3  444.0   87.0  444.0
2018 226  8 14 0300  -19.0  959.0    8.6  444.0   89.0  444.0
2018 226  8 14 0600  -10.9  960.3    4.7  444.0   85.0  444.0
2018 226  8 14 0900  -10.9  961.9    4.7  444.0   78.0  444.0
2018 226  8 14 1200  -21.0  963.2    9.3  444.0   83.0  444.0
2018 226  8 14 1500  -19.5  963.4    9.9  444.0   85.0  444.0
2018 226  8 14 1800  -14.4  964.3    6.0  444.0   73.0  444.0
2018 226  8 14 2100  -12.5  964.7    2.8  444.0   68.0  444.0
2018 227  8 15 0000  -10.9  965.3    2.2  444.0   64.4  444.0
2018 227  8 15 0300  -12.1  965.1    5.6  444.0   67.0  444.0
2018 227  8 15 0600   -9.3  964.9    0.3  444.0   57.0  444.0
2018 227  8 15 0900  -11.5  964.1    7.0  444.0   85.0  444.0
2018 227  8 15 1200  -17.0  962.6   10.1  444.0   72.9  444.0
2018 227  8 15 1500  -21.4  961.1    9.3  444.0   71.8  444.0
2018 227  8 15 1800  -21.4  959.0   11.5  444.0   71.0  444.0
2018 227  8 15 2100  -22.7  956.2   10.4  444.0   68.0  444.0
2018 228  8 16 0000  -21.2  954.8    9.1  444.0   75.7  444.0
2018 228  8 16 0300  -20.6  951.9   14.3  444.0   81.0  444.0
2018 228  8 16 0600  -18.3  950.6   11.8  444.0   82.0  444.0
2018 228  8 16 0900  -17.9  950.9   13.0  444.0   83.0  444.0
2018 228  8 16 1200  -21.1  950.2   15.8  444.0   80.0  444.0
2018 228  8 16 1500  -22.2  949.9   16.2  444.0   81.8  444.0
2018 228  8 16 1800  -20.4  949.5   15.3  444.0   82.9  444.0
2018 228  8 16 2100  -22.6  948.4   13.9  444.0   83.0  444.0
2018 229  8 17 0000  -19.7  950.2   13.5  444.0   85.0  444.0
2018 229  8 17 0300  -22.3  950.0   20.3  444.0   82.0  444.0
2018 229  8 17 0600  -25.1  949.7   17.0  444.0   79.0  444.0
2018 229  8 17 0900  -26.8  949.2   11.2  444.0   78.0  444.0
2018 229  8 17 1200  -23.0  950.5    9.2  444.0   82.0  444.0
2018 229  8 17 1500  -24.1  951.2    8.9  444.0   81.0  444.0
2018 229  8 17 1800  -25.8  951.5    8.3  444.0   78.0  444.0
2018 229  8 17 2100  -25.0  951.9    9.2  444.0   76.4  444.0
2018 230  8 18 0000  -26.2  951.8    8.0  444.0   76.0  444.0
2018 230  8 18 0300  -24.6  951.7    6.7  444.0   73.0  444.0
2018 230  8 18 0600  -23.6  951.5    6.1  444.0   73.8  444.0
2018 230  8 18 0900  -22.6  951.4    6.6  444.0   72.8  444.0
2018 230  8 18 1200  -22.5  950.8    4.7  444.0   65.0  444.0
2018 230  8 18 1500  -25.0  950.7    6.4  444.0   68.0  444.0
2018 230  8 18 1800  -21.1  950.2    0.4  444.0   58.5  444.0
2018 230  8 18 2100  -21.3  950.4    0.0  444.0   61.3  444.0
2018 231  8 19 0000  -20.1  950.4    1.2  444.0   59.0  444.0
2018 231  8 19 0300  -22.9  949.8    5.7  444.0   57.0  444.0
2018 231  8 19 0600  -20.9  949.4    0.8  444.0   64.0  444.0
2018 231  8 19 0900  -23.4  948.8    4.8  444.0   89.0  444.0
2018 231  8 19 1200  -22.0  949.4    0.6  444.0   82.2  444.0
2018 231  8 19 1500  -18.4  951.3    9.8  444.0   85.0  444.0
2018 231  8 19 1800  -23.2  952.0   19.6  444.0   80.7  444.0
2018 231  8 19 2100  -25.7  951.9   16.8  444.0   77.0  444.0
2018 232  8 20 0000  -22.8  954.0   15.4  444.0   64.8  444.0
2018 232  8 20 0300  -23.0  955.2   10.3  444.0   72.0  444.0
2018 232  8 20 0600  -23.7  955.8   13.8  444.0   71.9  444.0
2018 232  8 20 0900  -23.8  956.0    6.0  444.0   63.0  444.0
2018 232  8 20 1200  -23.1  957.0    2.9  444.0   53.8  444.0
2018 232  8 20 1500  -22.5  958.9    4.2  444.0   59.8  444.0
2018 232  8 20 1800  -22.3  960.6    5.2  444.0   57.0  444.0
2018 232  8 20 2100  -22.1  962.2    5.6  444.0   54.7  444.0
2018 233  8 21 0000  -19.1  963.6    1.7  444.0   73.0  444.0
2018 233  8 21 0300  -19.8  964.9    1.1  444.0   49.6  444.0
2018 233  8 21 0600  -20.0  966.5    1.1  444.0   61.0  444.0
2018 233  8 21 0900  -21.2  967.7    3.2  444.0   60.4  444.0
2018 233  8 21 1200  -20.9  968.6    1.6  444.0   52.0  444.0
2018 233  8 21 1500  -23.9  968.6    7.2  444.0   60.0  444.0
2018 233  8 21 1800  -23.4  969.1    2.7  444.0   62.6  444.0
2018 233  8 21 2100  -22.5  969.4    5.8  444.0   63.7  444.0
2018 234  8 22 0000  -22.5  970.2    2.1  444.0   57.0  444.0
2018 234  8 22 0300  -22.4  970.1    0.3  444.0   57.0  444.0
2018 234  8 22 0600  -18.2  970.3    2.8  444.0   48.0  444.0
2018 234  8 22 0900  -16.5  969.2    6.1  444.0   47.0  444.0
2018 234  8 22 1200  -18.1  969.0    2.1  444.0   54.7  444.0
2018 234  8 22 1500  -16.8  968.5    1.2  444.0   61.0  444.0
2018 234  8 22 1800  -15.8  968.4    1.6  444.0   58.8  444.0
2018 234  8 22 2100  -12.4  968.1    3.7  444.0   64.0  444.0
2018 235  8 23 0000  -12.3  967.2    6.8  444.0   73.6  444.0
2018 235  8 23 0300  -13.9  967.5    6.2  444.0   68.0  444.0
2018 235  8 23 0600  -14.4  967.4    5.7  444.0   54.0  444.0
2018 235  8 23 0900  -15.8  965.9    9.2  444.0   71.0  444.0
2018 235  8 23 1200  -22.4  964.5   10.8  444.0   77.0  444.0
2018 235  8 23 1500  -22.8  962.7   12.6  444.0   62.5  444.0
2018 235  8 23 1800  -26.5  959.9   12.0  444.0   63.0  444.0
2018 235  8 23 2100  -28.0  956.9   12.7  444.0   67.0  444.0
2018 236  8 24 0000  -28.0  954.8   10.3  444.0   70.0  444.0
2018 236  8 24 0300  -25.4  952.8    9.3  444.0   69.0  444.0
2018 236  8 24 0600  -24.1  951.6    8.8  444.0   69.0  444.0
2018 236  8 24 0900  -24.1  951.5    7.5  444.0   70.0  444.0
2018 236  8 24 1200  -17.0  953.9   19.8  444.0   57.2  444.0
2018 236  8 24 1500  -19.9  953.0   12.8  444.0   73.0  444.0
2018 236  8 24 1800  -22.2  954.8   18.2  444.0   80.1  444.0
2018 236  8 24 2100  -23.8  950.5   25.7  444.0   77.9  444.0
2018 237  8 25 0000  -25.9  953.5   23.2  444.0   77.0  444.0
