Year: 2018  Month: 02  ID: SID  ARGOS: 30393  Name: Siple Dome          
Lat: 81.66S  Lon: 148.78W  Elev:  668m
2018  32  2  1 0000  444.0  907.0    0.5   78.0   78.0  444.0
2018  32  2  1 0300  -13.2  907.0    3.1   66.0   83.0  444.0
2018  32  2  1 0600  -12.0  907.2    4.6   61.0   86.0  444.0
2018  32  2  1 0900  -12.0  907.5    5.9   69.0   87.0  444.0
2018  32  2  1 1200  -12.2  908.0    6.3   74.0   86.5  444.0
2018  32  2  1 1500  -12.5  908.3    6.3   74.0   86.0  444.0
2018  32  2  1 1800  -12.2  908.9    5.0   75.0   85.0  444.0
2018  32  2  1 2100  -11.3  909.2    5.3   72.0   79.0  444.0
2018  33  2  2 0000  -11.6  909.4    3.4  122.0   70.0  444.0
2018  33  2  2 0300  -11.6  908.9    2.8  122.0   74.0  444.0
2018  33  2  2 0600  -12.7  909.0    2.6   88.0   83.0  444.0
2018  33  2  2 0900  -13.3  909.0    3.1   19.0   94.0  444.0
2018  33  2  2 1200  -15.4  909.2    5.0   35.0   84.0  444.0
2018  33  2  2 1500  -15.3  909.4    5.8   27.0   83.0  444.0
2018  33  2  2 1800  -16.1  909.7    5.8   28.0   82.0  444.0
2018  33  2  2 2100  -15.1  910.1    4.6   25.0   82.1  444.0
2018  34  2  3 0000  -15.2  910.5    5.4    1.0   81.0  444.0
2018  34  2  3 0300  -15.2  910.4    4.4   12.0   82.0  444.0
2018  34  2  3 0600  -15.3  910.4    3.4   22.0   82.2  444.0
2018  34  2  3 0900  -15.4  910.1    1.7   17.0   82.0  444.0
2018  34  2  3 1200  -14.8  909.5    0.9  297.0   84.0  444.0
2018  34  2  3 1500  -14.7  908.4    0.6  258.0   80.0  444.0
2018  34  2  3 1800  -16.6  907.3    2.6  172.0   78.9  444.0
2018  34  2  3 2100  -15.6  906.4    2.4  173.0   81.0  444.0
2018  35  2  4 0000  -15.7  905.3    3.5  181.0   80.0  444.0
2018  35  2  4 0300  -15.0  903.7    5.4  208.0   82.0  444.0
2018  35  2  4 0600  -16.5  902.5    5.5  218.0   81.0  444.0
2018  35  2  4 0900  -18.0  901.7    4.1  214.0   81.0  444.0
2018  35  2  4 1200  -19.3  901.0    3.5  214.0   80.0  444.0
2018  35  2  4 1500  -18.2  900.6    2.8  222.0   80.0  444.0
2018  35  2  4 1800  -17.9  900.6    2.6  207.0   79.0  444.0
2018  35  2  4 2100  -16.5  901.1    1.5  214.0   79.8  444.0
2018  36  2  5 0000  444.0  901.8    0.0    0.0   81.0  444.0
2018  36  2  5 0300  -16.4  902.3    1.4  357.0   76.0  444.0
2018  36  2  5 0600  -17.5  903.0    6.4   14.0   81.0  444.0
2018  36  2  5 0900  -17.6  903.6    5.9   19.0   81.5  444.0
2018  36  2  5 1200  -17.7  904.1    6.8   36.0   82.0  444.0
2018  36  2  5 1500  -18.5  904.3    5.6   45.0   80.0  444.0
2018  36  2  5 1800  -16.7  903.6    7.3   37.0   79.9  444.0
2018  36  2  5 2100  -15.9  903.2    6.9   33.0   82.0  444.0
2018  37  2  6 0000  -14.1  903.0    3.7   30.0   82.2  444.0
2018  37  2  6 0300  -13.9  902.2    1.1    1.0   83.0  444.0
2018  37  2  6 0600  -14.0  901.4    0.0    0.0   83.0  444.0
2018  37  2  6 0900  -15.6  900.4    1.4  199.0   83.0  444.0
2018  37  2  6 1200  -16.1  899.3    2.4  197.0   83.0  444.0
2018  37  2  6 1500  -16.9  897.9    4.3  187.0   82.0  444.0
2018  37  2  6 1800  -17.5  896.6    4.1  145.0   81.8  444.0
2018  37  2  6 2100  -17.5  895.4    4.6  140.0   80.0  444.0
2018  38  2  7 0000  -16.3  894.8    4.1  129.0   80.0  444.0
2018  38  2  7 0300  -15.0  894.1    3.8  114.0   72.0  444.0
2018  38  2  7 0600  -13.1  893.4    4.3  106.0   61.0  444.0
2018  38  2  7 0900  -13.3  893.6    5.0   90.0   54.0  444.0
2018  38  2  7 1200  -10.7  893.5    0.0    0.0   30.0  444.0
2018  38  2  7 1500   -9.2  893.5    2.1   24.0   34.0  444.0
2018  38  2  7 1800  -10.4  893.8    2.3   27.0   37.0  444.0
2018  38  2  7 2100   -8.9  894.2    2.0   49.0   34.4  444.0
2018  39  2  8 0000  -11.3  894.1    4.0   95.0   48.1  444.0
2018  39  2  8 0300  -11.0  892.8    4.3  107.0   49.0  444.0
2018  39  2  8 0600  -11.6  891.0    5.4  116.0   68.0  444.0
2018  39  2  8 0900  -12.5  888.7    5.8  105.0   72.0  444.0
2018  39  2  8 1200   -9.1  887.2    4.1  103.0   79.0  444.0
2018  39  2  8 1500   -9.2  884.6    4.5  122.0   80.0  444.0
2018  39  2  8 1800   -6.6  882.2    1.3  150.0   58.0  444.0
2018  39  2  8 2100   -8.7  880.2    3.0  276.0   62.0  444.0
2018  40  2  9 0000   -7.1  878.9    1.4  276.0   53.0  444.0
2018  40  2  9 0300   -8.4  877.8    3.4  337.0   64.4  444.0
2018  40  2  9 0600  -10.8  878.2    3.7   15.0   71.0  444.0
2018  40  2  9 0900  -10.8  879.4    4.4    6.0   87.0  444.0
2018  40  2  9 1200  -11.2  881.2    4.8   43.0   82.0  444.0
2018  40  2  9 1500  -10.2  883.2    4.8   53.0   88.0  444.0
2018  40  2  9 1800  -11.8  885.4    6.1   57.0   82.0  444.0
2018  40  2  9 2100  -12.1  888.1    6.3   36.0   84.0  444.0
2018  41  2 10 0000  -14.0  891.4    8.9   44.0   81.0  444.0
2018  41  2 10 0300  -12.3  893.9   11.4   42.0   83.0  444.0
2018  41  2 10 0600  -11.2  896.6   12.5   30.0   86.9  444.0
2018  41  2 10 0900   -9.7  900.3   11.9   25.0   90.0  444.0
2018  41  2 10 1200   -9.5  903.0   10.5   33.0   90.0  444.0
2018  41  2 10 1500   -9.8  904.8   10.4   23.0   89.0  444.0
2018  41  2 10 1800  -10.9  906.9    8.9   50.0   87.7  444.0
2018  41  2 10 2100  -10.4  908.7    7.0   50.0   87.0  444.0
2018  42  2 11 0000  -10.8  909.8    5.3   50.0   87.0  444.0
2018  42  2 11 0300  -10.5  910.0    3.4   44.0   87.0  444.0
2018  42  2 11 0600  -11.0  909.9    2.3   58.0   89.0  444.0
2018  42  2 11 0900  -10.9  909.6    2.1   39.0   90.2  444.0
2018  42  2 11 1200   -9.7  908.8    1.9   63.0   86.0  444.0
2018  42  2 11 1500  444.0  907.8    0.8   72.0   90.0  444.0
2018  42  2 11 1800  444.0  906.9    0.5   76.0   89.0  444.0
2018  42  2 11 2100   -9.7  906.0    1.0  241.0   89.0  444.0
2018  43  2 12 0000   -9.9  905.2    1.3  220.0   88.0  444.0
2018  43  2 12 0300   -9.3  903.8    2.3  221.0   91.0  444.0
2018  43  2 12 0600  -10.6  903.2    3.6  220.0   90.0  444.0
2018  43  2 12 0900  -11.8  902.7    4.1  226.0   90.0  444.0
2018  43  2 12 1200  -12.0  902.3    4.2  221.0   89.0  444.0
2018  43  2 12 1500  -12.1  902.0    2.2  260.0   89.0  444.0
2018  43  2 12 1800  -12.4  901.5    2.3  284.0   87.0  444.0
2018  43  2 12 2100  -12.5  901.4    2.3  293.0   86.0  444.0
2018  44  2 13 0000  -12.4  901.3    1.7  290.0   86.0  444.0
2018  44  2 13 0300  -12.7  901.0    2.8  297.0   86.0  444.0
2018  44  2 13 0600  -13.0  901.2    2.3  277.0   87.0  444.0
2018  44  2 13 0900  -13.3  901.1    1.6  317.0   87.0  444.0
2018  44  2 13 1200  -13.5  901.2    2.5   19.0   86.7  444.0
2018  44  2 13 1500  -15.1  900.8    2.1   62.0   84.0  444.0
2018  44  2 13 1800  -15.0  900.4    3.2   56.0   83.0  444.0
2018  44  2 13 2100  -14.8  900.1    4.8   39.0   83.0  444.0
2018  45  2 14 0000  -14.3  899.9    4.6   37.0   83.8  444.0
2018  45  2 14 0300  -13.6  899.7    1.8   47.0   85.0  444.0
2018  45  2 14 0600  -15.4  899.6    1.8   98.0   84.0  444.0
2018  45  2 14 0900  -15.8  899.6    1.9   96.0   84.4  444.0
2018  45  2 14 1200  -15.6  899.7    0.9  138.0   85.0  444.0
2018  45  2 14 1500  -13.7  899.6    2.4  195.0   86.0  444.0
2018  45  2 14 1800  -13.1  899.8    2.3  202.0   84.0  444.0
2018  45  2 14 2100  -11.6  899.9    1.9  245.0   84.0  444.0
2018  46  2 15 0000  -12.7  899.5    5.2  250.0   83.0  444.0
2018  46  2 15 0300  -16.2  898.8    3.6  274.0   81.0  444.0
2018  46  2 15 0600  -19.7  898.0    3.4  275.0   79.2  444.0
2018  46  2 15 0900  -22.3  896.8    2.5  281.0   77.0  444.0
2018  46  2 15 1200  -28.2  896.2    1.1  222.0   73.3  444.0
2018  46  2 15 1500  -25.0  895.4    0.9  176.0   75.0  444.0
2018  46  2 15 1800  -20.3  894.7    0.0    0.0   77.0  444.0
2018  46  2 15 2100  -23.2  894.4    2.6   96.0   76.0  444.0
2018  47  2 16 0000  -22.4  894.7    3.1  102.0   75.0  444.0
2018  47  2 16 0300  -21.2  894.8    4.2  104.0   77.0  444.0
2018  47  2 16 0600  -20.8  895.5    3.9  106.0   78.0  444.0
2018  47  2 16 0900  -18.3  896.3    4.3  100.0   79.1  444.0
2018  47  2 16 1200  -17.0  897.3    2.9  116.0   82.0  444.0
2018  47  2 16 1500  -17.0  898.1    0.9   36.0   78.4  444.0
2018  47  2 16 1800  -17.8  898.8    3.6  305.0   76.0  444.0
2018  47  2 16 2100  -19.9  899.9    3.0  291.0   75.3  444.0
2018  48  2 17 0000  -20.0  901.0    2.7  278.0   76.0  444.0
2018  48  2 17 0300  -21.0  901.3    3.2  297.0   76.0  444.0
2018  48  2 17 0600  -19.8  902.4    3.5  278.0   78.0  444.0
