Year: 2018  Month: 07  ID: LR2  ARGOS: 21360  Name: Laurie II           
2018 187  7  6 0300  -29.0  993.2    1.4  131.0   81.7  444.0
2018 187  7  6 0600  -24.0  992.9    2.7   27.0   89.2  444.0
2018 187  7  6 0900  -18.9  992.0    5.8  332.0   94.0  444.0
2018 187  7  6 1200  -21.4  990.4    3.7  346.0   92.3  444.0
2018 187  7  6 1500  -19.8  988.9    5.5  354.0   93.2  444.0
2018 187  7  6 1800  -19.8  987.6    6.4  339.0   93.6  444.0
2018 187  7  6 2100  -21.6  987.0    3.1  335.0   92.3  444.0
2018 188  7  7 0000  -21.4  985.9    3.1  326.0   91.8  444.0
2018 188  7  7 0300  -32.0  985.5    4.7  224.0   79.5  444.0
2018 188  7  7 0600  -32.2  986.2    7.0  222.0   79.1  444.0
2018 188  7  7 0900  -32.2  987.3    8.2  188.0   78.6  444.0
2018 188  7  7 1200  -35.1  988.0    9.2  204.0   75.6  444.0
2018 188  7  7 1500  -36.1  988.4    7.4  194.0   73.8  444.0
2018 188  7  7 1800  -36.5  989.6    7.4  221.0   73.8  444.0
2018 188  7  7 2100  -35.5  991.1    5.5  221.0   74.2  444.0
2018 189  7  8 0000  -36.2  992.8    4.9  233.0   72.9  444.0
2018 189  7  8 0300  -37.1  993.2    5.8  219.0   72.9  444.0
2018 189  7  8 0600  -38.6  993.6    5.8  224.0   70.7  444.0
2018 189  7  8 0900  -37.4  993.6    5.7  218.0   72.5  444.0
2018 189  7  8 1200  -35.8  993.4    7.6  211.0   74.2  444.0
2018 189  7  8 1500  -37.8  992.9    6.4  208.0   71.6  444.0
2018 189  7  8 1800  -39.9  992.0    3.3  181.0   69.0  444.0
2018 189  7  8 2100  -41.9  991.0    2.9  181.0   66.8  444.0
2018 190  7  9 0000  -42.9  990.0    3.7  183.0   65.0  444.0
2018 190  7  9 0300  -44.8  988.7    3.1  166.0   63.2  444.0
2018 190  7  9 0600  -45.9  987.3    2.9  193.0   61.5  444.0
2018 190  7  9 0900  -45.2  986.7    2.7  187.0   62.4  444.0
2018 190  7  9 1200  -44.8  985.5    2.7  218.0   62.4  444.0
2018 190  7  9 1500  -44.5  985.3    5.3  207.0   65.4  444.0
2018 190  7  9 1800  -42.5  985.6    3.3  221.0   64.6  444.0
2018 190  7  9 2100  -44.6  985.1    4.1  174.0   62.8  444.0
2018 191  7 10 0000  -47.2  985.5    3.3  180.0   59.7  444.0
2018 191  7 10 0300  -47.6  984.8    3.1  172.0   58.8  444.0
2018 191  7 10 0600  -49.4  984.6    2.5  162.0   57.1  444.0
2018 191  7 10 0900  -49.2  983.8    1.6  159.0   57.1  444.0
2018 191  7 10 1200  -48.6  981.9    3.3  191.0   57.5  444.0
2018 191  7 10 1500  -47.1  981.2    5.7  197.0   58.8  444.0
2018 191  7 10 1800  -40.1  980.3    9.2  187.0   67.6  444.0
2018 191  7 10 2100  -42.9  981.1   10.5  225.0   64.1  444.0
2018 192  7 11 0000  -40.0  979.1   14.0  231.0   67.6  444.0
2018 192  7 11 0300  -40.0  978.9   10.5  238.0   68.1  444.0
2018 192  7 11 0600  -38.9  977.2   12.3  228.0   69.8  444.0
2018 192  7 11 0900  -38.6  975.5   10.9  236.0   70.3  444.0
2018 192  7 11 1200  -41.2  974.1    8.6  209.0   66.8  444.0
2018 192  7 11 1500  -43.0  971.6    5.1  208.0   64.6  444.0
2018 192  7 11 1800  -45.0  969.6    4.1  186.0   62.4  444.0
2018 192  7 11 2100  -47.2  966.7    2.9  256.0   60.6  444.0
2018 193  7 12 0000  -46.0  964.2    2.3  183.0   61.0  444.0
2018 193  7 12 0300  -35.4  962.4    2.1  172.0   72.9  444.0
2018 193  7 12 0600  -42.5  961.3    2.5  159.0   65.9  444.0
2018 193  7 12 0900  -38.1  961.2    0.6  149.0   70.3  444.0
2018 193  7 12 1200  -36.8  962.0    2.7  143.0   72.0  444.0
2018 193  7 12 1500  -39.4  963.2    0.4  201.0   69.0  444.0
2018 193  7 12 1800  -38.9  964.2    3.1  105.0   69.4  444.0
2018 193  7 12 2100  -36.8  965.3    3.5  114.0   72.5  444.0
2018 194  7 13 0000  -38.2  966.2    1.6  101.0   70.7  444.0
2018 194  7 13 0300  -34.4  968.0    2.5  343.0   75.6  444.0
2018 194  7 13 0600  -36.9  970.3    1.0  308.0   72.0  444.0
2018 194  7 13 0900  -36.9  972.0    1.9  316.0   73.4  444.0
2018 194  7 13 1200  -38.4  973.6    1.0  283.0   69.4  444.0
2018 194  7 13 1500  -39.4  975.2    0.8  263.0   68.1  444.0
2018 194  7 13 1800  -38.5  976.3    2.1  252.0   69.8  444.0
2018 194  7 13 2100  -35.2  977.0    1.8  274.0   72.9  444.0
2018 195  7 14 0000  -38.0  976.8    1.0  125.0   69.4  444.0
2018 195  7 14 0300  -37.5  975.5    1.9  326.0   71.6  444.0
2018 195  7 14 0600  -35.2  974.3    1.9  344.0   73.8  444.0
2018 195  7 14 0900  -32.1  975.0    3.5  339.0   78.2  444.0
2018 195  7 14 1200  -30.4  976.0    3.7  352.0   81.3  444.0
2018 195  7 14 1500  -30.0  977.3    2.3  354.0   80.0  444.0
2018 195  7 14 1800  -31.9  979.5    1.2  188.0   77.8  444.0
2018 195  7 14 2100  -44.5  981.5    2.1  159.0   64.1  444.0
2018 196  7 15 0000  -46.6  982.0    1.9  186.0   61.5  444.0
2018 196  7 15 0300  -32.9  981.8    2.7  294.0   77.3  444.0
2018 196  7 15 0600  -20.9  981.7    9.0  242.0   91.4  444.0
2018 196  7 15 0900  -19.1  980.9    9.0  229.0   93.2  444.0
2018 196  7 15 1200  -20.8  980.7   12.7  222.0   91.8  444.0
2018 196  7 15 1500  -26.5  982.9   15.4  221.0   85.2  444.0
2018 196  7 15 1800  -26.8  983.2   11.1  222.0   85.7  444.0
2018 196  7 15 2100  -27.4  983.9    7.4  195.0   83.9  444.0
2018 197  7 16 0000  -27.0  984.7    2.9  238.0   84.8  444.0
2018 197  7 16 0300  -23.4  984.1    1.9  299.0   87.9  444.0
2018 197  7 16 0600  -29.1  983.6    1.9  108.0   82.2  444.0
2018 197  7 16 0900  -30.9  983.1    2.7   49.0   80.8  444.0
2018 197  7 16 1200  -28.0  982.5    4.1  352.0   83.0  444.0
2018 197  7 16 1500  -26.6  983.1    2.1  260.0   85.2  444.0
2018 197  7 16 1800  -29.2  982.5    1.6  259.0   81.3  444.0
2018 197  7 16 2100  -26.4  982.5    0.0  167.0   82.6  444.0
2018 198  7 17 0000  -38.0  982.3    1.8   80.0   72.5  444.0
2018 198  7 17 0300  -38.9  982.6    1.4  110.0   70.7  444.0
2018 198  7 17 0600  -29.9  982.8    0.4   38.0   78.6  444.0
2018 198  7 17 0900  -28.0  982.0    0.8  335.0   82.6  444.0
2018 198  7 17 1200  -27.0  981.0    0.6  329.0   83.5  444.0
2018 198  7 17 1500  -43.0  982.2    0.4  119.0   66.8  444.0
2018 198  7 17 1800  -37.8  983.6    1.9  107.0   71.6  444.0
2018 198  7 17 2100  -34.2  984.0    2.1  349.0   74.7  444.0
2018 199  7 18 0000  -31.1  983.6    2.1  344.0   78.6  444.0
2018 199  7 18 0300  -27.4  982.2    3.7  308.0   83.5  444.0
2018 199  7 18 0600  -29.8  982.4    5.5  183.0   81.3  444.0
2018 199  7 18 0900  -27.4  981.7    8.6  229.0   84.4  444.0
2018 199  7 18 1200  -26.9  980.9   11.5  233.0   85.7  444.0
2018 199  7 18 1500  -27.9  979.6    7.2  245.0   83.9  444.0
2018 199  7 18 1800  -30.0  976.7    3.9  273.0   80.8  444.0
2018 199  7 18 2100  -32.8  974.1    4.3  259.0   77.3  444.0
2018 200  7 19 0000  -26.6  970.8    2.3  305.0   84.8  444.0
2018 200  7 19 0300  -32.6  968.6    1.9   83.0   77.3  444.0
2018 200  7 19 0600  -28.4  965.7    3.5  356.0   82.2  444.0
2018 200  7 19 0900  -29.0  962.3    2.3   41.0   81.7  444.0
2018 200  7 19 1200  -31.9  962.0    3.1  177.0   79.1  444.0
2018 200  7 19 1500  -30.9  963.1    5.8  155.0   80.4  444.0
2018 200  7 19 1800  -32.1  965.5    5.3  181.0   78.6  444.0
2018 200  7 19 2100  -37.0  967.3    3.3  153.0   73.4  444.0
2018 201  7 20 0000  -38.5  969.6    1.0  253.0   71.2  444.0
2018 201  7 20 0300  -26.2  970.4    2.7  281.0   85.2  444.0
2018 201  7 20 0600  -19.9  969.5   13.6  235.0   92.7  444.0
2018 201  7 20 0900  -23.9  970.3   16.8  238.0   88.8  444.0
2018 201  7 20 1200  -25.6  971.9   17.0  232.0   86.6  444.0
2018 201  7 20 1500  -23.9  973.7   15.2  233.0   88.3  444.0
2018 201  7 20 1800  -24.9  974.4   12.3  202.0   87.4  444.0
2018 201  7 20 2100  -23.1  974.8   11.5  226.0   89.6  444.0
2018 202  7 21 0000  -25.8  974.5    9.0  246.0   86.1  444.0
2018 202  7 21 0300  -24.5  973.2    6.8  228.0   87.9  444.0
2018 202  7 21 0600  -20.6  970.3    8.2  267.0   91.8  444.0
2018 202  7 21 0900  -21.9  969.6   12.7  240.0   91.0  444.0
2018 202  7 21 1200  -24.9  971.4   13.1  204.0   87.4  444.0
2018 202  7 21 1500  -25.5  972.1    8.6  224.0   87.4  444.0
2018 202  7 21 1800  -22.5  971.6   10.7  207.0   90.1  444.0
2018 202  7 21 2100  -22.1  970.3   13.3  235.0   91.0  444.0
2018 203  7 22 0000  -18.0  968.7   14.4  235.0   94.5  444.0
2018 203  7 22 0300  -19.6  968.2   15.6  229.0   93.2  444.0
2018 203  7 22 0600  -19.1  968.1   11.5  226.0   93.6  444.0
2018 203  7 22 0900  -20.6  968.1   12.1  229.0   91.8  444.0
2018 203  7 22 1200  -22.6  968.7    8.0  221.0   89.2  444.0
2018 203  7 22 1500  -25.6  968.0    5.3  229.0   86.1  444.0
2018 203  7 22 1800  -28.6  967.3    5.7  242.0   82.6  444.0
2018 203  7 22 2100  -25.6  970.0    6.8  225.0   85.2  444.0
2018 204  7 23 0000  -20.8  972.2   17.0  240.0   91.8  444.0
2018 204  7 23 0300  -18.8  974.1   18.9  245.0   94.5  444.0
2018 204  7 23 0600  -22.0  978.8   19.7  218.0   90.5  444.0
2018 204  7 23 0900  -23.8  983.5    9.8  235.0   88.8  444.0
2018 204  7 23 1200  -23.9  986.1   10.1  218.0   87.4  444.0
2018 204  7 23 1500  -24.2  987.2    7.0  187.0   84.8  444.0
2018 204  7 23 1800  -23.6  987.8    3.5  214.0   82.2  444.0
2018 204  7 23 2100  -26.2  986.9    8.8  212.0   80.8  444.0
2018 205  7 24 0000  -29.1  987.5    4.3  257.0   72.5  444.0
2018 205  7 24 0300  -26.1  986.1    0.0  153.0   73.4  444.0
2018 205  7 24 0600  -22.2  983.4    4.9  326.0   84.8  444.0
2018 205  7 24 0900  -24.0  981.0    4.3  302.0   88.8  444.0
2018 205  7 24 1200  -25.6  979.5    0.0  148.0   84.8  444.0
2018 205  7 24 1500  -29.0  981.0    3.3  176.0   83.0  444.0
2018 205  7 24 1800  -25.8  980.7   18.3  240.0   86.6  444.0
2018 205  7 24 2100  -26.1  985.4   18.9  238.0   85.2  444.0
2018 206  7 25 0000  -26.4  988.3   13.5  239.0   85.2  444.0
2018 206  7 25 0300  -19.5  986.2   10.7  257.0   80.4  444.0
2018 206  7 25 0600  -24.9  985.5   12.1  197.0   85.2  444.0
2018 206  7 25 0900  -31.4  985.0   11.1  208.0   78.2  444.0
2018 206  7 25 1200  -29.6  982.4    8.4  194.0   76.4  444.0
2018 206  7 25 1500  -33.8  982.3    3.1   89.0   76.4  444.0
2018 206  7 25 1800  -28.6  981.2    1.4  270.0   81.7  444.0
2018 206  7 25 2100  -30.4  980.9    2.3  249.0   80.4  444.0
2018 207  7 26 0000  -32.2  981.7    2.9  231.0   78.6  444.0
2018 207  7 26 0300  -30.0  982.6    6.4  229.0   81.3  444.0
2018 207  7 26 0600  -27.1  982.4   11.3  212.0   85.2  444.0
2018 207  7 26 0900  -20.6  983.6   11.9  246.0   91.4  444.0
2018 207  7 26 1200  -19.0  982.6   11.5  240.0   85.7  444.0
2018 207  7 26 1500  -23.9  986.7   13.8  204.0   87.4  444.0
2018 207  7 26 1800  -26.9  988.8   11.1  225.0   83.9  444.0
2018 207  7 26 2100  -28.6  990.2    9.2  186.0   82.6  444.0
2018 208  7 27 0000  -24.5  990.1   11.1  226.0   84.8  444.0
2018 208  7 27 0300  -27.6  990.5    4.9  231.0   76.4  444.0
2018 208  7 27 0600  -23.9  989.0    8.0  218.0   77.8  444.0
2018 208  7 27 0900  -25.9  988.9    5.8  215.0   79.5  444.0
2018 208  7 27 1200  -27.9  987.3    5.5  224.0   80.4  444.0
2018 208  7 27 1500  -26.9  985.8    4.5  274.0   74.2  444.0
2018 208  7 27 1800  -24.1  983.7    1.9  312.0   86.6  444.0
2018 208  7 27 2100  -23.2  983.1    3.3  306.0   88.3  444.0
2018 209  7 28 0000  -31.4  983.9    2.7  264.0   79.1  444.0
2018 209  7 28 0300  -33.9  983.7    0.6  323.0   77.3  444.0
2018 209  7 28 0600  -32.9  984.1    3.9  181.0   77.8  444.0
2018 209  7 28 0900  -28.0  984.7    2.1  188.0   83.0  444.0
2018 209  7 28 1200  -30.4  986.5    3.7  215.0   80.8  444.0
2018 209  7 28 1500  -37.0  988.9    2.5  235.0   72.0  444.0
2018 209  7 28 1800  -40.4  991.3    4.3  231.0   69.0  444.0
2018 209  7 28 2100  -39.9  994.0    3.1  208.0   69.4  444.0
2018 210  7 29 0000  -36.0  995.5    3.7  225.0   73.4  444.0
2018 210  7 29 0300  -34.2  997.1    4.3  207.0   75.1  444.0
2018 210  7 29 0600  -38.0  998.4    3.9  181.0   71.6  444.0
2018 210  7 29 0900  -40.0 1000.4    3.9  224.0   69.0  444.0
2018 210  7 29 1200  -40.5 1001.1    3.5  226.0   68.5  444.0
2018 210  7 29 1500  -37.4 1000.8    4.1  235.0   71.2  444.0
2018 210  7 29 1800  -37.4 1000.6    3.1  216.0   72.0  444.0
2018 210  7 29 2100  -40.5 1000.6    1.9  148.0   67.6  444.0
2018 211  7 30 0000  -39.1 1001.0    2.3  142.0   69.4  444.0
2018 211  7 30 0300  -41.2 1000.9    1.9  143.0   66.3  444.0
2018 211  7 30 0600  -37.6 1000.5    1.9  124.0   69.0  444.0
2018 211  7 30 0900  -37.5 1000.6    1.6   79.0   72.0  444.0
2018 211  7 30 1200  -29.6 1000.5    0.6   14.0   81.7  444.0
2018 211  7 30 1500  -30.4 1000.4    1.4  107.0   79.5  444.0
2018 211  7 30 1800  -38.4 1001.0    0.8  172.0   70.3  444.0
2018 211  7 30 2100  -42.4 1002.1    0.8  180.0   66.8  444.0
2018 212  7 31 0000  -40.1 1003.9    1.2  143.0   68.5  444.0
2018 212  7 31 0300  -44.2 1004.9    0.6  173.0   64.1  444.0
2018 212  7 31 0600  -44.1 1006.3    1.0  215.0   63.7  444.0
2018 212  7 31 0900  -42.8 1007.4    1.0  221.0   64.6  444.0
2018 212  7 31 1200  -42.8 1008.2    1.0  195.0   65.0  444.0
2018 212  7 31 1500  -44.8 1008.4    0.4  166.0   62.4  444.0
2018 212  7 31 1800  -42.5 1008.1    0.4  126.0   63.7  444.0
2018 212  7 31 2100  -38.9 1007.9    0.6   79.0   70.7  444.0
