Year: 2018  Month: 07  ID: THI  ARGOS:  8930  Name: Thurston Island     
Lat: 72.94S  Lon:  97.55W  Elev:  145m
2018 182  7  1 0000  -25.7  973.2  444.0  444.0   64.0  444.0
2018 182  7  1 0300  -27.5  972.8  444.0  444.0   73.0  444.0
2018 182  7  1 0600  -31.0  972.3  444.0  444.0   76.0  444.0
2018 182  7  1 0900  -28.1  972.2  444.0  444.0   76.6  444.0
2018 182  7  1 1200  -25.7  972.0  444.0  444.0   79.0  444.0
2018 182  7  1 1500  -24.6  972.4  444.0  444.0   80.0  444.0
2018 182  7  1 1800  -23.1  973.4  444.0  444.0   81.0  444.0
2018 182  7  1 2100  -22.0  973.2  444.0  444.0   82.0  444.0
2018 183  7  2 0000  -19.7  973.5  444.0  444.0   85.0  444.0
2018 183  7  2 0300  -19.2  974.1  444.0  444.0   85.0  444.0
2018 183  7  2 0600  -13.1  973.8  444.0  444.0   94.0  444.0
2018 183  7  2 0900  -12.7  975.6  444.0  444.0   92.0  444.0
2018 183  7  2 1200  -14.3  976.5  444.0  444.0   90.6  444.0
2018 183  7  2 1500  -15.6  978.4  444.0  444.0   89.0  444.0
2018 183  7  2 1800  -17.0  977.0  444.0  444.0   88.5  444.0
2018 183  7  2 2100  -13.3  980.4  444.0  444.0   92.0  444.0
2018 184  7  3 0000  -12.8  980.3  444.0  444.0   92.9  444.0
2018 184  7  3 0300   -9.4  982.1  444.0  444.0   89.0  444.0
2018 184  7  3 0600   -8.0  982.9  444.0  444.0   89.6  444.0
2018 184  7  3 0900  -15.1  983.4  444.0  444.0   91.0  444.0
2018 184  7  3 1200  -11.6  981.5  444.0  444.0   93.5  444.0
2018 184  7  3 1500   -6.8  982.3  444.0  444.0   86.6  444.0
2018 184  7  3 1800  -12.6  981.4  444.0  444.0   93.0  444.0
2018 184  7  3 2100   -8.8  983.0  444.0  444.0   91.0  444.0
2018 185  7  4 0000   -8.5  982.5  444.0  444.0   94.1  444.0
2018 185  7  4 0300   -9.7  979.6  444.0  444.0   90.3  444.0
2018 185  7  4 0600   -9.4  980.7  444.0  444.0   95.0  444.0
2018 185  7  4 0900   -8.2  978.3  444.0  444.0   85.3  444.0
2018 185  7  4 1200   -9.5  976.0  444.0  444.0   87.0  444.0
2018 185  7  4 1500  -12.1  973.5  444.0  444.0   85.0  444.0
2018 185  7  4 1800  -12.5  971.9  444.0  444.0   92.0  444.0
2018 185  7  4 2100  -13.9  970.8  444.0  444.0   92.0  444.0
2018 186  7  5 0000  -16.2  970.5  444.0  444.0   90.0  444.0
