Year: 2018  Month: 03  ID: DIS  ARGOS:  8932  Name: Dismal Island       
2018  66  3  7 0600  444.0  978.9    7.6   52.0   84.5  444.0
2018  66  3  7 0900  444.0  978.4    6.2   96.0   85.0  444.0
2018  66  3  7 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  66  3  7 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  66  3  7 1800  444.0  978.9   10.0   55.0   96.5  444.0
2018  66  3  7 2100  444.0  977.7    6.6   11.0   94.9  444.0
2018  67  3  8 0000  444.0  976.6  444.0  444.0   83.0  444.0
2018  67  3  8 0300  444.0  980.8    9.3    2.0   76.0  444.0
2018  67  3  8 0600  444.0  982.4    9.8   13.0   71.7  444.0
2018  67  3  8 0900  444.0  983.5    3.3  359.0   67.6  444.0
2018  67  3  8 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  67  3  8 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  67  3  8 1800  444.0  986.9    5.3   29.0   68.0  444.0
2018  67  3  8 2100  444.0  986.3   10.5   64.0   80.0  444.0
2018  68  3  9 0000  444.0  986.9   10.1   62.0   90.0  444.0
2018  68  3  9 0300  444.0  986.2    9.3   59.0   81.3  444.0
2018  68  3  9 0600  444.0  986.3   11.5   69.0   83.6  444.0
2018  68  3  9 0900  444.0  985.4   15.1   73.0   88.0  444.0
2018  68  3  9 1200  444.0  984.0   16.3   72.0  444.0  444.0
2018  68  3  9 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  68  3  9 1800  444.0  981.4   16.5   84.0   79.5  444.0
2018  68  3  9 2100  444.0  980.7   15.4   86.0   86.0  444.0
2018  69  3 10 0000  444.0  979.8   17.9   88.0   70.9  444.0
2018  69  3 10 0300  444.0  978.5   11.0  102.0   73.0  444.0
2018  69  3 10 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  69  3 10 0900  444.0  977.9   10.6  115.0   88.0  444.0
2018  69  3 10 1200  444.0  976.0   14.5  124.0   89.8  444.0
2018  69  3 10 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  69  3 10 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  69  3 10 2100  444.0  978.2   11.6  103.0   94.0  444.0
2018  70  3 11 0000  444.0  979.6    7.9  102.0   99.0  444.0
2018  70  3 11 0300  444.0  981.8    8.5   66.0   94.0  444.0
2018  70  3 11 0600  444.0  982.1    8.4   48.0   95.1  444.0
2018  70  3 11 0900  444.0  984.1    8.9   62.0   92.0  444.0
2018  70  3 11 1200  444.0  444.0    8.3  352.0   86.0  444.0
2018  70  3 11 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  70  3 11 1800  444.0  990.2    7.9   29.0  444.0  444.0
2018  70  3 11 2100  444.0  990.1    7.3   70.0   83.4  444.0
2018  71  3 12 0000  444.0  990.7    6.4   84.0  444.0  444.0
2018  71  3 12 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  71  3 12 0600  444.0  989.7    6.7  137.0   86.0  444.0
2018  71  3 12 0900  444.0  988.1    4.7  172.0   79.0  444.0
2018  71  3 12 1200  444.0  986.9    3.2  190.0   81.0  444.0
2018  71  3 12 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  71  3 12 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  71  3 12 2100  444.0  979.7    9.2  205.0   72.0  444.0
2018  72  3 13 0000  444.0  978.0   11.4  198.0   70.5  444.0
2018  72  3 13 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  72  3 13 0600  444.0  976.6    8.8  197.0   70.0  444.0
2018  72  3 13 0900  444.0  975.8    8.1  188.0   68.0  444.0
2018  72  3 13 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  72  3 13 1500  444.0  978.4    6.7  129.0  444.0  444.0
2018  72  3 13 1800  444.0  979.4    5.6  146.0   63.9  444.0
2018  72  3 13 2100  444.0  980.8    3.5  115.0   66.8  444.0
2018  73  3 14 0000  444.0  982.1    1.2  213.0   71.0  444.0
2018  73  3 14 0300  444.0  982.8    3.6  207.0   75.0  444.0
2018  73  3 14 0600  444.0  983.1    4.3  180.0   79.0  444.0
2018  73  3 14 0900  444.0  983.5    3.3  199.0   79.0  444.0
2018  73  3 14 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  73  3 14 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  73  3 14 1800  444.0  984.1    7.3  250.0   71.3  444.0
2018  73  3 14 2100  444.0  984.1    7.9  261.0   71.0  444.0
2018  74  3 15 0000  444.0  984.7    5.3  220.0   72.0  444.0
2018  74  3 15 0300  444.0  984.0   10.0  204.0   71.6  444.0
2018  74  3 15 0600  444.0  983.6    5.9  184.0   65.3  444.0
2018  74  3 15 0900  444.0  982.3   12.3  208.0   60.7  444.0
2018  74  3 15 1200  444.0  982.1   13.9  213.0   58.9  444.0
2018  74  3 15 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  74  3 15 1800  444.0  984.0    2.7  215.0   55.0  444.0
2018  74  3 15 2100  444.0  983.0    5.1  269.0   74.2  444.0
2018  75  3 16 0000  444.0  982.8    5.9  290.0   79.0  444.0
2018  75  3 16 0300  444.0  981.4    6.4  302.0   80.0  444.0
2018  75  3 16 0600  444.0  980.6    7.6  307.0   81.3  444.0
2018  75  3 16 0900  444.0  979.6    8.7  332.0   80.0  444.0
2018  75  3 16 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  75  3 16 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  75  3 16 1800  444.0  976.8    6.5  326.0   81.2  444.0
2018  75  3 16 2100  444.0  976.3    4.9   12.0   77.0  444.0
2018  76  3 17 0000  444.0  975.8    6.4   49.0   77.6  444.0
2018  76  3 17 0300  444.0  975.8    2.9   73.0   72.4  444.0
2018  76  3 17 0600  444.0  975.8    2.9   66.0   70.6  444.0
2018  76  3 17 0900  444.0  976.9    1.5  203.0   64.1  444.0
2018  76  3 17 1200  444.0  977.7    9.4  168.0   52.0  444.0
2018  76  3 17 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  76  3 17 1800  444.0  980.9    8.6  178.0   51.0  444.0
2018  76  3 17 2100  444.0  982.9    7.8  136.0   47.0  444.0
2018  77  3 18 0000  444.0  984.9    7.3  163.0   52.0  444.0
2018  77  3 18 0300  444.0  987.5    5.3  172.0   54.5  444.0
2018  77  3 18 0600  444.0  988.6    2.8  178.0   55.3  444.0
2018  77  3 18 0900  444.0  988.2    0.2   80.0   53.8  444.0
2018  77  3 18 1200  444.0  989.0    2.9  304.0   63.3  444.0
2018  77  3 18 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  77  3 18 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  77  3 18 2100  444.0  984.1    2.4  332.0   66.8  444.0
2018  78  3 19 0000  444.0  982.2    6.2   28.0   77.0  444.0
2018  78  3 19 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  78  3 19 0600  444.0  971.7   10.6  360.0   84.0  444.0
2018  78  3 19 0900  444.0  972.7   14.2  343.0   66.0  444.0
2018  78  3 19 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  78  3 19 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  78  3 19 1800  444.0  976.0   14.4  297.0   61.9  444.0
2018  78  3 19 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  79  3 20 0000  444.0  977.3    4.5   32.0   68.4  444.0
2018  79  3 20 0300  444.0  975.5   10.5   75.0   82.0  444.0
2018  79  3 20 0600  444.0  971.1   11.8  124.0   71.0  444.0
2018  79  3 20 0900  444.0  963.8   16.7  124.0   86.0  444.0
2018  79  3 20 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  79  3 20 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  79  3 20 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  79  3 20 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  80  3 21 0000  444.0  966.5   12.2   51.0   65.7  444.0
2018  80  3 21 0300  444.0  963.0   10.6  106.0  444.0  444.0
2018  80  3 21 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  80  3 21 0900  444.0  959.6   10.7   75.0   70.0  444.0
2018  80  3 21 1200  444.0  957.7    7.1   99.0   70.0  444.0
2018  80  3 21 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  80  3 21 1800  444.0  954.4    2.2  246.0  444.0  444.0
2018  80  3 21 2100  444.0  952.3    5.7  188.0   87.0  444.0
2018  81  3 22 0000  444.0  951.3    3.9  202.0   86.7  444.0
2018  81  3 22 0300  444.0  951.7    2.9  157.0   81.6  444.0
2018  81  3 22 0600  444.0  955.9    3.6  121.0   80.0  444.0
2018  81  3 22 0900  444.0  957.8    9.2  129.0   79.0  444.0
2018  81  3 22 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  81  3 22 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  81  3 22 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  81  3 22 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  82  3 23 0000  444.0  957.1   10.1  171.0   73.0  444.0
2018  82  3 23 0300  444.0  954.2   13.2  164.0   89.3  444.0
2018  82  3 23 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  82  3 23 0900  444.0  955.4   14.1  159.0   81.3  444.0
2018  82  3 23 1200  444.0  957.3   16.2  153.0   85.4  444.0
2018  82  3 23 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  82  3 23 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  82  3 23 2100  444.0  966.3   13.2  155.0  444.0  444.0
2018  83  3 24 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  83  3 24 0300  444.0  975.2  444.0  444.0  444.0  444.0
2018  83  3 24 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  83  3 24 0900  444.0  975.9    9.0  115.0   95.0  444.0
2018  83  3 24 1200  444.0  975.7   13.3   72.0   92.0  444.0
2018  83  3 24 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  83  3 24 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  83  3 24 2100  444.0  970.3    7.6  125.0   99.0  444.0
2018  84  3 25 0000  444.0  966.2   12.1  124.0   93.0  444.0
2018  84  3 25 0300  444.0  963.7   12.6  152.0   88.0  444.0
2018  84  3 25 0600  444.0  962.0    7.5  126.0   93.9  444.0
2018  84  3 25 0900  444.0  962.2    2.2   94.0   95.0  444.0
2018  84  3 25 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  84  3 25 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  84  3 25 1800  444.0  959.1    7.9  227.0   98.0  444.0
2018  84  3 25 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  85  3 26 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  85  3 26 0300  444.0  956.6    5.6  195.0   90.8  444.0
2018  85  3 26 0600  444.0  957.4    9.5   22.0   91.0  444.0
2018  85  3 26 0900  444.0  959.0   11.5   56.0   95.0  444.0
2018  85  3 26 1200  444.0  962.2   14.6   44.0   91.0  444.0
2018  85  3 26 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  85  3 26 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  85  3 26 2100  444.0  968.5    8.1   72.0   80.1  444.0
2018  86  3 27 0000  444.0  969.0    3.2  117.0  444.0  444.0
2018  86  3 27 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  86  3 27 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  86  3 27 0900  444.0  962.9    8.4  240.0   78.2  444.0
2018  86  3 27 1200  444.0  962.3    6.4  212.0   83.0  444.0
2018  86  3 27 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  86  3 27 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  86  3 27 2100  444.0  968.3    6.8   55.0   91.9  444.0
2018  87  3 28 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  87  3 28 0300  444.0  971.8    6.9   28.0   77.0  444.0
2018  87  3 28 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  87  3 28 0900  444.0  972.3    2.7  230.0   76.0  444.0
2018  87  3 28 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  87  3 28 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  87  3 28 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  87  3 28 2100  444.0  964.7  444.0  444.0  444.0  444.0
2018  88  3 29 0000  444.0  964.9    6.1  208.0   98.1  444.0
2018  88  3 29 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  88  3 29 0600  444.0  965.3    2.4  266.0   89.0  444.0
2018  88  3 29 0900  444.0  966.7    7.6   54.0   84.6  444.0
2018  88  3 29 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  88  3 29 1500  444.0  968.9   10.0   26.0   86.0  444.0
2018  88  3 29 1800  444.0  972.4   11.6   34.0   82.4  444.0
2018  88  3 29 2100  444.0  974.3    7.7   39.0   80.0  444.0
2018  89  3 30 0000  444.0  974.8    5.8  131.0   77.3  444.0
2018  89  3 30 0300  444.0  973.7   10.9  203.0   86.0  444.0
2018  89  3 30 0600  444.0  972.6  444.0  444.0   78.0  444.0
2018  89  3 30 0900  444.0  971.1   10.0  222.0   80.0  444.0
2018  89  3 30 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  89  3 30 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  89  3 30 1800  444.0  974.4    3.5   74.0   91.0  444.0
2018  89  3 30 2100  444.0  975.0    3.9  157.0   97.0  444.0
2018  90  3 31 0000  444.0  978.3    4.4  177.0   96.8  444.0
2018  90  3 31 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  90  3 31 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  90  3 31 0900  444.0  444.0  444.0  444.0   96.8  444.0
2018  90  3 31 1200  444.0  981.9    3.3   47.0   98.0  444.0
2018  90  3 31 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  90  3 31 1800  444.0  444.0    5.5  128.0   88.0  444.0
2018  90  3 31 2100  444.0  979.4    6.3  163.0   89.0  444.0
