Year: 2018  Month: 01  ID: RLS  ARGOS:  8918  Name: Relay Station       
Lat: 74.02S  Lon:  43.07E  Elev: 3353m
2018   1  1  1 0000  -29.5  646.0    6.0    8.0   69.0  444.0
2018   1  1  1 0300  -29.2  646.1    6.9   10.0   67.0  444.0
2018   1  1  1 0600  -27.0  646.2    8.7   10.0   66.0  444.0
2018   1  1  1 0900  -24.8  646.5    7.2    8.0   65.0  444.0
2018   1  1  1 1200  -22.8  646.7    6.3    4.0   66.0  444.0
2018   1  1  1 1500  -22.8  646.5    6.9  346.0   70.0  444.0
2018   1  1  1 1800  -24.9  646.6    6.0  356.0   71.0  444.0
2018   1  1  1 2100  -26.6  647.0    4.9  354.0   71.0  444.0
2018   2  1  2 0000  -28.1  647.0    6.3    1.0   71.0  444.0
2018   2  1  2 0300  -30.0  646.8    4.9   24.0   66.0  444.0
2018   2  1  2 0600  -26.7  646.5    6.9   13.0   66.0  444.0
2018   2  1  2 0900  -23.7  646.2    7.1    8.0   67.0  444.0
2018   2  1  2 1200  -20.8  645.8    7.5  355.0   66.0  444.0
2018   2  1  2 1500  -22.0  645.7    8.3  347.0   68.0  444.0
2018   2  1  2 1800  -25.5  645.8    6.9  355.0   72.0  444.0
2018   2  1  2 2100  -28.4  646.1    6.7  354.0   70.0  444.0
2018   3  1  3 0000  -30.7  645.7    8.4    6.0   68.0  444.0
2018   3  1  3 0300  -29.5  645.1   11.5    3.0   69.0  444.0
2018   3  1  3 0600  -25.8  644.7   14.2  356.0   72.0  444.0
2018   3  1  3 0900  -22.5  644.6   15.3  350.0   74.0  444.0
2018   3  1  3 1200  -21.5  645.4   13.2  338.0   77.0  444.0
2018   3  1  3 1500  -21.7  646.3   11.7  334.0   77.0  444.0
2018   3  1  3 1800  -23.2  647.2   10.6  336.0   78.0  444.0
2018   3  1  3 2100  -24.0  648.3   10.1  338.0   77.0  444.0
2018   4  1  4 0000  -25.7  648.8    7.3  348.0   76.0  444.0
2018   4  1  4 0300  -24.2  649.0    9.0  345.0   76.0  444.0
2018   4  1  4 0600  -22.0  649.4    9.6  347.0   76.0  444.0
2018   4  1  4 0900  -20.7  649.6    9.8  349.0   76.0  444.0
2018   4  1  4 1200  -18.7  649.4    9.5  346.0   78.0  444.0
2018   4  1  4 1500  -20.0  648.8   11.1  345.0   78.0  444.0
2018   4  1  4 1800  -22.0  648.9    9.2  351.0   77.0  444.0
2018   4  1  4 2100  -23.7  648.8    9.4    3.0   76.0  444.0
2018   5  1  5 0000  -24.2  648.1    9.5    9.0   80.0  444.0
2018   5  1  5 0300  -22.7  647.4   12.1    1.0   77.0  444.0
2018   5  1  5 0600  -20.3  646.7   12.5    3.0   77.0  444.0
2018   5  1  5 0900  -18.4  646.2   13.6    4.0   78.0  444.0
2018   5  1  5 1200  -18.4  645.6   15.0  355.0   79.0  444.0
2018   5  1  5 1500  -18.9  646.1   13.2  352.0   80.0  444.0
2018   5  1  5 1800  -20.1  646.3   12.8  352.0   80.0  444.0
2018   5  1  5 2100  -21.0  646.9   10.5  350.0   80.0  444.0
2018   6  1  6 0000  -21.7  647.2   10.6  350.0   79.0  444.0
2018   6  1  6 0300  -20.9  647.0   11.1  352.0   79.0  444.0
2018   6  1  6 0600  -19.0  647.2   11.5  350.0   79.0  444.0
2018   6  1  6 0900  -16.9  647.8   12.3  341.0   79.0  444.0
2018   6  1  6 1200  -15.8  648.2   11.8  339.0   80.0  444.0
2018   6  1  6 1500  -16.8  649.0   10.3  342.0   80.0  444.0
2018   6  1  6 1800  -18.8  649.8   11.0  344.0   80.0  444.0
2018   6  1  6 2100  -21.1  651.2    7.8  357.0   79.0  444.0
2018   7  1  7 0000  -22.7  652.2    7.9    4.0   75.0  444.0
2018   7  1  7 0300  -20.8  652.6    8.8   10.0   74.0  444.0
2018   7  1  7 0600  -19.7  653.2    8.6    9.0   64.0  444.0
2018   7  1  7 0900  -15.9  654.2    8.0    3.0   65.0  444.0
2018   7  1  7 1200  -14.5  654.5    7.3    5.0   66.0  444.0
2018   7  1  7 1500  -15.6  654.6    5.8   20.0   65.0  444.0
2018   7  1  7 1800  -20.6  654.4    5.5   34.0   65.0  444.0
2018   7  1  7 2100  -24.7  654.3    6.5   40.0   60.0  444.0
2018   8  1  8 0000  -25.7  653.9    6.6   37.0   52.0  444.0
2018   8  1  8 0300  -23.4  653.4    7.9   36.0   51.0  444.0
2018   8  1  8 0600  -18.5  653.1    6.5   39.0   60.0  444.0
2018   8  1  8 0900  -15.8  652.9    8.4   17.0   69.0  444.0
2018   8  1  8 1200  -14.0  652.4    6.6   21.0   70.0  444.0
2018   8  1  8 1500  -13.2  652.0    3.3  335.0   70.0  444.0
2018   8  1  8 1800  -18.5  651.3    2.7   46.0   74.0  444.0
2018   8  1  8 2100  -24.2  650.4    2.8   68.0   75.0  444.0
2018   9  1  9 0000  -25.7  649.5    3.9   63.0   67.0  444.0
2018   9  1  9 0300  -23.7  648.3    5.1   43.0   59.0  444.0
2018   9  1  9 0600  -20.5  647.8    7.7   40.0   68.0  444.0
2018   9  1  9 0900  -18.2  647.5    8.9   32.0   61.0  444.0
2018   9  1  9 1200  -17.8  647.2    8.3   38.0   61.0  444.0
2018   9  1  9 1500  -18.9  646.8    6.2   40.0   63.0  444.0
2018   9  1  9 1800  -22.9  646.6    5.9   49.0   67.0  444.0
2018   9  1  9 2100  -27.2  646.9    7.3   50.0   65.0  444.0
2018  10  1 10 0000  -29.6  647.0    6.6   50.0   62.0  444.0
2018  10  1 10 0300  -29.4  647.0    7.2   46.0   62.0  444.0
2018  10  1 10 0600  -25.3  647.2    7.5   47.0   63.0  444.0
2018  10  1 10 0900  -21.4  647.2    8.3   44.0   61.0  444.0
2018  10  1 10 1200  -20.4  647.3    8.2   40.0   63.0  444.0
2018  10  1 10 1500  -20.9  647.4    6.1   43.0   64.0  444.0
2018  10  1 10 1800  -24.6  647.3    5.2   49.0   67.0  444.0
2018  10  1 10 2100  -29.1  647.5    5.0   45.0   67.0  444.0
2018  11  1 11 0000  -31.3  647.1    5.6   45.0   66.0  444.0
2018  11  1 11 0300  -30.6  647.0    5.6   49.0   65.0  444.0
2018  11  1 11 0600  -27.0  647.1    9.4   38.0   65.0  444.0
2018  11  1 11 0900  -23.7  646.5    9.6   30.0   67.0  444.0
