Year: 2018  Month: 08  ID: BRP  ARGOS:  8922  Name: Bear Peninsula      
Lat: 74.55S  Lon: 111.89W  Elev:  312m
2018 213  8  1 0000  -24.7  941.7  444.0  444.0   73.0  444.0
2018 213  8  1 0300  -24.1  941.0  444.0  444.0   70.0  444.0
2018 213  8  1 0600  -25.4  940.4  444.0  444.0   74.0  444.0
2018 213  8  1 0900  -28.8  940.0  444.0  444.0   69.0  444.0
2018 213  8  1 1200  -28.4  939.0  444.0  444.0   73.0  444.0
2018 213  8  1 1500  -28.7  938.7  444.0  444.0   71.0  444.0
2018 213  8  1 1800  -29.1  938.3  444.0  444.0   71.0  444.0
2018 213  8  1 2100  -29.5  938.2  444.0  444.0   70.5  444.0
2018 214  8  2 0000  -29.7  937.6  444.0  444.0   73.5  444.0
2018 214  8  2 0300  -29.9  937.0  444.0  444.0   74.0  444.0
2018 214  8  2 0600  -31.8  935.3  444.0  444.0   72.0  444.0
2018 214  8  2 0900  -32.0  934.5  444.0  444.0   71.0  444.0
2018 214  8  2 1200  -31.8  933.2  444.0  444.0   70.0  444.0
2018 214  8  2 1500  -33.2  931.9  444.0  444.0   69.0  444.0
2018 214  8  2 1800  -32.2  931.4  444.0  444.0   67.0  444.0
2018 214  8  2 2100  -32.3  931.1  444.0  444.0   68.0  444.0
2018 215  8  3 0000  -30.8  931.2  444.0  444.0   67.0  444.0
2018 215  8  3 0300  -33.5  931.1  444.0  444.0   70.0  444.0
2018 215  8  3 0600  -31.8  931.4  444.0  444.0   65.0  444.0
2018 215  8  3 0900  -32.6  933.3  444.0  444.0   68.0  444.0
2018 215  8  3 1200  -32.5  934.7  444.0  444.0   65.2  444.0
2018 215  8  3 1500  -32.2  935.6  444.0  444.0   69.0  444.0
2018 215  8  3 1800  -31.8  936.4  444.0  444.0   71.0  444.0
2018 215  8  3 2100  -29.5  935.7  444.0  444.0   66.0  444.0
2018 216  8  4 0000  -33.1  935.0  444.0  444.0   69.8  444.0
2018 216  8  4 0300  -30.8  933.6  444.0  444.0   67.0  444.0
2018 216  8  4 0600  -28.9  932.3  444.0  444.0   69.0  444.0
2018 216  8  4 0900  -29.1  930.1  444.0  444.0   71.0  444.0
2018 216  8  4 1200  -28.1  929.4  444.0  444.0   67.0  444.0
2018 216  8  4 1500  -31.0  927.6  444.0  444.0   66.2  444.0
2018 216  8  4 1800  -29.3  928.0  444.0  444.0   65.0  444.0
2018 216  8  4 2100  -29.2  928.1  444.0  444.0   69.0  444.0
2018 217  8  5 0000  -29.4  928.3  444.0  444.0   67.0  444.0
2018 217  8  5 0300  -27.8  929.4  444.0  444.0   65.7  444.0
2018 217  8  5 0600  -28.9  929.6  444.0  444.0   63.0  444.0
2018 217  8  5 0900  -27.7  930.4  444.0  444.0   71.5  444.0
2018 217  8  5 1200  -26.9  929.4  444.0  444.0   64.0  444.0
2018 217  8  5 1500  -25.3  929.1  444.0  444.0   63.0  444.0
2018 217  8  5 1800  -25.8  924.9  444.0  444.0   67.3  444.0
2018 217  8  5 2100  -26.7  923.0  444.0  444.0   76.0  444.0
2018 218  8  6 0000  -26.7  921.3  444.0  444.0   76.0  444.0
2018 218  8  6 0300  -26.5  920.2  444.0  444.0   76.0  444.0
2018 218  8  6 0600  -26.1  919.9  444.0  444.0   76.6  444.0
2018 218  8  6 0900  -24.5  919.6  444.0  444.0   79.0  444.0
2018 218  8  6 1200  -24.2  918.3  444.0  444.0   79.5  444.0
2018 218  8  6 1500  -23.3  918.1  444.0  444.0   81.0  444.0
2018 218  8  6 1800  -22.4  915.9  444.0  444.0   82.0  444.0
2018 218  8  6 2100  -20.5  914.9  444.0  444.0   84.0  444.0
2018 219  8  7 0000  -18.2  913.7  444.0  444.0   86.5  444.0
2018 219  8  7 0300  -14.1  916.5  444.0  444.0   90.0  444.0
2018 219  8  7 0600  -15.6  922.4  444.0  444.0   89.0  444.0
2018 219  8  7 0900  -18.4  926.4  444.0  444.0   87.0  444.0
2018 219  8  7 1200  -17.1  928.0  444.0  444.0   88.0  444.0
2018 219  8  7 1500  -13.6  928.8  444.0  444.0   91.0  444.0
2018 219  8  7 1800  -12.3  928.3  444.0  444.0   92.1  444.0
2018 219  8  7 2100  -12.5  927.1  444.0  444.0   92.0  444.0
2018 220  8  8 0000  -12.0  929.6  444.0  444.0   92.0  444.0
2018 220  8  8 0300  -12.5  932.6  444.0  444.0   92.0  444.0
2018 220  8  8 0600  -12.7  936.7  444.0  444.0   92.1  444.0
2018 220  8  8 0900  -12.7  938.8  444.0  444.0   92.0  444.0
2018 220  8  8 1200  -15.1  943.9  444.0  444.0   90.0  444.0
2018 220  8  8 1500  -15.4  945.4  444.0  444.0   90.0  444.0
2018 220  8  8 1800  -15.9  944.9  444.0  444.0   89.0  444.0
2018 220  8  8 2100  -15.7  948.0  444.0  444.0   89.3  444.0
2018 221  8  9 0000  -15.7  946.1  444.0  444.0   89.0  444.0
2018 221  8  9 0300  -12.3  945.1  444.0  444.0   92.0  444.0
2018 221  8  9 0600  -17.8  942.3  444.0  444.0   86.0  444.0
2018 221  8  9 0900  -17.1  936.0  444.0  444.0   88.6  444.0
2018 221  8  9 1200  -15.4  931.5  444.0  444.0   90.0  444.0
2018 221  8  9 1500  -13.7  932.6  444.0  444.0   91.1  444.0
2018 221  8  9 1800  -13.2  930.1  444.0  444.0   91.0  444.0
2018 221  8  9 2100  -13.2  920.8  444.0  444.0   91.5  444.0
2018 222  8 10 0000  -13.8  919.3  444.0  444.0   91.0  444.0
2018 222  8 10 0300  -14.3  928.8  444.0  444.0   90.4  444.0
2018 222  8 10 0600  -17.3  921.3  444.0  444.0   88.0  444.0
2018 222  8 10 0900  -18.6  923.7  444.0  444.0   87.0  444.0
2018 222  8 10 1200  -19.2  928.3  444.0  444.0   86.2  444.0
2018 222  8 10 1500  -19.2  929.1  444.0  444.0   86.0  444.0
2018 222  8 10 1800  -19.9  929.1  444.0  444.0   85.6  444.0
2018 222  8 10 2100  -20.2  930.5  444.0  444.0   85.0  444.0
2018 223  8 11 0000  -20.9  927.5  444.0  444.0   85.0  444.0
2018 223  8 11 0300  -21.4  924.4  444.0  444.0   84.0  444.0
2018 223  8 11 0600  -19.9  925.6  444.0  444.0   86.0  444.0
2018 223  8 11 0900  -19.4  924.7  444.0  444.0   86.0  444.0
2018 223  8 11 1200  -17.1  924.9  444.0  444.0   88.0  444.0
2018 223  8 11 1500  -16.5  925.0  444.0  444.0   88.5  444.0
2018 223  8 11 1800  -17.2  924.4  444.0  444.0   88.0  444.0
2018 223  8 11 2100  -16.7  924.6  444.0  444.0   89.0  444.0
2018 224  8 12 0000  -17.5  923.2  444.0  444.0   87.6  444.0
2018 224  8 12 0300  -16.5  920.4  444.0  444.0   89.0  444.0
2018 224  8 12 0600  -16.9  915.9  444.0  444.0   89.0  444.0
2018 224  8 12 0900  -16.2  911.2  444.0  444.0   89.0  444.0
2018 224  8 12 1200  -21.6  907.7  444.0  444.0   84.0  444.0
2018 224  8 12 1500  -16.2  905.8  444.0  444.0   89.0  444.0
2018 224  8 12 1800  -14.6  907.0  444.0  444.0   90.0  444.0
2018 224  8 12 2100  -13.2  908.9  444.0  444.0   92.0  444.0
2018 225  8 13 0000  -14.0  912.4  444.0  444.0   90.8  444.0
2018 225  8 13 0300  -17.3  917.0  444.0  444.0   88.0  444.0
2018 225  8 13 0600  -17.6  921.6  444.0  444.0   88.0  444.0
2018 225  8 13 0900  -17.1  923.3  444.0  444.0   88.0  444.0
2018 225  8 13 1200  -17.9  922.8  444.0  444.0   88.0  444.0
2018 225  8 13 1500  -18.0  922.1  444.0  444.0   87.4  444.0
2018 225  8 13 1800  -17.8  923.5  444.0  444.0   87.6  444.0
2018 225  8 13 2100  -17.4  926.4  444.0  444.0   88.0  444.0
2018 226  8 14 0000  -17.5  929.1  444.0  444.0   88.0  444.0
2018 226  8 14 0300  -19.4  929.9  444.0  444.0   85.9  444.0
2018 226  8 14 0600  -20.4  930.0  444.0  444.0   85.0  444.0
2018 226  8 14 0900  -19.1  930.0  444.0  444.0   86.1  444.0
2018 226  8 14 1200  -19.9  930.9  444.0  444.0   85.0  444.0
2018 226  8 14 1500  -18.6  932.2  444.0  444.0   87.0  444.0
2018 226  8 14 1800  -16.7  932.8  444.0  444.0   88.4  444.0
2018 226  8 14 2100  -16.3  933.4  444.0  444.0   88.8  444.0
2018 227  8 15 0000  -15.8  934.0  444.0  444.0   89.4  444.0
2018 227  8 15 0300  -14.8  934.4  444.0  444.0   90.0  444.0
2018 227  8 15 0600  -15.0  934.3  444.0  444.0   90.0  444.0
2018 227  8 15 0900  -15.3  934.1  444.0  444.0   90.0  444.0
2018 227  8 15 1200  -14.6  933.4  444.0  444.0   89.9  444.0
2018 227  8 15 1500  -14.3  932.4  444.0  444.0   91.0  444.0
2018 227  8 15 1800  -15.9  930.7  444.0  444.0   89.2  444.0
2018 227  8 15 2100  -13.6  929.0  444.0  444.0   90.0  444.0
2018 228  8 16 0000  -14.4  928.9  444.0  444.0   90.5  444.0
2018 228  8 16 0300  -16.5  925.9  444.0  444.0   89.0  444.0
2018 228  8 16 0600  -17.8  926.6  444.0  444.0   87.0  444.0
2018 228  8 16 0900  -17.4  924.5  444.0  444.0   87.0  444.0
2018 228  8 16 1200  -19.4  924.0  444.0  444.0   86.0  444.0
2018 228  8 16 1500  -20.4  924.2  444.0  444.0   83.9  444.0
2018 228  8 16 1800  -16.7  923.8  444.0  444.0   87.0  444.0
2018 228  8 16 2100  -21.3  922.4  444.0  444.0   77.0  444.0
2018 229  8 17 0000  -22.7  923.3  444.0  444.0   78.2  444.0
2018 229  8 17 0300  -23.4  923.3  444.0  444.0   81.4  444.0
2018 229  8 17 0600  -23.1  920.3  444.0  444.0   82.0  444.0
2018 229  8 17 0900  -24.5  922.8  444.0  444.0   80.2  444.0
2018 229  8 17 1200  -25.8  922.0  444.0  444.0   79.0  444.0
2018 229  8 17 1500  -25.8  919.9  444.0  444.0   78.8  444.0
2018 229  8 17 1800  -25.0  922.7  444.0  444.0   80.0  444.0
2018 229  8 17 2100  -26.1  919.1  444.0  444.0   79.0  444.0
2018 230  8 18 0000  -25.1  923.4  444.0  444.0   80.0  444.0
2018 230  8 18 0300  -26.8  920.1  444.0  444.0   78.0  444.0
2018 230  8 18 0600  -27.5  922.7  444.0  444.0   78.0  444.0
2018 230  8 18 0900  -27.3  922.3  444.0  444.0   78.0  444.0
2018 230  8 18 1200  -27.3  920.9  444.0  444.0   79.0  444.0
2018 230  8 18 1500  -26.3  920.7  444.0  444.0   79.0  444.0
2018 230  8 18 1800  -25.4  921.0  444.0  444.0   80.8  444.0
2018 230  8 18 2100  -25.3  920.7  444.0  444.0   79.8  444.0
2018 231  8 19 0000  -27.8  920.9  444.0  444.0   76.0  444.0
2018 231  8 19 0300  -24.4  920.6  444.0  444.0   81.4  444.0
2018 231  8 19 0600  -24.7  919.5  444.0  444.0   80.0  444.0
2018 231  8 19 0900  -22.9  919.0  444.0  444.0   83.0  444.0
2018 231  8 19 1200  -24.0  917.4  444.0  444.0   81.5  444.0
2018 231  8 19 1500  -23.8  916.6  444.0  444.0   82.0  444.0
2018 231  8 19 1800  -23.3  918.8  444.0  444.0   82.5  444.0
2018 231  8 19 2100  -23.7  916.9  444.0  444.0   83.0  444.0
2018 232  8 20 0000  -24.7  919.4  444.0  444.0   81.2  444.0
2018 232  8 20 0300  -25.6  921.5  444.0  444.0   79.0  444.0
2018 232  8 20 0600  -25.1  921.5  444.0  444.0   79.0  444.0
2018 232  8 20 0900  -24.9  924.9  444.0  444.0   80.0  444.0
2018 232  8 20 1200  -25.0  922.7  444.0  444.0   79.3  444.0
