Year: 2018  Month: 05  ID: SID  ARGOS: 30393  Name: Siple Dome          
Lat: 81.66S  Lon: 148.78W  Elev:  668m
2018 121  5  1 0000  -28.2  896.7  444.0  444.0   72.5  444.0
2018 121  5  1 0300  -27.9  896.7  444.0  444.0   73.0  444.0
2018 121  5  1 0600  -28.3  896.3  444.0  444.0   72.6  444.0
2018 121  5  1 0900  -29.8  895.5  444.0  444.0   71.7  444.0
2018 121  5  1 1200  -29.5  894.2  444.0  444.0   72.0  444.0
2018 121  5  1 1500  -29.3  892.7  444.0  444.0   72.0  444.0
2018 121  5  1 1800  -29.9  891.1  444.0  444.0   72.0  444.0
2018 121  5  1 2100  -30.7  889.1  444.0  444.0   71.0  444.0
2018 122  5  2 0000  -33.2  887.7  444.0  444.0   69.0  444.0
2018 122  5  2 0300  -36.7  886.2  444.0  444.0   67.4  444.0
2018 122  5  2 0600  -37.0  885.0  444.0  444.0   67.0  444.0
2018 122  5  2 0900  -37.3  884.0  444.0  444.0   67.2  444.0
2018 122  5  2 1200  -35.7  883.1  444.0  444.0   67.0  444.0
2018 122  5  2 1500  -36.1  882.4  444.0  444.0   67.0  444.0
2018 122  5  2 1800  -37.3  881.8  444.0  444.0   67.0  444.0
2018 122  5  2 2100  -35.6  881.9  444.0  444.0   67.1  444.0
2018 123  5  3 0000  -39.6  882.5  444.0  444.0   66.0  444.0
2018 123  5  3 0300  -39.4  883.2  444.0  444.0   66.0  444.0
2018 123  5  3 0600  -41.6  884.8  444.0  444.0   64.4  444.0
2018 123  5  3 0900  -42.0  886.7  444.0  444.0   64.0  444.0
2018 123  5  3 1200  -41.6  888.4  444.0  444.0   65.0  444.0
2018 123  5  3 1500  -39.9  890.7  444.0  444.0   65.0  444.0
2018 123  5  3 1800  -38.5  892.5  444.0  444.0   66.0  444.0
2018 123  5  3 2100  -35.7  893.6  444.0  444.0   67.0  444.0
2018 124  5  4 0000  -34.6  894.6  444.0  444.0   67.0  444.0
2018 124  5  4 0300  -35.7  894.8  444.0  444.0   68.0  444.0
2018 124  5  4 0600  -34.0  895.2  444.0  444.0   68.6  444.0
2018 124  5  4 0900  -35.8  895.6  444.0  444.0   67.0  444.0
2018 124  5  4 1200  -35.7  896.5  444.0  444.0   67.0  444.0
2018 124  5  4 1500  -32.7  897.1  444.0  444.0   69.0  444.0
2018 124  5  4 1800  -32.3  897.7  444.0  444.0   69.0  444.0
2018 124  5  4 2100  -33.2  898.1  444.0  444.0   69.0  444.0
2018 125  5  5 0000  -32.8  898.6  444.0  444.0   69.0  444.0
2018 125  5  5 0300  -29.5  898.7  444.0  444.0   70.0  444.0
2018 125  5  5 0600  -26.9  898.9  444.0  444.0   74.0  444.0
2018 125  5  5 0900  -26.8  899.0  444.0  444.0   73.0  444.0
2018 125  5  5 1200  -28.1  899.1  444.0  444.0   72.0  444.0
2018 125  5  5 1500  -30.6  898.7  444.0  444.0   71.0  444.0
2018 125  5  5 1800  -30.6  898.3  444.0  444.0   72.0  444.0
2018 125  5  5 2100  -29.7  898.0  444.0  444.0   71.5  444.0
2018 126  5  6 0000  -30.5  897.9  444.0  444.0   71.0  444.0
2018 126  5  6 0300  -31.3  896.8  444.0  444.0   71.0  444.0
2018 126  5  6 0600  -31.2  896.1  444.0  444.0   71.0  444.0
2018 126  5  6 0900  -31.6  895.7  444.0  444.0   70.0  444.0
2018 126  5  6 1200  -32.8  895.2  444.0  444.0   69.0  444.0
2018 126  5  6 1500  -34.1  894.6  444.0  444.0   69.0  444.0
2018 126  5  6 1800  -36.5  894.0  444.0  444.0   67.0  444.0
2018 126  5  6 2100  -41.4  893.5  444.0  444.0   64.0  444.0
2018 127  5  7 0000  -41.5  892.8  444.0  444.0   65.0  444.0
2018 127  5  7 0300  -40.6  892.4  444.0  444.0   64.0  444.0
2018 127  5  7 0600  -34.5  892.2  444.0  444.0   67.0  444.0
2018 127  5  7 0900  -36.7  892.6  444.0  444.0   67.0  444.0
2018 127  5  7 1200  -37.2  892.8  444.0  444.0   66.0  444.0
2018 127  5  7 1500  -38.4  893.2  444.0  444.0   66.0  444.0
2018 127  5  7 1800  -34.6  893.4  444.0  444.0   66.0  444.0
2018 127  5  7 2100  -33.6  893.7  444.0  444.0   67.0  444.0
2018 128  5  8 0000  -36.0  893.9  444.0  444.0   67.0  444.0
2018 128  5  8 0300  -35.8  893.9  444.0  444.0   67.0  444.0
2018 128  5  8 0600  -35.7  894.2  444.0  444.0   68.0  444.0
2018 128  5  8 0900  -35.3  894.4  444.0  444.0   69.0  444.0
2018 128  5  8 1200  -36.8  895.3  444.0  444.0   67.0  444.0
2018 128  5  8 1500  -32.4  896.1  444.0  444.0   68.0  444.0
2018 128  5  8 1800  -31.6  896.8  444.0  444.0   70.0  444.0
2018 128  5  8 2100  -34.1  897.7  444.0  444.0   68.0  444.0
2018 129  5  9 0000  -32.9  897.9  444.0  444.0   68.8  444.0
2018 129  5  9 0300  -31.8  897.5  444.0  444.0   69.0  444.0
2018 129  5  9 0600  -32.0  896.7  444.0  444.0   69.2  444.0
2018 129  5  9 0900  -30.4  895.4  444.0  444.0   70.5  444.0
2018 129  5  9 1200  -30.2  893.2  444.0  444.0   70.0  444.0
2018 129  5  9 1500  -33.2  890.8  444.0  444.0   67.8  444.0
2018 129  5  9 1800  -34.5  888.4  444.0  444.0   68.0  444.0
2018 129  5  9 2100  -33.2  885.7  444.0  444.0   67.0  444.0
2018 130  5 10 0000  -35.2  883.2  444.0  444.0   67.0  444.0
2018 130  5 10 0300  -32.6  880.7  444.0  444.0   68.1  444.0
2018 130  5 10 0600  -30.3  879.4  444.0  444.0   71.0  444.0
2018 130  5 10 0900  -29.3  879.0  444.0  444.0   71.0  444.0
2018 130  5 10 1200  -28.4  879.4  444.0  444.0   72.0  444.0
2018 130  5 10 1500  -27.3  880.2  444.0  444.0   72.0  444.0
2018 130  5 10 1800  -28.8  881.5  444.0  444.0   72.0  444.0
2018 130  5 10 2100  -24.9  882.2  444.0  444.0   75.0  444.0
2018 131  5 11 0000  -24.9  881.7  444.0  444.0   75.0  444.0
2018 131  5 11 0300  -22.0  879.8  444.0  444.0   77.0  444.0
2018 131  5 11 0600  -19.6  878.0  444.0  444.0   80.0  444.0
2018 131  5 11 0900  -19.5  876.9  444.0  444.0   80.0  444.0
2018 131  5 11 1200  -15.4  877.0  444.0  444.0   82.5  444.0
2018 131  5 11 1500  -12.2  876.8  444.0  444.0   88.0  444.0
2018 131  5 11 1800  -18.4  876.5  444.0  444.0   81.0  444.0
2018 131  5 11 2100  -20.0  878.6  444.0  444.0   80.2  444.0
2018 132  5 12 0000  -13.9  881.8  444.0  444.0   85.7  444.0
2018 132  5 12 0300  -20.7  883.1  444.0  444.0   80.0  444.0
2018 132  5 12 0600  -19.6  883.2  444.0  444.0   80.0  444.0
2018 132  5 12 0900  -20.1  883.3  444.0  444.0   81.0  444.0
2018 132  5 12 1200  -21.5  883.1  444.0  444.0   78.0  444.0
2018 132  5 12 1500  -21.6  883.5  444.0  444.0   78.0  444.0
2018 132  5 12 1800  -24.7  885.4  444.0  444.0   76.2  444.0
2018 132  5 12 2100  -25.1  888.8  444.0  444.0   75.0  444.0
2018 133  5 13 0000  -21.8  890.5  444.0  444.0   79.0  444.0
2018 133  5 13 0300  -22.6  890.4  444.0  444.0   77.0  444.0
2018 133  5 13 0600  -21.6  889.8  444.0  444.0   77.7  444.0
2018 133  5 13 0900  -23.5  890.2  444.0  444.0   72.0  444.0
2018 133  5 13 1200  -25.4  890.9  444.0  444.0   75.0  444.0
2018 133  5 13 1500  -16.2  890.5  444.0  444.0   86.0  444.0
2018 133  5 13 1800  -22.4  888.4  444.0  444.0   80.0  444.0
2018 133  5 13 2100  -20.4  886.2  444.0  444.0   78.2  444.0
2018 134  5 14 0000  -21.6  884.0  444.0  444.0   77.0  444.0
2018 134  5 14 0300  -21.5  882.5  444.0  444.0   77.0  444.0
2018 134  5 14 0600  -24.5  882.6  444.0  444.0   77.0  444.0
2018 134  5 14 0900  -17.9  882.4  444.0  444.0   80.0  444.0
2018 134  5 14 1200  -22.7  882.6  444.0  444.0   78.0  444.0
2018 134  5 14 1500  -24.4  882.6  444.0  444.0   77.0  444.0
2018 134  5 14 1800  -21.7  884.3  444.0  444.0   78.0  444.0
2018 134  5 14 2100  -30.1  886.8  444.0  444.0   71.2  444.0
2018 135  5 15 0000  -29.8  890.5  444.0  444.0   72.0  444.0
2018 135  5 15 0300  -31.5  894.0  444.0  444.0   72.0  444.0
2018 135  5 15 0600  -31.6  897.8  444.0  444.0   71.0  444.0
2018 135  5 15 0900  -29.4  901.0  444.0  444.0   72.5  444.0
2018 135  5 15 1200  -25.9  904.1  444.0  444.0   75.0  444.0
2018 135  5 15 1500  -25.5  905.3  444.0  444.0   75.0  444.0
2018 135  5 15 1800  -29.0  905.4  444.0  444.0   73.0  444.0
2018 135  5 15 2100  -29.0  903.0  444.0  444.0   72.0  444.0
2018 136  5 16 0000  -29.1  900.2  444.0  444.0   71.5  444.0
2018 136  5 16 0300  -25.5  897.1  444.0  444.0   75.0  444.0
2018 136  5 16 0600  -24.0  895.6  444.0  444.0   75.3  444.0
2018 136  5 16 0900  -20.0  894.7  444.0  444.0   77.0  444.0
2018 136  5 16 1200  -24.7  895.6  444.0  444.0   75.4  444.0
2018 136  5 16 1500  -29.6  897.3  444.0  444.0   72.0  444.0
2018 136  5 16 1800  -33.8  900.1  444.0  444.0   69.0  444.0
2018 136  5 16 2100  -34.7  903.2  444.0  444.0   69.0  444.0
2018 137  5 17 0000  -34.8  907.0  444.0  444.0   68.0  444.0
2018 137  5 17 0300  -32.3  909.3  444.0  444.0   69.0  444.0
2018 137  5 17 0600  -29.9  911.7  444.0  444.0   72.0  444.0
2018 137  5 17 0900  -24.2  913.9  444.0  444.0   75.2  444.0
2018 137  5 17 1200  -22.9  915.4  444.0  444.0   77.0  444.0
2018 137  5 17 1500  -20.5  916.3  444.0  444.0   79.0  444.0
2018 137  5 17 1800  -21.3  917.5  444.0  444.0   78.4  444.0
2018 137  5 17 2100  -23.7  917.8  444.0  444.0   76.0  444.0
2018 138  5 18 0000  -24.6  918.1  444.0  444.0   75.0  444.0
2018 138  5 18 0300  -25.5  917.2  444.0  444.0   73.0  444.0
2018 138  5 18 0600  -25.7  916.2  444.0  444.0   74.0  444.0
2018 138  5 18 0900  -26.3  915.3  444.0  444.0   74.0  444.0
2018 138  5 18 1200  -26.3  913.7  444.0  444.0   75.0  444.0
2018 138  5 18 1500  -29.8  912.2  444.0  444.0   70.0  444.0
2018 138  5 18 1800  -30.4  911.2  444.0  444.0   71.0  444.0
2018 138  5 18 2100  -31.1  909.6  444.0  444.0   70.7  444.0
2018 139  5 19 0000  -29.9  908.2  444.0  444.0   72.0  444.0
2018 139  5 19 0300  -31.7  906.3  444.0  444.0   70.0  444.0
2018 139  5 19 0600  -30.2  904.9  444.0  444.0   72.0  444.0
2018 139  5 19 0900  -31.3  903.5  444.0  444.0   71.0  444.0
2018 139  5 19 1200  -33.6  902.1  444.0  444.0   70.0  444.0
2018 139  5 19 1500  -35.7  899.9  444.0  444.0   68.4  444.0
2018 139  5 19 1800  -35.5  898.6  444.0  444.0   68.0  444.0
2018 139  5 19 2100  -35.0  897.7  444.0  444.0   68.5  444.0
2018 140  5 20 0000  -36.5  897.0  444.0  444.0   67.0  444.0
2018 140  5 20 0300  -36.0  895.9  444.0  444.0   67.8  444.0
2018 140  5 20 0600  -35.6  896.1  444.0  444.0   68.0  444.0
2018 140  5 20 0900  -33.7  896.3  444.0  444.0   69.0  444.0
2018 140  5 20 1200  -35.7  897.4  444.0  444.0   67.7  444.0
2018 140  5 20 1500  -31.6  898.9  444.0  444.0   70.0  444.0
2018 140  5 20 1800  -32.3  900.5  444.0  444.0   69.7  444.0
2018 140  5 20 2100  -34.6  901.6  444.0  444.0   69.0  444.0
2018 141  5 21 0000  -34.9  903.2  444.0  444.0   68.2  444.0
2018 141  5 21 0300  -34.1  904.5  444.0  444.0   69.0  444.0
2018 141  5 21 0600  -34.4  906.4  444.0  444.0   68.5  444.0
2018 141  5 21 0900  -35.1  907.5  444.0  444.0   68.0  444.0
2018 141  5 21 1200  -35.5  909.3  444.0  444.0   68.0  444.0
2018 141  5 21 1500  -35.6  911.1  444.0  444.0   68.0  444.0
2018 141  5 21 1800  -35.0  912.5  444.0  444.0   68.0  444.0
2018 141  5 21 2100  -35.7  914.1  444.0  444.0   68.0  444.0
2018 142  5 22 0000  -35.7  916.0  444.0  444.0   68.0  444.0
2018 142  5 22 0300  -35.9  916.5  444.0  444.0   67.0  444.0
2018 142  5 22 0600  -37.7  916.6  444.0  444.0   66.0  444.0
2018 142  5 22 0900  -35.5  915.9  444.0  444.0   68.0  444.0
2018 142  5 22 1200  -34.1  915.1  444.0  444.0   69.0  444.0
2018 142  5 22 1500  -30.6  912.9  444.0  444.0   71.0  444.0
2018 142  5 22 1800  -28.7  910.2  444.0  444.0   72.0  444.0
2018 142  5 22 2100  -27.0  907.2  444.0  444.0   74.0  444.0
2018 143  5 23 0000  -22.0  904.5  444.0  444.0   78.0  444.0
2018 143  5 23 0300  -19.9  901.5  444.0  444.0   80.0  444.0
2018 143  5 23 0600  -18.4  898.4  444.0  444.0   81.0  444.0
