Year: 2018  Month: 11  ID: FUJ  ARGOS:  8904  Name: Dome Fuji           
2018 328 11 24 0300  -41.4  604.4    5.1   72.0  -44.7    3.3
2018 328 11 24 0600  -38.1  604.6    5.5   69.0  -44.8    6.7
2018 328 11 24 0900  -37.0  604.8    5.9   61.0  -44.8    7.8
2018 328 11 24 1200  -36.0  605.0    7.1   55.0  -44.8    8.8
2018 328 11 24 1500  -38.0  604.8    6.2   11.0  -44.7    6.6
2018 328 11 24 1800  -41.3  604.8    5.7   41.0  -44.6    3.3
2018 328 11 24 2100  -45.4  604.9    5.2   33.0  -44.7   -0.3
2018 329 11 25 0000  -45.2  604.7    4.1   23.0  -44.8   -0.3
2018 329 11 25 0300  -42.2  604.3    4.1   10.0  -45.1    3.3
2018 329 11 25 0600  -39.0  603.9    5.0  358.0  -45.2    6.2
2018 329 11 25 0900  -37.1  603.7    4.4  351.0  -45.2    8.1
2018 329 11 25 1200  -35.5  603.3    4.7  350.0  -45.1    9.6
2018 329 11 25 1500  -33.1  602.6    1.5    7.0  -44.8   13.4
2018 329 11 25 1800  444.0  602.0    1.5   16.0  -44.6    8.6
2018 329 11 25 2100  444.0  601.2    0.8    4.0  -44.4    5.9
2018 330 11 26 0000  444.0  600.3    1.1  207.0  -44.5    8.9
2018 330 11 26 0300  -40.4  599.2    2.1  170.0  -44.7    4.3
2018 330 11 26 0600  -36.3  598.4    3.0  158.0  -44.9    8.2
2018 330 11 26 0900  -35.4  597.6    5.4  156.0  -44.8    9.5
2018 330 11 26 1200  -33.1  596.7    6.1  160.0  -44.8   11.7
2018 330 11 26 1500  -32.5  596.2    3.3  138.0  -44.8   12.2
2018 330 11 26 1800  -38.0  596.0    2.3  126.0  -44.5    6.4
2018 330 11 26 2100  -42.4  596.1    1.8  112.0  -44.3    1.9
2018 331 11 27 0000  -42.8  596.2    1.2   85.0  -44.3    4.2
2018 331 11 27 0300  444.0  596.2    0.8   13.0  -44.5   12.7
2018 331 11 27 0600  -33.9  596.3    2.1  308.0  -44.6   10.5
2018 331 11 27 0900  -32.7  596.5    2.5  279.0  -44.4   11.7
2018 331 11 27 1200  -33.3  596.7    5.2  267.0  -44.0   10.5
2018 331 11 27 1500  -34.7  596.5    4.2  249.0  -43.8    9.1
2018 331 11 27 1800  -39.1  596.6    3.9  239.0  -43.6    4.8
2018 331 11 27 2100  -44.0  596.4    3.9  245.0  -43.5   -0.5
2018 332 11 28 0000  -44.8  596.3    3.4  227.0  -43.6   -1.1
2018 332 11 28 0300  -40.1  595.9    3.0  209.0  -43.8    3.5
2018 332 11 28 0600  -35.8  595.9    2.9  196.0  -43.9    8.4
2018 332 11 28 0900  -33.8  596.4    3.3  183.0  -43.9    9.9
2018 332 11 28 1200  -31.1  596.6    3.5  166.0  -43.7   12.6
2018 332 11 28 1500  -32.5  597.1    2.7  181.0  -43.5   11.0
2018 332 11 28 1800  -37.0  597.6    1.7  168.0  -43.3    5.8
2018 332 11 28 2100  -44.4  598.1    2.2  183.0  -43.2   -1.3
2018 333 11 29 0000  -43.7  598.2    1.8  175.0  -43.3   -0.4
2018 333 11 29 0300  -38.9  598.5    1.4  190.0  -43.5    4.7
2018 333 11 29 0600  -35.4  598.8    3.1  166.0  -43.6    8.2
2018 333 11 29 0900  -34.8  599.2    3.7  130.0  -43.7    8.9
2018 333 11 29 1200  -31.7  599.4    3.0  138.0  -43.5   11.8
2018 333 11 29 1500  -29.4  599.7    1.2  120.0  -43.3   14.9
2018 333 11 29 1800  -36.8  600.0    1.4  146.0  -43.0    6.2
2018 333 11 29 2100  -42.7  600.3    2.2   67.0  -42.9    0.3
2018 334 11 30 0000  -43.1  600.4    2.1   65.0  -43.1   -0.3
2018 334 11 30 0300  -39.6  600.9    2.7   73.0  -43.4    3.8
2018 334 11 30 0600  -34.0  601.6    3.1   64.0  -43.6    9.6
2018 334 11 30 0900  -31.3  602.4    4.3   59.0  -43.7   12.4
2018 334 11 30 1200  -28.4  602.8    3.8   75.0  -43.5   14.9
2018 334 11 30 1500  -29.8  603.2    2.1  115.0  -43.2   13.4
2018 334 11 30 1800  -36.0  603.5    2.5  143.0  -42.9    6.5
2018 334 11 30 2100  -40.9  603.6    3.0  147.0  -42.7    1.8
