Year: 2018  Month: 07  ID: BRP  ARGOS:  8922  Name: Bear Peninsula      
Lat: 74.55S  Lon: 111.89W  Elev:  312m
2018 182  7  1 0000  -21.8  942.6  444.0  444.0   71.0  444.0
2018 182  7  1 0300  -23.1  940.8  444.0  444.0   81.0  444.0
2018 182  7  1 0600  -23.8  939.6  444.0  444.0   80.0  444.0
2018 182  7  1 0900  -22.2  939.8  444.0  444.0   82.0  444.0
2018 182  7  1 1200  -20.7  939.2  444.0  444.0   84.0  444.0
2018 182  7  1 1500  -18.9  938.7  444.0  444.0   85.0  444.0
2018 182  7  1 1800  -18.0  937.6  444.0  444.0   86.0  444.0
2018 182  7  1 2100  -18.1  936.8  444.0  444.0   86.6  444.0
2018 183  7  2 0000  -15.4  935.5  444.0  444.0   89.0  444.0
2018 183  7  2 0300  -15.3  933.6  444.0  444.0   89.0  444.0
2018 183  7  2 0600  -12.0  933.5  444.0  444.0   92.0  444.0
2018 183  7  2 0900  -11.8  937.2  444.0  444.0   91.9  444.0
2018 183  7  2 1200  -11.2  938.7  444.0  444.0   92.4  444.0
2018 183  7  2 1500  -10.6  939.8  444.0  444.0   93.0  444.0
2018 183  7  2 1800  -10.8  939.9  444.0  444.0   92.8  444.0
2018 183  7  2 2100  -11.1  940.6  444.0  444.0   93.0  444.0
2018 184  7  3 0000  -10.8  941.4  444.0  444.0   92.8  444.0
2018 184  7  3 0300  -10.6  943.3  444.0  444.0   93.0  444.0
2018 184  7  3 0600  -11.6  945.3  444.0  444.0   92.2  444.0
2018 184  7  3 0900  -11.9  946.9  444.0  444.0   92.0  444.0
2018 184  7  3 1200  -11.6  947.3  444.0  444.0   92.3  444.0
2018 184  7  3 1500  -11.7  946.4  444.0  444.0   92.0  444.0
2018 184  7  3 1800  -11.6  947.5  444.0  444.0   92.0  444.0
2018 184  7  3 2100  -11.6  948.0  444.0  444.0   92.0  444.0
2018 185  7  4 0000  -11.6  948.2  444.0  444.0   92.0  444.0
2018 185  7  4 0300  -11.4  948.3  444.0  444.0   92.0  444.0
2018 185  7  4 0600  -12.1  947.7  444.0  444.0   92.0  444.0
2018 185  7  4 0900  -12.3  947.8  444.0  444.0   93.0  444.0
2018 185  7  4 1200  -11.7  946.7  444.0  444.0   92.0  444.0
2018 185  7  4 1500  -11.3  946.0  444.0  444.0   92.0  444.0
2018 185  7  4 1800  -12.8  945.6  444.0  444.0   91.4  444.0
2018 185  7  4 2100  -13.0  945.1  444.0  444.0   91.0  444.0
2018 186  7  5 0000  -13.4  945.3  444.0  444.0   90.6  444.0
2018 186  7  5 0300  -13.5  944.9  444.0  444.0   91.4  444.0
2018 186  7  5 0600  -13.4  944.6  444.0  444.0   91.0  444.0
2018 186  7  5 0900  -13.3  943.8  444.0  444.0   91.0  444.0
2018 186  7  5 1200  -13.3  942.8  444.0  444.0   91.0  444.0
2018 186  7  5 1500  -13.7  941.3  444.0  444.0   91.0  444.0
2018 186  7  5 1800  -13.5  939.9  444.0  444.0   90.0  444.0
2018 186  7  5 2100  -13.0  938.7  444.0  444.0   89.9  444.0
2018 187  7  6 0000  -14.2  938.0  444.0  444.0   89.0  444.0
2018 187  7  6 0300  -16.8  937.5  444.0  444.0   86.0  444.0
2018 187  7  6 0600  -17.4  937.3  444.0  444.0   80.0  444.0
2018 187  7  6 0900  -18.7  937.2  444.0  444.0   75.0  444.0
2018 187  7  6 1200  -19.2  937.4  444.0  444.0   73.0  444.0
2018 187  7  6 1500  -18.2  937.2  444.0  444.0   62.0  444.0
2018 187  7  6 1800  -17.5  937.3  444.0  444.0   62.7  444.0
2018 187  7  6 2100  -17.0  937.3  444.0  444.0   66.6  444.0
2018 188  7  7 0000  -16.8  937.2  444.0  444.0   76.0  444.0
2018 188  7  7 0300  -16.9  936.6  444.0  444.0   80.6  444.0
2018 188  7  7 0600  -17.4  936.2  444.0  444.0   86.0  444.0
2018 188  7  7 0900  -17.8  935.4  444.0  444.0   85.0  444.0
2018 188  7  7 1200  -17.5  935.6  444.0  444.0   85.0  444.0
2018 188  7  7 1500  -16.3  935.9  444.0  444.0   79.0  444.0
2018 188  7  7 1800  -15.9  935.9  444.0  444.0   79.2  444.0
2018 188  7  7 2100  -15.2  935.6  444.0  444.0   82.0  444.0
2018 189  7  8 0000  -13.2  934.9  444.0  444.0   81.3  444.0
2018 189  7  8 0300  -14.4  933.2  444.0  444.0   82.0  444.0
2018 189  7  8 0600  -15.6  930.8  444.0  444.0   82.7  444.0
2018 189  7  8 0900  -14.8  928.7  444.0  444.0   80.0  444.0
2018 189  7  8 1200  -16.3  925.7  444.0  444.0   80.0  444.0
2018 189  7  8 1500  -19.5  922.8  444.0  444.0   75.9  444.0
