Year: 2018  Month: 02  ID: CBD  ARGOS: 99504  Name: Cape Bird           
Lat: 77.22S  Lon: 166.44E  Elev:   38m
2018  32  2  1 0000   -2.7  989.6    3.7   36.8   54.1  444.0
2018  32  2  1 0300   -2.2  989.1    6.1   23.6   57.1  444.0
2018  32  2  1 0600   -3.0  988.8    5.7   31.4   63.0  444.0
2018  32  2  1 0900   -2.9  988.8    4.1   68.9   48.5  444.0
2018  32  2  1 1200   -3.6  988.5    3.0   89.4   50.9  444.0
2018  32  2  1 1500   -3.9  988.2    3.2  212.6   72.3  444.0
2018  32  2  1 1800   -4.7  988.6    2.0  328.4   80.0  444.0
2018  32  2  1 2100   -6.5  989.1    0.5   16.2   91.8  444.0
2018  33  2  2 0000   -4.7  988.5    2.2   90.8   50.2  444.0
2018  33  2  2 0300   -5.0  988.1    1.7   17.7   66.8  444.0
2018  33  2  2 0600   -4.7  988.0    2.3   46.0   34.1  444.0
2018  33  2  2 0900   -5.7  988.3    1.7  127.1   53.6  444.0
2018  33  2  2 1200   -6.7  988.1    3.5  118.5   41.0  444.0
2018  33  2  2 1500   -5.6  987.0    3.9  190.0   52.9  444.0
2018  33  2  2 1800   -6.5  986.7    2.8  116.2   51.4  444.0
2018  33  2  2 2100   -4.3  986.5    2.1  227.1   63.6  444.0
2018  34  2  3 0000   -3.0  985.7    2.5   67.2   53.8  444.0
2018  34  2  3 0300   -2.6  985.6    4.0   26.4   52.4  444.0
2018  34  2  3 0600   -3.3  986.1    3.9   32.2   65.7  444.0
2018  34  2  3 0900   -4.0  986.8    1.5   23.2   64.5  444.0
2018  34  2  3 1200   -5.9  986.4    4.3  119.0   61.3  444.0
2018  34  2  3 1500   -6.1  986.4    4.4  126.2   46.7  444.0
2018  34  2  3 1800   -5.4  986.5    5.1   53.1   74.9  444.0
2018  34  2  3 2100   -5.5  986.5    4.3    7.3   80.3  444.0
2018  35  2  4 0000   -5.4  985.5    5.4   51.9   80.5  444.0
2018  35  2  4 0300   -4.1  984.6    2.9  347.0   71.1  444.0
2018  35  2  4 0600   -3.1  984.0    8.8  213.3   52.7  444.0
2018  35  2  4 0900   -4.2  983.7    7.1  217.9   60.9  444.0
2018  35  2  4 1200   -6.1  984.1    4.8  113.0   51.3  444.0
2018  35  2  4 1500   -6.7  984.5    3.8  120.3   58.1  444.0
2018  35  2  4 1800   -6.6  984.9    3.9  117.7   60.5  444.0
2018  35  2  4 2100   -4.9  985.0    2.8   89.1   62.2  444.0
2018  36  2  5 0000   -3.9  984.9    2.2  258.3   57.3  444.0
2018  36  2  5 0300   -3.7  983.4   12.1  206.8   43.8  444.0
2018  36  2  5 0600   -4.1  982.8    1.6  104.1   65.4  444.0
2018  36  2  5 0900   -4.6  984.0    4.3   20.4   67.0  444.0
2018  36  2  5 1200   -5.0  983.9    2.0  122.7   68.1  444.0
2018  36  2  5 1500   -5.0  983.5    1.4   60.3   54.2  444.0
2018  36  2  5 1800   -4.1  983.4    5.3  122.0   45.2  444.0
2018  36  2  5 2100   -3.1  982.6    3.8   54.7   57.9  444.0
2018  37  2  6 0000   -2.6  982.5    7.7   41.3   68.8  444.0
