Year: 2018  Month: 10  ID: WDB  ARGOS: 99506  Name: Windless Bight      
2018 287 10 14 0300  -19.7  994.8    5.2   87.6   72.2    0.0
2018 287 10 14 0600  -22.2  996.0    3.6   81.4   73.7    0.6
2018 287 10 14 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 287 10 14 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 287 10 14 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 287 10 14 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 287 10 14 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 288 10 15 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 288 10 15 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 288 10 15 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 288 10 15 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 288 10 15 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 288 10 15 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 288 10 15 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 288 10 15 2100  -30.7  997.9    4.1   83.2   70.2    0.2
2018 289 10 16 0000  -26.8  997.3    3.4   82.2   72.0   -0.1
2018 289 10 16 0300  -26.5  994.8    3.4   72.4   69.9    0.1
2018 289 10 16 0600  -26.9  992.2    3.3   43.2   65.4    2.1
2018 289 10 16 0900  -27.2  988.1    2.7   59.7   61.3    2.0
2018 289 10 16 1200  -31.4  983.9    0.5   80.4   69.6    1.2
2018 289 10 16 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 289 10 16 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 289 10 16 2100  -31.3  972.1    1.3  350.3   69.7    3.9
2018 290 10 17 0000  444.0  969.1    0.0   25.5   71.8    3.4
2018 290 10 17 0300  -27.1  967.8    1.6   62.5   71.0   -0.4
2018 290 10 17 0600  -25.1  968.3    2.8   94.1   78.6   -0.1
2018 290 10 17 0900  -27.7  967.6    0.6  151.2   78.1    3.1
2018 290 10 17 1200  -32.8  967.6    0.8   49.3   71.7    3.4
2018 290 10 17 1500  -32.4  967.6    3.1   12.8   74.3    5.0
2018 290 10 17 1800  -27.6  966.5    1.8  270.2   75.8    4.4
2018 290 10 17 2100  -28.8  965.8    1.0  176.8   72.8    1.3
2018 291 10 18 0000  -23.3  964.3    2.9  206.2   76.5    1.3
2018 291 10 18 0300  -24.3  963.6    3.4   62.8   72.8    0.5
2018 291 10 18 0600  -21.5  963.4    2.0   96.2   76.0    0.6
2018 291 10 18 0900  -20.8  963.9    1.3  219.7   72.9    4.6
2018 291 10 18 1200  -21.5  964.9    0.8   51.1   76.5    3.0
2018 291 10 18 1500  -24.1  966.0    1.2   20.5   79.2    1.6
2018 291 10 18 1800  -23.4  967.7    2.9   39.9   79.9    0.4
2018 291 10 18 2100  -20.6  968.6    2.1    2.2   74.6    0.2
2018 292 10 19 0000  -18.9  969.6    2.3   31.2   74.7    0.1
2018 292 10 19 0300  -17.7  971.8    1.6   43.2   72.2    0.0
2018 292 10 19 0600  -12.2  976.2    1.1  181.9   63.9    0.1
2018 292 10 19 0900  -13.9  978.8    2.7  263.4   81.5    0.1
2018 292 10 19 1200  -12.8  978.9    3.1  125.8   72.4    0.7
2018 292 10 19 1500  -12.9  979.8    3.0  320.7   68.5    1.9
2018 292 10 19 1800  -14.4  979.7    4.8  262.0   64.3    2.9
2018 292 10 19 2100  -17.0  979.4    2.6  125.0   78.2    0.5
2018 293 10 20 0000  -18.0  979.3    3.1   43.7   78.9    0.8
2018 293 10 20 0300  -16.8  978.4    2.1  331.4   77.6    1.5
2018 293 10 20 0600  -19.0  978.4    1.5  304.7   80.3    1.8
2018 293 10 20 0900  -18.1  978.5    2.2   12.3   94.4    3.3
2018 293 10 20 1200  -20.2  979.4    3.1   59.3   92.2    7.1
2018 293 10 20 1500  -25.0  979.4    0.7   42.6   81.2    6.4
2018 293 10 20 1800  -27.1  981.0    3.7  184.2   78.9    1.0
2018 293 10 20 2100  -22.1  982.4    4.9   14.3   84.4    2.3
2018 294 10 21 0000  -20.0  983.0    4.8  102.8   61.5   -0.1
2018 294 10 21 0300  -21.2  982.5    6.5  116.0   64.1   -0.3
2018 294 10 21 0600  -23.5  982.1    1.6  120.2   69.7    0.1
2018 294 10 21 0900  -22.7  982.6    5.0   93.3   71.1    0.3
2018 294 10 21 1200  -22.4  982.4    2.4  143.4   67.8    1.1
2018 294 10 21 1500  -28.0  982.9    3.8   58.5   75.8   -0.1
2018 294 10 21 1800  -26.0  983.0    4.3   85.5   75.5    0.0
2018 294 10 21 2100  -25.7  984.0    4.1   52.5   78.0   -0.1
2018 295 10 22 0000  -22.4  983.7    6.4   70.4   76.1   -0.2
2018 295 10 22 0300  -21.0  983.2    7.2   96.1   77.3   -0.1
2018 295 10 22 0600  -21.4  983.7    5.3   89.8   76.6   -0.0
2018 295 10 22 0900  -26.1  984.2    4.0   76.4   78.7    0.5
2018 295 10 22 1200  -24.2  983.9    2.1   52.0   81.1    0.5
2018 295 10 22 1500  -23.9  982.8    0.7  164.7   83.6    0.2
2018 295 10 22 1800  -23.6  981.4    1.7   98.7   82.8   -0.0
2018 295 10 22 2100  -21.1  980.6    0.1  331.8   79.9   -0.1
2018 296 10 23 0000  -20.5  979.7    1.2  119.9   77.8   -0.7
2018 296 10 23 0300  -19.5  979.2    1.8  125.1   76.5   -0.3
2018 296 10 23 0600  -20.2  979.7    3.1  124.4   67.1   -0.0
2018 296 10 23 0900  -21.0  979.8    0.9  339.9   67.4    0.4
2018 296 10 23 1200  -22.7  979.7    3.2  134.7   79.0    0.1
2018 296 10 23 1500  -22.8  980.4    2.3   44.5   66.7    0.7
2018 296 10 23 1800  -22.5  980.5    2.7   99.3   67.4    0.1
2018 296 10 23 2100  -22.6  980.3    2.7   83.6   67.5   -0.1
2018 297 10 24 0000  -20.5  979.7    0.9   24.1   62.7    0.3
2018 297 10 24 0300  -19.6  978.7    2.1  299.7   61.2    0.3
2018 297 10 24 0600  -15.9  977.8    2.5    2.0   40.2    0.8
2018 297 10 24 0900  -15.6  977.8    2.1    2.3   38.2    0.9
2018 297 10 24 1200  -18.4  976.1    4.7  344.1   47.9    2.1
2018 297 10 24 1500  -12.6  974.7    2.7  354.1   28.6    1.7
2018 297 10 24 1800  -17.4  974.5    3.2   45.1   59.4    0.4
2018 297 10 24 2100  -15.9  973.4    4.3  252.1   40.9    1.9
2018 298 10 25 0000  -12.1  972.4    2.1  299.8   33.3    1.4
2018 298 10 25 0300  -10.7  970.1    3.1  287.0   30.4    2.4
2018 298 10 25 0600  -12.7  968.8    2.7  344.1   35.5    2.6
2018 298 10 25 0900   -8.7  967.7    3.1  350.3   25.4    5.0
2018 298 10 25 1200   -6.5  966.9    0.8    2.5   23.2    0.4
2018 298 10 25 1500   -8.2  966.4    6.6  359.2   48.2    0.5
2018 298 10 25 1800   -8.2  967.9    5.2  328.0   79.5    0.1
2018 298 10 25 2100   -6.5  968.6    2.6    7.8   71.5    0.1
2018 299 10 26 0000   -5.6  969.0    6.1  196.7   77.6    0.1
2018 299 10 26 0300   -5.6  970.6    5.0  135.5   70.2   -0.0
2018 299 10 26 0600   -5.5  972.9    1.5  265.9   84.2    0.0
2018 299 10 26 0900   -6.2  975.8    1.4   69.6   88.8    0.0
2018 299 10 26 1200  -11.6  980.1   10.1  153.5   93.0   -0.0
2018 299 10 26 1500  -13.0  983.2    2.5   16.8   84.4   -0.0
2018 299 10 26 1800  -12.0  983.6    2.6   72.5   74.6    0.1
2018 299 10 26 2100   -8.2  983.4    0.8  132.5   63.9   -0.0
2018 300 10 27 0000   -7.0  981.2    4.5  294.0   46.3    0.2
2018 300 10 27 0300   -5.9  979.3    2.0  338.9   42.1    0.3
2018 300 10 27 0600   -6.5  975.7    3.9    2.6   41.0    4.6
2018 300 10 27 0900  -11.6  973.0    3.4  343.5   40.6    4.3
2018 300 10 27 1200  -15.8  972.6    0.7    6.7   82.4    3.4
2018 300 10 27 1500  -10.5  971.4    4.4  330.1   40.8    6.1
2018 300 10 27 1800  -13.0  971.3    3.0  311.8   56.3    1.8
2018 300 10 27 2100  -12.4  970.8    4.8  211.2   66.2   -0.0
2018 301 10 28 0000   -7.2  971.3    1.1  261.9   64.9    0.6
2018 301 10 28 0300   -5.6  971.8    7.0    3.7   99.9    0.2
2018 301 10 28 0600   -6.6  973.7    7.5  227.8   99.9    0.0
2018 301 10 28 0900   -7.2  975.3    7.6  209.2   93.2    0.1
2018 301 10 28 1200  -10.4  975.8    0.6  334.3   87.1    0.1
2018 301 10 28 1500  -14.1  979.2    3.0  139.4   84.2    0.1
2018 301 10 28 1800  -11.0  980.4    2.9   65.1   92.8    0.0
2018 301 10 28 2100  -12.5  980.8    5.2   77.4   85.3   -0.1
2018 302 10 29 0000   -5.6  980.7    4.1  350.4   57.5    0.1
2018 302 10 29 0300   -2.4  980.6    1.4  333.3   54.1    0.1
2018 302 10 29 0600   -1.8  979.4    6.2   15.5   58.8    0.4
2018 302 10 29 0900   -3.0  980.1    4.2  344.5   80.7    0.3
2018 302 10 29 1200   -2.3  979.5    5.2  351.0   79.5    0.3
2018 302 10 29 1500   -2.8  978.0    4.1   16.0   57.3    3.2
2018 302 10 29 1800   -8.6  976.9    4.2  122.6   79.3    0.2
2018 302 10 29 2100   -7.2  978.4    4.6   64.0   72.4    0.2
2018 303 10 30 0000   -6.9  977.8    2.1   77.5   53.9    0.1
2018 303 10 30 0300   -7.3  976.3    4.1  120.7   60.1   -0.1
2018 303 10 30 0600   -9.1  975.6    1.6   58.8   60.7    1.2
2018 303 10 30 0900  -10.4  975.2    2.4  340.4   64.3    4.3
2018 303 10 30 1200  -14.3  974.7    5.2   38.5   68.4    2.3
2018 303 10 30 1500  -10.0  974.0    3.2   46.0   49.5    4.6
2018 303 10 30 1800  -13.5  973.5    1.4   64.7   58.1    1.0
2018 303 10 30 2100  -14.5  973.5    4.0  121.5   69.4    0.7
2018 304 10 31 0000  -10.6  973.4    1.7   85.4   60.6    0.1
2018 304 10 31 0300  -12.4  972.6    3.2  100.3   62.0   -0.1
2018 304 10 31 0600  -12.8  972.3    3.0   56.5   59.9    0.7
2018 304 10 31 0900  -17.0  972.2    2.3   82.9   69.3    0.4
2018 304 10 31 1200  -15.5  972.4    1.3   84.7   84.8    0.3
2018 304 10 31 1500  -16.8  972.6    1.7   56.9   64.5    0.6
2018 304 10 31 1800  -16.0  972.1    3.2   77.9   75.4    0.1
2018 304 10 31 2100  -14.0  973.1    6.9  121.7   70.3   -0.1
