Year: 2018  Month: 12  ID: FUJ  ARGOS:  8904  Name: Dome Fuji           
Lat: 77.31S  Lon:  39.71E  Elev: 3810m
2018 335 12  1 0000  -41.3  603.6    3.1  134.0  -42.8    1.5
2018 335 12  1 0300  -38.6  604.0    3.1  131.0  -43.0    4.3
2018 335 12  1 0600  -33.9  604.7    3.1  140.0  -43.0    8.8
2018 335 12  1 0900  -32.6  605.5    4.3  121.0  -43.0   10.4
2018 335 12  1 1200  -29.9  606.0    3.7  118.0  -42.8   12.9
2018 335 12  1 1500  -29.1  606.9    2.2  127.0  -42.6   13.4
2018 335 12  1 1800  -35.2  607.7    2.0  138.0  -42.3    8.0
2018 335 12  1 2100  -39.2  608.4    1.4  134.0  -42.1    3.0
2018 336 12  2 0000  -40.1  608.9    1.3  142.0  -42.1    2.7
2018 336 12  2 0300  -36.5  609.2    2.3  160.0  -42.3    5.8
2018 336 12  2 0600  -33.2  609.7    3.5  138.0  -42.4    9.2
2018 336 12  2 0900  -31.8  610.0    4.6  131.0  -42.4   10.6
2018 336 12  2 1200  -30.5  610.3    5.2  132.0  -42.4   11.8
2018 336 12  2 1500  -31.2  610.5    4.2  140.0  -42.3   11.0
2018 336 12  2 1800  -35.6  611.0    3.5  146.0  -42.0    6.2
2018 336 12  2 2100  -39.3  611.4    3.7  129.0  -42.0    2.6
2018 337 12  3 0000  -39.2  611.3    3.2  133.0  -42.0    2.7
2018 337 12  3 0300  -35.2  611.3    3.8  141.0  -42.2    7.4
2018 337 12  3 0600  -31.7  611.0    5.4  144.0  -42.3   10.6
2018 337 12  3 0900  -30.4  610.3    6.6  150.0  -42.3   11.9
2018 337 12  3 1200  -28.8  609.5    6.9  161.0  -42.2   13.4
2018 337 12  3 1500  -29.9  608.5    6.7  154.0  -42.2   12.1
2018 337 12  3 1800  -34.0  607.8    5.6  150.0  -42.0    8.0
2018 337 12  3 2100  -37.8  606.9    5.2  142.0  -41.9    4.1
2018 338 12  4 0000  -39.2  605.8    5.1  135.0  -41.9    2.7
2018 338 12  4 0300  -37.5  604.4    5.6  126.0  -42.0    4.4
2018 338 12  4 0600  -34.2  603.2    6.5  121.0  -42.0    8.0
2018 338 12  4 0900  -31.8  602.2    7.3  102.0  -41.9   10.3
2018 338 12  4 1200  -30.2  601.5    7.8   98.0  -41.8   11.6
2018 338 12  4 1500  -30.9  600.8    6.6   96.0  -41.5   10.5
2018 338 12  4 1800  -35.0  600.6    4.8   91.0  -41.2    6.3
2018 338 12  4 2100  -38.9  600.8    3.6   84.0  -41.1    2.3
2018 339 12  5 0000  -40.1  601.0    3.7   77.0  -41.2    1.5
2018 339 12  5 0300  -35.8  601.5    3.2   60.0  -41.4    5.5
2018 339 12  5 0600  -33.1  602.1    4.8   64.0  -41.5    8.4
2018 339 12  5 0900  -31.6  602.8    5.5   48.0  -41.4   10.0
2018 339 12  5 1200  -29.4  603.4    5.6   54.0  -41.2   11.8
2018 339 12  5 1500  -30.0  603.8    4.9   67.0  -41.0   11.0
2018 339 12  5 1800  -34.2  604.3    4.1   55.0  -40.8    6.6
2018 339 12  5 2100  -34.9  604.7    4.8   56.0  -40.6    5.8
2018 340 12  6 0000  -37.0  604.6    3.8   43.0  -40.7    3.7
2018 340 12  6 0300  -34.4  604.8    3.7   60.0  -40.7    6.3
2018 340 12  6 0600  -29.8  604.9    5.7   69.0  -40.6   10.8
2018 340 12  6 0900  -29.6  604.6    6.8   76.0  -40.4   10.6
2018 340 12  6 1200  -28.0  604.0    7.3   77.0  -40.2   12.2
2018 340 12  6 1500  -29.5  603.6    6.4   87.0  -39.9   10.4
2018 340 12  6 1800  -32.9  603.5    3.5   74.0  -39.7    7.4
2018 340 12  6 2100  -38.0  603.5    3.3   76.0  -39.7    1.7
2018 341 12  7 0000  -38.1  603.2    2.9   74.0  -39.8    1.6
2018 341 12  7 0300  -34.4  603.0    2.4   87.0  -40.0    5.6
2018 341 12  7 0600  -28.5  602.7    2.9   79.0  -40.0   11.3
2018 341 12  7 0900  -28.7  602.5    4.9   94.0  -39.9   11.3
2018 341 12  7 1200  -27.4  602.3    4.4  112.0  -39.7   12.2
2018 341 12  7 1500  -26.5  602.1    2.8  144.0  -39.4   12.9
2018 341 12  7 1800  -31.4  602.2    2.5  130.0  -39.2    7.1
2018 341 12  7 2100  -37.9  602.4    2.4  117.0  -39.1    1.9
2018 342 12  8 0000  -38.5  602.5    2.6  137.0  -39.2    0.7
2018 342 12  8 0300  -34.5  602.6    3.1  148.0  -39.4    4.9
2018 342 12  8 0600  -29.5  602.5    4.5  126.0  -39.5   10.0
2018 342 12  8 0900  -28.4  602.6    5.6  117.0  -39.5   11.1
2018 342 12  8 1200  -27.0  602.6    5.6  120.0  -39.3   12.3
2018 342 12  8 1500  -27.8  602.7    5.1  132.0  -39.1   11.3
2018 342 12  8 1800  -31.8  603.0    3.8  128.0  -38.9    7.1
2018 342 12  8 2100  -36.0  603.3    3.0  142.0  -38.8    2.5
2018 343 12  9 0000  -36.8  603.2    3.5  115.0  -38.8    1.8
2018 343 12  9 0300  -34.3  603.1    3.5  134.0  -39.0    4.8
2018 343 12  9 0600  -30.6  603.3    5.2  130.0  -39.1    8.5
2018 343 12  9 0900  -29.6  603.5    5.8  110.0  -39.0    9.3
2018 343 12  9 1200  -28.2  603.6    5.9  116.0  -38.8   10.4
2018 343 12  9 1500  -28.7  603.9    4.8  126.0  -38.6   10.0
2018 343 12  9 1800  -32.8  604.4    2.9  126.0  -38.4    5.3
2018 343 12  9 2100  -37.7  604.8    2.6  126.0  -38.4    0.7
2018 344 12 10 0000  -38.0  605.2    2.7  135.0  -38.5    1.3
2018 344 12 10 0300  -33.7  605.7    2.5  160.0  -38.7    4.4
2018 344 12 10 0600  -29.5  606.0    4.0  150.0  -38.8    9.3
2018 344 12 10 0900  -28.1  606.4    4.2  145.0  -38.8   10.6
2018 344 12 10 1200  -26.5  606.7    5.2  149.0  -38.6   12.3
2018 344 12 10 1500  -27.3  607.3    4.3  148.0  -38.5   11.4
2018 344 12 10 1800  -31.5  608.1    2.6  156.0  -38.3    6.8
2018 344 12 10 2100  -36.5  608.9    3.1  151.0  -38.3    1.8
2018 345 12 11 0000  -37.0  609.8    3.4  153.0  -38.4    1.4
2018 345 12 11 0300  -33.2  610.7    4.0  141.0  -38.6    6.1
2018 345 12 11 0600  -27.7  611.7    5.4  131.0  -38.6   10.9
2018 345 12 11 0900  -26.0  612.8    5.4  127.0  -38.6   12.5
2018 345 12 11 1200  -23.8  613.5    5.0  137.0  -38.3   14.5
2018 345 12 11 1500  -24.4  613.8    3.7  160.0  -38.0   13.6
2018 345 12 11 1800  -29.6  613.9    4.0  158.0  -37.8    8.2
2018 345 12 11 2100  -33.3  613.7    4.8  154.0  -37.7    4.4
2018 346 12 12 0000  -33.6  613.5    5.1  144.0  -37.8    4.2
2018 346 12 12 0300  -30.9  613.0    5.5  137.0  -37.9    6.8
2018 346 12 12 0600  -28.3  613.0    6.8  131.0  -37.9    9.6
2018 346 12 12 0900  -26.3  612.9    8.0  125.0  -37.8   11.5
2018 346 12 12 1200  -25.1  612.5    8.1  127.0  -37.5   12.4
2018 346 12 12 1500  -25.5  612.0    7.4  132.0  -37.2   11.6
2018 346 12 12 1800  -28.6  611.5    7.0  132.0  -36.9    8.3
2018 346 12 12 2100  -32.4  611.2    4.9  127.0  -36.8    4.3
2018 347 12 13 0000  -33.1  610.8    4.8  123.0  -36.8    3.7
2018 347 12 13 0300  -30.7  609.9    5.8  126.0  -37.0    6.6
2018 347 12 13 0600  -25.6  609.0    6.7  126.0  -36.9   11.3
2018 347 12 13 0900  -22.6  608.1    7.9  134.0  -36.7   14.2
2018 347 12 13 1200  -21.9  607.2   10.3  121.0  -36.3   14.4
2018 347 12 13 1500  -23.0  606.7    7.5  122.0  -35.5   12.5
2018 347 12 13 1800  -26.5  606.3    5.6  126.0  -35.0    8.5
2018 347 12 13 2100  -29.7  605.8    4.5  127.0  -34.9    5.2
2018 348 12 14 0000  -31.3  605.4    4.1  122.0  -35.0    3.8
2018 348 12 14 0300  -29.6  604.8    3.9  122.0  -35.3    5.7
2018 348 12 14 0600  -27.3  604.7    6.4  114.0  -35.3    8.1
