Year: 2018  Month: 02  ID: WTI  ARGOS: 99505  Name: White Island        
Lat: 78.08S  Lon: 167.46E  Elev:  686m
2018  32  2  1 0000  -10.1  903.7    7.8  309.8   96.7   -0.2
2018  32  2  1 0300  -10.0  904.0    4.9  332.9   94.9    0.0
2018  32  2  1 0600   -9.7  903.8    5.2  310.1   96.9   -0.1
2018  32  2  1 0900   -9.9  904.0    5.7  299.9  100.1   -0.1
2018  32  2  1 1200  -10.0  904.4    1.1   13.6   99.9    0.0
2018  32  2  1 1500  -10.3  904.1    2.9  118.9   91.1    0.0
2018  32  2  1 1800   -9.7  903.6    7.4   98.8   99.7   -0.2
2018  32  2  1 2100  -10.4  903.5    6.1  108.6   95.0    0.0
2018  33  2  2 0000  -10.4  903.2    6.8  137.3   96.7   -0.2
2018  33  2  2 0300  -11.4  901.8   11.1  150.8   94.5   -0.1
2018  33  2  2 0600  -13.4  902.1   10.5  162.0   91.8    0.1
2018  33  2  2 0900  -14.2  902.4   10.1  169.3   90.5    0.0
2018  33  2  2 1200  -15.1  902.4   10.3  174.1   89.4   -0.0
2018  33  2  2 1500  -15.6  902.0   13.9  175.8   89.0   -0.1
2018  33  2  2 1800  -15.3  902.1   13.1  169.2   89.1   -0.1
2018  33  2  2 2100  -14.5  902.7   11.5  169.4   89.9   -0.1
2018  34  2  3 0000  -12.9  902.9   12.0  167.2   91.9   -0.2
2018  34  2  3 0300  -11.9  903.0    8.3  143.7   92.3   -0.4
2018  34  2  3 0600  -13.1  902.8    8.9  184.4   91.7    0.1
2018  34  2  3 0900  -13.3  902.7    9.4  176.2   77.3    0.3
2018  34  2  3 1200  -14.7  902.2    9.9  170.9   75.4    0.2
2018  34  2  3 1500  -15.2  902.2    7.5  157.6   90.5    0.0
2018  34  2  3 1800  -14.3  901.9    5.0  163.4   88.2   -0.0
2018  34  2  3 2100  -13.6  901.6    2.7  194.9   66.8   -0.2
2018  35  2  4 0000  -13.3  900.0    8.5  233.4   70.1   -0.5
2018  35  2  4 0300  -12.2  899.8    5.5  171.1   73.9   -0.1
2018  35  2  4 0600  -12.7  899.2    7.6  238.9   56.4   -0.2
2018  35  2  4 0900  -12.1  898.9    7.2  199.4   48.5    0.1
2018  35  2  4 1200  -12.7  898.8   10.8  194.2   51.6    0.2
2018  35  2  4 1500  -12.8  899.1    7.7  199.6   49.5    0.5
2018  35  2  4 1800  -13.8  897.5   17.6  219.4   86.7   -0.0
2018  35  2  4 2100  -14.8  898.9   13.4  195.7   86.2    0.1
2018  36  2  5 0000  -14.3  898.6   15.8  190.5   86.9   -0.1
2018  36  2  5 0300  -14.3  898.7   12.4  165.2   88.2   -0.1
2018  36  2  5 0600  -12.6  898.6   14.2  166.9   91.5   -0.1
2018  36  2  5 0900  -12.0  898.6   16.0  183.3   91.3    0.1
2018  36  2  5 1200  -12.0  899.1   16.2  194.5   86.7    0.1
