Year: 2018  Month: 02  ID: BRP  ARGOS:  8922  Name: Bear Peninsula      
Lat: 74.55S  Lon: 111.89W  Elev:  312m
2018  32  2  1 0000   -5.2  932.0  444.0  444.0   82.3  444.0
2018  32  2  1 0300   -6.8  927.9  444.0  444.0   97.0  444.0
2018  32  2  1 0600   -7.8  930.2  444.0  444.0   97.0  444.0
2018  32  2  1 0900   -8.7  928.8  444.0  444.0   96.0  444.0
2018  32  2  1 1200   -9.4  930.7  444.0  444.0  444.0  444.0
2018  32  2  1 1500   -8.9  931.4  444.0  444.0  444.0  444.0
2018  32  2  1 1800   -9.4  930.2  444.0  444.0   90.0  444.0
2018  32  2  1 2100   -8.4  930.5  444.0  444.0   95.0  444.0
2018  33  2  2 0000   -8.4  929.3  444.0  444.0   95.0  444.0
2018  33  2  2 0300   -6.6  931.6  444.0  444.0   88.0  444.0
2018  33  2  2 0600   -8.5  932.2  444.0  444.0   86.2  444.0
2018  33  2  2 0900   -9.8  932.1  444.0  444.0   89.0  444.0
2018  33  2  2 1200   -6.9  933.1  444.0  444.0   60.0  444.0
2018  33  2  2 1500  -10.4  931.7  444.0  444.0   93.0  444.0
2018  33  2  2 1800   -9.7  931.9  444.0  444.0   86.5  444.0
2018  33  2  2 2100   -9.3  930.2  444.0  444.0   86.3  444.0
2018  34  2  3 0000   -8.5  930.4  444.0  444.0   85.0  444.0
2018  34  2  3 0300   -9.1  928.3  444.0  444.0   80.0  444.0
2018  34  2  3 0600  -10.7  931.1  444.0  444.0   82.4  444.0
2018  34  2  3 0900  -11.7  928.5  444.0  444.0   88.0  444.0
2018  34  2  3 1200  -11.1  927.7  444.0  444.0   85.0  444.0
2018  34  2  3 1500   -9.6  926.2  444.0  444.0   78.0  444.0
2018  34  2  3 1800   -9.4  924.4  444.0  444.0   84.0  444.0
2018  34  2  3 2100   -9.3  923.9  444.0  444.0   87.0  444.0
2018  35  2  4 0000   -8.6  923.7  444.0  444.0   88.0  444.0
2018  35  2  4 0300   -8.5  921.7  444.0  444.0   90.0  444.0
2018  35  2  4 0600   -8.6  922.2  444.0  444.0   95.0  444.0
2018  35  2  4 0900   -9.1  921.5  444.0  444.0   94.8  444.0
2018  35  2  4 1200   -8.6  921.9  444.0  444.0   95.0  444.0
2018  35  2  4 1500   -8.2  922.5  444.0  444.0   95.0  444.0
2018  35  2  4 1800   -5.8  923.6  444.0  444.0   89.0  444.0
2018  35  2  4 2100   -7.6  923.7  444.0  444.0   93.6  444.0
2018  36  2  5 0000   -6.5  924.3  444.0  444.0   90.0  444.0
2018  36  2  5 0300   -6.8  925.6  444.0  444.0   89.0  444.0
2018  36  2  5 0600   -6.5  926.9  444.0  444.0   85.0  444.0
2018  36  2  5 0900   -7.4  927.9  444.0  444.0   84.0  444.0
2018  36  2  5 1200   -8.2  929.4  444.0  444.0   81.1  444.0
2018  36  2  5 1500   -8.2  930.1  444.0  444.0   81.0  444.0
2018  36  2  5 1800   -8.6  930.6  444.0  444.0   77.5  444.0
2018  36  2  5 2100   -7.4  930.3  444.0  444.0   75.0  444.0
2018  37  2  6 0000   -7.2  930.7  444.0  444.0   79.0  444.0
2018  37  2  6 0300   -7.4  930.6  444.0  444.0   75.0  444.0
2018  37  2  6 0600   -7.4  930.6  444.0  444.0   73.0  444.0
2018  37  2  6 0900   -7.9  930.9  444.0  444.0   74.0  444.0
2018  37  2  6 1200   -7.5  931.1  444.0  444.0   62.0  444.0
2018  37  2  6 1500   -5.9  931.0  444.0  444.0   56.4  444.0
2018  37  2  6 1800   -4.8  931.0  444.0  444.0   50.0  444.0
2018  37  2  6 2100   -3.6  930.5  444.0  444.0   45.0  444.0
2018  38  2  7 0000   -5.6  930.2  444.0  444.0   63.0  444.0
2018  38  2  7 0300   -6.7  930.2  444.0  444.0   64.0  444.0
2018  38  2  7 0600   -7.4  929.7  444.0  444.0   67.0  444.0
2018  38  2  7 0900   -7.2  930.5  444.0  444.0   63.0  444.0
2018  38  2  7 1200   -8.9  930.7  444.0  444.0   66.5  444.0
2018  38  2  7 1500   -5.8  931.5  444.0  444.0   54.0  444.0
2018  38  2  7 1800   -7.1  932.6  444.0  444.0   53.0  444.0
2018  38  2  7 2100   -6.1  933.4  444.0  444.0   44.0  444.0
2018  39  2  8 0000   -7.3  934.4  444.0  444.0   50.7  444.0
2018  39  2  8 0300   -8.0  934.5  444.0  444.0   61.0  444.0
2018  39  2  8 0600   -8.4  934.2  444.0  444.0   57.0  444.0
2018  39  2  8 0900   -8.8  932.9  444.0  444.0   64.0  444.0
2018  39  2  8 1200   -9.5  930.7  444.0  444.0   72.0  444.0
2018  39  2  8 1500   -9.6  928.1  444.0  444.0   91.4  444.0
2018  39  2  8 1800   -6.5  927.7  444.0  444.0   94.0  444.0
2018  39  2  8 2100   -4.4  929.2  444.0  444.0   97.0  444.0
2018  40  2  9 0000   -4.1  930.4  444.0  444.0   98.0  444.0
2018  40  2  9 0300   -4.5  930.9  444.0  444.0   97.6  444.0
2018  40  2  9 0600   -4.6  931.8  444.0  444.0   98.0  444.0
2018  40  2  9 0900   -4.7  932.5  444.0  444.0   98.0  444.0
2018  40  2  9 1200   -4.6  933.5  444.0  444.0   98.0  444.0
2018  40  2  9 1500   -4.2  934.5  444.0  444.0   97.9  444.0
2018  40  2  9 1800   -3.8  935.7  444.0  444.0   98.1  444.0
2018  40  2  9 2100   -3.9  938.0  444.0  444.0   99.0  444.0
2018  41  2 10 0000   -3.1  940.3  444.0  444.0   99.3  444.0
2018  41  2 10 0300   -4.1  941.9  444.0  444.0  100.0  444.0
2018  41  2 10 0600   -5.7  943.3  444.0  444.0   99.0  444.0
2018  41  2 10 0900   -5.9  944.4  444.0  444.0   98.0  444.0
2018  41  2 10 1200   -5.5  944.8  444.0  444.0   98.0  444.0
2018  41  2 10 1500   -4.1  944.6  444.0  444.0   99.0  444.0
2018  41  2 10 1800   -4.2  944.2  444.0  444.0   98.0  444.0
2018  41  2 10 2100   -4.9  943.6  444.0  444.0   93.0  444.0
2018  42  2 11 0000   -5.5  942.8  444.0  444.0   85.0  444.0
2018  42  2 11 0300   -5.0  941.1  444.0  444.0   81.0  444.0
2018  42  2 11 0600   -6.0  939.8  444.0  444.0   77.0  444.0
2018  42  2 11 0900   -5.4  937.9  444.0  444.0   64.9  444.0
2018  42  2 11 1200   -5.2  935.8  444.0  444.0   49.0  444.0
2018  42  2 11 1500   -6.8  933.9  444.0  444.0   53.0  444.0
2018  42  2 11 1800   -4.9  932.1  444.0  444.0   50.0  444.0
2018  42  2 11 2100   -4.2  930.6  444.0  444.0   42.0  444.0
2018  43  2 12 0000   -5.3  929.2  444.0  444.0   44.0  444.0
2018  43  2 12 0300   -3.9  927.4  444.0  444.0   30.0  444.0
2018  43  2 12 0600   -5.2  926.2  444.0  444.0   31.0  444.0
2018  43  2 12 0900   -6.0  924.7  444.0  444.0   34.7  444.0
2018  43  2 12 1200   -6.9  923.6  444.0  444.0   38.4  444.0
2018  43  2 12 1500   -8.1  921.6  444.0  444.0   57.0  444.0
2018  43  2 12 1800   -4.9  922.5  444.0  444.0   33.0  444.0
2018  43  2 12 2100   -4.9  921.9  444.0  444.0   26.5  444.0
2018  44  2 13 0000   -7.1  921.5  444.0  444.0   42.0  444.0
2018  44  2 13 0300   -8.5  920.5  444.0  444.0   42.0  444.0
2018  44  2 13 0600  -10.0  921.7  444.0  444.0   51.0  444.0
2018  44  2 13 0900  -10.0  921.7  444.0  444.0   37.0  444.0
2018  44  2 13 1200   -9.6  921.2  444.0  444.0   46.6  444.0
2018  44  2 13 1500  -10.8  921.8  444.0  444.0   49.0  444.0
2018  44  2 13 1800  -11.8  921.1  444.0  444.0   46.0  444.0
2018  44  2 13 2100  -10.2  921.3  444.0  444.0   45.0  444.0
2018  45  2 14 0000   -9.9  921.1  444.0  444.0   46.9  444.0
2018  45  2 14 0300   -9.8  921.4  444.0  444.0   34.0  444.0
2018  45  2 14 0600  -12.0  920.9  444.0  444.0   41.0  444.0
2018  45  2 14 0900  -13.6  920.9  444.0  444.0   43.4  444.0
2018  45  2 14 1200  -13.5  920.9  444.0  444.0   48.0  444.0
2018  45  2 14 1500  -15.3  920.2  444.0  444.0   45.0  444.0
2018  45  2 14 1800  444.0  920.2  444.0  444.0   48.0  444.0
2018  45  2 14 2100  -13.6  920.3  444.0  444.0   46.0  444.0
2018  46  2 15 0000  -13.5  920.8  444.0  444.0   48.0  444.0
2018  46  2 15 0300  -16.7  921.0  444.0  444.0   73.0  444.0
2018  46  2 15 0600  -16.3  921.7  444.0  444.0   63.0  444.0
2018  46  2 15 0900  -15.2  922.4  444.0  444.0   51.0  444.0
2018  46  2 15 1200  -12.8  923.2  444.0  444.0   39.9  444.0
2018  46  2 15 1500  -14.7  923.6  444.0  444.0   46.0  444.0
2018  46  2 15 1800  -13.9  924.3  444.0  444.0   60.0  444.0
2018  46  2 15 2100  -13.3  925.1  444.0  444.0   62.0  444.0
2018  47  2 16 0000  -13.3  925.6  444.0  444.0   67.0  444.0
2018  47  2 16 0300  -13.6  925.9  444.0  444.0   66.0  444.0
2018  47  2 16 0600  -13.3  926.5  444.0  444.0   56.0  444.0
2018  47  2 16 0900  -13.4  927.0  444.0  444.0   55.5  444.0
2018  47  2 16 1200  -13.8  927.9  444.0  444.0   58.0  444.0
2018  47  2 16 1500  -14.7  928.7  444.0  444.0   65.3  444.0
2018  47  2 16 1800  -13.8  930.1  444.0  444.0   61.0  444.0
2018  47  2 16 2100  -12.3  931.7  444.0  444.0   54.8  444.0
2018  48  2 17 0000  -12.6  933.1  444.0  444.0   62.0  444.0
2018  48  2 17 0300  -12.7  934.3  444.0  444.0   62.3  444.0
2018  48  2 17 0600  -14.2  936.3  444.0  444.0   64.0  444.0
2018  48  2 17 0900  -15.0  938.0  444.0  444.0   55.0  444.0
2018  48  2 17 1200  -14.7  939.6  444.0  444.0   48.0  444.0
2018  48  2 17 1500  -14.9  940.5  444.0  444.0   54.0  444.0
2018  48  2 17 1800  -13.3  941.9  444.0  444.0   45.0  444.0
2018  48  2 17 2100  -12.9  941.5  444.0  444.0   57.0  444.0
2018  49  2 18 0000  -13.4  941.0  444.0  444.0   66.0  444.0
2018  49  2 18 0300  -12.4  941.1  444.0  444.0   51.0  444.0
2018  49  2 18 0600  -12.2  941.7  444.0  444.0   47.8  444.0
2018  49  2 18 0900   -9.6  942.0  444.0  444.0   59.0  444.0
2018  49  2 18 1200  -10.2  941.5  444.0  444.0   68.0  444.0
2018  49  2 18 1500  -10.9  941.4  444.0  444.0   77.0  444.0
2018  49  2 18 1800   -9.7  942.0  444.0  444.0   71.0  444.0
2018  49  2 18 2100   -6.7  940.4  444.0  444.0   66.0  444.0
2018  50  2 19 0000   -7.7  940.6  444.0  444.0   76.0  444.0
2018  50  2 19 0300   -7.7  940.6  444.0  444.0   91.9  444.0
2018  50  2 19 0600   -6.6  940.3  444.0  444.0   89.0  444.0
2018  50  2 19 0900   -6.2  939.7  444.0  444.0   83.8  444.0
2018  50  2 19 1200   -6.2  939.7  444.0  444.0   85.0  444.0
2018  50  2 19 1500   -6.3  939.4  444.0  444.0   84.0  444.0
2018  50  2 19 1800   -5.3  939.2  444.0  444.0   78.6  444.0
2018  50  2 19 2100   -6.3  939.1  444.0  444.0   87.0  444.0
2018  51  2 20 0000   -6.0  938.8  444.0  444.0   88.5  444.0
2018  51  2 20 0300   -6.0  938.4  444.0  444.0   86.0  444.0
2018  51  2 20 0600   -6.5  937.9  444.0  444.0   75.4  444.0
2018  51  2 20 0900   -8.3  937.1  444.0  444.0   68.0  444.0
2018  51  2 20 1200   -7.0  936.5  444.0  444.0   86.0  444.0
2018  51  2 20 1500   -6.4  936.5  444.0  444.0   68.4  444.0
2018  51  2 20 1800   -5.2  935.0  444.0  444.0   46.0  444.0
2018  51  2 20 2100   -6.1  933.5  444.0  444.0   43.3  444.0
2018  52  2 21 0000   -8.8  931.9  444.0  444.0   84.0  444.0
2018  52  2 21 0300   -8.9  932.9  444.0  444.0   90.0  444.0
2018  52  2 21 0600   -8.5  932.6  444.0  444.0   85.0  444.0
2018  52  2 21 0900   -9.8  932.7  444.0  444.0   60.0  444.0
2018  52  2 21 1200   -9.0  932.5  444.0  444.0   91.0  444.0
2018  52  2 21 1500   -9.0  932.8  444.0  444.0   93.9  444.0
2018  52  2 21 1800   -8.0  932.8  444.0  444.0   93.0  444.0
2018  52  2 21 2100   -8.9  933.0  444.0  444.0   94.0  444.0
2018  53  2 22 0000   -7.7  932.9  444.0  444.0   89.0  444.0
2018  53  2 22 0300   -6.3  932.8  444.0  444.0   82.0  444.0
2018  53  2 22 0600   -6.9  933.0  444.0  444.0   82.0  444.0
2018  53  2 22 0900   -6.5  932.6  444.0  444.0   80.8  444.0
2018  53  2 22 1200   -9.0  931.6  444.0  444.0   63.0  444.0
2018  53  2 22 1500   -7.2  930.4  444.0  444.0   41.0  444.0
