Year: 2018  Month: 01  ID: MNB  ARGOS:  9501  Name: MINNA BLUFF         
2018   4  1  4 1800   -6.8  880.8    7.9  326.4   80.4  444.0
2018   4  1  4 2100   -5.5  881.8    5.8  329.9   95.3  444.0
2018   5  1  5 0000   -5.2  882.4    5.5  319.5   99.4  444.0
2018   5  1  5 0300   -3.8  882.8    5.8  324.0   87.8  444.0
2018   5  1  5 0600   -3.6  883.9    3.6  330.1   82.2  444.0
2018   5  1  5 0900  444.0  885.0    0.5  175.1   69.1  444.0
2018   5  1  5 1200   -5.3  886.0    2.2  186.3   73.9  444.0
2018   5  1  5 1500   -7.6  885.7    7.1  224.5   77.0  444.0
2018   5  1  5 1800   -8.9  886.1    7.1  207.5   79.8  444.0
2018   5  1  5 2100   -9.6  885.5    7.0  198.7   90.5  444.0
2018   6  1  6 0000   -8.2  885.2    6.2  200.0   82.1  444.0
2018   6  1  6 0300   -6.7  885.0    7.0  201.4   66.0  444.0
2018   6  1  6 0600   -5.6  884.5    4.7  195.6   55.2  444.0
2018   6  1  6 0900   -4.9  884.0    5.3  196.4   51.0  444.0
2018   6  1  6 1200   -6.8  883.5    6.5  193.6   69.7  444.0
2018   6  1  6 1500   -8.1  883.2    4.6  188.4   82.4  444.0
2018   6  1  6 1800   -7.4  883.3    3.6  193.8   56.2  444.0
2018   6  1  6 2100   -4.1  884.3    1.9  189.3   39.4  444.0
2018   7  1  7 0000   -2.4  884.6    1.0    0.8   45.9  444.0
2018   7  1  7 0300   -3.3  884.5    3.4  350.9   47.9  444.0
2018   7  1  7 0600   -4.4  884.6    3.5  355.6   62.8  444.0
2018   7  1  7 0900   -6.1  884.6    6.0  343.0   98.4  444.0
2018   7  1  7 1200   -6.7  884.8    6.2  327.0   92.7  444.0
2018   7  1  7 1500   -6.8  885.0    6.5  331.0   69.2  444.0
2018   7  1  7 1800   -6.7  885.8    4.9  336.9   65.4  444.0
2018   7  1  7 2100   -5.3  886.8    8.5  343.6   86.4  444.0
2018   8  1  8 0000   -4.3  888.0    9.0  352.6   92.4  444.0
2018   8  1  8 0300   -3.1  889.7    5.1  346.5   66.3  444.0
2018   8  1  8 0600   -2.4  891.1    1.2  326.7   60.3  444.0
2018   8  1  8 0900   -3.3  892.3    1.3  179.0   69.9  444.0
2018   8  1  8 1200   -7.8  893.6    4.2  240.4   77.7  444.0
2018   8  1  8 1500   -8.0  894.5    3.6  220.5   95.6  444.0
2018   8  1  8 1800   -8.1  896.0    3.9  191.4   77.7  444.0
2018   8  1  8 2100   -7.5  897.2    5.6  194.3   74.6  444.0
2018   9  1  9 0000   -5.6  897.4    4.2  196.0   72.2  444.0
2018   9  1  9 0300   -5.0  897.4    3.1  196.2   68.6  444.0
2018   9  1  9 0600   -6.3  897.2    3.6  194.5   81.3  444.0
2018   9  1  9 0900   -7.3  895.7    4.0  190.9   87.2  444.0
2018   9  1  9 1200   -7.8  895.0    4.8  192.0  103.9  444.0
2018   9  1  9 1500   -7.1  893.8    7.2  199.0   95.7  444.0
2018   9  1  9 1800   -7.8  892.4    8.8  198.0  101.3  444.0
2018   9  1  9 2100   -7.8  891.6    4.9  192.3  102.6  444.0
2018  10  1 10 0000   -7.0  890.7    4.2  191.6   82.2  444.0
2018  10  1 10 0300   -5.9  889.5    4.2  194.5   77.0  444.0
2018  10  1 10 0600   -4.8  888.4    4.0  192.1   70.9  444.0
2018  10  1 10 0900   -4.6  886.7    3.9  192.0   69.3  444.0
2018  10  1 10 1200   -6.8  884.5    4.5  193.8   72.3  444.0
2018  10  1 10 1500   -7.1  882.9    3.5  189.4   76.8  444.0
2018  10  1 10 1800   -7.7  881.5    3.3  188.2   71.3  444.0
2018  10  1 10 2100   -9.7  880.3    4.4  183.9   85.5  444.0
2018  11  1 11 0000  -11.0  879.7    6.4  193.1   80.6  444.0
2018  11  1 11 0300   -8.9  879.0    6.7  196.7   64.3  444.0
2018  11  1 11 0600   -8.5  878.3    3.4  188.0   69.2  444.0
2018  11  1 11 0900  -10.5  877.4    8.4  198.7   93.5  444.0
2018  11  1 11 1200  -11.2  877.1    7.7  195.8   96.9  444.0
2018  11  1 11 1500  -11.8  876.8    9.1  197.3   96.5  444.0
2018  11  1 11 1800  -13.2  876.2   12.0  198.2   99.8  444.0
2018  11  1 11 2100  -12.7  877.6    8.8  199.3  100.3  444.0
2018  12  1 12 0000  -12.7  878.8    7.4  177.0  100.3  444.0
2018  12  1 12 0300  -12.0  879.4    6.2  160.7  100.7  444.0
2018  12  1 12 0600  -10.4  880.2    6.5  138.7  101.5  444.0
2018  12  1 12 0900   -9.9  880.0    7.8  167.7  101.4  444.0
2018  12  1 12 1200  -10.3  882.0    8.6  122.5  101.9  444.0
2018  12  1 12 1500  -10.3  882.5    7.5  114.3  102.0  444.0
2018  12  1 12 1800   -8.1  883.7    6.9  116.1  102.9  444.0
2018  12  1 12 2100   -8.0  883.8   11.4  198.2  100.4  444.0
2018  13  1 13 0000   -7.1  884.6   10.9  204.3   84.8  444.0
2018  13  1 13 0300   -6.1  886.1   10.3  200.2   66.6  444.0
2018  13  1 13 0600   -5.8  887.0   11.6  197.1   64.6  444.0
2018  13  1 13 0900   -6.5  887.6   10.9  200.5   60.0  444.0
2018  13  1 13 1200   -3.8  889.1    5.1  197.1   41.6  444.0
2018  13  1 13 1500  444.0  889.1    0.0  229.9   36.6  444.0
2018  13  1 13 1800   -3.9  888.9    2.9  340.4   45.8  444.0
2018  13  1 13 2100   -2.3  888.1    2.6    9.1   39.2  444.0
2018  14  1 14 0000   -2.4  887.8    2.3   37.2   52.6  444.0
2018  14  1 14 0300  444.0  886.5    1.7  316.9   39.1  444.0
2018  14  1 14 0600   -3.5  885.6    3.5  331.2   59.7  444.0
2018  14  1 14 0900   -4.4  884.7    1.7  334.7   55.6  444.0
2018  14  1 14 1200  444.0  883.6    0.0    0.0   67.0  444.0
2018  14  1 14 1500   -5.7  882.1    3.4  322.0   79.2  444.0
2018  14  1 14 1800   -7.5  880.5    6.1  327.0   90.0  444.0
2018  14  1 14 2100   -5.3  879.5    6.8  332.5   70.7  444.0
2018  15  1 15 0000   -3.8  878.6    5.4  336.6   78.9  444.0
2018  15  1 15 0300   -4.6  876.8    9.2  318.3   72.7  444.0
2018  15  1 15 0600   -4.5  876.1    6.5  317.2   82.1  444.0
2018  15  1 15 0900   -6.9  874.3    7.8  319.0   98.2  444.0
2018  15  1 15 1200   -6.4  873.6    7.0  315.6   90.0  444.0
2018  15  1 15 1500   -6.5  872.4    4.1  315.3   77.5  444.0
2018  15  1 15 1800  444.0  872.2    0.4  353.7   70.9  444.0
2018  15  1 15 2100   -5.8  871.7    2.3  346.7   89.2  444.0
2018  16  1 16 0000   -8.1  870.4    5.7  346.1  102.8  444.0
2018  16  1 16 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  16  1 16 0600   -8.2  868.6    4.4  341.2  102.2  444.0
2018  16  1 16 0900   -9.2  868.7    2.0  326.1  101.6  444.0
2018  16  1 16 1200   -9.1  869.1    0.4  334.8  102.4  444.0
2018  16  1 16 1500  -10.6  868.9    2.4  227.5   98.3  444.0
2018  16  1 16 1800  -15.0  869.5    5.1  184.5   99.5  444.0
2018  16  1 16 2100  -16.0  870.5    4.4  174.3   97.6  444.0
2018  17  1 17 0000  -15.6  872.0    3.8  253.2   97.7  444.0
2018  17  1 17 0300  -15.1  871.8    4.5  115.0   97.6  444.0
2018  17  1 17 0600  -15.3  872.0    2.7   91.4   98.2  444.0
2018  17  1 17 0900  -15.0  872.8    0.2  296.6   99.2  444.0
2018  17  1 17 1200  444.0  873.2  444.0  444.0   99.1  444.0
2018  17  1 17 1500  444.0  872.8  444.0  444.0   97.1  444.0
2018  17  1 17 1800  444.0  872.6  444.0  444.0   70.0  444.0
2018  17  1 17 2100   -9.4  871.9    2.2  311.3   72.0  444.0
2018  18  1 18 0000  -12.5  870.2   14.3  243.6   76.4  444.0
2018  18  1 18 0300  -11.1  870.5   12.3  241.7  101.3  444.0
2018  18  1 18 0600  -10.2  868.0   19.6  209.9  101.9  444.0
2018  18  1 18 0900  -10.5  868.7   20.3  209.5   98.2  444.0
2018  18  1 18 1200  -12.3  868.5    5.8  213.1  100.5  444.0
2018  18  1 18 1500  -12.8  868.7    3.4  213.1  100.1  444.0
2018  18  1 18 1800  -13.0  868.9    4.1  238.1  100.2  444.0
2018  18  1 18 2100  444.0  871.4    0.0    0.0  100.7  444.0
2018  19  1 19 0000  -10.9  871.1   15.1  233.3  101.2  444.0
2018  19  1 19 0300  -12.1  869.7   19.6  203.0  100.9  444.0
2018  19  1 19 0600  -10.9  869.8   20.5  195.1  101.1  444.0
2018  19  1 19 0900  -11.6  870.5   19.0  199.2  100.5  444.0
2018  19  1 19 1200  -12.1  870.7   15.6  199.2  102.5  444.0
2018  19  1 19 1500  -12.0  870.8   15.1  199.9   90.9  444.0
2018  19  1 19 1800  -12.4  869.4   19.2  204.1   89.4  444.0
2018  19  1 19 2100  -12.7  868.7   17.4  197.8   95.2  444.0
2018  20  1 20 0000  -12.5  867.7   21.5  197.1  101.0  444.0
2018  20  1 20 0300   -9.5  868.5   21.0  210.0   67.8  444.0
2018  20  1 20 0600   -8.7  867.0   21.8  204.4   66.3  444.0
2018  20  1 20 0900  -10.2  866.4   22.4  206.7  101.5  444.0
2018  20  1 20 1200   -8.7  865.7   30.6  208.7   94.5  444.0
2018  20  1 20 1500  -10.0  865.7   22.2  207.8  102.1  444.0
2018  20  1 20 1800   -9.4  866.4   12.5  200.0  102.6  444.0
2018  20  1 20 2100   -9.2  863.2   12.1  175.3  102.8  444.0
2018  21  1 21 0000  444.0  864.3  444.0  444.0  102.7  444.0
2018  21  1 21 0300   -9.7  867.7  444.0  444.0  102.3  444.0
2018  21  1 21 0600  -10.4  869.1  444.0  444.0  102.2  444.0
2018  21  1 21 0900  -11.7  870.0  444.0  444.0  101.1  444.0
2018  21  1 21 1200  -13.2  870.4  444.0  444.0  100.2  444.0
2018  21  1 21 1500  -10.2  869.0  444.0  444.0  102.0  444.0
2018  21  1 21 1800   -8.3  869.2  444.0  444.0  103.3  444.0
2018  21  1 21 2100   -8.3  870.5  444.0  444.0  103.6  444.0
2018  22  1 22 0000   -8.2  872.2  444.0  444.0  103.9  444.0
2018  22  1 22 0300   -9.3  873.5  444.0  444.0  102.9  444.0
2018  22  1 22 0600   -8.9  874.9  444.0  444.0  103.4  444.0
2018  22  1 22 0900   -8.9  876.0  444.0  444.0  103.1  444.0
2018  22  1 22 1200   -9.6  877.1  444.0  444.0  103.0  444.0
2018  22  1 22 1500  -10.7  877.6  444.0  444.0  102.4  444.0
2018  22  1 22 1800  -13.5  878.5  444.0  444.0  100.7  444.0
2018  22  1 22 2100  -11.8  879.9  444.0  444.0  101.3  444.0
2018  23  1 23 0000   -9.7  880.2  444.0  444.0  102.3  444.0
2018  23  1 23 0300   -8.0  880.3  444.0  444.0  103.4  444.0
2018  23  1 23 0600   -8.2  880.5  444.0  444.0  104.0  444.0
2018  23  1 23 0900   -9.1  880.1  444.0  444.0  103.4  444.0
2018  23  1 23 1200   -9.6  879.8  444.0  444.0  102.6  444.0
2018  23  1 23 1500  -10.5  878.7  444.0  444.0  102.3  444.0
2018  23  1 23 1800  -10.4  878.8  444.0  444.0  102.1  444.0
2018  23  1 23 2100  -10.3  879.1  444.0  444.0  102.3  444.0
2018  24  1 24 0000   -9.2  878.3  444.0  444.0  102.8  444.0
2018  24  1 24 0300  -10.0  877.0  444.0  444.0  102.9  444.0
2018  24  1 24 0600  -11.0  877.1  444.0  444.0  102.1  444.0
2018  24  1 24 0900  -11.5  876.3  444.0  444.0  101.6  444.0
2018  24  1 24 1200  -10.8  876.8  444.0  444.0  101.9  444.0
2018  24  1 24 1500  -12.0  876.3  444.0  444.0  101.5  444.0
2018  24  1 24 1800  -11.5  876.5  444.0  444.0  101.5  444.0
2018  24  1 24 2100  -10.9  877.1  444.0  444.0  101.9  444.0
2018  25  1 25 0000  -10.7  877.6  444.0  444.0  101.7  444.0
2018  25  1 25 0300  -11.4  878.1  444.0  444.0  101.7  444.0
2018  25  1 25 0600  -11.5  879.9  444.0  444.0  101.5  444.0
2018  25  1 25 0900  -11.1  882.3  444.0  444.0  101.6  444.0
2018  25  1 25 1200  -11.1  882.8  444.0  444.0  101.7  444.0
2018  25  1 25 1500  -11.9  884.1  444.0  444.0  101.7  444.0
2018  25  1 25 1800  -10.9  884.8  444.0  444.0  101.9  444.0
2018  25  1 25 2100  444.0  885.7  444.0  444.0  103.8  444.0
2018  26  1 26 0000  444.0  886.3  444.0  444.0  105.9  444.0
2018  26  1 26 0300  444.0  886.3  444.0  444.0  106.1  444.0
2018  26  1 26 0600   -6.4  886.4  444.0  444.0  106.0  444.0
2018  26  1 26 0900   -9.1  885.6  444.0  444.0  105.1  444.0
2018  26  1 26 1200  -11.3  885.1  444.0  444.0  102.9  444.0
2018  26  1 26 1500  -11.0  884.3  444.0  444.0  103.1  444.0
2018  26  1 26 1800   -7.4  883.7  444.0  444.0  105.6  444.0
2018  26  1 26 2100  444.0  883.8  444.0  444.0  109.8  444.0
2018  27  1 27 0000  444.0  883.0  444.0  444.0  110.0  444.0
2018  27  1 27 0300  444.0  883.1  444.0  444.0  107.8  444.0
2018  27  1 27 0600   -7.3  883.0  444.0  444.0  106.7  444.0
2018  27  1 27 0900  -10.6  882.8  444.0  444.0  104.1  444.0
2018  27  1 27 1200  -11.8  883.2  444.0  444.0  103.1  444.0
2018  27  1 27 1500  -13.1  884.0  444.0  444.0  102.5  444.0
2018  27  1 27 1800  -11.3  884.7  444.0  444.0  105.0  444.0
2018  27  1 27 2100  -12.5  885.1  444.0  444.0  101.6  444.0
2018  28  1 28 0000  -10.3  885.9  444.0  444.0  101.7  444.0
2018  28  1 28 0300   -9.4  886.3  444.0  444.0  101.5  444.0
2018  28  1 28 0600  -11.4  886.4  444.0  444.0  100.2  444.0
2018  28  1 28 0900  -13.2  887.0  444.0  444.0   99.7  444.0
2018  28  1 28 1200  -13.4  887.3  444.0  444.0  100.1  444.0
2018  28  1 28 1500  -12.4  887.3  444.0  444.0   99.7  444.0
2018  28  1 28 1800   -9.9  886.4  444.0  444.0  100.2  444.0
2018  28  1 28 2100  -12.3  886.3  444.0  444.0   97.8  444.0
2018  29  1 29 0000  -11.7  886.6  444.0  444.0   94.1  444.0
2018  29  1 29 0300   -9.9  884.9  444.0  444.0   94.0  444.0
2018  29  1 29 0600  -11.4  884.1  444.0  444.0   94.0  444.0
2018  29  1 29 0900  -13.0  883.7  444.0  444.0   99.3  444.0
2018  29  1 29 1200  -12.9  882.7  444.0  444.0  100.2  444.0
2018  29  1 29 1500  -12.4  881.4  444.0  444.0  100.2  444.0
2018  29  1 29 1800  -11.1  880.1  444.0  444.0   98.3  444.0
2018  29  1 29 2100  444.0  880.4  444.0  444.0   83.9  444.0
2018  30  1 30 0000  444.0  879.8  444.0  444.0   80.7  444.0
2018  30  1 30 0300   -7.1  879.6  444.0  444.0   91.7  444.0
2018  30  1 30 0600   -9.2  879.8  444.0  444.0   95.5  444.0
2018  30  1 30 0900  -11.3  879.8  444.0  444.0   97.3  444.0
2018  30  1 30 1200  -11.9  880.4  444.0  444.0   98.8  444.0
2018  30  1 30 1500  -12.7  880.4  444.0  444.0   93.6  444.0
2018  30  1 30 1800  -12.0  880.9  444.0  444.0   85.1  444.0
2018  30  1 30 2100   -9.2  882.0  444.0  444.0   76.8  444.0
2018  31  1 31 0000  444.0  882.8  444.0  444.0   82.4  444.0
2018  31  1 31 0300  444.0  883.8  444.0  444.0   78.8  444.0
2018  31  1 31 0600  -10.6  884.2  444.0  444.0   84.0  444.0
2018  31  1 31 0900  -12.5  884.2  444.0  444.0   91.5  444.0
2018  31  1 31 1200  -12.9  884.3  444.0  444.0   97.2  444.0
2018  31  1 31 1500  -12.6  884.9  444.0  444.0   96.5  444.0
2018  31  1 31 1800  -12.2  884.9  444.0  444.0   96.2  444.0
2018  31  1 31 2100  -10.4  884.9  444.0  444.0   74.6  444.0
