Year: 2018  Month: 06  ID: RLS  ARGOS:  8918  Name: Relay Station       
Lat: 74.02S  Lon:  43.07E  Elev: 3353m
2018 152  6  1 0000  -52.1  644.4    9.2   33.0   44.0  444.0
2018 152  6  1 0300  -53.4  644.8    8.4   34.0   45.0  444.0
2018 152  6  1 0600  -53.5  645.0    9.0   34.0   45.0  444.0
2018 152  6  1 0900  -54.9  645.4    8.4   38.0   43.0  444.0
2018 152  6  1 1200  -56.1  645.5    7.9   38.0   41.0  444.0
2018 152  6  1 1500  -59.1  645.5    8.4   34.0   38.0  444.0
2018 152  6  1 1800  -60.2  645.7    9.6   29.0   38.0  444.0
2018 152  6  1 2100  -58.7  646.0    9.6   26.0   39.0  444.0
2018 153  6  2 0000  -53.8  645.9   11.4   18.0   45.0  444.0
2018 153  6  2 0300  -47.4  645.9   11.4    4.0   52.0  444.0
2018 153  6  2 0600  -42.6  645.6   14.5  354.0   57.0  444.0
2018 153  6  2 0900  -39.3  644.8   16.0  342.0   59.0  444.0
2018 153  6  2 1200  -37.9  644.8   16.0  332.0   61.0  444.0
2018 153  6  2 1500  -37.3  644.9   14.4  330.0   62.0  444.0
2018 153  6  2 1800  -37.1  645.6   16.3  332.0   62.0  444.0
2018 153  6  2 2100  -36.4  646.9    9.3  321.0   63.0  444.0
2018 154  6  3 0000  -38.2  648.2    7.3  327.0   62.0  444.0
2018 154  6  3 0300  -40.5  648.7    7.1  336.0   60.0  444.0
2018 154  6  3 0600  -44.5  649.2    2.8    2.0   56.0  444.0
2018 154  6  3 0900  -41.8  648.9  444.0  444.0   58.0  444.0
2018 154  6  3 1200  -44.8  649.2  444.0  444.0   55.0  444.0
2018 154  6  3 1500  -43.7  649.3  444.0  444.0   55.0  444.0
2018 154  6  3 1800  -47.4  649.5  444.0  444.0   51.0  444.0
2018 154  6  3 2100  -47.1  650.2  444.0  444.0   53.0  444.0
2018 155  6  4 0000  -48.2  650.2  444.0  444.0   52.0  444.0
2018 155  6  4 0300  -50.0  649.9    8.6   66.0   49.0  444.0
2018 155  6  4 0600  -48.2  649.4    8.9   77.0   52.0  444.0
2018 155  6  4 0900  -48.2  648.5    8.6   70.0   51.0  444.0
2018 155  6  4 1200  -46.2  646.5    9.1   62.0   53.0  444.0
2018 155  6  4 1500  -48.5  644.6   10.4   70.0   50.0  444.0
2018 155  6  4 1800  -48.4  642.0   11.2   64.0   50.0  444.0
2018 155  6  4 2100  -47.3  639.3   12.3   57.0   52.0  444.0
2018 156  6  5 0000  -47.3  636.3   11.4   62.0   51.0  444.0
2018 156  6  5 0300  -47.6  632.4   12.7   61.0   51.0  444.0
2018 156  6  5 0600  -48.0  629.2   11.9   54.0   51.0  444.0
2018 156  6  5 0900  -49.0  627.1   14.4   49.0   50.0  444.0
2018 156  6  5 1200  -46.8  625.7   14.4   37.0   52.0  444.0
2018 156  6  5 1500  -48.0  625.0   13.2   34.0   51.0  444.0
2018 156  6  5 1800  -48.2  624.8   13.5   30.0   51.0  444.0
2018 156  6  5 2100  -49.2  625.6   12.6   26.0   50.0  444.0
2018 157  6  6 0000  -46.8  625.7   13.3   21.0   52.0  444.0
2018 157  6  6 0300  -46.1  626.7   12.3   16.0   53.0  444.0
2018 157  6  6 0600  -47.3  628.2   10.6   16.0   52.0  444.0
2018 157  6  6 0900  -47.1  629.3    9.5   13.0   52.0  444.0
2018 157  6  6 1200  -47.6  630.0    9.5   15.0   52.0  444.0
2018 157  6  6 1500  -48.9  631.1    8.7   18.0   50.0  444.0
2018 157  6  6 1800  -50.7  631.7    7.8   25.0   48.0  444.0
2018 157  6  6 2100  -52.0  632.5    7.3   31.0   47.0  444.0
2018 158  6  7 0000  -53.2  632.8    6.7   34.0   45.0  444.0
2018 158  6  7 0300  -55.6  632.4    6.9   35.0   43.0  444.0
2018 158  6  7 0600  -56.8  632.5    7.0   40.0   41.0  444.0
2018 158  6  7 0900  -58.0  632.3    7.0   47.0   40.0  444.0
2018 158  6  7 1200  -57.9  632.0    7.4   37.0   40.0  444.0
2018 158  6  7 1500  -56.9  631.5    8.0   33.0   41.0  444.0
