Year: 2018  Month: 02  ID: DIS  ARGOS:  8932  Name: Dismal Island       
2018  36  2  5 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  36  2  5 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  36  2  5 2100  444.0  979.0    8.4  139.0   87.1  444.0
2018  37  2  6 0000  444.0  976.7   12.8  138.0   80.8  444.0
2018  37  2  6 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  37  2  6 0600  444.0  970.9   12.8  163.0   59.0  444.0
2018  37  2  6 0900  444.0  968.4   13.8  163.0   57.0  444.0
2018  37  2  6 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  37  2  6 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  37  2  6 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  37  2  6 2100  444.0  966.4    6.6  154.0   78.2  444.0
2018  38  2  7 0000  444.0  966.5    7.9  165.0   69.0  444.0
2018  38  2  7 0300  444.0  967.1    8.5  160.0   64.2  444.0
2018  38  2  7 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  38  2  7 0900  444.0  966.8    7.6  158.0   71.0  444.0
2018  38  2  7 1200  444.0  967.8    5.4  126.0   72.0  444.0
2018  38  2  7 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  38  2  7 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  38  2  7 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  39  2  8 0000  444.0  969.5    9.0  169.0   61.5  444.0
2018  39  2  8 0300  444.0  970.5  444.0  444.0   68.0  444.0
2018  39  2  8 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  39  2  8 0900  444.0  973.4    6.0  206.0   66.0  444.0
2018  39  2  8 1200  444.0  975.7    5.9  208.0   70.3  444.0
2018  39  2  8 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  39  2  8 1800  444.0  979.1    1.3  199.0   72.2  444.0
2018  39  2  8 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  40  2  9 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  40  2  9 0300  444.0  984.8    5.4  324.0   81.0  444.0
2018  40  2  9 0600  444.0  987.4    4.3  356.0   77.0  444.0
2018  40  2  9 0900  444.0  988.3    3.8   29.0   74.4  444.0
2018  40  2  9 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  40  2  9 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  40  2  9 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  40  2  9 2100  444.0  994.2    6.7  352.0   83.0  444.0
2018  41  2 10 0000  444.0  994.6    9.5   23.0   77.8  444.0
2018  41  2 10 0300  444.0  995.3   11.5    9.0   87.0  444.0
2018  41  2 10 0600  444.0  444.0   14.2   17.0   89.0  444.0
2018  41  2 10 0900  444.0  993.2   15.4   31.0   88.0  444.0
2018  41  2 10 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  41  2 10 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  41  2 10 1800  444.0  991.3   12.8  345.0   82.0  444.0
2018  41  2 10 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  42  2 11 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  42  2 11 0300  444.0  992.8    6.7   26.0   82.6  444.0
2018  42  2 11 0600  444.0  991.9    9.9   35.0  444.0  444.0
2018  42  2 11 0900  444.0  991.1    6.4   42.0   84.0  444.0
2018  42  2 11 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  42  2 11 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  42  2 11 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  42  2 11 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  43  2 12 0000  444.0  978.2    6.0  176.0   84.0  444.0
2018  43  2 12 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  43  2 12 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  43  2 12 0900  444.0  970.6    6.9  196.0   92.0  444.0
2018  43  2 12 1200  444.0  968.7    7.4  199.0   95.0  444.0
2018  43  2 12 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  43  2 12 1800  444.0  965.0  444.0  444.0  444.0  444.0
2018  43  2 12 2100  444.0  964.9    4.8  170.0   98.0  444.0
2018  44  2 13 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  44  2 13 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  44  2 13 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  44  2 13 0900  444.0  964.6    4.1   75.0   89.1  444.0
2018  44  2 13 1200  444.0  964.3    0.9  111.0   90.9  444.0
2018  44  2 13 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  44  2 13 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  44  2 13 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  45  2 14 0000  444.0  962.7    9.4   51.0   93.8  444.0
2018  45  2 14 0300  444.0  962.6    8.7   47.0   96.0  444.0
2018  45  2 14 0600  444.0  963.0    1.0   69.0   95.6  444.0
2018  45  2 14 0900  444.0  963.1    5.5   44.0   90.5  444.0
2018  45  2 14 1200  444.0  964.4    6.2   52.0   92.8  444.0
2018  45  2 14 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  45  2 14 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  45  2 14 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  46  2 15 0000  444.0  967.4    7.2   44.0   98.2  444.0
2018  46  2 15 0300  444.0  970.0    6.3   43.0   96.0  444.0
2018  46  2 15 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  46  2 15 0900  444.0  976.8    5.6   32.0   88.8  444.0
2018  46  2 15 1200  444.0  979.4    8.6   26.0   94.0  444.0
2018  46  2 15 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  46  2 15 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  46  2 15 2100  444.0  983.7    4.9  180.0  444.0  444.0
2018  47  2 16 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  47  2 16 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  47  2 16 0600  444.0  977.8  444.0  444.0   88.0  444.0
2018  47  2 16 0900  444.0  976.1    5.3  186.0   87.9  444.0
2018  47  2 16 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  47  2 16 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  47  2 16 1800  444.0  444.0  444.0  444.0   83.3  444.0
2018  47  2 16 2100  444.0  979.2    5.5  123.0   83.0  444.0
2018  48  2 17 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  48  2 17 0300  444.0  444.0    4.7  212.0   87.0  444.0
2018  48  2 17 0600  444.0  983.4    2.3  262.0   90.0  444.0
2018  48  2 17 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018  48  2 17 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  48  2 17 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  48  2 17 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  48  2 17 2100  444.0  991.8    2.7    6.0  444.0  444.0
2018  49  2 18 0000  444.0  992.0    5.8  357.0   96.7  444.0
2018  49  2 18 0300  444.0  993.8    2.0  325.0   98.0  444.0
2018  49  2 18 0600  444.0  994.8    0.2  310.0   98.1  444.0
2018  49  2 18 0900  444.0  994.5    1.7  209.0   98.0  444.0
2018  49  2 18 1200  444.0  996.0    3.4  226.0   97.1  444.0
2018  49  2 18 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  49  2 18 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  49  2 18 2100  444.0  994.2    2.6  248.0   97.0  444.0
2018  50  2 19 0000  444.0  993.5    0.5  216.0   97.0  444.0
2018  50  2 19 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  50  2 19 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  50  2 19 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018  50  2 19 1200  444.0  995.9    4.2   21.0   96.4  444.0
2018  50  2 19 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  50  2 19 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  50  2 19 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  51  2 20 0000  444.0  994.6    0.6  146.0   98.1  444.0
2018  51  2 20 0300  444.0  994.4    3.9  190.0   98.0  444.0
2018  51  2 20 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  51  2 20 0900  444.0  992.3    8.0  181.0   95.9  444.0
2018  51  2 20 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  51  2 20 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  51  2 20 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  51  2 20 2100  444.0  987.3    6.1  192.0   78.3  444.0
2018  52  2 21 0000  444.0  985.5    6.8  202.0   83.1  444.0
2018  52  2 21 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  52  2 21 0600  444.0  982.8    3.8  215.0   88.8  444.0
2018  52  2 21 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018  52  2 21 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  52  2 21 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  52  2 21 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  52  2 21 2100  444.0  979.3    5.8  200.0   87.0  444.0
2018  53  2 22 0000  444.0  976.1    3.9  238.0  444.0  444.0
2018  53  2 22 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  53  2 22 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  53  2 22 0900  444.0  970.9    5.2  171.0   81.0  444.0
2018  53  2 22 1200  444.0  970.6    5.9  146.0   82.1  444.0
2018  53  2 22 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  53  2 22 1800  444.0  974.5    8.2   76.0   91.8  444.0
2018  53  2 22 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018  54  2 23 0000  444.0  978.4    4.8   69.0   90.0  444.0
2018  54  2 23 0300  444.0  980.8    3.0  118.0   87.0  444.0
2018  54  2 23 0600  444.0  980.7    7.0  147.0   86.0  444.0
2018  54  2 23 0900  444.0  980.1    7.2  125.0   90.4  444.0
2018  54  2 23 1200  444.0  978.8    9.2  127.0   86.3  444.0
2018  54  2 23 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  54  2 23 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  54  2 23 2100  444.0  979.2    4.1  110.0   89.0  444.0
2018  55  2 24 0000  444.0  977.8    5.4  125.0   87.7  444.0
2018  55  2 24 0300  444.0  976.7    4.3  137.0   86.0  444.0
2018  55  2 24 0600  444.0  444.0    7.4  263.0   92.7  444.0
2018  55  2 24 0900  444.0  970.6    8.9  244.0   85.7  444.0
2018  55  2 24 1200  444.0  968.9    7.7  246.0   89.0  444.0
2018  55  2 24 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  55  2 24 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  55  2 24 2100  444.0  973.1    3.1    9.0   89.0  444.0
2018  56  2 25 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  56  2 25 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018  56  2 25 0600  444.0  977.7    3.5   88.0   92.8  444.0
2018  56  2 25 0900  444.0  977.2    6.8  115.0   97.0  444.0
2018  56  2 25 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  56  2 25 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  56  2 25 1800  444.0  444.0    2.6   45.0   95.3  444.0
2018  56  2 25 2100  444.0  980.3    4.2   39.0   92.0  444.0
2018  57  2 26 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  57  2 26 0300  444.0  983.0    3.4   79.0  444.0  444.0
2018  57  2 26 0600  444.0  983.6    4.7   52.0   96.5  444.0
2018  57  2 26 0900  444.0  983.8    6.7   46.0   98.7  444.0
2018  57  2 26 1200  444.0  984.7    6.7   53.0   97.0  444.0
2018  57  2 26 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  57  2 26 1800  444.0  985.7  444.0  444.0  444.0  444.0
2018  57  2 26 2100  444.0  986.5    9.1   31.0   93.7  444.0
2018  58  2 27 0000  444.0  987.0    9.4   43.0   93.0  444.0
2018  58  2 27 0300  444.0  986.7    7.9    9.0   96.4  444.0
2018  58  2 27 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  58  2 27 0900  444.0  991.0    8.6  358.0   77.2  444.0
2018  58  2 27 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  58  2 27 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  58  2 27 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018  58  2 27 2100  444.0  993.8    5.0   36.0   70.1  444.0
2018  59  2 28 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018  59  2 28 0300  444.0  992.4    3.4   18.0   70.0  444.0
2018  59  2 28 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018  59  2 28 0900  444.0  988.6    2.4   58.0   67.0  444.0
2018  59  2 28 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  59  2 28 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  59  2 28 1800  444.0  980.4    7.2  198.0   68.5  444.0
2018  59  2 28 2100  444.0  976.6    7.3  211.0   65.0  444.0
