Year: 2018  Month: 04  ID: MPT  ARGOS:  8906  Name: Marble Point        
Lat: 77.44S  Lon: 163.76E  Elev:  108m
2018  91  4  1 0000  -10.1  990.8    2.2  238.0  444.0  444.0
2018  91  4  1 0300   -9.6  989.9    0.0  314.0  444.0  444.0
2018  91  4  1 0600  -11.9  989.2    0.0  314.0  444.0  444.0
2018  91  4  1 0900  -11.6  988.9    0.0   82.0  444.0  444.0
2018  91  4  1 1200  -14.0  989.0    0.0  117.0  444.0  444.0
2018  91  4  1 1500  -14.9  989.5    0.5  181.0  444.0  444.0
2018  91  4  1 1800  -14.8  990.3    0.0  172.0  444.0  444.0
2018  91  4  1 2100  -15.2  991.3    1.2  260.0  444.0  444.0
2018  92  4  2 0000  -15.2  991.8    2.2  224.0  444.0  444.0
2018  92  4  2 0300  -16.1  992.2    1.7  222.0  444.0  444.0
2018  92  4  2 0600  -16.1  992.7    1.0  243.0  444.0  444.0
2018  92  4  2 0900  -15.6  993.8    0.5  264.0  444.0  444.0
2018  92  4  2 1200  -14.6  994.2    1.5  314.0  444.0  444.0
2018  92  4  2 1500  -14.9  994.1    1.2  214.0  444.0  444.0
2018  92  4  2 1800  -14.1  994.3    2.2  107.0  444.0  444.0
2018  92  4  2 2100  -15.5  994.4    2.5  132.0  444.0  444.0
2018  93  4  3 0000  -14.2  993.8    4.7  152.0  444.0  444.0
2018  93  4  3 0300  -15.9  992.7    5.4  142.0  444.0  444.0
2018  93  4  3 0600  -17.4  991.9    3.4  145.0  444.0  444.0
2018  93  4  3 0900  -19.6  991.2    2.7  149.0  444.0  444.0
2018  93  4  3 1200  -20.5  989.4    2.7  152.0  444.0  444.0
2018  93  4  3 1500  -20.4  987.6    4.2  118.0  444.0  444.0
2018  93  4  3 1800  -19.5  986.9    2.9  159.0  444.0  444.0
2018  93  4  3 2100  -19.8  987.0    4.9  143.0  444.0  444.0
2018  94  4  4 0000  -17.9  986.5    0.0  167.0  444.0  444.0
2018  94  4  4 0300  -19.1  985.9    2.0  218.0  444.0  444.0
2018  94  4  4 0600  -20.9  986.1    0.0  155.0  444.0  444.0
2018  94  4  4 0900  -20.9  986.2    0.5  207.0  444.0  444.0
2018  94  4  4 1200  -20.8  985.6    1.0  136.0  444.0  444.0
2018  94  4  4 1500  -21.2  985.1    0.0   96.0  444.0  444.0
2018  94  4  4 1800  -21.5  984.9    0.0   15.0  444.0  444.0
2018  94  4  4 2100  -20.1  985.1    2.5  202.0  444.0  444.0
2018  95  4  5 0000  -20.2  985.7    1.0  128.0  444.0  444.0
2018  95  4  5 0300  -15.2  985.1    3.7  187.0  444.0  444.0
2018  95  4  5 0600  -18.0  984.8    0.0  283.0  444.0  444.0
2018  95  4  5 0900  -16.5  985.9    2.0  205.0  444.0  444.0
2018  95  4  5 1200  -17.4  985.4    1.2  214.0  444.0  444.0
2018  95  4  5 1500  -17.4  985.2    3.4  170.0  444.0  444.0
2018  95  4  5 1800  -18.4  984.6    0.0  170.0  444.0  444.0
2018  95  4  5 2100  -18.4  983.8    1.7  222.0  444.0  444.0
2018  96  4  6 0000  -16.0  983.2    0.5  204.0  444.0  444.0
2018  96  4  6 0300  444.0  981.8    0.5  242.0  444.0  444.0
2018  96  4  6 0600  -16.1  980.9    3.2  248.0  444.0  444.0
2018  96  4  6 0900  -15.2  980.2    0.2  112.0  444.0  444.0
2018  96  4  6 1200  -14.6  979.4    2.0  218.0  444.0  444.0
2018  96  4  6 1500  -15.2  978.9    3.2  280.0  444.0  444.0
2018  96  4  6 1800  -14.8  978.8    1.7  235.0  444.0  444.0
2018  96  4  6 2100  -13.2  978.6    0.0  214.0  444.0  444.0
2018  97  4  7 0000  -14.8  979.1    1.2  149.0  444.0  444.0
2018  97  4  7 0300  -13.5  978.7    2.2  134.0  444.0  444.0
2018  97  4  7 0600  -13.8  978.6    2.0  240.0  444.0  444.0
2018  97  4  7 0900  -14.1  979.2    0.0  169.0  444.0  444.0
2018  97  4  7 1200  -13.8  979.7    0.0  281.0  444.0  444.0
2018  97  4  7 1500  -17.9  980.6    0.2  145.0  444.0  444.0
2018  97  4  7 1800  -16.6  981.8    1.2  142.0  444.0  444.0
2018  97  4  7 2100  -14.4  983.1    1.0  177.0  444.0  444.0
2018  98  4  8 0000  -13.0  983.8    1.5  197.0  444.0  444.0
2018  98  4  8 0300  -13.2  984.2    1.7  224.0  444.0  444.0
2018  98  4  8 0600  -14.2  984.5    1.7  259.0  444.0  444.0
2018  98  4  8 0900  -13.8  984.9    0.0  128.0  444.0  444.0
2018  98  4  8 1200  -14.0  985.0    1.2  353.0  444.0  444.0
2018  98  4  8 1500  -13.8  985.0    0.5  312.0  444.0  444.0
2018  98  4  8 1800  -12.5  985.5    0.7  208.0  444.0  444.0
2018  98  4  8 2100  -14.2  986.2    0.0  118.0  444.0  444.0
2018  99  4  9 0000  -11.4  986.4    0.0  266.0  444.0  444.0
2018  99  4  9 0300  -10.6  986.1    1.0  246.0  444.0  444.0
2018  99  4  9 0600  -11.9  986.6    3.7  156.0  444.0  444.0
2018  99  4  9 0900  -13.2  986.9    0.0  304.0  444.0  444.0
2018  99  4  9 1200  -12.6  986.8    1.2  200.0  444.0  444.0
2018  99  4  9 1500  -17.0  987.0    2.9  131.0  444.0  444.0
2018  99  4  9 1800  -17.4  987.9    8.1  155.0  444.0  444.0
2018  99  4  9 2100  -17.9  989.2    4.2  163.0  444.0  444.0
2018 100  4 10 0000  -17.9  990.2    1.7  312.0  444.0  444.0
2018 100  4 10 0300  -18.9  989.1    3.9  273.0  444.0  444.0
2018 100  4 10 0600  -18.4  987.4    5.9  318.0  444.0  444.0
2018 100  4 10 0900  -19.2  984.4    0.2  221.0  444.0  444.0
2018 100  4 10 1200  -22.0  983.5    6.6  135.0  444.0  444.0
2018 100  4 10 1500  -21.2  984.1    3.7  145.0  444.0  444.0
2018 100  4 10 1800  -21.4  984.1    2.5  218.0  444.0  444.0
2018 100  4 10 2100  -21.9  984.3    2.7  295.0  444.0  444.0
2018 101  4 11 0000  -19.8  983.0    0.0  255.0  444.0  444.0
2018 101  4 11 0300  -21.1  983.0    3.9  127.0  444.0  444.0
2018 101  4 11 0600  -19.6  982.9    0.0   72.0  444.0  444.0
2018 101  4 11 0900  -22.0  983.2    0.7  134.0  444.0  444.0
2018 101  4 11 1200  -20.2  982.7    1.5  136.0  444.0  444.0
2018 101  4 11 1500  -21.9  982.7    3.7  145.0  444.0  444.0
2018 101  4 11 1800  -23.4  982.8    4.9  135.0  444.0  444.0
2018 101  4 11 2100  -21.0  982.6    1.5  229.0  444.0  444.0
2018 102  4 12 0000  -23.6  981.0    4.4  134.0  444.0  444.0
2018 102  4 12 0300  -23.1  980.3    7.1  138.0  444.0  444.0
2018 102  4 12 0600  -25.0  980.1    7.1  134.0  444.0  444.0
2018 102  4 12 0900  -26.2  979.7    3.2  128.0  444.0  444.0
2018 102  4 12 1200  -27.1  979.1    1.5  124.0  444.0  444.0
2018 102  4 12 1500  -26.8  978.9    0.0  104.0  444.0  444.0
2018 102  4 12 1800  -24.2  978.0    0.5  215.0  444.0  444.0
2018 102  4 12 2100  -25.4  978.1    1.7  145.0  444.0  444.0
2018 103  4 13 0000  -23.6  977.7    3.2  217.0  444.0  444.0
2018 103  4 13 0300  -23.6  977.1    0.5  238.0  444.0  444.0
2018 103  4 13 0600  -24.9  975.9    2.0  211.0  444.0  444.0
2018 103  4 13 0900  -23.8  974.8    1.0  255.0  444.0  444.0
2018 103  4 13 1200  -24.9  973.0    0.0  204.0  444.0  444.0
2018 103  4 13 1500  -24.9  971.6    0.0  122.0  444.0  444.0
2018 103  4 13 1800  -26.0  971.7    3.7  139.0  444.0  444.0
2018 103  4 13 2100  -26.8  972.5    4.4  145.0  444.0  444.0
2018 104  4 14 0000  -25.8  972.8    3.2  142.0  444.0  444.0
2018 104  4 14 0300  -25.0  972.7    0.0  163.0  444.0  444.0
2018 104  4 14 0600  -24.8  972.3    2.0  174.0  444.0  444.0
