Year: 2018  Month: 08  ID: LR2  ARGOS: 21360  Name: Laurie II           
2018 221  8  9 1200  -28.8  995.0   13.5  204.0   83.0  444.0
2018 221  8  9 1500  -31.5  996.5   11.7  190.0   79.5  444.0
2018 221  8  9 1800  -33.9  997.5    6.4  173.0   76.9  444.0
2018 221  8  9 2100  -31.4  997.0    0.0  252.0   80.0  444.0
2018 222  8 10 0000  -24.8  996.3    5.5  249.0   87.4  444.0
2018 222  8 10 0300  -26.1  994.3    3.3  238.0   86.6  444.0
2018 222  8 10 0600  -26.4  992.4   10.5  212.0   85.2  444.0
2018 222  8 10 0900  -26.1  990.9   12.7  219.0   86.1  444.0
2018 222  8 10 1200  -22.8  988.9   11.1  240.0   89.6  444.0
2018 222  8 10 1500  -17.2  985.1   12.9  247.0   96.2  444.0
2018 222  8 10 1800  -15.6  981.8   12.1  216.0   97.1  444.0
2018 222  8 10 2100  -17.9  979.9   18.7  225.0   95.4  444.0
2018 223  8 11 0000  -22.9  981.6   11.3  211.0   89.6  444.0
2018 223  8 11 0300  -23.5  983.2   13.3  202.0   89.2  444.0
2018 223  8 11 0600  -23.8  983.5   14.8  215.0   89.2  444.0
2018 223  8 11 0900  -26.1  985.0   11.5  177.0   86.6  444.0
2018 223  8 11 1200  -28.6  986.1   13.6  167.0   83.5  444.0
2018 223  8 11 1500  -28.2  986.8   10.7  183.0   83.9  444.0
2018 223  8 11 1800  -28.8  986.3    9.9  167.0   82.6  444.0
2018 223  8 11 2100  -29.1  986.5    6.0  184.0   82.2  444.0
2018 224  8 12 0000  -31.8  985.8    4.9  159.0   79.5  444.0
2018 224  8 12 0300  -33.0  985.2    1.8  226.0   77.3  444.0
2018 224  8 12 0600  -30.5  983.6    3.5  236.0   80.0  444.0
2018 224  8 12 0900  -30.2  982.6    4.3  238.0   81.7  444.0
2018 224  8 12 1200  -30.2  980.8   10.3  219.0   81.7  444.0
2018 224  8 12 1500  -27.5  980.4   13.5  211.0   84.4  444.0
2018 224  8 12 1800  -31.4  980.7   12.9  224.0   80.0  444.0
2018 224  8 12 2100  -29.4  980.7   12.7  233.0   81.7  444.0
2018 225  8 13 0000  -27.9  981.1   15.4  214.0   83.5  444.0
2018 225  8 13 0300  -25.8  982.3    9.9  232.0   84.4  444.0
2018 225  8 13 0600  -29.2  982.7    7.0  208.0   79.1  444.0
2018 225  8 13 0900  -25.0  983.3    8.4  209.0   82.2  444.0
2018 225  8 13 1200  -23.2  983.3   10.7  250.0   85.2  444.0
2018 225  8 13 1500  -20.8  983.7   11.9  253.0   89.2  444.0
2018 225  8 13 1800  -17.6  983.1   11.9  253.0   92.7  444.0
2018 225  8 13 2100  -18.9  984.0    6.0  274.0   84.4  444.0
2018 226  8 14 0000  -16.0  984.0   12.3  249.0   95.4  444.0
2018 226  8 14 0300  -12.4  983.5   11.7  250.0   98.9  444.0
2018 226  8 14 0600  -13.6  983.2   15.2  236.0   99.3  444.0
2018 226  8 14 0900  -13.5  984.6   22.4  236.0   99.3  444.0
2018 226  8 14 1200  -14.4  987.0   14.4  242.0   98.9  444.0
2018 226  8 14 1500  -17.1  989.7   11.5  235.0   95.8  444.0
2018 226  8 14 1800  -15.9  991.6   12.7  239.0   97.6  444.0
2018 226  8 14 2100  -17.1  993.2   11.3  240.0   95.8  444.0
2018 227  8 15 0000  -18.4  995.3    9.6  212.0   93.2  444.0
2018 227  8 15 0300  -22.0  997.3   11.5  205.0   86.6  444.0
2018 227  8 15 0600  -24.4  999.7    5.8  249.0   83.9  444.0
2018 227  8 15 0900  -26.2 1001.8    5.7  240.0   81.7  444.0
2018 227  8 15 1200  -30.5 1002.9    0.0  314.0   80.0  444.0
2018 227  8 15 1500  -34.1 1004.2  444.0  444.0   75.6  444.0
2018 227  8 15 1800  -29.0 1004.3  444.0  444.0   80.8  444.0
2018 227  8 15 2100  -21.9 1004.2  444.0  444.0   90.1  444.0
2018 228  8 16 0000  -18.9 1004.6  444.0  444.0   94.5  444.0
2018 228  8 16 0300  -20.4 1004.0  444.0  444.0   92.7  444.0
2018 228  8 16 0600  -21.6 1003.8  444.0  444.0   91.0  444.0
2018 228  8 16 0900  -19.5 1003.5  444.0  444.0   93.6  444.0
2018 228  8 16 1200  -21.0 1002.7  444.0  444.0   91.8  444.0
2018 228  8 16 1500  -22.2 1001.6    3.3    6.0   91.0  444.0
2018 228  8 16 1800  -20.2 1000.1    4.1    4.0   93.2  444.0
2018 228  8 16 2100  -20.1  998.3    5.5  359.0   92.7  444.0
2018 229  8 17 0000  -20.1  997.0    6.0  356.0   92.3  444.0
2018 229  8 17 0300  -21.9  995.1    3.7   11.0   91.0  444.0
2018 229  8 17 0600  -27.9  994.3    2.3  150.0   83.9  444.0
2018 229  8 17 0900  -32.2  995.0    2.9  219.0   78.6  444.0
2018 229  8 17 1200  -32.8  996.4    3.1  236.0   79.1  444.0
2018 229  8 17 1500  -30.6  996.4    1.2  292.0   80.0  444.0
2018 229  8 17 1800  -26.1  997.0    1.6  339.0   87.0  444.0
2018 229  8 17 2100  -29.4  998.5    2.9  273.0   82.6  444.0
2018 230  8 18 0000  -28.1  998.9    2.7  266.0   83.9  444.0
2018 230  8 18 0300  -22.1  998.5    1.4  263.0   89.6  444.0
2018 230  8 18 0600  -28.2  999.0    1.4  271.0   87.4  444.0
2018 230  8 18 0900  -20.8  998.9    1.8  207.0   91.8  444.0
2018 230  8 18 1200  -25.5  997.3    1.4  330.0   86.6  444.0
2018 230  8 18 1500  -24.2  995.1    0.8   53.0   84.8  444.0
2018 230  8 18 1800  -30.4  994.5    0.8  222.0   81.3  444.0
2018 230  8 18 2100  -30.6  993.9    0.8  253.0   81.7  444.0
2018 231  8 19 0000  -29.0  993.6    0.6  209.0   82.2  444.0
2018 231  8 19 0300  -32.1  993.0    0.8  186.0   79.1  444.0
2018 231  8 19 0600  -37.0  991.5    0.2  126.0   73.4  444.0
2018 231  8 19 0900  -38.6  988.7    0.4   84.0   71.6  444.0
2018 231  8 19 1200  -36.1  985.9    0.4   90.0   73.8  444.0
2018 231  8 19 1500  -38.2  985.3    0.6  173.0   71.6  444.0
2018 231  8 19 1800  -36.9  984.9    0.6  146.0   72.9  444.0
2018 231  8 19 2100  -39.8  984.7    0.4  184.0   69.4  444.0
2018 232  8 20 0000  -34.8  985.7    0.6  176.0   75.6  444.0
2018 232  8 20 0300  -37.6  984.8    0.4  188.0   72.0  444.0
2018 232  8 20 0600  -38.8  983.8    0.4  224.0   70.3  444.0
2018 232  8 20 0900  -36.6  983.3    0.2  215.0   72.9  444.0
2018 232  8 20 1200  -35.4  983.1    0.6  214.0   73.8  444.0
2018 232  8 20 1500  -39.1  983.4    0.6  188.0   69.8  444.0
2018 232  8 20 1800  -41.1  984.0    0.4  163.0   67.6  444.0
2018 232  8 20 2100  -39.5  985.1    0.0   62.0   70.3  444.0
2018 233  8 21 0000  -32.9  985.0    0.0   96.0   76.4  444.0
2018 233  8 21 0300  -36.8  985.5    0.2   97.0   73.4  444.0
2018 233  8 21 0600  -33.4  986.8    0.0  162.0   76.9  444.0
2018 233  8 21 0900  -37.9  987.7    0.0  219.0   72.0  444.0
2018 233  8 21 1200  -34.6  988.9    0.8  157.0   75.6  444.0
2018 233  8 21 1500  -36.5  990.5    0.8  222.0   73.4  444.0
2018 233  8 21 1800  -40.1  991.3    1.0  183.0   69.4  444.0
2018 233  8 21 2100  -42.6  992.7    0.6  179.0   65.9  444.0
2018 234  8 22 0000  -43.4  993.7    0.4  162.0   65.0  444.0
2018 234  8 22 0300  -44.1  994.2    0.2  257.0   64.1  444.0
2018 234  8 22 0600  -40.5  995.0    0.4  193.0   67.6  444.0
2018 234  8 22 0900  -36.5  996.1    0.2  250.0   72.0  444.0
2018 234  8 22 1200  -36.8  995.8    0.4  260.0   72.9  444.0
2018 234  8 22 1500  -45.1  996.8    0.0  208.0   63.2  444.0
2018 234  8 22 1800  -38.5  996.8    0.2  225.0   69.8  444.0
2018 234  8 22 2100  -39.2  997.1    0.2  246.0   68.5  444.0
2018 235  8 23 0000  -44.1  997.4    0.0  177.0   64.6  444.0
2018 235  8 23 0300  -41.9  997.5    0.2  254.0   65.9  444.0
2018 235  8 23 0600  -40.5  997.5    0.2  179.0   68.5  444.0
2018 235  8 23 0900  -43.6  997.1    0.2  184.0   64.1  444.0
2018 235  8 23 1200  -43.5  996.9  444.0  444.0   64.6  444.0
2018 235  8 23 1500  -45.2  996.3  444.0  444.0   61.9  444.0
2018 235  8 23 1800  -37.1  996.0  444.0  444.0   69.8  444.0
2018 235  8 23 2100  -37.1  995.7  444.0  444.0   72.0  444.0
2018 236  8 24 0000  -40.2  995.4  444.0  444.0   69.8  444.0
2018 236  8 24 0300  -37.0  995.1  444.0  444.0   71.6  444.0
2018 236  8 24 0600  -37.0  994.6  444.0  444.0   71.2  444.0
2018 236  8 24 0900  -45.8  994.5  444.0  444.0   62.4  444.0
2018 236  8 24 1200  -42.8  994.3  444.0  444.0   65.9  444.0
2018 236  8 24 1500  -44.6  994.1  444.0  444.0   63.7  444.0
2018 236  8 24 1800  -38.6  993.8  444.0  444.0   70.7  444.0
2018 236  8 24 2100  -49.4  994.3  444.0  444.0   58.0  444.0
2018 237  8 25 0000  -47.6  994.7  444.0  444.0   60.2  444.0
2018 237  8 25 0300  -46.5  994.6  444.0  444.0   60.2  444.0
2018 237  8 25 0600  -46.2  995.2  444.0  444.0   61.0  444.0
2018 237  8 25 0900  -46.0  995.7  444.0  444.0   61.0  444.0
2018 237  8 25 1200  -42.9  996.3  444.0  444.0   65.0  444.0
2018 237  8 25 1500  -39.2  996.6  444.0  444.0   68.5  444.0
2018 237  8 25 1800  -40.1  997.2  444.0  444.0   68.5  444.0
2018 237  8 25 2100  -38.1  997.5  444.0  444.0   70.7  444.0
2018 238  8 26 0000  -37.4  997.4  444.0  444.0   72.0  444.0
2018 238  8 26 0300  -36.2  996.1  444.0  444.0   73.4  444.0
2018 238  8 26 0600  -34.8  995.7  444.0  444.0   74.7  444.0
2018 238  8 26 0900  -36.5  994.4  444.0  444.0   73.4  444.0
2018 238  8 26 1200  -37.5  992.8  444.0  444.0   72.0  444.0
2018 238  8 26 1500  -37.1  990.8  444.0  444.0   72.5  444.0
2018 238  8 26 1800  -35.8  988.4   12.5  202.0   73.8  444.0
2018 238  8 26 2100  -40.8  987.5   16.2  205.0   68.1  444.0
2018 239  8 27 0000  -42.8  987.1   12.9  205.0   65.9  444.0
2018 239  8 27 0300  -41.1  985.9   13.5  194.0   67.2  444.0
2018 239  8 27 0600  -39.1  984.6   14.4  205.0   69.4  444.0
2018 239  8 27 0900  -38.5  983.9   10.7  232.0   70.7  444.0
2018 239  8 27 1200  -37.1  983.0    9.2  246.0   72.0  444.0
2018 239  8 27 1500  -36.2  981.3    8.6  209.0   74.7  444.0
2018 239  8 27 1800  -34.8  979.6    5.3  215.0   75.1  444.0
2018 239  8 27 2100  -33.9  978.2    3.9  225.0   76.4  444.0
2018 240  8 28 0000  -33.5  975.7  444.0  444.0   76.9  444.0
2018 240  8 28 0300  -28.2  973.6  444.0  444.0   81.3  444.0
2018 240  8 28 0600  -33.2  971.6  444.0  444.0   76.4  444.0
2018 240  8 28 0900  -32.1  969.9  444.0  444.0   76.9  444.0
2018 240  8 28 1200  -40.0  969.0    2.5  132.0   69.4  444.0
2018 240  8 28 1500  -40.0  969.6    2.5  238.0   69.0  444.0
2018 240  8 28 1800  -45.0  969.9    2.1  162.0   63.2  444.0
2018 240  8 28 2100  -42.8  971.1    1.6  162.0   65.4  444.0
2018 241  8 29 0000  -45.0  972.1    1.2  193.0   63.7  444.0
2018 241  8 29 0300  -41.9  973.5    1.0  176.0   65.9  444.0
2018 241  8 29 0600  -38.2  974.8    0.2  141.0   69.0  444.0
2018 241  8 29 0900  -31.0  975.6    0.6  308.0   78.2  444.0
2018 241  8 29 1200  -36.2  976.6    1.2  232.0   73.8  444.0
2018 241  8 29 1500  -33.4  977.4    0.4  164.0   76.4  444.0
2018 241  8 29 1800  -40.5  977.9    0.6  145.0   69.0  444.0
2018 241  8 29 2100  -30.8  978.6    0.0  152.0   79.1  444.0
2018 242  8 30 0000  -36.8  979.2    0.2  169.0   74.2  444.0
2018 242  8 30 0300  -39.4  980.1    0.2  142.0   70.3  444.0
2018 242  8 30 0600  -36.5  980.6  444.0  444.0   72.9  444.0
2018 242  8 30 0900  -36.8  980.7  444.0  444.0   72.5  444.0
2018 242  8 30 1200  -37.4  981.0  444.0  444.0   72.0  444.0
2018 242  8 30 1500  -39.4  980.9  444.0  444.0   69.8  444.0
2018 242  8 30 1800  -38.2  981.4  444.0  444.0   71.2  444.0
2018 242  8 30 2100  -35.9  981.4  444.0  444.0   73.8  444.0
2018 243  8 31 0000  -37.1  981.5  444.0  444.0   72.9  444.0
2018 243  8 31 0300  -39.0  981.3  444.0  444.0   70.3  444.0
2018 243  8 31 0600  -36.4  980.1  444.0  444.0   72.0  444.0
2018 243  8 31 0900  -34.1  979.3  444.0  444.0   76.4  444.0
2018 243  8 31 1200  -34.8  978.6  444.0  444.0   76.4  444.0
2018 243  8 31 1500  -30.4  977.8  444.0  444.0   80.4  444.0
2018 243  8 31 1800  -37.0  976.6  444.0  444.0   72.9  444.0
2018 243  8 31 2100  -30.2  975.9  444.0  444.0   80.8  444.0
