Year: 2018  Month: 07  ID: CBD  ARGOS: 99504  Name: Cape Bird           
Lat: 77.22S  Lon: 166.44E  Elev:   38m
2018 182  7  1 0000  -30.7  992.0    3.0  108.1   80.1  444.0
2018 182  7  1 0300  -30.6  991.1    2.7  117.8   68.3  444.0
2018 182  7  1 0600  -31.1  990.3    6.6   49.2   72.3  444.0
2018 182  7  1 0900  -31.1  990.2    3.9   33.7   67.7  444.0
2018 182  7  1 1200  -31.0  989.9    0.8  162.6   71.2  444.0
2018 182  7  1 1500  -31.0  989.8    0.5   32.8   75.4  444.0
2018 182  7  1 1800  -31.0  990.2    1.5  101.2   70.2  444.0
2018 182  7  1 2100  -31.0  990.6    0.9   22.9   69.6  444.0
2018 183  7  2 0000  -31.0  991.7    0.7  151.9   70.3  444.0
2018 183  7  2 0300  -31.3  992.5    2.4   37.4   76.7  444.0
2018 183  7  2 0600  -31.4  993.9    4.0   45.5   76.9  444.0
2018 183  7  2 0900  -31.5  994.7    2.4   72.7   77.0  444.0
2018 183  7  2 1200  -31.6  994.9    2.1   93.6   77.5  444.0
2018 183  7  2 1500  -31.3  995.3    0.7  132.1   77.7  444.0
2018 183  7  2 1800  -31.4  994.9    1.7  110.2   75.1  444.0
2018 183  7  2 2100  -31.3  993.0    6.5   54.4   61.3  444.0
2018 184  7  3 0000  -31.4  990.9   13.8   47.6   63.2  444.0
2018 184  7  3 0300  -32.4  992.5    8.2   36.6   74.5  444.0
2018 184  7  3 0600  -32.0  991.9   12.1   48.1   55.9  444.0
2018 184  7  3 0900  -32.1  993.1    9.6   27.4   64.9  444.0
2018 184  7  3 1200  -31.4  994.1    8.7   31.1   66.8  444.0
2018 184  7  3 1500  -31.2  995.8    4.4  190.7   75.4  444.0
2018 184  7  3 1800  -31.4  996.8    6.1  206.9   74.7  444.0
2018 184  7  3 2100  -31.2  997.7    3.4   50.1   78.9  444.0
2018 185  7  4 0000  -30.9  998.0    1.8  147.3   80.1  444.0
2018 185  7  4 0300  -31.0  998.8    2.2   17.3   80.7  444.0
2018 185  7  4 0600  -31.0  998.9    4.2  344.2   83.8  444.0
2018 185  7  4 0900  -31.0  997.1    7.7   30.7   83.6  444.0
2018 185  7  4 1200  -31.0  996.8    2.8   53.8   83.8  444.0
2018 185  7  4 1500  -31.0  995.9    0.7  165.8   85.2  444.0
2018 185  7  4 1800  -31.0  994.1    4.1   50.8   85.2  444.0
2018 185  7  4 2100  -30.8  992.4    3.5   56.8   85.0  444.0
2018 186  7  5 0000  -30.9  992.2    0.4   43.8   86.3  444.0
2018 186  7  5 0300  -30.9  992.5    3.9   41.4   84.7  444.0
