Year: 2018  Month: 10  ID: BRP  ARGOS:  8922  Name: Bear Peninsula      
Lat: 74.55S  Lon: 111.89W  Elev:  312m
2018 274 10  1 0000  -13.4  923.7  444.0  444.0   91.4  444.0
2018 274 10  1 0300  -14.9  926.0  444.0  444.0   90.0  444.0
2018 274 10  1 0600  -16.8  928.1  444.0  444.0   87.0  444.0
2018 274 10  1 0900  -17.5  929.5  444.0  444.0   85.0  444.0
2018 274 10  1 1200  -19.1  931.2  444.0  444.0   84.0  444.0
2018 274 10  1 1500  -13.1  932.6  444.0  444.0   83.0  444.0
2018 274 10  1 1800  -16.6  934.3  444.0  444.0   80.0  444.0
2018 274 10  1 2100  -13.6  935.6  444.0  444.0   74.1  444.0
2018 275 10  2 0000  -14.9  936.4  444.0  444.0   74.3  444.0
2018 275 10  2 0300  -14.4  937.0  444.0  444.0   74.0  444.0
2018 275 10  2 0600  -13.6  937.3  444.0  444.0   70.0  444.0
2018 275 10  2 0900  -14.8  937.1  444.0  444.0   67.0  444.0
2018 275 10  2 1200  -15.3  936.4  444.0  444.0   92.1  444.0
2018 275 10  2 1500  -15.8  935.4  444.0  444.0   89.0  444.0
2018 275 10  2 1800  -14.9  934.6  444.0  444.0   69.4  444.0
2018 275 10  2 2100  -14.2  932.9  444.0  444.0   66.0  444.0
2018 276 10  3 0000  -15.9  930.5  444.0  444.0   76.0  444.0
2018 276 10  3 0300  -15.1  928.8  444.0  444.0   90.0  444.0
2018 276 10  3 0600  -15.0  924.0  444.0  444.0   90.0  444.0
2018 276 10  3 0900  -17.1  925.1  444.0  444.0   88.0  444.0
2018 276 10  3 1200  -15.8  925.9  444.0  444.0   89.0  444.0
2018 276 10  3 1500  -14.2  925.6  444.0  444.0   90.7  444.0
2018 276 10  3 1800  -13.1  924.4  444.0  444.0   92.0  444.0
2018 276 10  3 2100  -11.8  923.7  444.0  444.0   92.0  444.0
2018 277 10  4 0000  -11.3  921.2  444.0  444.0   92.8  444.0
2018 277 10  4 0300  -11.2  921.1  444.0  444.0   92.8  444.0
2018 277 10  4 0600  -10.9  920.9  444.0  444.0   92.0  444.0
2018 277 10  4 0900  -11.0  918.3  444.0  444.0   93.0  444.0
2018 277 10  4 1200  -11.6  917.6  444.0  444.0   93.0  444.0
2018 277 10  4 1500  -11.7  916.8  444.0  444.0   92.7  444.0
2018 277 10  4 1800  -12.0  915.3  444.0  444.0   92.8  444.0
2018 277 10  4 2100  -11.4  914.2  444.0  444.0   93.0  444.0
2018 278 10  5 0000  -11.8  913.3  444.0  444.0   93.0  444.0
2018 278 10  5 0300  -11.2  912.2  444.0  444.0   94.0  444.0
2018 278 10  5 0600  -11.3  912.0  444.0  444.0   94.0  444.0
2018 278 10  5 0900  -11.1  911.2  444.0  444.0   94.0  444.0
2018 278 10  5 1200  -11.2  910.4  444.0  444.0   94.0  444.0
2018 278 10  5 1500  -10.9  909.8  444.0  444.0   94.0  444.0
2018 278 10  5 1800  -10.7  909.3  444.0  444.0   94.0  444.0
2018 278 10  5 2100  -10.6  910.9  444.0  444.0   93.8  444.0
2018 279 10  6 0000   -9.9  911.2  444.0  444.0   90.0  444.0
2018 279 10  6 0300  -10.0  908.6  444.0  444.0   94.1  444.0
2018 279 10  6 0600   -9.0  906.5  444.0  444.0   95.0  444.0
2018 279 10  6 0900  -10.0  902.0  444.0  444.0   94.0  444.0
2018 279 10  6 1200   -9.9  900.9  444.0  444.0   94.0  444.0
2018 279 10  6 1500  -10.0  901.9  444.0  444.0   94.0  444.0
2018 279 10  6 1800   -8.2  905.5  444.0  444.0   95.0  444.0
2018 279 10  6 2100  -11.6  904.7  444.0  444.0   93.0  444.0
2018 280 10  7 0000  -12.9  904.9  444.0  444.0   92.0  444.0
2018 280 10  7 0300  -12.9  909.5  444.0  444.0   92.0  444.0
2018 280 10  7 0600  -12.4  913.4  444.0  444.0   92.3  444.0
2018 280 10  7 0900  -15.2  913.8  444.0  444.0   90.0  444.0
2018 280 10  7 1200  -15.3  914.2  444.0  444.0   90.0  444.0
2018 280 10  7 1500  -14.2  916.8  444.0  444.0   91.0  444.0
2018 280 10  7 1800  -14.6  915.5  444.0  444.0   90.9  444.0
2018 280 10  7 2100  -14.7  916.5  444.0  444.0   90.8  444.0
2018 281 10  8 0000  -14.8  916.1  444.0  444.0   91.0  444.0
2018 281 10  8 0300  -14.3  915.2  444.0  444.0   91.2  444.0
2018 281 10  8 0600  -14.7  917.2  444.0  444.0   91.0  444.0
2018 281 10  8 0900  -13.7  919.1  444.0  444.0   91.0  444.0
2018 281 10  8 1200  -14.4  915.7  444.0  444.0   91.0  444.0
2018 281 10  8 1500  -14.4  911.1  444.0  444.0   90.8  444.0
2018 281 10  8 1800  -14.8  914.7  444.0  444.0   91.0  444.0
2018 281 10  8 2100  -10.4  912.4  444.0  444.0   94.3  444.0
2018 282 10  9 0000  -11.0  912.0  444.0  444.0   94.0  444.0
2018 282 10  9 0300  -10.7  912.8  444.0  444.0   95.0  444.0
2018 282 10  9 0600  -11.3  912.9  444.0  444.0   95.0  444.0
2018 282 10  9 0900  -12.5  912.1  444.0  444.0   93.6  444.0
2018 282 10  9 1200  -11.7  912.5  444.0  444.0   94.5  444.0
2018 282 10  9 1500  -12.8  913.2  444.0  444.0   94.0  444.0
2018 282 10  9 1800  -11.1  914.1  444.0  444.0   95.0  444.0
2018 282 10  9 2100  -10.0  913.1  444.0  444.0   96.0  444.0
2018 283 10 10 0000   -7.8  917.6  444.0  444.0   97.7  444.0
2018 283 10 10 0300   -6.7  917.1  444.0  444.0   99.0  444.0
2018 283 10 10 0600   -4.8  914.6  444.0  444.0  100.0  444.0
2018 283 10 10 0900   -7.1  914.8  444.0  444.0   99.0  444.0
2018 283 10 10 1200   -8.6  916.4  444.0  444.0   97.5  444.0
2018 283 10 10 1500   -8.0  918.9  444.0  444.0   98.0  444.0
2018 283 10 10 1800   -7.5  922.2  444.0  444.0   98.5  444.0
2018 283 10 10 2100   -7.9  925.2  444.0  444.0   98.0  444.0
2018 284 10 11 0000   -8.2  926.1  444.0  444.0   98.0  444.0
2018 284 10 11 0300   -7.5  924.7  444.0  444.0   98.0  444.0
2018 284 10 11 0600   -8.1  922.7  444.0  444.0   98.0  444.0
2018 284 10 11 0900   -8.5  922.3  444.0  444.0   98.0  444.0
2018 284 10 11 1200   -9.4  921.2  444.0  444.0   97.0  444.0
2018 284 10 11 1500   -9.0  919.7  444.0  444.0   97.0  444.0
2018 284 10 11 1800   -8.6  918.6  444.0  444.0   98.0  444.0
2018 284 10 11 2100   -8.6  918.6  444.0  444.0   97.5  444.0
2018 285 10 12 0000   -9.1  917.7  444.0  444.0  444.0  444.0
2018 285 10 12 0300   -9.1  921.9  444.0  444.0  444.0  444.0
2018 285 10 12 0600   -9.3  923.2  444.0  444.0  444.0  444.0
2018 285 10 12 0900   -9.5  925.1  444.0  444.0  444.0  444.0
2018 285 10 12 1200   -9.4  925.4  444.0  444.0  444.0  444.0
2018 285 10 12 1500   -9.5  927.1  444.0  444.0  444.0  444.0
2018 285 10 12 1800  -11.5  927.9  444.0  444.0   99.0  444.0
2018 285 10 12 2100  -12.3  929.0  444.0  444.0   96.7  444.0
2018 286 10 13 0000  -11.7  929.2  444.0  444.0   98.0  444.0
2018 286 10 13 0300  -11.1  928.9  444.0  444.0   99.0  444.0
2018 286 10 13 0600  -10.4  929.3  444.0  444.0  100.0  444.0
2018 286 10 13 0900  -10.2  928.5  444.0  444.0  100.0  444.0
2018 286 10 13 1200  -11.7  926.4  444.0  444.0   98.0  444.0
2018 286 10 13 1500  -10.6  927.0  444.0  444.0   99.2  444.0
2018 286 10 13 1800   -9.7  930.4  444.0  444.0   99.9  444.0
2018 286 10 13 2100   -8.7  933.2  444.0  444.0  444.0  444.0
2018 287 10 14 0000   -9.2  935.4  444.0  444.0  444.0  444.0
2018 287 10 14 0300   -9.9  937.0  444.0  444.0  444.0  444.0
2018 287 10 14 0600  -10.0  938.6  444.0  444.0  444.0  444.0
2018 287 10 14 0900   -9.9  939.6  444.0  444.0  444.0  444.0
2018 287 10 14 1200   -9.4  940.2  444.0  444.0  444.0  444.0
2018 287 10 14 1500   -9.0  940.5  444.0  444.0  444.0  444.0
2018 287 10 14 1800   -7.7  940.8  444.0  444.0  444.0  444.0
2018 287 10 14 2100   -8.3  941.2  444.0  444.0   95.0  444.0
2018 288 10 15 0000   -8.5  941.4  444.0  444.0   95.3  444.0
2018 288 10 15 0300   -9.5  941.6  444.0  444.0   94.0  444.0
2018 288 10 15 0600  -10.0  942.6  444.0  444.0   94.4  444.0
2018 288 10 15 0900  -10.2  943.0  444.0  444.0   94.0  444.0
2018 288 10 15 1200  -10.1  943.7  444.0  444.0   94.0  444.0
2018 288 10 15 1500  -10.7  943.6  444.0  444.0   94.0  444.0
2018 288 10 15 1800  -12.0  943.1  444.0  444.0   92.6  444.0
2018 288 10 15 2100  -12.2  940.7  444.0  444.0   92.2  444.0
2018 289 10 16 0000  -12.1  934.3  444.0  444.0   93.0  444.0
2018 289 10 16 0300  -10.0  928.4  444.0  444.0   94.0  444.0
2018 289 10 16 0600   -9.6  919.3  444.0  444.0   94.6  444.0
2018 289 10 16 0900   -8.8  913.2  444.0  444.0   95.1  444.0
2018 289 10 16 1200   -6.7  917.7  444.0  444.0   96.0  444.0
2018 289 10 16 1500   -7.8  926.7  444.0  444.0   96.0  444.0
2018 289 10 16 1800   -7.4  928.8  444.0  444.0   96.0  444.0
2018 289 10 16 2100   -7.4  926.8  444.0  444.0   96.0  444.0
2018 290 10 17 0000   -6.6  925.5  444.0  444.0   97.0  444.0
2018 290 10 17 0300   -6.4  919.6  444.0  444.0   97.0  444.0
2018 290 10 17 0600   -5.9  917.4  444.0  444.0   97.0  444.0
2018 290 10 17 0900   -5.7  911.8  444.0  444.0   97.0  444.0
2018 290 10 17 1200   -3.3  910.9  444.0  444.0   98.2  444.0
2018 290 10 17 1500   -6.2  911.5  444.0  444.0   97.0  444.0
2018 290 10 17 1800   -8.2  919.8  444.0  444.0   96.0  444.0
2018 290 10 17 2100   -7.1  925.7  444.0  444.0   96.4  444.0
2018 291 10 18 0000   -5.1  923.8  444.0  444.0   97.7  444.0
2018 291 10 18 0300   -7.6  930.5  444.0  444.0   96.2  444.0
2018 291 10 18 0600   -7.8  931.4  444.0  444.0   96.0  444.0
2018 291 10 18 0900   -6.6  927.9  444.0  444.0   96.8  444.0
2018 291 10 18 1200   -5.1  925.0  444.0  444.0   97.6  444.0
2018 291 10 18 1500   -6.2  923.2  444.0  444.0   97.0  444.0
2018 291 10 18 1800   -5.4  918.2  444.0  444.0   97.3  444.0
2018 291 10 18 2100   -4.4  914.8  444.0  444.0   98.1  444.0
2018 292 10 19 0000   -3.4  908.3  444.0  444.0   98.6  444.0
2018 292 10 19 0300   -3.8  904.6  444.0  444.0   99.0  444.0
2018 292 10 19 0600   -3.6  905.1  444.0  444.0   99.0  444.0
2018 292 10 19 0900   -4.2  906.1  444.0  444.0   98.0  444.0
2018 292 10 19 1200   -4.3  907.6  444.0  444.0   98.4  444.0
2018 292 10 19 1500   -8.5  910.5  444.0  444.0   97.0  444.0
2018 292 10 19 1800   -8.5  913.3  444.0  444.0   95.7  444.0
2018 292 10 19 2100   -9.6  916.4  444.0  444.0   95.0  444.0
2018 293 10 20 0000  -10.3  919.7  444.0  444.0   94.4  444.0
2018 293 10 20 0300  -11.6  922.6  444.0  444.0   94.0  444.0
2018 293 10 20 0600  -13.0  926.4  444.0  444.0   92.6  444.0
2018 293 10 20 0900  -14.6  929.1  444.0  444.0   91.0  444.0
2018 293 10 20 1200  -12.8  930.5  444.0  444.0   92.0  444.0
2018 293 10 20 1500  -13.8  930.1  444.0  444.0   91.6  444.0
2018 293 10 20 1800  -13.8  930.9  444.0  444.0   92.0  444.0
2018 293 10 20 2100  -11.0  931.4  444.0  444.0   93.8  444.0
2018 294 10 21 0000  -12.2  931.6  444.0  444.0   93.0  444.0
2018 294 10 21 0300  -12.4  931.7  444.0  444.0   93.0  444.0
2018 294 10 21 0600  -12.2  931.3  444.0  444.0   93.0  444.0
2018 294 10 21 0900  -12.1  929.6  444.0  444.0   93.1  444.0
2018 294 10 21 1200  -12.7  927.5  444.0  444.0   92.0  444.0
2018 294 10 21 1500  -11.6  926.1  444.0  444.0   92.0  444.0
2018 294 10 21 1800  -11.8  925.7  444.0  444.0   91.0  444.0
2018 294 10 21 2100  -10.3  925.9  444.0  444.0   88.6  444.0
2018 295 10 22 0000  -14.1  926.4  444.0  444.0   91.0  444.0
2018 295 10 22 0300  -12.9  926.7  444.0  444.0   90.0  444.0
2018 295 10 22 0600  -12.4  927.2  444.0  444.0   90.0  444.0
2018 295 10 22 0900  -13.0  927.4  444.0  444.0   90.0  444.0
2018 295 10 22 1200  -13.6  927.9  444.0  444.0   89.0  444.0
2018 295 10 22 1500  -13.5  928.0  444.0  444.0   84.8  444.0
2018 295 10 22 1800  -13.7  928.0  444.0  444.0   79.0  444.0
2018 295 10 22 2100  -14.0  928.3  444.0  444.0   74.1  444.0
2018 296 10 23 0000  -15.7  928.5  444.0  444.0   75.0  444.0
2018 296 10 23 0300  -15.6  928.8  444.0  444.0   74.8  444.0
2018 296 10 23 0600  -15.3  929.4  444.0  444.0   62.0  444.0
2018 296 10 23 0900  -15.7  928.6  444.0  444.0   64.0  444.0
2018 296 10 23 1200  -15.3  926.8  444.0  444.0   79.0  444.0
2018 296 10 23 1500  -17.0  924.5  444.0  444.0   87.0  444.0
2018 296 10 23 1800  -14.5  917.7  444.0  444.0   90.3  444.0
2018 296 10 23 2100  -13.4  910.3  444.0  444.0   91.6  444.0
2018 297 10 24 0000  -10.8  908.9  444.0  444.0   94.0  444.0
2018 297 10 24 0300   -8.1  907.2  444.0  444.0   96.0  444.0
2018 297 10 24 0600   -6.6  907.0  444.0  444.0   97.0  444.0
2018 297 10 24 0900   -3.8  906.6  444.0  444.0   99.0  444.0
2018 297 10 24 1200   -3.2  907.4  444.0  444.0   99.0  444.0
2018 297 10 24 1500   -2.9  909.0  444.0  444.0   99.0  444.0
