Year: 2018  Month: 02  ID: MNB  ARGOS: 99501  Name: Minna Bluff         
Lat: 78.56S  Lon: 166.70E  Elev:  895m
2018  32  2  1 0000   -8.8  885.0  444.0  444.0   84.0  444.0
2018  32  2  1 0300   -9.7  884.8  444.0  444.0   89.9  444.0
2018  32  2  1 0600  -10.6  884.9  444.0  444.0   94.8  444.0
2018  32  2  1 0900  -10.8  885.2  444.0  444.0   96.2  444.0
2018  32  2  1 1200  -10.8  885.2  444.0  444.0  100.0  444.0
2018  32  2  1 1500  -11.0  885.3  444.0  444.0  102.5  444.0
2018  32  2  1 1800  -10.5  885.6  444.0  444.0  101.9  444.0
2018  32  2  1 2100   -9.3  885.5  444.0  444.0  102.5  444.0
2018  33  2  2 0000   -8.9  885.4  444.0  444.0  102.5  444.0
2018  33  2  2 0300   -8.6  885.3  444.0  444.0   97.1  444.0
2018  33  2  2 0600   -9.9  885.0  444.0  444.0   95.1  444.0
2018  33  2  2 0900  -15.1  885.1  444.0  444.0   93.8  444.0
2018  33  2  2 1200  -16.5  885.1  444.0  444.0   96.2  444.0
2018  33  2  2 1500  -15.9  885.1  444.0  444.0   95.6  444.0
2018  33  2  2 1800  -13.9  885.4  444.0  444.0   92.5  444.0
2018  33  2  2 2100  -11.5  885.6  444.0  444.0   82.1  444.0
2018  34  2  3 0000  -10.7  885.9  444.0  444.0   76.3  444.0
2018  34  2  3 0300  -10.6  885.0  444.0  444.0   72.4  444.0
2018  34  2  3 0600  -11.9  884.9  444.0  444.0   74.1  444.0
2018  34  2  3 0900  -13.8  884.4  444.0  444.0   84.2  444.0
2018  34  2  3 1200  -15.7  883.5  444.0  444.0   90.2  444.0
2018  34  2  3 1500  -15.2  883.2  444.0  444.0   95.2  444.0
2018  34  2  3 1800  -13.3  882.8  444.0  444.0   79.5  444.0
2018  34  2  3 2100  -14.5  881.8  444.0  444.0   83.3  444.0
2018  35  2  4 0000  -15.5  881.4  444.0  444.0   84.1  444.0
2018  35  2  4 0300  -11.0  881.5  444.0  444.0   72.0  444.0
2018  35  2  4 0600  -12.5  880.6  444.0  444.0   73.5  444.0
2018  35  2  4 0900  -14.4  880.2  444.0  444.0   82.1  444.0
2018  35  2  4 1200  -15.5  879.6  444.0  444.0   91.4  444.0
2018  35  2  4 1500  -17.2  879.4  444.0  444.0   95.3  444.0
2018  35  2  4 1800  -16.7  879.5  444.0  444.0   98.2  444.0
2018  35  2  4 2100  -16.0  880.8  444.0  444.0   97.8  444.0
2018  36  2  5 0000  -13.5  881.2  444.0  444.0   91.0  444.0
2018  36  2  5 0300  -13.1  881.8  444.0  444.0   96.4  444.0
2018  36  2  5 0600  -12.7  882.3  444.0  444.0   99.3  444.0
2018  36  2  5 0900  -13.2  882.4  444.0  444.0  100.6  444.0
2018  36  2  5 1200  -13.4  882.2  444.0  444.0  100.7  444.0
2018  36  2  5 1500  -13.2  880.0  444.0  444.0  100.4  444.0
2018  36  2  5 1800  -13.0  880.5  444.0  444.0   80.0  444.0
2018  36  2  5 2100  -12.6  881.8  444.0  444.0   83.7  444.0
2018  37  2  6 0000  -12.3  882.1  444.0  444.0   76.3  444.0
2018  37  2  6 0300   -9.2  882.0  444.0  444.0   64.3  444.0
2018  37  2  6 0600   -7.8  881.2  444.0  444.0   61.6  444.0
2018  37  2  6 0900  -11.8  879.9  444.0  444.0   86.3  444.0
2018  37  2  6 1200  -12.8  878.6  444.0  444.0   96.1  444.0
2018  37  2  6 1500  -14.1  877.5  444.0  444.0   85.4  444.0
2018  37  2  6 1800  -13.4  876.9  444.0  444.0   82.1  444.0
2018  37  2  6 2100  -13.0  876.2  444.0  444.0   76.0  444.0
2018  38  2  7 0000  -15.8  876.7    4.1  178.4   56.6  444.0
2018  38  2  7 0300  -15.7  876.0    3.7  185.9   52.6  444.0
2018  38  2  7 0600  -15.5  875.7    5.4  190.2   58.0  444.0
2018  38  2  7 0900  -15.5  875.3    6.6  191.7   60.0  444.0
2018  38  2  7 1200  -16.3  875.3    7.6  198.3   67.5  444.0
2018  38  2  7 1500  -15.6  875.0    8.5  198.0   72.9  444.0
2018  38  2  7 1800  -14.4  875.3    7.4  211.4   64.4  444.0
2018  38  2  7 2100  -14.2  874.4   10.1  206.2   71.3  444.0
2018  39  2  8 0000  -13.6  873.6   13.0  202.1   79.0  444.0
2018  39  2  8 0300  -13.2  872.9   10.9  208.4   95.8  444.0
2018  39  2  8 0600  -11.4  872.1    8.5  198.5   73.3  444.0
2018  39  2  8 0900  -11.2  871.3    6.3  204.0   67.0  444.0
2018  39  2  8 1200  -10.7  870.3    6.6  200.4   65.9  444.0
2018  39  2  8 1500  -14.7  869.0    2.1  179.9   82.0  444.0
2018  39  2  8 1800  -16.1  867.7   12.1  194.5   78.2  444.0
2018  39  2  8 2100  -14.6  867.1    5.0  197.4  100.1  444.0
2018  40  2  9 0000  -13.6  866.1    3.8  183.5   58.2  444.0
2018  40  2  9 0300  -12.2  865.0    3.2  187.0   37.3  444.0
2018  40  2  9 0600  -11.8  863.9    4.5  191.1   39.2  444.0
2018  40  2  9 0900  -11.6  863.4    3.0  304.5   76.2  444.0
2018  40  2  9 1200  -12.1  863.5    4.7  301.8   71.3  444.0
2018  40  2  9 1500  -12.0  863.8    4.6  310.5   69.3  444.0
2018  40  2  9 1800  -11.2  864.8    3.0  332.1   58.0  444.0
2018  40  2  9 2100  444.0  865.7    0.7  313.8   43.2  444.0
2018  41  2 10 0000  444.0  868.0    0.0    0.0   35.9  444.0
2018  41  2 10 0300  444.0  869.0    0.0    0.0   41.4  444.0
2018  41  2 10 0600  444.0  870.2    0.1  158.8   38.1  444.0
2018  41  2 10 0900  444.0  870.9    0.7  156.9   45.6  444.0
2018  41  2 10 1200  -11.2  871.8    3.3  192.3   52.4  444.0
2018  41  2 10 1500  -11.5  872.9    5.5  197.1   55.5  444.0
2018  41  2 10 1800  -13.1  874.1    5.2  195.8   72.4  444.0
2018  41  2 10 2100  -13.4  875.6    8.4  194.0   98.2  444.0
2018  42  2 11 0000  -14.1  876.4    9.0  194.1   99.7  444.0
2018  42  2 11 0300  -13.4  876.4   11.8  194.8  100.4  444.0
2018  42  2 11 0600  -14.4  876.9   13.0  196.1   99.4  444.0
2018  42  2 11 0900  -16.3  878.5   13.9  190.8   98.3  444.0
2018  42  2 11 1200  -16.4  880.0   13.8  197.3   98.4  444.0
2018  42  2 11 1500  -17.0  883.1    4.4  190.0   97.6  444.0
2018  42  2 11 1800  -17.6  885.7    3.4  195.7   97.8  444.0
2018  42  2 11 2100  -15.3  886.2    3.0  206.5   99.4  444.0
2018  43  2 12 0000  444.0  885.4    0.8  206.5  104.0  444.0
2018  43  2 12 0300  -11.1  883.5    1.5  206.5  102.7  444.0
2018  43  2 12 0600  -12.1  881.7    9.3  331.7   97.7  444.0
2018  43  2 12 0900  -12.5  879.9    7.5  333.4  101.9  444.0
2018  43  2 12 1200  -13.3  879.1    3.9  326.8   93.8  444.0
2018  43  2 12 1500  -13.2  877.8    3.3  320.6   85.1  444.0
