Year: 2018  Month: 07  ID: RLS  ARGOS:  8918  Name: Relay Station       
Lat: 74.02S  Lon:  43.07E  Elev: 3353m
2018 182  7  1 0000  -47.0  638.1    7.6    7.0   52.0  444.0
2018 182  7  1 0300  -48.3  638.9    6.2   10.0   51.0  444.0
2018 182  7  1 0600  -49.4  639.7    5.8   21.0   50.0  444.0
2018 182  7  1 0900  -53.1  640.2    5.2   25.0   46.0  444.0
2018 182  7  1 1200  -55.9  640.8  444.0  444.0   43.0  444.0
2018 182  7  1 1500  -56.6  640.9  444.0  444.0   42.0  444.0
2018 182  7  1 1800  -57.3  641.0  444.0  444.0   41.0  444.0
2018 182  7  1 2100  -58.2  640.9  444.0  444.0   41.0  444.0
2018 183  7  2 0000  -58.9  640.9    5.8   35.0   39.0  444.0
2018 183  7  2 0300  -58.7  640.0    6.4   35.0   39.0  444.0
2018 183  7  2 0600  -57.6  639.4    7.9   36.0   40.0  444.0
2018 183  7  2 0900  -56.1  638.7    7.5   29.0   43.0  444.0
2018 183  7  2 1200  -56.8  637.6    7.2   39.0   41.0  444.0
2018 183  7  2 1500  -56.9  636.0    7.3   41.0   41.0  444.0
2018 183  7  2 1800  -56.3  634.3    8.4   35.0   42.0  444.0
2018 183  7  2 2100  -54.6  633.2    8.3   27.0   43.0  444.0
2018 184  7  3 0000  -55.5  631.8    8.4   30.0   43.0  444.0
2018 184  7  3 0300  -57.9  630.5    8.5   39.0   40.0  444.0
2018 184  7  3 0600  -59.0  629.6    8.7   33.0   39.0  444.0
2018 184  7  3 0900  -58.3  629.2    8.5   30.0   40.0  444.0
2018 184  7  3 1200  -57.8  627.9    8.5   23.0   40.0  444.0
2018 184  7  3 1500  -58.4  627.0    8.1   27.0   40.0  444.0
2018 184  7  3 1800  -59.1  626.5    8.4   28.0   38.0  444.0
2018 184  7  3 2100  -58.6  626.0    8.4   31.0   39.0  444.0
2018 185  7  4 0000  -59.7  625.6    8.7   30.0   40.0  444.0
2018 185  7  4 0300  -60.5  625.5    7.7   28.0   37.0  444.0
2018 185  7  4 0600  -60.1  625.3    7.8   23.0   38.0  444.0
2018 185  7  4 0900  -59.6  625.2    7.5   26.0   38.0  444.0
2018 185  7  4 1200  -59.2  625.3    7.2   28.0   39.0  444.0
2018 185  7  4 1500  -58.2  624.7    6.3   36.0   40.0  444.0
2018 185  7  4 1800  -58.8  624.9    6.0   41.0   39.0  444.0
2018 185  7  4 2100  -57.1  624.7    5.9   35.0   41.0  444.0
2018 186  7  5 0000  -57.0  624.5    5.9   30.0   40.0  444.0
2018 186  7  5 0300  -54.7  624.6    5.7   36.0   44.0  444.0
2018 186  7  5 0600  -52.4  624.3    6.6   23.0   46.0  444.0
2018 186  7  5 0900  -53.7  624.4    5.8   23.0   44.0  444.0
2018 186  7  5 1200  -56.0  624.6    5.7   34.0   42.0  444.0
2018 186  7  5 1500  -57.3  624.3    5.6   26.0   41.0  444.0
2018 186  7  5 1800  -58.1  624.3    6.1   25.0   40.0  444.0
2018 186  7  5 2100  -58.2  624.2    6.2   20.0   40.0  444.0
2018 187  7  6 0000  -55.6  624.0    6.4   19.0   42.0  444.0
2018 187  7  6 0300  -56.6  623.6    6.2   17.0   41.0  444.0
2018 187  7  6 0600  -55.4  623.1    6.7   12.0   42.0  444.0
2018 187  7  6 0900  -55.5  623.0    5.8   18.0   42.0  444.0
2018 187  7  6 1200  -55.6  622.6    5.8   14.0   43.0  444.0
2018 187  7  6 1500  -55.3  621.9    6.6   14.0   42.0  444.0
2018 187  7  6 1800  -56.7  621.7    5.5   20.0   41.0  444.0
2018 187  7  6 2100  -56.2  621.8    5.7   26.0   41.0  444.0
2018 188  7  7 0000  -59.2  622.3    5.1   31.0   38.0  444.0
