Year: 2018  Month: 10  ID: THI  ARGOS:  8930  Name: Thurston Island     
Lat: 72.94S  Lon:  97.55W  Elev:  145m
2018 274 10  1 0000  -12.4  946.7  444.0  444.0   81.0  444.0
2018 274 10  1 0300  -11.7  947.2  444.0  444.0   87.0  444.0
2018 274 10  1 0600  -10.6  947.6  444.0  444.0   90.6  444.0
2018 274 10  1 0900  -10.4  947.5  444.0  444.0   92.0  444.0
2018 274 10  1 1200  -12.0  949.4  444.0  444.0   90.0  444.0
2018 274 10  1 1500  -13.2  950.4  444.0  444.0   72.0  444.0
2018 274 10  1 1800  -15.1  953.3  444.0  444.0   78.0  444.0
2018 274 10  1 2100  -12.4  956.2  444.0  444.0   76.0  444.0
2018 275 10  2 0000  -13.4  958.1  444.0  444.0   73.9  444.0
2018 275 10  2 0300  -14.3  959.2  444.0  444.0   78.0  444.0
2018 275 10  2 0600  -12.4  960.3  444.0  444.0   69.0  444.0
2018 275 10  2 0900  -12.5  961.3  444.0  444.0   67.0  444.0
2018 275 10  2 1200  -11.5  962.0  444.0  444.0   62.6  444.0
2018 275 10  2 1500   -9.5  962.4  444.0  444.0   42.0  444.0
2018 275 10  2 1800  -14.0  962.4  444.0  444.0   60.0  444.0
2018 275 10  2 2100  -11.2  962.3  444.0  444.0   61.0  444.0
2018 276 10  3 0000  -12.0  962.1  444.0  444.0   63.5  444.0
2018 276 10  3 0300  -14.5  961.8  444.0  444.0   72.9  444.0
2018 276 10  3 0600  -15.2  960.9  444.0  444.0   78.0  444.0
2018 276 10  3 0900  -14.4  960.3  444.0  444.0   76.0  444.0
2018 276 10  3 1200  -10.9  960.0  444.0  444.0   47.0  444.0
2018 276 10  3 1500   -9.7  958.3  444.0  444.0   86.2  444.0
2018 276 10  3 1800   -9.3  956.8  444.0  444.0   85.0  444.0
2018 276 10  3 2100   -8.8  957.1  444.0  444.0   84.0  444.0
2018 277 10  4 0000  -10.3  956.7  444.0  444.0   83.0  444.0
2018 277 10  4 0300   -9.7  955.4  444.0  444.0   82.3  444.0
2018 277 10  4 0600  -10.9  953.3  444.0  444.0   85.0  444.0
2018 277 10  4 0900  -12.6  950.2  444.0  444.0   88.0  444.0
2018 277 10  4 1200  -10.5  948.5  444.0  444.0   85.0  444.0
2018 277 10  4 1500  -10.2  947.6  444.0  444.0   83.9  444.0
2018 277 10  4 1800   -9.5  946.0  444.0  444.0   88.4  444.0
2018 277 10  4 2100   -8.5  945.6  444.0  444.0   92.0  444.0
2018 278 10  5 0000   -7.6  944.8  444.0  444.0   97.0  444.0
2018 278 10  5 0300   -5.5  943.9  444.0  444.0   83.0  444.0
2018 278 10  5 0600   -6.0  943.4  444.0  444.0   82.2  444.0
2018 278 10  5 0900   -5.5  942.7  444.0  444.0   77.0  444.0
2018 278 10  5 1200   -6.4  942.5  444.0  444.0   83.0  444.0
2018 278 10  5 1500   -6.5  942.6  444.0  444.0   90.0  444.0
2018 278 10  5 1800   -6.6  940.1  444.0  444.0   88.0  444.0
2018 278 10  5 2100   -5.3  940.4  444.0  444.0   96.0  444.0
2018 279 10  6 0000   -5.2  938.0  444.0  444.0   95.0  444.0
2018 279 10  6 0300   -5.1  934.4  444.0  444.0  100.0  444.0
2018 279 10  6 0600   -3.6  928.9  444.0  444.0  100.0  444.0
2018 279 10  6 0900   -7.1  929.0  444.0  444.0   99.0  444.0
2018 279 10  6 1200   -5.9  933.5  444.0  444.0   80.8  444.0
2018 279 10  6 1500   -5.7  932.6  444.0  444.0   94.0  444.0
2018 279 10  6 1800   -6.0  930.7  444.0  444.0   90.0  444.0
2018 279 10  6 2100   -7.7  937.0  444.0  444.0   78.0  444.0
2018 280 10  7 0000   -8.6  939.7  444.0  444.0   79.1  444.0
2018 280 10  7 0300   -8.2  939.5  444.0  444.0   90.0  444.0
2018 280 10  7 0600   -9.2  941.7  444.0  444.0   85.4  444.0
