Year: 2018  Month: 03  ID: CHA  ARGOS: 99602  Name: Cape Hallett        
Lat: 72.19S  Lon: 170.17E  Elev:    1m
2018  60  3  1 0000   -7.0  980.1    2.3  129.2   59.3  444.0
2018  60  3  1 0300   -6.7  980.6    0.8  275.5   63.3  444.0
2018  60  3  1 0600   -7.6  981.1    7.7  246.4   64.1  444.0
2018  60  3  1 0900   -7.7  981.9    0.0  248.8   62.3  444.0
2018  60  3  1 1200   -8.6  983.1    2.9  234.3   62.7  444.0
2018  60  3  1 1500   -7.9  984.3    1.5  217.5   59.1  444.0
2018  60  3  1 1800   -9.8  984.9    1.8  232.0   59.7  444.0
2018  60  3  1 2100  444.0  985.2    0.0    0.0   52.6  444.0
2018  61  3  2 0000  444.0  985.9    1.6   60.7   62.6  444.0
2018  61  3  2 0300  444.0  986.3    0.0    0.0   53.7  444.0
2018  61  3  2 0600  444.0  986.7    0.0    0.0   62.8  444.0
2018  61  3  2 0900  -13.2  986.9    0.2  208.3   78.2  444.0
2018  61  3  2 1200  -12.4  986.9    0.4  237.8   84.3  444.0
2018  61  3  2 1500   -9.3  986.5    1.2  230.1   74.4  444.0
2018  61  3  2 1800  -10.2  986.2    0.5  217.9   79.6  444.0
2018  61  3  2 2100   -9.0  986.0    1.7  220.8   79.7  444.0
2018  62  3  3 0000  444.0  986.6    0.5  236.2   63.9  444.0
2018  62  3  3 0300  444.0  987.6    0.6  238.3   83.7  444.0
2018  62  3  3 0600   -8.2  988.6    0.0    2.0   84.9  444.0
2018  62  3  3 0900   -9.6  989.9    1.4  227.4   90.6  444.0
2018  62  3  3 1200  -10.4  990.7    1.2  241.8   83.5  444.0
2018  62  3  3 1500   -9.8  990.9    0.5   56.8   78.6  444.0
2018  62  3  3 1800  -15.3  991.4    0.7  208.2   88.3  444.0
2018  62  3  3 2100  -13.6  991.1    1.6  219.0   78.9  444.0
2018  63  3  4 0000  -10.4  990.9    1.4  246.5   80.3  444.0
2018  63  3  4 0300   -8.3  990.2    0.1  322.3   71.6  444.0
2018  63  3  4 0600   -9.1  990.2    0.0    0.0   79.8  444.0
2018  63  3  4 0900   -9.8  990.3    0.5  219.3   90.1  444.0
2018  63  3  4 1200  -10.4  990.1    0.0    0.0   91.3  444.0
2018  63  3  4 1500  -10.8  989.5    0.6  222.2   91.6  444.0
2018  63  3  4 1800  -10.5  988.9    3.8  234.2   90.8  444.0
2018  63  3  4 2100   -9.7  988.4    6.6  241.1   86.7  444.0
2018  64  3  5 0000   -9.1  986.9    8.4  238.3   83.0  444.0
2018  64  3  5 0300   -9.2  985.6   11.6  239.0   89.8  444.0
2018  64  3  5 0600   -9.0  984.5   13.0  235.0   81.8  444.0
2018  64  3  5 0900  -10.6  984.2   15.7  231.4   86.5  444.0
2018  64  3  5 1200  -11.0  984.3   16.9  224.7   88.1  444.0
2018  64  3  5 1500   -7.2  983.8   12.8  220.1   71.7  444.0
2018  64  3  5 1800   -9.4  984.4   15.3  232.0   77.3  444.0
2018  64  3  5 2100   -6.4  985.0   14.6  212.2   63.3  444.0
2018  65  3  6 0000   -7.7  986.0   14.9  232.3   69.7  444.0
2018  65  3  6 0300   -8.1  987.4   14.4  235.0   67.4  444.0
2018  65  3  6 0600   -6.8  987.9   14.8  230.0   53.3  444.0
2018  65  3  6 0900   -9.1  989.5   10.8  238.5   66.5  444.0
2018  65  3  6 1200   -9.8  988.7    6.2  245.1   65.7  444.0
2018  65  3  6 1500  -10.5  988.4    3.8  228.2   68.0  444.0
2018  65  3  6 1800  -10.8  988.2    1.9  214.2   69.8  444.0
2018  65  3  6 2100  -10.3  987.4    0.8  209.9   69.6  444.0
2018  66  3  7 0000   -9.8  986.4    2.1  229.6   75.7  444.0
2018  66  3  7 0300  -10.0  985.1    3.5  113.1   74.0  444.0
2018  66  3  7 0600  -10.7  984.6    4.9  140.0   74.1  444.0
2018  66  3  7 0900  -10.7  983.4    2.5  108.7   71.5  444.0
2018  66  3  7 1200  -11.6  982.4    4.2  139.2   68.8  444.0
2018  66  3  7 1500  -12.2  980.8    5.7  139.2   72.6  444.0
2018  66  3  7 1800  -11.7  979.4    1.8  290.1   76.9  444.0
2018  66  3  7 2100  -11.7  977.7    0.4  239.9   78.7  444.0
2018  67  3  8 0000  -11.0  975.3    1.3  248.0   79.6  444.0
2018  67  3  8 0300  -10.2  973.0    0.6  241.8   77.3  444.0
2018  67  3  8 0600  -10.3  972.2    1.4  260.6   81.7  444.0
2018  67  3  8 0900  -10.5  971.7    2.5  251.8   70.7  444.0
2018  67  3  8 1200  -11.8  970.8    4.9  242.1   73.9  444.0
2018  67  3  8 1500  -12.1  970.0    4.8  234.9   73.7  444.0
2018  67  3  8 1800  -12.3  969.2    2.9  218.7   72.7  444.0
2018  67  3  8 2100  -13.6  968.7   11.1  237.4   72.2  444.0
2018  68  3  9 0000  -13.5  969.1   11.4  233.3   70.4  444.0
2018  68  3  9 0300  -13.3  970.1    8.4  244.3   59.7  444.0
2018  68  3  9 0600  -13.8  971.3    7.3  228.8   65.4  444.0
2018  68  3  9 0900  -13.3  971.8    4.2  233.7   65.4  444.0
2018  68  3  9 1200  -13.2  972.0    1.4  219.6   54.5  444.0
2018  68  3  9 1500  -14.0  971.7    0.9  189.4   60.7  444.0
2018  68  3  9 1800  -14.9  971.9    1.0  165.8   71.5  444.0
2018  68  3  9 2100  -14.2  972.6    1.5  235.8   69.6  444.0
2018  69  3 10 0000   -8.7  972.7    0.3  244.1   47.4  444.0
2018  69  3 10 0300   -5.3  973.0   10.3  217.9   54.0  444.0
2018  69  3 10 0600   -5.2  975.3   15.0  215.4   63.3  444.0
2018  69  3 10 0900   -7.2  979.6   20.2  220.2   80.0  444.0
2018  69  3 10 1200   -6.7  983.8   10.2  216.5   65.1  444.0
2018  69  3 10 1500   -6.4  986.3    9.4  222.9   40.6  444.0
2018  69  3 10 1800   -8.1  988.4    2.1  132.8   57.7  444.0
2018  69  3 10 2100   -7.2  990.4    2.9  143.2   59.0  444.0
2018  70  3 11 0000   -6.6  991.8    3.9  188.9   48.9  444.0
2018  70  3 11 0300   -7.2  992.3    2.8  248.0   66.0  444.0
2018  70  3 11 0600   -8.0  992.5    2.4  229.8   78.8  444.0
2018  70  3 11 0900   -7.8  992.7    4.6  229.8   73.7  444.0
2018  70  3 11 1200   -8.7  992.7    0.7  236.8   81.5  444.0
2018  70  3 11 1500   -8.7  992.1    1.3  229.5   78.8  444.0
2018  70  3 11 1800   -8.5  991.8    2.2  166.8   69.0  444.0
2018  70  3 11 2100   -8.6  991.7    1.8  242.0   70.1  444.0
2018  71  3 12 0000   -8.7  991.5    3.5  242.6   68.4  444.0
2018  71  3 12 0300   -8.4  991.1    2.4  217.0   66.7  444.0
2018  71  3 12 0600   -9.6  991.7    5.2  145.3   67.4  444.0
2018  71  3 12 0900  -12.1  992.9    5.0  258.3   63.8  444.0
2018  71  3 12 1200  -12.1  992.8    5.5  240.0   63.8  444.0
2018  71  3 12 1500  -12.4  992.4    6.6  260.7   60.2  444.0
2018  71  3 12 1800  -12.6  991.9    6.9  254.9   61.6  444.0
2018  71  3 12 2100  -10.6  992.7    6.5  245.8   49.5  444.0
2018  72  3 13 0000   -4.9  992.8    9.1  209.2   33.4  444.0
2018  72  3 13 0300   -7.9  992.2    5.9  234.1   49.9  444.0
2018  72  3 13 0600   -5.2  991.7    8.8  216.8   40.6  444.0
2018  72  3 13 0900   -5.8  991.5    6.7  212.4   44.5  444.0
2018  72  3 13 1200   -7.9  990.6    6.9  240.1   49.8  444.0
2018  72  3 13 1500   -5.9  989.3    6.3  224.8   48.3  444.0
2018  72  3 13 1800   -7.5  989.8    6.5  213.6   59.8  444.0
2018  72  3 13 2100   -8.2  989.8    7.2  204.4   59.3  444.0
2018  73  3 14 0000   -8.2  989.0    6.6  206.7   55.9  444.0
2018  73  3 14 0300   -7.6  988.5    8.6  208.4   46.5  444.0
2018  73  3 14 0600   -8.6  988.5    9.4  206.0   49.5  444.0
2018  73  3 14 0900   -8.9  986.9    9.9  218.0   45.5  444.0
2018  73  3 14 1200   -8.9  986.1   11.7  209.4   54.4  444.0
2018  73  3 14 1500   -9.5  985.3   14.3  209.6   60.0  444.0
2018  73  3 14 1800   -9.4  985.7   15.1  215.0   65.3  444.0
2018  73  3 14 2100   -9.0  985.3   12.9  213.4   62.3  444.0
2018  74  3 15 0000   -8.1  984.8   13.8  213.5   55.8  444.0
2018  74  3 15 0300   -8.0  984.1   11.1  206.2   51.3  444.0
2018  74  3 15 0600   -7.0  983.0    5.8  212.5   37.7  444.0
2018  74  3 15 0900  -10.7  982.8    3.7  188.5   40.7  444.0
2018  74  3 15 1200  -12.6  982.0    2.5  240.2   56.4  444.0
2018  74  3 15 1500  -12.6  980.9    0.8  100.9   59.6  444.0
2018  74  3 15 1800  -15.8  979.0    0.7  235.2   73.6  444.0
2018  74  3 15 2100  -13.8  976.7    0.3  239.0   73.0  444.0
