Year: 2018  Month: 02  ID: THI  ARGOS:  8930  Name: Thurston Island     
Lat: 72.94S  Lon:  97.55W  Elev:  145m
2018  32  2  1 0000   -1.3  953.4  444.0  444.0   89.4  444.0
2018  32  2  1 0300   -1.9  955.4  444.0  444.0   93.0  444.0
2018  32  2  1 0600   -3.9  955.8  444.0  444.0  100.0  444.0
2018  32  2  1 0900   -7.7  954.9  444.0  444.0   98.0  444.0
2018  32  2  1 1200   -7.5  953.2  444.0  444.0   98.0  444.0
2018  32  2  1 1500   -4.6  950.4  444.0  444.0   98.0  444.0
2018  32  2  1 1800   -4.4  949.8  444.0  444.0   99.0  444.0
2018  32  2  1 2100   -4.4  949.6  444.0  444.0  100.0  444.0
2018  33  2  2 0000   -4.7  950.2  444.0  444.0  100.0  444.0
2018  33  2  2 0300   -6.5  949.1  444.0  444.0   99.0  444.0
2018  33  2  2 0600   -8.0  948.8  444.0  444.0   97.0  444.0
2018  33  2  2 0900   -8.4  948.4  444.0  444.0   96.0  444.0
2018  33  2  2 1200   -8.6  948.1  444.0  444.0   96.0  444.0
2018  33  2  2 1500   -8.1  947.7  444.0  444.0   89.0  444.0
2018  33  2  2 1800   -4.8  947.5  444.0  444.0   89.3  444.0
2018  33  2  2 2100   -5.8  947.8  444.0  444.0   89.7  444.0
2018  34  2  3 0000   -4.7  947.9  444.0  444.0   86.0  444.0
2018  34  2  3 0300   -5.6  948.3  444.0  444.0   87.0  444.0
2018  34  2  3 0600   -6.8  948.8  444.0  444.0   95.6  444.0
2018  34  2  3 0900   -8.2  949.2  444.0  444.0   90.0  444.0
2018  34  2  3 1200   -6.7  949.9  444.0  444.0   82.3  444.0
2018  34  2  3 1500   -6.1  949.8  444.0  444.0   83.0  444.0
2018  34  2  3 1800   -5.3  949.9  444.0  444.0   88.0  444.0
2018  34  2  3 2100   -3.5  949.7  444.0  444.0   81.3  444.0
2018  35  2  4 0000   -4.8  949.6  444.0  444.0   99.6  444.0
2018  35  2  4 0300   -4.9  948.6  444.0  444.0  100.0  444.0
2018  35  2  4 0600   -6.0  948.4  444.0  444.0  100.0  444.0
2018  35  2  4 0900   -6.4  947.5  444.0  444.0   99.9  444.0
2018  35  2  4 1200   -4.6  946.7  444.0  444.0   96.0  444.0
2018  35  2  4 1500   -5.1  945.1  444.0  444.0   99.0  444.0
2018  35  2  4 1800   -4.3  944.7  444.0  444.0   98.0  444.0
2018  35  2  4 2100   -4.1  943.2  444.0  444.0   99.2  444.0
2018  36  2  5 0000   -4.6  942.9  444.0  444.0  100.0  444.0
2018  36  2  5 0300   -4.5  944.0  444.0  444.0  100.0  444.0
2018  36  2  5 0600   -5.2  944.6  444.0  444.0  100.0  444.0
2018  36  2  5 0900   -5.4  944.8  444.0  444.0  100.0  444.0
2018  36  2  5 1200   -5.5  946.0  444.0  444.0  100.0  444.0
2018  36  2  5 1500   -5.4  947.7  444.0  444.0  100.0  444.0
2018  36  2  5 1800   -4.5  948.2  444.0  444.0   99.9  444.0
2018  36  2  5 2100   -4.4  948.8  444.0  444.0  100.0  444.0
2018  37  2  6 0000   -3.4  949.4  444.0  444.0  100.0  444.0
2018  37  2  6 0300   -4.1  949.8  444.0  444.0  100.0  444.0
2018  37  2  6 0600   -4.1  950.7  444.0  444.0  100.0  444.0
2018  37  2  6 0900   -4.5  951.3  444.0  444.0  100.0  444.0
2018  37  2  6 1200   -4.5  952.0  444.0  444.0  100.0  444.0
2018  37  2  6 1500   -3.9  952.2  444.0  444.0  100.0  444.0
2018  37  2  6 1800   -3.1  950.9  444.0  444.0   99.0  444.0
2018  37  2  6 2100   -3.2  951.7  444.0  444.0   95.0  444.0
2018  38  2  7 0000   -3.2  952.7  444.0  444.0   85.0  444.0
2018  38  2  7 0300   -4.5  952.5  444.0  444.0   89.0  444.0
2018  38  2  7 0600   -6.2  952.6  444.0  444.0   95.0  444.0
2018  38  2  7 0900   -6.6  951.0  444.0  444.0   84.6  444.0
2018  38  2  7 1200   -6.9  951.5  444.0  444.0   88.0  444.0
2018  38  2  7 1500   -6.1  952.3  444.0  444.0   90.0  444.0
2018  38  2  7 1800   -6.1  952.5  444.0  444.0   86.0  444.0
2018  38  2  7 2100   -6.2  953.9  444.0  444.0   88.0  444.0
2018  39  2  8 0000   -6.4  955.4  444.0  444.0   91.0  444.0
2018  39  2  8 0300   -7.8  955.9  444.0  444.0   92.0  444.0
2018  39  2  8 0600   -7.4  957.2  444.0  444.0   90.0  444.0
2018  39  2  8 0900   -7.7  958.3  444.0  444.0   87.0  444.0
2018  39  2  8 1200   -5.6  958.7  444.0  444.0   66.0  444.0
2018  39  2  8 1500   -6.6  960.1  444.0  444.0   68.9  444.0
2018  39  2  8 1800   -2.6  960.8  444.0  444.0   51.0  444.0
2018  39  2  8 2100   -2.7  962.9  444.0  444.0   92.0  444.0
2018  40  2  9 0000   -1.1  964.0  444.0  444.0   94.0  444.0
2018  40  2  9 0300   -1.7  965.7  444.0  444.0   89.9  444.0
2018  40  2  9 0600   -1.2  966.5  444.0  444.0   79.0  444.0
2018  40  2  9 0900   -1.9  964.9  444.0  444.0   87.0  444.0
2018  40  2  9 1200   -0.6  962.2  444.0  444.0   88.0  444.0
2018  40  2  9 1500    0.1  962.0  444.0  444.0   81.0  444.0
2018  40  2  9 1800    0.0  960.6  444.0  444.0   83.5  444.0
2018  40  2  9 2100   -0.6  962.9  444.0  444.0   90.0  444.0
2018  41  2 10 0000   -1.7  964.7  444.0  444.0   96.1  444.0
2018  41  2 10 0300   -2.4  967.1  444.0  444.0   97.0  444.0
2018  41  2 10 0600   -3.5  969.4  444.0  444.0   90.8  444.0
2018  41  2 10 0900   -5.1  970.9  444.0  444.0   91.0  444.0
2018  41  2 10 1200   -4.2  971.5  444.0  444.0   81.0  444.0
2018  41  2 10 1500   -3.7  971.1  444.0  444.0   69.0  444.0
2018  41  2 10 1800   -3.0  969.7  444.0  444.0   70.9  444.0
