Year: 2018  Month: 10  ID: RLS  ARGOS:  8918  Name: Relay Station       
Lat: 74.02S  Lon:  43.07E  Elev: 3353m
2018 274 10  1 0000  -57.6  620.0  444.0  444.0   40.0  444.0
2018 274 10  1 0300  -57.4  620.2  444.0  444.0   40.0  444.0
2018 274 10  1 0600  -52.4  620.1  444.0  444.0   42.0  444.0
2018 274 10  1 0900  -48.9  620.4  444.0  444.0   45.0  444.0
2018 274 10  1 1200  -47.3  620.3  444.0  444.0   46.0  444.0
2018 274 10  1 1500  -51.8  620.3  444.0  444.0   43.0  444.0
2018 274 10  1 1800  -56.5  620.1  444.0  444.0   41.0  444.0
2018 274 10  1 2100  -57.7  620.1  444.0  444.0   40.0  444.0
2018 275 10  2 0000  -57.6  620.0  444.0  444.0   40.0  444.0
2018 275 10  2 0300  -58.2  619.9  444.0  444.0   39.0  444.0
2018 275 10  2 0600  -53.3  619.8  444.0  444.0   41.0  444.0
2018 275 10  2 0900  -53.2  620.0  444.0  444.0   43.0  444.0
2018 275 10  2 1200  -53.0  620.2  444.0  444.0   43.0  444.0
2018 275 10  2 1500  -54.1  620.4  444.0  444.0   43.0  444.0
2018 275 10  2 1800  -55.0  620.8  444.0  444.0   43.0  444.0
2018 275 10  2 2100  -56.8  621.0  444.0  444.0   41.0  444.0
2018 276 10  3 0000  -59.1  621.2  444.0  444.0   38.0  444.0
2018 276 10  3 0300  -59.1  620.8  444.0  444.0   38.0  444.0
2018 276 10  3 0600  -55.2  620.3  444.0  444.0   42.0  444.0
2018 276 10  3 0900  -50.3  620.1  444.0  444.0   46.0  444.0
2018 276 10  3 1200  -49.0  619.8  444.0  444.0   47.0  444.0
2018 276 10  3 1500  -52.6  619.1  444.0  444.0   44.0  444.0
2018 276 10  3 1800  -57.6  618.7  444.0  444.0   40.0  444.0
2018 276 10  3 2100  -59.1  618.6  444.0  444.0   38.0  444.0
2018 277 10  4 0000  -59.0  617.8  444.0  444.0   38.0  444.0
2018 277 10  4 0300  -58.7  617.4  444.0  444.0   38.0  444.0
2018 277 10  4 0600  -54.7  617.2  444.0  444.0   42.0  444.0
2018 277 10  4 0900  -51.3  616.8  444.0  444.0   44.0  444.0
2018 277 10  4 1200  -50.1  616.5  444.0  444.0   46.0  444.0
2018 277 10  4 1500  -53.5  616.2  444.0  444.0   43.0  444.0
2018 277 10  4 1800  -56.8  615.9  444.0  444.0   41.0  444.0
2018 277 10  4 2100  -58.3  616.0  444.0  444.0   39.0  444.0
2018 278 10  5 0000  -59.0  615.7  444.0  444.0   38.0  444.0
2018 278 10  5 0300  -59.3  615.8  444.0  444.0   37.0  444.0
2018 278 10  5 0600  -55.7  615.9  444.0  444.0   41.0  444.0
2018 278 10  5 0900  -51.6  616.2  444.0  444.0   44.0  444.0
2018 278 10  5 1200  -51.2  616.4    9.1   33.0   45.0  444.0
2018 278 10  5 1500  -54.3  616.5    8.8   35.0   42.0  444.0
2018 278 10  5 1800  -57.7  616.8    8.5   33.0   39.0  444.0
2018 278 10  5 2100  -59.2  617.0    8.9   35.0   38.0  444.0
2018 279 10  6 0000  -60.7  617.0    9.8   38.0   40.0  444.0
2018 279 10  6 0300  -61.0  617.1   10.3    3.0   36.0  444.0
2018 279 10  6 0600  -57.5  617.8   10.1   27.0   39.0  444.0
2018 279 10  6 0900  -52.0  619.0    9.9   18.0   44.0  444.0
2018 279 10  6 1200  -50.7  620.5   10.5   20.0   45.0  444.0
2018 279 10  6 1500  -53.3  621.7    9.4   25.0   43.0  444.0
2018 279 10  6 1800  -55.5  622.8    9.6   20.0   42.0  444.0
2018 279 10  6 2100  -56.8  624.0    8.8   28.0   41.0  444.0
2018 280 10  7 0000  -56.7  625.0    8.9   30.0   41.0  444.0
2018 280 10  7 0300  -55.3  625.3   10.3   28.0   42.0  444.0
2018 280 10  7 0600  -51.2  625.6   10.0   28.0   46.0  444.0
2018 280 10  7 0900  -47.5  626.6   10.2   27.0   49.0  444.0
2018 280 10  7 1200  -46.4  626.8    9.6   29.0   50.0  444.0
2018 280 10  7 1500  -49.0  627.0   10.3   31.0   48.0  444.0
2018 280 10  7 1800  -52.0  627.5   10.1   29.0   45.0  444.0
2018 280 10  7 2100  -52.5  628.1   10.3   29.0   45.0  444.0
2018 281 10  8 0000  -53.3  628.8    9.6   29.0   44.0  444.0
2018 281 10  8 0300  -53.9  629.4    9.7   35.0   43.0  444.0
2018 281 10  8 0600  -51.5  629.8    9.2   35.0   46.0  444.0
2018 281 10  8 0900  -48.3  630.4    9.8   32.0   48.0  444.0
2018 281 10  8 1200  -48.0  630.9    9.3   33.0   48.0  444.0
2018 281 10  8 1500  -50.3  631.2    8.8   31.0   46.0  444.0
2018 281 10  8 1800  -53.0  631.2    8.6   32.0   45.0  444.0
2018 281 10  8 2100  -54.0  631.3    7.6   33.0   44.0  444.0
2018 282 10  9 0000  -54.3  631.0    8.4   31.0   43.0  444.0
2018 282 10  9 0300  -55.4  630.2    8.6   38.0   42.0  444.0
2018 282 10  9 0600  -51.9  629.2    9.0   39.0   44.0  444.0
2018 282 10  9 0900  -48.1  628.4    9.6   38.0   48.0  444.0
2018 282 10  9 1200  -47.0  627.9    8.8   34.0   49.0  444.0
2018 282 10  9 1500  -50.2  627.1   10.6   35.0   47.0  444.0
2018 282 10  9 1800  -52.9  626.8   10.2   31.0   44.0  444.0
2018 282 10  9 2100  -53.7  626.8   11.3   27.0   44.0  444.0
2018 283 10 10 0000  -54.1  626.9   11.1   25.0   44.0  444.0
2018 283 10 10 0300  -54.0  626.6   11.5   31.0   44.0  444.0
2018 283 10 10 0600  -51.0  626.6   11.4   27.0   46.0  444.0
2018 283 10 10 0900  -47.1  626.8   11.6   28.0   50.0  444.0
2018 283 10 10 1200  -45.7  626.5   11.6   27.0   51.0  444.0
2018 283 10 10 1500  -48.0  626.3   11.8   29.0   49.0  444.0
2018 283 10 10 1800  -50.8  626.1   10.7   30.0   47.0  444.0
2018 283 10 10 2100  -52.2  625.8   10.6   32.0   45.0  444.0
2018 284 10 11 0000  -53.9  625.1   11.3   27.0   43.0  444.0
2018 284 10 11 0300  -53.7  624.5   12.1   69.0   44.0  444.0
2018 284 10 11 0600  -51.2  624.6   12.8   29.0   46.0  444.0
2018 284 10 11 0900  -48.5  624.6   12.1   32.0   48.0  444.0
2018 284 10 11 1200  -47.8  624.3   11.5   30.0   49.0  444.0
2018 284 10 11 1500  -49.9  624.3   11.3   32.0   48.0  444.0
2018 284 10 11 1800  -52.4  624.8   10.6   28.0   46.0  444.0
2018 284 10 11 2100  -53.5  625.3   10.8   29.0   44.0  444.0
2018 285 10 12 0000  -54.8  625.7   10.9   28.0   43.0  444.0
2018 285 10 12 0300  -56.0  625.9    9.4   32.0   41.0  444.0
2018 285 10 12 0600  -52.7  626.5    9.2   30.0   44.0  444.0
2018 285 10 12 0900  -49.5  627.5    9.3   27.0   47.0  444.0
2018 285 10 12 1200  -48.7  628.7    9.0   26.0   47.0  444.0
2018 285 10 12 1500  -51.4  629.6    7.7   27.0   45.0  444.0
2018 285 10 12 1800  -56.2  630.8    6.8   28.0   41.0  444.0
2018 285 10 12 2100  -57.9  631.6    7.4   28.0   40.0  444.0
2018 286 10 13 0000  -59.4  632.0    7.1   30.0   38.0  444.0
2018 286 10 13 0300  -58.1  632.4    6.4   32.0   39.0  444.0
2018 286 10 13 0600  -51.7  632.7    7.3   24.0   45.0  444.0
2018 286 10 13 0900  -46.8  633.2    7.7   18.0   49.0  444.0
2018 286 10 13 1200  -45.1  633.5    7.4   14.0   52.0  444.0
2018 286 10 13 1500  -48.1  633.3    7.2   22.0   49.0  444.0
2018 286 10 13 1800  -52.2  633.4    7.0   25.0   46.0  444.0
2018 286 10 13 2100  -54.2  632.9    8.4   24.0   43.0  444.0
2018 287 10 14 0000  -55.0  632.5    7.6   28.0   42.0  444.0
2018 287 10 14 0300  -54.0  632.0    7.3   26.0   44.0  444.0
2018 287 10 14 0600  -49.1  631.6    8.2   26.0   48.0  444.0
2018 287 10 14 0900  -44.8  631.1    8.2   24.0   52.0  444.0
2018 287 10 14 1200  -43.2  630.9    7.6   19.0   54.0  444.0
2018 287 10 14 1500  -44.7  630.9    7.1   13.0   53.0  444.0
2018 287 10 14 1800  -48.2  630.7    6.8   22.0   49.0  444.0
2018 287 10 14 2100  -49.3  630.9    7.3   15.0   49.0  444.0
2018 288 10 15 0000  -51.4  631.1    7.0   19.0   46.0  444.0
2018 288 10 15 0300  -48.5  631.2    6.0   16.0   50.0  444.0
2018 288 10 15 0600  -43.6  631.2  444.0  444.0   52.0  444.0
2018 288 10 15 0900  -38.6  631.3  444.0  444.0   56.0  444.0
2018 288 10 15 1200  -39.4  631.3  444.0  444.0   57.0  444.0
2018 288 10 15 1500  -42.5  631.3  444.0  444.0   53.0  444.0
2018 288 10 15 1800  -52.7  630.9  444.0  444.0   45.0  444.0
2018 288 10 15 2100  -55.8  630.9  444.0  444.0   42.0  444.0
2018 289 10 16 0000  -58.9  630.8  444.0  444.0   39.0  444.0
2018 289 10 16 0300  -58.8  630.7  444.0  444.0   38.0  444.0
2018 289 10 16 0600  -52.8  631.0  444.0  444.0   43.0  444.0
2018 289 10 16 0900  -48.1  631.5  444.0  444.0   48.0  444.0
2018 289 10 16 1200  -46.1  631.8  444.0  444.0   50.0  444.0
2018 289 10 16 1500  -49.6  631.9  444.0  444.0   47.0  444.0
2018 289 10 16 1800  -56.2  631.9  444.0  444.0   41.0  444.0
2018 289 10 16 2100  -58.2  632.0  444.0  444.0   39.0  444.0
2018 290 10 17 0000  -59.2  632.1  444.0  444.0   38.0  444.0
2018 290 10 17 0300  -57.0  632.7  444.0  444.0   41.0  444.0
2018 290 10 17 0600  -50.2  633.7  444.0  444.0   45.0  444.0
2018 290 10 17 0900  -44.9  635.7  444.0  444.0   50.0  444.0
2018 290 10 17 1200  -43.4  637.4  444.0  444.0   52.0  444.0
2018 290 10 17 1500  -47.0  640.0  444.0  444.0   49.0  444.0
2018 290 10 17 1800  -53.9  641.9  444.0  444.0   44.0  444.0
2018 290 10 17 2100  -57.3  643.5  444.0  444.0   40.0  444.0
2018 291 10 18 0000  -58.0  645.0  444.0  444.0   40.0  444.0
2018 291 10 18 0300  -55.0  646.0  444.0  444.0   42.0  444.0
2018 291 10 18 0600  -47.9  646.8  444.0  444.0   48.0  444.0
2018 291 10 18 0900  -42.0  647.7  444.0  444.0   52.0  444.0
2018 291 10 18 1200  -40.6  648.1  444.0  444.0   55.0  444.0
2018 291 10 18 1500  -41.6  648.5  444.0  444.0   56.0  444.0
2018 291 10 18 1800  -42.4  648.8  444.0  444.0   56.0  444.0
2018 291 10 18 2100  -42.9  649.4  444.0  444.0   56.0  444.0
2018 292 10 19 0000  -45.0  649.9  444.0  444.0   53.0  444.0
2018 292 10 19 0300  -47.2  650.3  444.0  444.0   50.0  444.0
2018 292 10 19 0600  -41.1  650.0  444.0  444.0   56.0  444.0
2018 292 10 19 0900  -36.2  650.2  444.0  444.0   60.0  444.0
2018 292 10 19 1200  -34.7  649.7  444.0  444.0   63.0  444.0
2018 292 10 19 1500  -35.8  649.0  444.0  444.0   63.0  444.0
2018 292 10 19 1800  -33.9  648.6  444.0  444.0   65.0  444.0
2018 292 10 19 2100  -34.2  648.2  444.0  444.0   66.0  444.0
2018 293 10 20 0000  -35.0  647.6  444.0  444.0   62.0  444.0
2018 293 10 20 0300  -33.3  646.8  444.0  444.0   67.0  444.0
2018 293 10 20 0600  -33.8  646.1  444.0  444.0   66.0  444.0
2018 293 10 20 0900  -29.1  645.0  444.0  444.0   70.0  444.0
2018 293 10 20 1200  -29.1  643.5  444.0  444.0   70.0  444.0
2018 293 10 20 1500  -34.1  641.9  444.0  444.0   65.0  444.0
2018 293 10 20 1800  -37.0  640.8  444.0  444.0   65.0  444.0
2018 293 10 20 2100  -36.3  639.7  444.0  444.0   64.0  444.0
2018 294 10 21 0000  -38.6  638.7  444.0  444.0   62.0  444.0
2018 294 10 21 0300  -39.8  637.7  444.0  444.0   60.0  444.0
2018 294 10 21 0600  -36.1  636.7    9.5   30.0   64.0  444.0
2018 294 10 21 0900  -33.2  635.6    9.2   30.0   66.0  444.0
2018 294 10 21 1200  -32.8  634.6    9.8   28.0   67.0  444.0
2018 294 10 21 1500  -36.3  633.6    8.6   30.0   64.0  444.0
2018 294 10 21 1800  -39.5  632.6   10.0   33.0   61.0  444.0
2018 294 10 21 2100  -42.1  632.6    9.1   32.0   59.0  444.0
2018 295 10 22 0000  -44.4  631.8   10.2   32.0   55.0  444.0
2018 295 10 22 0300  -44.7  632.1    9.2   29.0   55.0  444.0
2018 295 10 22 0600  -41.2  632.5   10.2   28.0   58.0  444.0
2018 295 10 22 0900  -37.4  633.2   10.1   25.0   62.0  444.0
2018 295 10 22 1200  -35.0  634.3    7.1   23.0   63.0  444.0
2018 295 10 22 1500  -38.6  635.0    7.0   31.0   61.0  444.0
2018 295 10 22 1800  -43.5  635.8    6.9   33.0   56.0  444.0
2018 295 10 22 2100  -45.2  636.7    7.1   32.0   56.0  444.0
2018 296 10 23 0000  -47.8  637.6    7.0   37.0   51.0  444.0
2018 296 10 23 0300  -46.0  638.0    6.2   39.0   54.0  444.0
2018 296 10 23 0600  -40.1  638.7    6.3   38.0   58.0  444.0
2018 296 10 23 0900  -36.0  639.0    6.5   40.0   62.0  444.0
2018 296 10 23 1200  -35.3  639.1    6.3   36.0   63.0  444.0
2018 296 10 23 1500  -39.1  638.7    7.3   41.0   60.0  444.0
2018 296 10 23 1800  -45.1  638.8    6.3   42.0   55.0  444.0
2018 296 10 23 2100  -48.3  638.5    6.9   42.0   51.0  444.0
2018 297 10 24 0000  -49.1  638.3    7.1   42.0   50.0  444.0
2018 297 10 24 0300  -46.9  637.1    8.3   43.0   53.0  444.0
2018 297 10 24 0600  -41.8  636.2    8.7   47.0   57.0  444.0
2018 297 10 24 0900  -37.4  635.5    9.1   44.0   62.0  444.0
