Year: 2018  Month: 09  ID: BRP  ARGOS:  8922  Name: Bear Peninsula      
Lat: 74.55S  Lon: 111.89W  Elev:  312m
2018 244  9  1 0000  -25.8  914.7  444.0  444.0   79.0  444.0
2018 244  9  1 0300  -28.0  916.0  444.0  444.0   76.8  444.0
2018 244  9  1 0600  -30.6  916.9  444.0  444.0   73.0  444.0
2018 244  9  1 0900  -28.9  917.9  444.0  444.0   75.0  444.0
2018 244  9  1 1200  -26.1  919.1  444.0  444.0   78.5  444.0
2018 244  9  1 1500  -28.6  919.8  444.0  444.0   76.0  444.0
2018 244  9  1 1800  -31.5  921.3  444.0  444.0   72.2  444.0
2018 244  9  1 2100  -31.3  923.0  444.0  444.0   73.0  444.0
2018 245  9  2 0000  -33.8  924.3  444.0  444.0   68.0  444.0
2018 245  9  2 0300  -33.2  924.4  444.0  444.0   69.0  444.0
2018 245  9  2 0600  -32.4  927.7  444.0  444.0   70.7  444.0
2018 245  9  2 0900  -32.2  929.5  444.0  444.0   71.0  444.0
2018 245  9  2 1200  -31.9  930.2  444.0  444.0   73.0  444.0
2018 245  9  2 1500  -28.0  932.1  444.0  444.0   74.0  444.0
2018 245  9  2 1800  -28.6  933.0  444.0  444.0   75.0  444.0
2018 245  9  2 2100  -27.9  931.8  444.0  444.0   75.7  444.0
2018 246  9  3 0000  -27.6  930.8  444.0  444.0   76.0  444.0
2018 246  9  3 0300  -28.1  928.8  444.0  444.0   75.0  444.0
2018 246  9  3 0600  -27.3  926.5  444.0  444.0   76.0  444.0
2018 246  9  3 0900  -28.1  923.7  444.0  444.0   75.0  444.0
2018 246  9  3 1200  -29.3  919.2  444.0  444.0   74.0  444.0
2018 246  9  3 1500  -29.3  917.4  444.0  444.0   73.0  444.0
2018 246  9  3 1800  -28.7  913.9  444.0  444.0   75.0  444.0
2018 246  9  3 2100  -28.1  915.2  444.0  444.0   74.8  444.0
2018 247  9  4 0000  -27.3  916.2  444.0  444.0   76.0  444.0
2018 247  9  4 0300  -26.6  915.9  444.0  444.0   77.0  444.0
2018 247  9  4 0600  -26.1  914.5  444.0  444.0   77.0  444.0
2018 247  9  4 0900  -27.0  912.9  444.0  444.0   76.0  444.0
2018 247  9  4 1200  -28.8  909.0  444.0  444.0   74.0  444.0
2018 247  9  4 1500  -28.6  903.9  444.0  444.0   74.5  444.0
2018 247  9  4 1800  -28.9  902.0  444.0  444.0   74.0  444.0
2018 247  9  4 2100  -29.3  902.6  444.0  444.0   74.0  444.0
2018 248  9  5 0000  -29.1  902.6  444.0  444.0   74.1  444.0
2018 248  9  5 0300  -28.6  901.7  444.0  444.0   74.5  444.0
2018 248  9  5 0600  -28.6  900.8  444.0  444.0   74.0  444.0
2018 248  9  5 0900  -27.2  897.4  444.0  444.0   76.0  444.0
2018 248  9  5 1200  -26.5  892.1  444.0  444.0   77.0  444.0
2018 248  9  5 1500  -26.1  886.2  444.0  444.0   77.0  444.0
2018 248  9  5 1800  -24.5  879.4  444.0  444.0   79.0  444.0
2018 248  9  5 2100  -22.2  880.8  444.0  444.0   83.0  444.0
2018 249  9  6 0000  -22.3  883.8  444.0  444.0   83.0  444.0
2018 249  9  6 0300  -22.5  874.5  444.0  444.0   82.0  444.0
2018 249  9  6 0600  -22.9  875.8  444.0  444.0   82.0  444.0
2018 249  9  6 0900  -22.9  877.6  444.0  444.0   83.0  444.0
2018 249  9  6 1200  -22.5  883.3  444.0  444.0   82.0  444.0
2018 249  9  6 1500  -23.2  880.9  444.0  444.0   82.0  444.0
2018 249  9  6 1800  -21.5  883.9  444.0  444.0   84.0  444.0
2018 249  9  6 2100  -19.1  883.2  444.0  444.0   86.0  444.0
2018 250  9  7 0000  -20.7  885.6  444.0  444.0   84.4  444.0
2018 250  9  7 0300  -20.6  886.7  444.0  444.0   84.0  444.0
2018 250  9  7 0600  -19.7  887.8  444.0  444.0   85.1  444.0
2018 250  9  7 0900  -18.6  890.1  444.0  444.0   85.8  444.0
2018 250  9  7 1200  -17.9  892.2  444.0  444.0   87.0  444.0
2018 250  9  7 1500  -17.8  894.8  444.0  444.0   86.9  444.0
2018 250  9  7 1800  -19.1  897.9  444.0  444.0   86.0  444.0
2018 250  9  7 2100  -18.0  901.2  444.0  444.0   86.5  444.0
2018 251  9  8 0000  -20.9  904.4  444.0  444.0   83.8  444.0
2018 251  9  8 0300  -24.2  906.4  444.0  444.0   80.7  444.0
2018 251  9  8 0600  -22.3  908.5  444.0  444.0   83.0  444.0
2018 251  9  8 0900  -21.8  909.6  444.0  444.0   83.0  444.0
2018 251  9  8 1200  -21.6  907.5  444.0  444.0   83.0  444.0
2018 251  9  8 1500  -22.5  905.1  444.0  444.0   82.0  444.0
2018 251  9  8 1800  -21.3  910.0  444.0  444.0   83.1  444.0
2018 251  9  8 2100  -22.5  907.0  444.0  444.0   82.0  444.0
2018 252  9  9 0000  -21.4  904.8  444.0  444.0   83.0  444.0
2018 252  9  9 0300  -17.8  907.7  444.0  444.0   87.0  444.0
2018 252  9  9 0600  -20.6  901.9  444.0  444.0   84.8  444.0
2018 252  9  9 0900  -21.4  899.3  444.0  444.0   84.0  444.0
2018 252  9  9 1200  -19.9  906.5  444.0  444.0   85.0  444.0
2018 252  9  9 1500  -18.9  903.3  444.0  444.0   84.9  444.0
2018 252  9  9 1800  -21.6  905.7  444.0  444.0   85.0  444.0
2018 252  9  9 2100  -22.2  905.2  444.0  444.0   83.4  444.0
2018 253  9 10 0000  -21.1  906.2  444.0  444.0   85.0  444.0
2018 253  9 10 0300  -20.2  911.1  444.0  444.0   85.2  444.0
2018 253  9 10 0600  -21.8  913.6  444.0  444.0   84.0  444.0
2018 253  9 10 0900  -24.2  916.6  444.0  444.0   81.0  444.0
2018 253  9 10 1200  -26.6  920.8  444.0  444.0   78.0  444.0
2018 253  9 10 1500  -25.8  925.1  444.0  444.0   79.0  444.0
2018 253  9 10 1800  -24.6  926.0  444.0  444.0   80.0  444.0
2018 253  9 10 2100  -23.4  921.5  444.0  444.0   81.0  444.0
2018 254  9 11 0000  -22.4  919.4  444.0  444.0   82.6  444.0
2018 254  9 11 0300  -21.2  918.9  444.0  444.0   84.0  444.0
