Year: 2018  Month: 11  ID: RLS  ARGOS:  8918  Name: Relay Station       
Lat: 74.02S  Lon:  43.07E  Elev: 3353m
2018 305 11  1 0000  -51.1  626.8    6.3   28.0   48.0  444.0
2018 305 11  1 0300  -48.8  626.5    7.4   22.0   50.0  444.0
2018 305 11  1 0600  -41.4  626.5    7.4   11.0   56.0  444.0
2018 305 11  1 0900  -36.8  626.6    8.3    8.0   61.0  444.0
2018 305 11  1 1200  -34.7  626.6  444.0  444.0   62.0  444.0
2018 305 11  1 1500  -36.6  626.6  444.0  444.0   61.0  444.0
2018 305 11  1 1800  -41.4  627.0  444.0  444.0   58.0  444.0
2018 305 11  1 2100  -45.9  627.2    5.0   10.0   54.0  444.0
2018 306 11  2 0000  -47.0  627.2    4.4    7.0   52.0  444.0
2018 306 11  2 0300  -46.8  627.2    5.2    8.0   52.0  444.0
2018 306 11  2 0600  -40.6  627.4  444.0  444.0   56.0  444.0
2018 306 11  2 0900  -35.5  627.6  444.0  444.0   59.0  444.0
2018 306 11  2 1200  -30.3  627.6  444.0  444.0   60.0  444.0
2018 306 11  2 1500  -35.7  627.5  444.0  444.0   57.0  444.0
2018 306 11  2 1800  -44.0  627.5  444.0  444.0   53.0  444.0
2018 306 11  2 2100  -52.8  627.7  444.0  444.0   47.0  444.0
2018 307 11  3 0000  -55.7  627.9  444.0  444.0   43.0  444.0
2018 307 11  3 0300  -52.2  627.7    5.0   29.0   47.0  444.0
2018 307 11  3 0600  -43.6  627.8    6.5   14.0   54.0  444.0
2018 307 11  3 0900  -37.4  627.7    7.6    7.0   59.0  444.0
2018 307 11  3 1200  -35.9  627.1    9.1    7.0   61.0  444.0
2018 307 11  3 1500  -37.6  626.1   10.6    5.0   61.0  444.0
2018 307 11  3 1800  -38.1  626.3   10.7  351.0   62.0  444.0
2018 307 11  3 2100  -41.1  626.6    9.1  356.0   59.0  444.0
2018 308 11  4 0000  -43.0  627.3    8.2  355.0   56.0  444.0
2018 308 11  4 0300  -41.6  628.5    7.0  358.0   57.0  444.0
2018 308 11  4 0600  -38.2  629.6    6.4    1.0   59.0  444.0
2018 308 11  4 0900  -35.2  630.4    6.5    2.0   61.0  444.0
2018 308 11  4 1200  -34.7  630.7    6.7    9.0   62.0  444.0
2018 308 11  4 1500  -37.4  631.1    4.7   13.0   60.0  444.0
2018 308 11  4 1800  -43.9  631.1  444.0  444.0   54.0  444.0
2018 308 11  4 2100  -50.2  630.7  444.0  444.0   49.0  444.0
2018 309 11  5 0000  -51.8  629.9  444.0  444.0   48.0  444.0
2018 309 11  5 0300  -49.5  628.6  444.0  444.0   50.0  444.0
2018 309 11  5 0600  -44.3  627.2  444.0  444.0   54.0  444.0
2018 309 11  5 0900  -39.5  625.4  444.0  444.0   59.0  444.0
2018 309 11  5 1200  -37.9  623.6  444.0  444.0   60.0  444.0
2018 309 11  5 1500  -41.0  622.0    7.3   36.0   57.0  444.0
2018 309 11  5 1800  -45.6  620.9    6.8   38.0   53.0  444.0
2018 309 11  5 2100  -49.7  619.5    6.9   37.0   49.0  444.0
2018 310 11  6 0000  -51.1  618.7    6.1   36.0   49.0  444.0
2018 310 11  6 0300  -47.6  618.2    8.0   27.0   51.0  444.0
2018 310 11  6 0600  -41.7  619.2    8.0   24.0   57.0  444.0
2018 310 11  6 0900  -36.0  620.9    8.5   16.0   61.0  444.0
2018 310 11  6 1200  -33.4  622.6    8.5   11.0   64.0  444.0
2018 310 11  6 1500  -34.9  624.2    6.7   23.0   63.0  444.0
2018 310 11  6 1800  -39.8  625.8    7.9   27.0   60.0  444.0
2018 310 11  6 2100  -42.3  627.1    8.2   28.0   58.0  444.0
2018 311 11  7 0000  -41.8  628.3    9.4   25.0   58.0  444.0
2018 311 11  7 0300  -41.3  629.5   10.1   29.0   58.0  444.0
2018 311 11  7 0600  -37.0  630.5    9.4   27.0   61.0  444.0
2018 311 11  7 0900  -33.3  631.2    9.5   26.0   65.0  444.0
2018 311 11  7 1200  -32.2  631.5    8.0   34.0   66.0  444.0
2018 311 11  7 1500  -34.4  631.5    7.0   37.0   64.0  444.0
2018 311 11  7 1800  -40.4  631.4    6.9   44.0   58.0  444.0
2018 311 11  7 2100  -45.4  631.2    6.3   50.0   54.0  444.0
2018 312 11  8 0000  -48.0  630.7    6.3   51.0   51.0  444.0
2018 312 11  8 0300  -46.6  629.5    8.6   50.0   53.0  444.0
2018 312 11  8 0600  -41.8  629.0    8.8   41.0   56.0  444.0
2018 312 11  8 0900  -37.1  629.1    8.1   36.0   60.0  444.0
2018 312 11  8 1200  -35.2  628.9    7.8   38.0   62.0  444.0
2018 312 11  8 1500  -37.6  628.8    8.4   36.0   60.0  444.0
2018 312 11  8 1800  -42.5  629.2    7.0   35.0   56.0  444.0
2018 312 11  8 2100  -46.3  629.2    7.9   39.0   53.0  444.0
2018 313 11  9 0000  -48.0  629.3    7.7   37.0   51.0  444.0
2018 313 11  9 0300  -45.8  629.1    8.4   32.0   53.0  444.0
2018 313 11  9 0600  -40.9  629.2    9.5   28.0   58.0  444.0
2018 313 11  9 0900  -36.9  629.4   10.1   28.0   61.0  444.0
2018 313 11  9 1200  -35.9  629.7    9.9   24.0   62.0  444.0
2018 313 11  9 1500  -37.4  629.8    8.6   18.0   61.0  444.0
2018 313 11  9 1800  -42.1  630.2    7.9   22.0   57.0  444.0
2018 313 11  9 2100  -46.6  630.5    6.9   28.0   53.0  444.0
2018 314 11 10 0000  -47.7  630.2    7.7   31.0   51.0  444.0
2018 314 11 10 0300  -44.8  630.0    8.2   28.0   55.0  444.0
2018 314 11 10 0600  -40.3  629.9    8.9   28.0   58.0  444.0
2018 314 11 10 0900  -36.0  629.6    7.7   31.0   62.0  444.0
