Year: 2018  Month: 12  ID: BRP  ARGOS:  8922  Name: Bear Peninsula      
Lat: 74.55S  Lon: 111.89W  Elev:  312m
2018 335 12  1 0000   -9.1  909.5  444.0  444.0   84.1  444.0
2018 335 12  1 0300   -9.5  910.1  444.0  444.0   81.0  444.0
2018 335 12  1 0600   -9.8  910.7  444.0  444.0   80.0  444.0
2018 335 12  1 0900   -9.3  910.8  444.0  444.0   81.0  444.0
2018 335 12  1 1200   -9.3  910.5  444.0  444.0   82.0  444.0
2018 335 12  1 1500  -10.1  910.3  444.0  444.0   87.0  444.0
2018 335 12  1 1800   -9.8  910.1  444.0  444.0   86.2  444.0
2018 335 12  1 2100   -9.8  910.4  444.0  444.0   89.0  444.0
2018 336 12  2 0000   -9.7  911.4  444.0  444.0   88.7  444.0
2018 336 12  2 0300   -9.6  913.1  444.0  444.0   78.0  444.0
2018 336 12  2 0600   -9.6  914.9  444.0  444.0   79.5  444.0
2018 336 12  2 0900   -9.6  916.2  444.0  444.0   86.0  444.0
2018 336 12  2 1200   -9.5  917.6  444.0  444.0   92.5  444.0
2018 336 12  2 1500   -8.7  919.1  444.0  444.0   85.0  444.0
2018 336 12  2 1800   -8.1  919.8  444.0  444.0   76.0  444.0
2018 336 12  2 2100   -7.8  919.3  444.0  444.0   77.0  444.0
2018 337 12  3 0000   -7.4  920.4  444.0  444.0   70.0  444.0
2018 337 12  3 0300   -8.0  921.0  444.0  444.0   79.0  444.0
2018 337 12  3 0600   -8.4  921.8  444.0  444.0   85.0  444.0
2018 337 12  3 0900   -8.8  922.9  444.0  444.0   86.3  444.0
2018 337 12  3 1200   -8.2  924.9  444.0  444.0   89.0  444.0
2018 337 12  3 1500   -7.3  927.0  444.0  444.0   83.0  444.0
2018 337 12  3 1800   -7.0  929.3  444.0  444.0   83.0  444.0
2018 337 12  3 2100   -6.3  931.9  444.0  444.0   78.0  444.0
2018 338 12  4 0000   -6.6  933.4  444.0  444.0   89.0  444.0
2018 338 12  4 0300   -6.0  934.4  444.0  444.0   84.0  444.0
2018 338 12  4 0600   -8.4  936.6  444.0  444.0   92.0  444.0
2018 338 12  4 0900   -8.0  938.2  444.0  444.0   81.5  444.0
2018 338 12  4 1200   -7.4  939.4  444.0  444.0   78.0  444.0
2018 338 12  4 1500   -8.1  939.3  444.0  444.0   85.0  444.0
2018 338 12  4 1800   -7.9  938.9  444.0  444.0   83.0  444.0
2018 338 12  4 2100   -5.9  938.0  444.0  444.0   68.3  444.0
2018 339 12  5 0000   -7.0  936.8  444.0  444.0   79.0  444.0
2018 339 12  5 0300   -6.0  935.3  444.0  444.0   76.0  444.0
2018 339 12  5 0600   -6.3  934.0  444.0  444.0   74.0  444.0
2018 339 12  5 0900   -5.4  932.4  444.0  444.0   74.0  444.0
2018 339 12  5 1200   -6.6  930.5  444.0  444.0   67.9  444.0
2018 339 12  5 1500   -6.7  928.8  444.0  444.0   66.0  444.0
2018 339 12  5 1800   -7.5  927.3  444.0  444.0   80.2  444.0
2018 339 12  5 2100   -7.4  926.0  444.0  444.0   95.0  444.0
2018 340 12  6 0000   -7.7  924.3  444.0  444.0   94.3  444.0
