Year: 2018  Month: 03  ID: MNB  ARGOS: 99501  Name: Minna Bluff         
Lat: 78.56S  Lon: 166.70E  Elev:  895m
2018  60  3  1 0000  -17.0  876.4    2.9  180.4   98.0  444.0
2018  60  3  1 0300  -18.0  876.3    2.7  173.2   96.9  444.0
2018  60  3  1 0600  -18.9  877.1    6.8  188.0   96.3  444.0
2018  60  3  1 0900  -19.0  877.5    7.4  192.7   96.3  444.0
2018  60  3  1 1200  -19.1  878.3    6.7  195.3   96.3  444.0
2018  60  3  1 1500  -19.4  878.5    3.3  180.3   96.0  444.0
2018  60  3  1 1800  -18.9  878.3    4.3  183.7   96.4  444.0
2018  60  3  1 2100  -18.4  877.9    3.6  185.6   96.7  444.0
2018  61  3  2 0000  -17.7  877.6    2.6  172.3   97.4  444.0
2018  61  3  2 0300  -16.1  877.4    0.9  170.5   99.4  444.0
2018  61  3  2 0600  -17.3  877.4    1.1  159.5   97.2  444.0
2018  61  3  2 0900  -18.8  878.1    0.7  136.7   96.5  444.0
2018  61  3  2 1200  -18.9  878.2    0.3  140.1   96.2  444.0
2018  61  3  2 1500  -18.2  878.3    0.7  131.2   96.5  444.0
2018  61  3  2 1800  -18.7  878.4  444.0  444.0   96.6  444.0
2018  61  3  2 2100  -17.6  878.9  444.0  444.0   96.8  444.0
2018  62  3  3 0000  -20.2  879.5  444.0  444.0   96.2  444.0
2018  62  3  3 0300  -19.6  879.8  444.0  444.0   97.2  444.0
2018  62  3  3 0600  -20.3  880.0  444.0  444.0   94.7  444.0
2018  62  3  3 0900  -22.2  880.1  444.0  444.0   93.5  444.0
2018  62  3  3 1200  -22.3  880.4  444.0  444.0   92.7  444.0
2018  62  3  3 1500  -21.2  879.7  444.0  444.0   93.8  444.0
2018  62  3  3 1800  -22.4  879.1  444.0  444.0   93.3  444.0
2018  62  3  3 2100  -20.8  879.1    3.3  342.5   94.1  444.0
2018  63  3  4 0000  -20.9  878.8    4.0  334.0   95.3  444.0
2018  63  3  4 0300  -19.3  878.8    4.1  346.3   96.2  444.0
2018  63  3  4 0600  -18.0  879.0    3.4  357.8   97.0  444.0
2018  63  3  4 0900  -17.2  880.2    2.3   79.6   97.3  444.0
2018  63  3  4 1200  -16.9  881.0    0.7  126.0   97.1  444.0
2018  63  3  4 1500  -16.8  881.5    1.7  143.4   97.3  444.0
2018  63  3  4 1800  -16.4  882.0    2.1  143.4   98.0  444.0
2018  63  3  4 2100  -23.6  882.5    1.1  143.4   92.2  444.0
2018  64  3  5 0000  -23.2  883.5    3.0  154.7   92.9  444.0
2018  64  3  5 0300  -22.0  883.9    3.3  161.2   95.7  444.0
2018  64  3  5 0600  -21.4  884.8    2.0  151.6   95.3  444.0
2018  64  3  5 0900  -22.3  885.7    2.9  160.4   93.2  444.0
2018  64  3  5 1200  -22.1  886.4    2.9  159.9   93.0  444.0
2018  64  3  5 1500  -21.9  886.1    2.9  169.1   93.3  444.0
2018  64  3  5 1800  -21.5  885.7    5.3  192.9   93.7  444.0
2018  64  3  5 2100  -21.8  885.6    5.3  189.2   94.1  444.0
2018  65  3  6 0000  -23.3  885.0    5.1  180.8   93.2  444.0
2018  65  3  6 0300  -22.2  883.6    5.5  182.2   94.5  444.0
2018  65  3  6 0600  -22.1  882.5    8.9  189.7   93.7  444.0
2018  65  3  6 0900  -23.0  880.9    7.7  186.7   91.8  444.0
2018  65  3  6 1200  -23.7  879.8    5.6  185.0   90.5  444.0
2018  65  3  6 1500  -23.9  878.6    6.6  198.1   86.4  444.0
2018  65  3  6 1800  -23.7  877.6    0.2  138.2   82.5  444.0
2018  65  3  6 2100  -24.2  876.2    3.8  156.0   79.9  444.0
2018  66  3  7 0000  -23.0  875.1    1.7  146.2   75.1  444.0
2018  66  3  7 0300  -25.3  873.6    2.0  149.2   71.3  444.0
2018  66  3  7 0600  -27.4  872.3    3.3  139.2   79.9  444.0
2018  66  3  7 0900  -27.9  870.6    3.0  142.8   84.0  444.0
2018  66  3  7 1200  -30.2  869.2    2.8  136.9   84.6  444.0
2018  66  3  7 1500  -29.3  866.3    2.9  357.1   88.8  444.0
2018  66  3  7 1800  -29.3  865.7    5.6   22.0   86.5  444.0
2018  66  3  7 2100  -27.8  864.8    4.1   10.8   87.4  444.0
2018  67  3  8 0000  -27.2  864.7    2.7  357.0   88.1  444.0
2018  67  3  8 0300  -25.3  864.7    2.0  346.6   92.9  444.0
2018  67  3  8 0600  -24.2  864.4  444.0  444.0   71.5  444.0
2018  67  3  8 0900  -23.7  864.7  444.0  444.0   74.5  444.0
2018  67  3  8 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018  67  3  8 1500  -25.2  865.4    0.4  113.9   60.9  444.0
2018  67  3  8 1800  -24.9  865.8    0.1  149.8   62.1  444.0
2018  67  3  8 2100  -22.7  867.1    0.2  162.3   48.6  444.0
2018  68  3  9 0000  -22.4  868.7    1.0  174.6   56.2  444.0
2018  68  3  9 0300  -20.7  869.8    5.7  184.2   94.4  444.0
2018  68  3  9 0600  -20.5  870.9    8.8  189.1   94.3  444.0
2018  68  3  9 0900  -23.2  873.3    9.6  197.6   91.4  444.0
2018  68  3  9 1200  -23.7  875.1    9.6  194.6   91.1  444.0
2018  68  3  9 1500  -24.5  876.6   10.0  202.9   90.3  444.0
2018  68  3  9 1800  -22.5  878.0    8.3  193.0   92.7  444.0
2018  68  3  9 2100  -20.8  877.3   10.0  194.0   94.5  444.0
2018  69  3 10 0000  -20.0  876.4    9.9  195.2   96.0  444.0
2018  69  3 10 0300  -21.0  876.2    7.1  192.9   94.1  444.0
2018  69  3 10 0600  -19.1  878.0    3.3  181.6   95.3  444.0
2018  69  3 10 0900  -17.4  877.6    2.3  189.0   88.3  444.0
2018  69  3 10 1200  -21.5  878.1    0.7  191.8   94.3  444.0
2018  69  3 10 1500  -24.0  878.5    2.2  159.4   86.9  444.0
2018  69  3 10 1800  -24.0  879.7    7.7  196.2   93.6  444.0
2018  69  3 10 2100  -23.6  881.2    6.9  191.2   77.4  444.0
2018  70  3 11 0000  -22.2  881.8    5.8  198.4   81.7  444.0
2018  70  3 11 0300  -22.2  881.9    2.5  156.9   63.4  444.0
2018  70  3 11 0600  -19.7  881.6    0.0    0.0   68.8  444.0
2018  70  3 11 0900  -19.1  880.5    9.2  202.3   62.0  444.0
2018  70  3 11 1200  -19.9  879.5   16.8  200.8   87.0  444.0
2018  70  3 11 1500  -18.7  877.7   20.1  196.3   95.4  444.0
2018  70  3 11 1800  -18.5  875.4   26.0  200.8   96.2  444.0
2018  70  3 11 2100  -17.8  877.4   23.7  193.1   96.5  444.0
2018  71  3 12 0000  -19.8  878.6   22.1  199.9   95.4  444.0
2018  71  3 12 0300  -17.4  877.6   24.1  191.8   97.1  444.0
2018  71  3 12 0600  -18.9  877.1   22.5  195.7   96.2  444.0
2018  71  3 12 0900  -15.9  876.9   27.6  199.5   97.8  444.0
2018  71  3 12 1200  -15.4  874.6   31.2  199.0   98.1  444.0
2018  71  3 12 1500  -15.9  875.5   29.3  198.2   97.3  444.0
