Year: 2018  Month: 08  ID: WTI  ARGOS: 99505  Name: White Island        
2018 224  8 12 1200  -23.6  890.0   20.8  165.3   83.6    0.1
2018 224  8 12 1500  -20.7  890.7   13.3  131.0   57.3    0.5
2018 224  8 12 1800  -20.1  889.5   24.7  160.6   40.9    0.2
2018 224  8 12 2100  -21.4  890.1   24.5  162.4   39.4    0.2
2018 225  8 13 0000  -23.0  889.8   23.5  163.3   41.4    0.1
2018 225  8 13 0300  -22.2  893.2   16.3  167.5   37.3    0.3
2018 225  8 13 0600  -21.9  894.2    9.1  126.6   40.3    0.9
2018 225  8 13 0900  -23.5  894.2    7.3  134.2   45.6    0.5
2018 225  8 13 1200  -23.3  893.8   10.4   65.1   46.8    0.3
2018 225  8 13 1500  -20.7  894.9   15.3  167.9   67.3    0.1
2018 225  8 13 1800  -19.7  894.3    1.2   85.5   71.8    0.1
2018 225  8 13 2100  -20.1  895.8   13.6  262.7   60.4    0.2
2018 226  8 14 0000  -17.9  896.2   10.0  207.0   87.3    0.0
2018 226  8 14 0300  -15.9  890.8   10.3   75.0   89.9    0.0
2018 226  8 14 0600  -16.4  895.3   19.6    4.0   89.5   -0.0
2018 226  8 14 0900  -17.4  899.6    7.4   54.4   88.6   -0.0
2018 226  8 14 1200  -16.7  896.4   13.8   59.4   88.7   -0.0
2018 226  8 14 1500  -18.1  898.7    8.1  133.3   86.7    0.0
2018 226  8 14 1800  -17.9  899.8    7.7  108.2   87.7   -0.0
2018 226  8 14 2100  -19.4  906.7    3.6  107.2   85.5   -0.1
2018 227  8 15 0000  -19.2  902.6   21.2  162.4   86.1   -0.0
2018 227  8 15 0300  -17.4  906.4    3.6  355.4   88.3    0.1
2018 227  8 15 0600  -19.9  905.4    8.6  108.8   85.3    0.1
2018 227  8 15 0900  -19.3  908.6    7.2   12.6   86.5    0.4
2018 227  8 15 1200  -19.8  909.9   17.2  229.7   84.5    0.3
2018 227  8 15 1500  -18.4  912.7    4.7  222.5   87.1    0.1
2018 227  8 15 1800  -17.9  912.9    9.3  271.7   87.8    0.2
2018 227  8 15 2100  -16.6  912.8   12.0  269.4   89.3    0.4
2018 228  8 16 0000  -16.5  914.2    8.1  277.7   89.4    0.0
2018 228  8 16 0300  -14.0  915.1    5.7  275.7   95.5    0.1
2018 228  8 16 0600  -13.5  914.6    7.8  275.8   96.2    0.2
2018 228  8 16 0900  -14.2  913.7   10.9  282.1   93.1    0.2
2018 228  8 16 1200  -14.2  912.1   14.2  275.5   61.7    0.3
2018 228  8 16 1500  -12.8  910.3   16.3  275.8   40.8    0.2
2018 228  8 16 1800  -12.9  907.4   19.8  285.7   41.2    0.3
2018 228  8 16 2100  -12.3  905.2   21.8  290.7   34.8    0.3
2018 229  8 17 0000  -14.2  906.7   14.2  283.6   43.9    0.3
2018 229  8 17 0300  -13.8  906.6    8.6  263.6   39.4    0.4
2018 229  8 17 0600  -13.9  906.1    8.2  227.6   40.7    0.8
2018 229  8 17 0900  -17.7  906.5    2.3   94.5   67.0    0.3
2018 229  8 17 1200  -16.7  907.3    2.9   66.6   57.4    0.1
2018 229  8 17 1500  -15.0  907.8    4.0  288.5   48.3    0.0
2018 229  8 17 1800  -16.1  908.3    8.9  268.2   50.9    0.6
2018 229  8 17 2100  -16.5  909.8    5.9  259.7   52.7    0.7
2018 230  8 18 0000  -12.7  910.5    4.7  242.8   31.4    0.4
2018 230  8 18 0300  -12.4  910.1    7.9  248.7   30.6    0.3
2018 230  8 18 0600  -12.0  910.5    6.4  262.1   27.5    0.2
2018 230  8 18 0900  -11.1  909.9    9.3  263.0   21.8    0.4
2018 230  8 18 1200  -10.8  907.3   13.5  285.6   18.4    0.4
2018 230  8 18 1500  -10.6  907.2   10.2  278.0   16.5    0.9
2018 230  8 18 1800  -12.5  906.0    9.9  272.0   18.1    0.3
2018 230  8 18 2100  -12.7  905.4    9.6  272.5   18.2    0.3
2018 231  8 19 0000  -13.3  904.8    7.3  278.3   21.2    0.5
2018 231  8 19 0300  -17.2  903.0   10.2  294.8   33.3    0.1
2018 231  8 19 0600  -18.5  900.4   13.6  275.3   46.2    0.4
2018 231  8 19 0900  -21.4  895.0   19.2  281.2   60.4    0.8
2018 231  8 19 1200  -19.9  897.5    4.0   63.0   41.9    0.1
2018 231  8 19 1500  -20.4  896.4    6.7  121.8   39.0    0.1
2018 231  8 19 1800  -23.5  896.0    6.0  111.8   49.7    0.1
2018 231  8 19 2100  -24.4  894.5    8.3   72.1   51.9    0.2
2018 232  8 20 0000  -26.2  894.0    5.4   85.1   62.2    0.0
2018 232  8 20 0300  -26.3  892.9    2.6    6.9   63.6    0.3
2018 232  8 20 0600  -29.8  892.2    2.8  137.6   79.2    0.1
2018 232  8 20 0900  -29.2  891.5    4.3   82.6   74.1    0.1
2018 232  8 20 1200  -28.8  891.5    1.9   40.6   71.3    0.0
2018 232  8 20 1500  -29.8  891.7    1.8  280.6   76.9    0.0
2018 232  8 20 1800  -29.3  891.7    7.4  295.6   75.7    0.5
2018 232  8 20 2100  -29.6  891.8   11.1  269.3   75.4    0.2
2018 233  8 21 0000  -30.5  892.2   11.6  263.0   74.7    0.3
2018 233  8 21 0300  -29.9  893.3    7.1  254.1   74.7    0.2
2018 233  8 21 0600  -29.6  894.2    8.8  258.2   64.9    0.3
2018 233  8 21 0900  -28.9  895.4    5.8  251.1   60.4    0.1
2018 233  8 21 1200  -30.0  896.0    4.8  151.2   56.5    0.1
2018 233  8 21 1500  -32.6  896.2    9.2    6.6   68.2    0.7
2018 233  8 21 1800  -33.0  896.3    1.1  104.3   65.3    0.9
2018 233  8 21 2100  -32.9  896.3   18.2  222.2   57.2    0.4
2018 234  8 22 0000  -34.0  896.7   17.6  225.8   61.5    0.4
2018 234  8 22 0300  -33.1  897.8   14.2  206.8   55.7    0.2
2018 234  8 22 0600  -33.2  898.5   17.0  229.2   59.3    0.5
2018 234  8 22 0900  -33.9  900.7    5.0  173.9   54.9    0.1
2018 234  8 22 1200  -33.7  900.7    7.9  180.2   58.8    0.4
2018 234  8 22 1500  -32.9  902.0    7.1  152.2   60.6    0.1
2018 234  8 22 1800  -32.0  902.3    6.0  228.3   51.2    0.1
2018 234  8 22 2100  -31.8  903.0    6.0  215.8   50.7    0.4
2018 235  8 23 0000  -31.4  903.0    7.0   13.7   54.4    0.2
2018 235  8 23 0300  -31.4  903.5    5.5  206.0   52.2    0.2
2018 235  8 23 0600  -30.7  903.2    4.8   18.4   50.5    0.2
2018 235  8 23 0900  -31.8  903.0    6.0  236.5   50.4    0.2
2018 235  8 23 1200  -31.3  902.7    5.1  235.8   47.5    0.1
2018 235  8 23 1500  -30.6  902.6    4.5  237.4   42.2    0.1
2018 235  8 23 1800  -29.4  902.2    3.8  244.6   36.6    0.2
2018 235  8 23 2100  -29.2  902.0    4.0  239.5   33.0    0.2
2018 236  8 24 0000  -28.9  901.9    3.7  241.5   30.8    0.1
2018 236  8 24 0300  -29.3  901.6    0.6  255.3   38.9    0.1
2018 236  8 24 0600  -29.1  901.1    1.6   17.5   39.4    0.1
2018 236  8 24 0900  -29.3  900.8    3.3    5.0   54.1   -0.0
2018 236  8 24 1200  -29.1  900.4    2.3   51.7   48.4   -0.0
2018 236  8 24 1500  -29.7  900.0    3.7  277.5   35.0    0.2
2018 236  8 24 1800  -32.2  898.9   10.0  271.5   34.6    0.2
2018 236  8 24 2100  -31.9  899.6   10.1  282.2   38.4    0.5
2018 237  8 25 0000  -31.5  900.5    7.8  272.0   29.0    0.2
2018 237  8 25 0300  -31.1  901.1    5.1  270.6   41.0    0.1
2018 237  8 25 0600  -31.3  901.6    2.7  257.7   45.0    0.2
2018 237  8 25 0900  -31.4  902.5    2.5  150.9   33.1    0.1
2018 237  8 25 1200  -31.1  902.9    4.6  158.3   32.9    0.2
2018 237  8 25 1500  -32.9  903.2    7.2  138.3   50.1    0.1
2018 237  8 25 1800  -32.6  903.6    9.7  144.6   71.8    0.2
2018 237  8 25 2100  -32.8  904.4   10.8  152.1   59.4    0.1
2018 238  8 26 0000  -32.0  904.6    9.3  143.0   55.3    0.0
2018 238  8 26 0300  -31.1  902.9   10.4  159.4   72.9    0.1
2018 238  8 26 0600  -28.3  900.9    7.1   92.7   71.0    0.2
2018 238  8 26 0900  -27.9  900.0    8.3   77.0   75.8    0.0
2018 238  8 26 1200  -26.9  899.2    6.1   63.4   70.3    0.2
2018 238  8 26 1500  -27.2  895.4    9.7   25.2   76.2    0.2
2018 238  8 26 1800  -27.3  897.3   12.6  151.6   54.7    0.1
2018 238  8 26 2100  -26.1  895.8   11.2   31.2   61.1    0.3
2018 239  8 27 0000  -25.7  893.2   14.9   30.0   55.4    0.2
2018 239  8 27 0300  -25.3  892.6   13.1   49.3   47.5    0.2
2018 239  8 27 0600  -24.4  893.0   17.6   14.0   40.9    0.3
2018 239  8 27 0900  -24.4  893.0   10.2  156.7   45.9    0.3
2018 239  8 27 1200  -22.9  891.9    3.9  134.9   41.2    0.6
2018 239  8 27 1500  -25.4  891.1   11.2  157.9   49.3    0.1
2018 239  8 27 1800  -24.9  889.7    9.1  166.4   38.4    0.2
2018 239  8 27 2100  -22.6  888.1    7.7  163.2   39.5    0.3
2018 240  8 28 0000  -22.5  886.0    3.4  138.9   28.2    0.3
2018 240  8 28 0300  -23.1  884.1    1.7  228.0   37.8    0.1
2018 240  8 28 0600  -23.5  882.0    2.0  152.2   33.0    0.1
2018 240  8 28 0900  -23.6  880.5    2.9  164.0   29.8    0.1
2018 240  8 28 1200  -25.8  879.6    8.6  158.9   40.3    0.3
2018 240  8 28 1500  -28.3  879.5    6.5  150.2   58.1    0.1
2018 240  8 28 1800  -26.8  879.7    6.0  241.9   53.5    0.3
2018 240  8 28 2100  -27.5  880.4    7.1  189.9   48.9    0.1
2018 241  8 29 0000  -28.8  880.6    8.1  210.5   50.3    0.2
2018 241  8 29 0300  -29.1  881.1   11.1  197.5   50.9    0.3
2018 241  8 29 0600  -30.2  882.7   11.1  263.1   65.7    0.3
2018 241  8 29 0900  -30.2  884.0    8.8  248.9   75.9    0.2
2018 241  8 29 1200  -27.8  885.6    5.3  244.0   75.4    0.4
2018 241  8 29 1500  -27.4  886.7    5.1  258.7   57.5    0.4
2018 241  8 29 1800  -27.1  886.5   10.2  250.7   51.5    0.5
2018 241  8 29 2100  -27.8  886.4   14.4  241.3   74.1    0.3
2018 242  8 30 0000  -27.8  886.7   14.5  226.9   79.0    0.4
2018 242  8 30 0300  -27.3  888.7   10.1   13.2   69.9    0.6
2018 242  8 30 0600  -26.8  888.3    5.3   24.7   69.3    0.3
2018 242  8 30 0900  -28.3  888.4   14.1  215.8   76.9    0.1
2018 242  8 30 1200  -25.7  888.2    9.8  192.0   72.1    0.7
2018 242  8 30 1500  -27.6  888.1   16.3  217.9   79.3    0.2
2018 242  8 30 1800  -26.8  888.2   13.3  198.4   77.4    0.2
2018 242  8 30 2100  -27.8  888.3   14.7  254.6   76.5    0.4
2018 243  8 31 0000  -27.3  889.0   14.9  150.5   72.5    0.1
2018 243  8 31 0300  -25.9  890.0    7.8  252.9   73.3    0.1
2018 243  8 31 0600  -25.5  889.2    7.1  256.2   72.2    0.1
2018 243  8 31 0900  -25.1  888.3    9.4  261.2   80.0    0.3
2018 243  8 31 1200  -25.7  886.8   11.4  270.9   80.0    0.2
2018 243  8 31 1500  -26.1  886.1    9.2  274.7   79.6    0.2
2018 243  8 31 1800  -26.4  885.3    8.4  291.4   77.9    0.1
2018 243  8 31 2100  -27.7  884.3    7.0  309.1   76.7    0.1
