Year: 2018  Month: 06  ID: WDB  ARGOS: 99506  Name: Windless Bight      
2018 177  6 26 0000  -21.4  994.2    6.8   57.0   64.9    0.1
2018 177  6 26 0300  -19.5  994.3    7.8   89.1   62.6    0.1
2018 177  6 26 0600  -19.3  995.1    8.7   72.4   64.9    0.2
2018 177  6 26 0900  -22.5  996.4    2.3  177.4   76.6    0.3
2018 177  6 26 1200  -21.5  998.8    4.2  314.8   72.1    1.7
2018 177  6 26 1500  -19.8  998.6    3.2  337.3   68.1    0.5
2018 177  6 26 1800  -20.1  999.6    1.3   32.0   79.9    0.0
2018 177  6 26 2100  -23.2 1000.7    6.8  100.1   82.9   -0.1
2018 178  6 27 0000  -20.7 1001.2    4.4   98.7   73.8    0.1
2018 178  6 27 0300  -23.8 1001.9    5.3   91.7   81.4   -0.0
2018 178  6 27 0600  -24.1 1001.8    2.5   78.9   79.4   -0.0
2018 178  6 27 0900  -20.5 1000.1    5.3  295.0   70.8    0.2
2018 178  6 27 1200  -24.4 1000.2    3.7   84.2   79.3   -0.0
2018 178  6 27 1500  -25.5  999.6    4.4   86.6   77.7    0.3
2018 178  6 27 1800  -26.9  998.6    0.9  327.8   77.6    2.5
2018 178  6 27 2100  -26.0  998.2    1.5   27.0   82.8    3.2
2018 179  6 28 0000  -21.5  997.8    3.3  341.8   75.0    2.4
2018 179  6 28 0300  -22.8  996.9    1.6  351.5   75.1    1.6
2018 179  6 28 0600  -24.5  997.3    1.5  291.8   79.6    0.8
2018 179  6 28 0900  -21.8  996.8    1.5  331.8   78.6    3.0
2018 179  6 28 1200  -20.4  996.4    2.3  278.6   70.7    0.5
2018 179  6 28 1500  -23.3  995.3    1.6   13.3   78.2    0.5
2018 179  6 28 1800  -18.1  995.0    2.0  216.4   61.8    0.2
2018 179  6 28 2100  -19.9  994.6    4.1  347.0   79.0    0.6
2018 180  6 29 0000  -21.1  994.0    4.2  244.3   86.5    0.5
2018 180  6 29 0300  -20.4  994.5    4.0  234.2   78.1    0.1
2018 180  6 29 0600  -21.6  993.2    3.6  334.1   85.7    1.1
2018 180  6 29 0900  -17.6  993.0    2.2    8.3   66.6    0.1
2018 180  6 29 1200  -19.3  992.8    5.2  247.1   82.3    0.1
2018 180  6 29 1500  -21.8  992.7    2.7   59.1   80.1    0.2
2018 180  6 29 1800  -19.7  993.1    3.5  269.2   74.9    0.2
2018 180  6 29 2100  -19.3  993.0    4.6  320.4   80.8    0.2
2018 181  6 30 0000  -18.9  993.7    6.3  255.0   75.4    0.1
2018 181  6 30 0300  -19.2  993.3    2.5  211.4   72.4    0.5
2018 181  6 30 0600  -17.7  993.9    1.0  348.5   78.9    0.2
2018 181  6 30 0900  -18.4  994.0    4.4  292.9   70.8    1.2
2018 181  6 30 1200  -19.7  994.3    5.2  258.8   76.2    1.4
2018 181  6 30 1500  -19.9  994.4    5.5  275.1   71.6    0.4
2018 181  6 30 1800  -20.5  994.3    2.7  204.4   83.1    0.5
2018 181  6 30 2100  -24.3  993.3    4.1  314.2   77.2    1.7
