Year: 2018  Month: 05  ID: DIS  ARGOS:  8932  Name: Dismal Island       
2018 133  5 13 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 133  5 13 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 133  5 13 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 133  5 13 1200  444.0  996.5  444.0  444.0   95.0  444.0
2018 133  5 13 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 133  5 13 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 133  5 13 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 134  5 14 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 134  5 14 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 134  5 14 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 134  5 14 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 134  5 14 1200  444.0  995.7  444.0  444.0  444.0  444.0
2018 134  5 14 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 134  5 14 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 134  5 14 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 135  5 15 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 135  5 15 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 135  5 15 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 135  5 15 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 135  5 15 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 135  5 15 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 135  5 15 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 135  5 15 2100  444.0 1006.8    1.6   37.0   87.0  444.0
2018 136  5 16 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 136  5 16 0300  444.0 1007.3    4.0  231.0   83.1  444.0
2018 136  5 16 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 136  5 16 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 136  5 16 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 136  5 16 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 136  5 16 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 136  5 16 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 137  5 17 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 137  5 17 0300  444.0 1009.2    1.4  250.0   72.0  444.0
2018 137  5 17 0600  444.0 1009.3    2.0  319.0   80.3  444.0
2018 137  5 17 0900  444.0 1010.6    1.2   41.0   78.3  444.0
2018 137  5 17 1200  444.0 1011.8    2.3   60.0   80.5  444.0
2018 137  5 17 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 137  5 17 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 137  5 17 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 138  5 18 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 138  5 18 0300  444.0 1008.8    4.4   36.0   95.0  444.0
2018 138  5 18 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 138  5 18 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 138  5 18 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 138  5 18 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 138  5 18 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 138  5 18 2100  444.0 1005.5    6.2  112.0   83.0  444.0
2018 139  5 19 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 139  5 19 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 139  5 19 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 139  5 19 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 139  5 19 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 139  5 19 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 139  5 19 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 139  5 19 2100  444.0  988.9   11.3  135.0   74.0  444.0
2018 140  5 20 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 140  5 20 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 140  5 20 0600  444.0  985.1   12.9  109.0   87.0  444.0
2018 140  5 20 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 140  5 20 1200  444.0  981.4   10.7  120.0   95.0  444.0
2018 140  5 20 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 140  5 20 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 140  5 20 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 141  5 21 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 141  5 21 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 141  5 21 0600  444.0  985.4    6.6   39.0   95.9  444.0
2018 141  5 21 0900  444.0  985.3    6.7   45.0   98.0  444.0
2018 141  5 21 1200  444.0  985.2    3.6   62.0   99.0  444.0
2018 141  5 21 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 141  5 21 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 141  5 21 2100  444.0  985.8    5.7   24.0   97.6  444.0
2018 142  5 22 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 142  5 22 0300  444.0  987.5    4.3   11.0   96.0  444.0
2018 142  5 22 0600  444.0  987.8    3.3   15.0  444.0  444.0
2018 142  5 22 0900  444.0  987.4    4.5   10.0   89.0  444.0
2018 142  5 22 1200  444.0  988.2    3.9    5.0   85.2  444.0
2018 142  5 22 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 142  5 22 1800  444.0  988.0    5.3   36.0   76.8  444.0
2018 142  5 22 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 143  5 23 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 143  5 23 0300  444.0  987.9    9.9   30.0   76.7  444.0
2018 143  5 23 0600  444.0  988.2   10.3   36.0   73.4  444.0
2018 143  5 23 0900  444.0  987.8    9.7   52.0   69.2  444.0
2018 143  5 23 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 143  5 23 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 143  5 23 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 143  5 23 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 144  5 24 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 144  5 24 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 144  5 24 0600  444.0  976.5    3.9  277.0   66.0  444.0
2018 144  5 24 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 144  5 24 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 144  5 24 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 144  5 24 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 144  5 24 2100  444.0  984.8    5.8  324.0   86.0  444.0
2018 145  5 25 0000  444.0  987.4    3.6  351.0   82.0  444.0
2018 145  5 25 0300  444.0  988.2    5.3  333.0   79.0  444.0
2018 145  5 25 0600  444.0  988.7    3.8  328.0   81.7  444.0
2018 145  5 25 0900  444.0  989.4    4.3  328.0   83.0  444.0
2018 145  5 25 1200  444.0  990.2    3.7  325.0   80.8  444.0
2018 145  5 25 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 145  5 25 1800  444.0  989.3    4.7   66.0   80.3  444.0
2018 145  5 25 2100  444.0  988.4    5.0   43.0   75.0  444.0
2018 146  5 26 0000  444.0  987.4    2.9   32.0   69.0  444.0
2018 146  5 26 0300  444.0  987.9    3.6   59.0   70.0  444.0
2018 146  5 26 0600  444.0  986.1    5.5   61.0   69.5  444.0
2018 146  5 26 0900  444.0  984.0    6.0  128.0   66.0  444.0
2018 146  5 26 1200  444.0  981.8    5.9  117.0   64.1  444.0
2018 146  5 26 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 146  5 26 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 146  5 26 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 147  5 27 0000  444.0  975.3   10.4  137.0   70.8  444.0
2018 147  5 27 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 147  5 27 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 147  5 27 0900  444.0  972.9    9.9  177.0   68.0  444.0
2018 147  5 27 1200  444.0  973.1    9.3  176.0   80.0  444.0
2018 147  5 27 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 147  5 27 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 147  5 27 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 148  5 28 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 148  5 28 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 148  5 28 0600  444.0  962.3   17.9  134.0   85.0  444.0
2018 148  5 28 0900  444.0  958.2   19.1  143.0   83.0  444.0
2018 148  5 28 1200  444.0  955.8   13.3  147.0   83.0  444.0
2018 148  5 28 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 148  5 28 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 148  5 28 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 149  5 29 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 149  5 29 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 149  5 29 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 149  5 29 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 149  5 29 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 149  5 29 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 149  5 29 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 149  5 29 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 150  5 30 0000  444.0  968.4    5.6   38.0   80.4  444.0
2018 150  5 30 0300  444.0  968.8    7.4   59.0   76.0  444.0
2018 150  5 30 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 150  5 30 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 150  5 30 1200  444.0  964.0    6.9   65.0   82.3  444.0
2018 150  5 30 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 150  5 30 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 150  5 30 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 151  5 31 0000  444.0  966.9   12.0   33.0   88.0  444.0
2018 151  5 31 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 151  5 31 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 151  5 31 0900  444.0  962.5    8.5  243.0   76.0  444.0
2018 151  5 31 1200  444.0  965.7    6.3  305.0   83.2  444.0
2018 151  5 31 1500  444.0  970.5   11.5  352.0   80.3  444.0
2018 151  5 31 1800  444.0  972.9   12.2   18.0   75.0  444.0
2018 151  5 31 2100  444.0  976.1   10.2   17.0   78.0  444.0
