Year: 2018  Month: 09  ID: WDB  ARGOS: 99506  Name: Windless Bight      
2018 247  9  4 0300  -17.1  946.4    2.1  215.3   86.1    0.0
2018 247  9  4 0600  -18.3  949.0    4.0  231.5   76.5    0.0
2018 247  9  4 0900  -18.4  950.2   13.0  195.4   84.6    0.0
2018 247  9  4 1200  -19.1  952.4   11.5  205.1   87.1    0.0
2018 247  9  4 1500  -19.1  955.4    2.4  277.2   76.6   -0.0
2018 247  9  4 1800  -20.1  957.5    6.9   66.6   85.0    0.0
2018 247  9  4 2100  -20.3  960.0    2.5  282.7   60.7    0.0
2018 248  9  5 0000  -20.3  960.9    0.8  100.3   56.5    0.0
2018 248  9  5 0300  -21.2  962.7    1.7  356.3   52.4    0.1
2018 248  9  5 0600  -22.6  964.4    1.1  144.1   73.6    0.1
2018 248  9  5 0900  -23.7  965.0    1.2   52.0   72.4    0.1
2018 248  9  5 1200  -25.7  966.2    5.9   69.5   76.8    0.0
2018 248  9  5 1500  -28.1  966.7    5.5  111.6   72.2    0.1
2018 248  9  5 1800  -32.2  969.0    3.4   69.3   72.5    1.2
2018 248  9  5 2100  -32.0  970.6    6.0   75.8   59.6    1.3
2018 249  9  6 0000  -31.3  971.4    5.6   81.4   51.5    3.4
2018 249  9  6 0300  -32.1  971.7    8.5   80.7   61.4    1.0
2018 249  9  6 0600  -33.4  973.4    4.3   93.7   62.7    0.6
2018 249  9  6 0900  -35.1  972.9    5.0   61.5   65.4    0.9
2018 249  9  6 1200  -37.2  972.7    5.2  102.6   66.0    3.1
2018 249  9  6 1500  -38.6  973.1    4.3   78.7   70.2    2.3
2018 249  9  6 1800  -38.6  972.7    2.9   97.1   70.5    2.7
2018 249  9  6 2100  -41.5  973.2    3.7   62.3   68.6    3.4
2018 250  9  7 0000  -42.3  973.6    1.8   46.9   64.8    0.4
2018 250  9  7 0300  -40.2  973.7    2.0   52.8   68.0    4.8
2018 250  9  7 0600  -35.7  972.8    2.3   20.7   70.0    5.1
2018 250  9  7 0900  -39.7  972.4    1.5   15.0   68.5    4.0
2018 250  9  7 1200  -34.2  971.3    0.3  304.1   72.8    4.8
2018 250  9  7 1500  -34.2  970.9    0.1  178.6   72.7    5.9
2018 250  9  7 1800  -37.3  969.7    1.4  323.0   68.3    4.8
2018 250  9  7 2100  -36.6  969.1    0.5   49.6   70.6    6.4
2018 251  9  8 0000  -31.9  969.6    1.3  188.4   72.5    8.9
2018 251  9  8 0300  -33.5  971.0    1.4   24.5   73.9    7.7
2018 251  9  8 0600  -31.3  972.4    0.8   69.8   75.7   10.4
2018 251  9  8 0900  -30.4  973.6    1.8   54.1   77.6    9.0
2018 251  9  8 1200  -34.9  975.3    1.5  147.3   72.5    3.2
2018 251  9  8 1500  -35.8  977.4    5.5  135.9   71.2    0.9
2018 251  9  8 1800  -37.8  979.9    2.1   33.0   70.9    3.5
2018 251  9  8 2100  -29.2  981.1    3.2   89.7   73.9    2.6
2018 252  9  9 0000  -35.4  982.9    1.9  171.0   69.6    4.4
2018 252  9  9 0300  -32.1  985.0    2.1   25.1   64.3    2.3
2018 252  9  9 0600  -29.4  986.8    1.6   69.0   60.0    5.1
2018 252  9  9 0900  -34.2  988.4    4.5    8.2   75.5    6.8
2018 252  9  9 1200  -36.9  988.8    3.8   25.0   73.2    4.1
2018 252  9  9 1500  -35.3  989.2    1.2    3.9   71.3    5.4
2018 252  9  9 1800  -34.6  989.3    2.1   37.5   72.3    7.2
2018 252  9  9 2100  -36.2  989.8    1.7  190.1   69.0    2.2
2018 253  9 10 0000  -36.7  990.9    1.0  355.0   67.7    4.3
2018 253  9 10 0300  -35.9  992.4    2.8    6.0   72.2    3.1
2018 253  9 10 0600  -32.7  991.7    1.8  338.0   76.0    4.7
2018 253  9 10 0900  -34.3  992.8    0.6  138.7   71.9    4.8
2018 253  9 10 1200  -39.1  994.2    0.5   33.7   68.7    4.2
2018 253  9 10 1500  -29.7  995.5    2.4  354.9   76.6    7.1
2018 253  9 10 1800  -33.5  995.2    1.1   65.0   70.7    7.3
2018 253  9 10 2100  -34.2  996.0    1.5   60.9   73.0    6.0
2018 254  9 11 0000  -32.8  996.2    0.4  344.5   69.8    5.2
2018 254  9 11 0300  -30.6  995.7    3.1    6.9   73.7    6.1
2018 254  9 11 0600  -33.1  995.8    2.6   35.7   76.8   10.2
2018 254  9 11 0900  -27.0  994.8    2.0  328.6   81.2    6.9
2018 254  9 11 1200  -33.9  994.0    0.5  272.5   72.2    6.0
2018 254  9 11 1500  -34.9  993.0    2.6   36.8   71.7    6.0
2018 254  9 11 1800  -36.7  993.8    0.6   64.7   70.0    3.2
2018 254  9 11 2100  -36.9  993.5    0.0    0.0   68.5    4.3
2018 255  9 12 0000  -30.8  993.5    0.4   21.8   74.8    3.9
2018 255  9 12 0300  -32.3  993.2    0.7   96.4   72.0    2.1
2018 255  9 12 0600  -30.2  992.7    0.8  335.7   75.8    3.3
2018 255  9 12 0900  -35.3  992.9    1.8  157.9   70.7    3.3
2018 255  9 12 1200  -40.8  992.0    0.3  126.1   67.6    1.7
2018 255  9 12 1500  -41.3  990.7    0.6  285.9   67.2    0.1
2018 255  9 12 1800  -36.9  988.5    0.9  230.7   70.7    0.3
2018 255  9 12 2100  -34.8  986.5    0.4  316.7   71.5   -0.1
2018 256  9 13 0000  -34.0  985.6    0.3  324.6   70.7    0.7
2018 256  9 13 0300  -32.6  985.8    0.5  308.3   72.7    1.6
2018 256  9 13 0600  -31.2  986.8    4.1   48.5   74.1    3.3
2018 256  9 13 0900  -29.8  986.0    6.3   52.4   76.5    1.1
2018 256  9 13 1200  -29.6  985.5    6.7  129.3   75.6    0.3
2018 256  9 13 1500  -34.0  987.5    4.1   13.8   72.5    0.9
2018 256  9 13 1800  -32.0  987.5    2.6  291.4   73.8    1.0
2018 256  9 13 2100  -32.4  988.3    6.0   87.3   73.4   -0.0
2018 257  9 14 0000  -31.5  989.0    4.1   79.0   73.7   -0.2
2018 257  9 14 0300  -34.8  989.1    3.6   71.0   70.9    1.1
2018 257  9 14 0600  -33.2  988.4    3.5   36.4   72.8    2.4
2018 257  9 14 0900  -27.0  988.0    3.7  303.9   75.7    2.4
2018 257  9 14 1200  -24.1  986.5    2.5  320.8   72.1    0.8
2018 257  9 14 1500  -34.7  987.5    2.2   42.7   69.1    1.6
2018 257  9 14 1800  -33.9  986.6    7.6   18.0   66.8    3.4
2018 257  9 14 2100  -29.7  986.7    5.5  104.3   43.8    1.7
2018 258  9 15 0000  -30.3  985.3    5.3  108.9   46.6    1.3
2018 258  9 15 0300  -34.6  985.6    6.2  116.6   57.7    2.1
2018 258  9 15 0600  -34.7  985.1    5.6   81.8   58.0    4.1
2018 258  9 15 0900  -36.9  984.3    3.0  320.7   61.3    1.7
2018 258  9 15 1200  -32.9  985.4    5.8  102.9   43.7    4.3
2018 258  9 15 1500  -36.4  984.8    6.9   84.8   51.1    3.0
2018 258  9 15 1800  -33.1  983.9    6.7   76.0   43.2    1.2
2018 258  9 15 2100  -36.7  983.8    9.1  100.6   57.1    0.4
2018 259  9 16 0000  -28.7  983.0    7.6   65.9   32.8    0.6
2018 259  9 16 0300  -29.7  983.2    2.0  306.1   33.0    1.3
2018 259  9 16 0600  -29.0  983.3    2.8  307.7   40.2    1.1
2018 259  9 16 0900  -24.8  982.2    2.5  326.0   54.0    1.4
2018 259  9 16 1200  -23.9  982.2    3.9  128.5   75.9    0.1
2018 259  9 16 1500  -24.8  981.9    3.6   91.3   78.1    0.1
2018 259  9 16 1800  -24.0  980.1    5.7  192.1   79.0    0.0
2018 259  9 16 2100  -21.8  979.4   13.1  199.8   78.1    0.1
2018 260  9 17 0000  -21.1  979.7   12.2  187.4   73.2    0.0
2018 260  9 17 0300  -21.4  981.4    5.4  204.1   80.2    0.0
2018 260  9 17 0600  -21.0  982.5    7.1  197.3   79.2    0.1
2018 260  9 17 0900  -21.2  983.1    6.1  341.2   84.6    0.0
2018 260  9 17 1200  -20.7  983.2    3.0  263.9   83.0    0.1
2018 260  9 17 1500  -19.1  982.7    3.9    2.9   80.7    0.1
2018 260  9 17 1800  -16.9  981.1    2.8   35.9   67.6    0.1
2018 260  9 17 2100  -14.9  979.3    4.8   12.4   59.3    0.3
2018 261  9 18 0000  -15.0  978.4    4.4  165.9   49.9    0.5
2018 261  9 18 0300  -16.8  979.3    5.0   83.5   45.4    0.1
2018 261  9 18 0600  -17.7  975.3    7.1   38.9   51.1    0.3
2018 261  9 18 0900  -21.9  975.3    4.0   50.9   67.9    0.4
2018 261  9 18 1200  -19.4  973.5    2.0   87.1   51.8    0.5
2018 261  9 18 1500  -14.8  971.3    2.1   75.8   35.3    1.3
2018 261  9 18 1800  -17.2  970.2    6.6  113.5   37.5    2.4
2018 261  9 18 2100  -20.0  968.6    5.8   89.4   46.2    0.9
2018 262  9 19 0000  -27.4  967.6    4.9   78.9   72.8    0.4
2018 262  9 19 0300  -28.6  968.0    4.5   54.0   71.3    1.0
2018 262  9 19 0600  -26.6  965.7    6.2   86.6   68.5    0.7
2018 262  9 19 0900  -26.5  966.5    6.4   80.7   59.2    1.2
2018 262  9 19 1200  -26.2  964.7    4.6   47.4   47.9    2.5
2018 262  9 19 1500  -24.9  964.7    2.5  337.3   45.5    3.7
2018 262  9 19 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 262  9 19 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 263  9 20 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 263  9 20 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 263  9 20 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 263  9 20 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 263  9 20 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 263  9 20 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 263  9 20 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 263  9 20 2100  -16.2  979.2    1.8   82.2   39.2    4.3
2018 264  9 21 0000  -20.5  978.3    3.2   42.2   51.8    2.6
2018 264  9 21 0300  -22.0  976.3    1.4  348.2   45.8    3.2
2018 264  9 21 0600  -21.0  975.7    0.8   14.0   56.1    2.7
2018 264  9 21 0900  -24.0  976.2    1.4  156.4   62.9    6.0
2018 264  9 21 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 264  9 21 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 264  9 21 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 264  9 21 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 265  9 22 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 265  9 22 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 265  9 22 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 265  9 22 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 265  9 22 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 265  9 22 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 265  9 22 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 265  9 22 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 266  9 23 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 266  9 23 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 266  9 23 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 266  9 23 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 266  9 23 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 266  9 23 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 266  9 23 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 266  9 23 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 267  9 24 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 267  9 24 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 267  9 24 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 267  9 24 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 267  9 24 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 267  9 24 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 267  9 24 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 267  9 24 2100  -36.6  982.4    2.8  310.4   59.9    3.0
2018 268  9 25 0000  -33.5  981.1    1.7   56.9   62.1    2.0
2018 268  9 25 0300  -27.3  979.6    1.9  315.9   59.9    3.1
2018 268  9 25 0600  -32.5  978.9    0.2  329.8   73.6    4.4
2018 268  9 25 0900  -32.4  978.8    2.4   92.0   77.0    4.2
2018 268  9 25 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 268  9 25 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 268  9 25 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 268  9 25 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 269  9 26 0000  -32.2  979.1    0.4   28.1   69.2    0.2
2018 269  9 26 0300  -33.9  978.9    3.2  146.4   70.0    3.8
2018 269  9 26 0600  -36.6  979.1    1.5  352.8   68.7    3.3
2018 269  9 26 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 269  9 26 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 269  9 26 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 269  9 26 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 269  9 26 2100  -39.7  978.3    2.6   24.4   65.2    2.5
2018 270  9 27 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 270  9 27 0300  -29.4  977.0    2.4  306.3   72.7    3.4
2018 270  9 27 0600  -24.9  975.8    3.7  211.8   75.3    0.4
2018 270  9 27 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 270  9 27 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 270  9 27 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 270  9 27 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 270  9 27 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 271  9 28 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 271  9 28 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 271  9 28 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 271  9 28 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 271  9 28 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 271  9 28 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 271  9 28 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 271  9 28 2100  444.0  444.0  444.0  444.0  444.0  444.0
2018 272  9 29 0000  444.0  444.0  444.0  444.0  444.0  444.0
2018 272  9 29 0300  444.0  444.0  444.0  444.0  444.0  444.0
2018 272  9 29 0600  444.0  444.0  444.0  444.0  444.0  444.0
2018 272  9 29 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 272  9 29 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 272  9 29 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 272  9 29 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 272  9 29 2100  -25.7  959.3    1.1  289.3   75.7    1.4
2018 273  9 30 0000  444.0  961.5    0.9  349.4   76.3    1.6
2018 273  9 30 0300  -31.6  962.1    2.1   53.2   70.9    0.5
2018 273  9 30 0600  -26.8  962.6    1.4   48.6   74.9    2.4
2018 273  9 30 0900  444.0  444.0  444.0  444.0  444.0  444.0
2018 273  9 30 1200  444.0  444.0  444.0  444.0  444.0  444.0
2018 273  9 30 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018 273  9 30 1800  444.0  444.0  444.0  444.0  444.0  444.0
2018 273  9 30 2100  444.0  444.0  444.0  444.0  444.0  444.0
