Year: 2018  Month: 04  ID: MNB  ARGOS: 99501  Name: Minna Bluff         
Lat: 78.56S  Lon: 166.70E  Elev:  895m
2018  91  4  1 0000  -15.3  893.2    6.7  188.6  444.0  444.0
2018  91  4  1 0300  -15.3  892.8    5.8  186.8  444.0  444.0
2018  91  4  1 0600  -15.3  891.9    1.8  202.8  444.0  444.0
2018  91  4  1 0900  -14.5  891.5    1.2  126.5  444.0  444.0
2018  91  4  1 1200  -14.5  891.2    0.4  105.5  444.0  444.0
2018  91  4  1 1500  -14.7  891.4    0.0    0.0  444.0  444.0
2018  91  4  1 1800  -16.5  891.5    0.0    0.0  444.0  444.0
2018  91  4  1 2100  -20.0  892.4    3.6  179.7  444.0  444.0
2018  92  4  2 0000  -20.5  893.0    5.2  187.8  444.0  444.0
2018  92  4  2 0300  -20.8  893.3    6.6  191.7  444.0  444.0
2018  92  4  2 0600  -21.1  893.9    6.7  190.9  444.0  444.0
2018  92  4  2 0900  -20.2  894.8    7.6  187.8  444.0  444.0
2018  92  4  2 1200  -19.9  895.1    5.3  183.8  444.0  444.0
2018  92  4  2 1500  -19.8  895.3    4.4  191.1  444.0  444.0
2018  92  4  2 1800  -19.6  894.8    0.6  140.5  444.0  444.0
2018  92  4  2 2100  -20.2  894.6    1.6  128.8  444.0  444.0
2018  93  4  3 0000  -21.0  893.9    3.2  347.5  444.0  444.0
2018  93  4  3 0300  -20.2  892.7    3.5  348.4  444.0  444.0
2018  93  4  3 0600  -22.7  891.2    5.7  350.2  444.0  444.0
2018  93  4  3 0900  -23.4  890.2    4.9  346.7  444.0  444.0
2018  93  4  3 1200  -24.1  888.5    6.0  338.1  444.0  444.0
2018  93  4  3 1500  -24.8  887.1    4.5    4.1  444.0  444.0
2018  93  4  3 1800  -23.7  886.9    0.3   33.4  444.0  444.0
2018  93  4  3 2100  -23.3  886.3    0.9   14.6  444.0  444.0
2018  94  4  4 0000  -22.1  886.0    0.9  119.4  444.0  444.0
2018  94  4  4 0300  -20.1  885.7    0.2  158.9  444.0  444.0
2018  94  4  4 0600  -21.1  885.8    5.4  191.3  444.0  444.0
2018  94  4  4 0900  -21.4  886.0    4.8  191.6  444.0  444.0
2018  94  4  4 1200  -21.8  885.5    3.5  183.2  444.0  444.0
2018  94  4  4 1500  -20.9  885.3    2.3  176.3  444.0  444.0
2018  94  4  4 1800  -21.5  884.9    0.0    0.0  444.0  444.0
2018  94  4  4 2100  -23.2  885.3    8.0  196.8  444.0  444.0
2018  95  4  5 0000  -22.9  884.5   12.3  193.7  444.0  444.0
2018  95  4  5 0300  -21.9  882.9   16.5  198.4  444.0  444.0
2018  95  4  5 0600  -22.9  883.8   15.7  192.3  444.0  444.0
2018  95  4  5 0900  -23.4  884.0   16.9  192.4  444.0  444.0
2018  95  4  5 1200  -26.2  883.8   15.7  189.3  444.0  444.0
2018  95  4  5 1500  -27.2  883.1   13.9  185.4  444.0  444.0
2018  95  4  5 1800  -23.5  883.6   16.2  192.3  444.0  444.0
2018  95  4  5 2100  -23.3  883.0   17.2  198.3  444.0  444.0
2018  96  4  6 0000  -21.9  882.2   15.6  192.8  444.0  444.0
2018  96  4  6 0300  -21.2  881.1   14.5  195.5  444.0  444.0
2018  96  4  6 0600  -20.2  881.2   14.6  195.9  444.0  444.0
2018  96  4  6 0900  -20.0  880.8   14.7  198.4  444.0  444.0
2018  96  4  6 1200  -20.6  880.0   16.5  197.1  444.0  444.0
2018  96  4  6 1500  -20.1  880.0   14.0  192.2  444.0  444.0
2018  96  4  6 1800  -20.2  879.8   14.9  191.7  444.0  444.0
2018  96  4  6 2100  -20.1  880.1   13.4  193.4  444.0  444.0
2018  97  4  7 0000  -19.4  880.6   11.7  195.6  444.0  444.0
2018  97  4  7 0300  -18.8  880.2   11.8  195.2  444.0  444.0
2018  97  4  7 0600  -17.9  880.2   11.3  193.6  444.0  444.0
2018  97  4  7 0900  -18.9  880.7   14.0  196.0  444.0  444.0
2018  97  4  7 1200  -19.0  881.4   12.3  192.5  444.0  444.0
2018  97  4  7 1500  444.0  444.0  444.0  444.0  444.0  444.0
2018  97  4  7 1800  -22.0  883.6    7.2  192.6  444.0  444.0
2018  97  4  7 2100  -21.8  884.5    6.2  186.8  444.0  444.0
2018  98  4  8 0000  -21.4  885.4    5.1  178.2  444.0  444.0
2018  98  4  8 0300  -20.9  885.7    4.9  160.0  444.0  444.0
2018  98  4  8 0600  -19.2  886.0    4.6  167.4  444.0  444.0
2018  98  4  8 0900  -17.8  886.1    5.0  170.7  444.0  444.0
2018  98  4  8 1200  -17.1  885.9    6.6  172.7  444.0  444.0
2018  98  4  8 1500  -19.1  885.9    6.2  178.8  444.0  444.0
2018  98  4  8 1800  -18.3  887.1    6.6  190.9  444.0  444.0
2018  98  4  8 2100  -16.8  886.7    6.0  194.7  444.0  444.0
2018  99  4  9 0000  -16.6  887.0    7.0  192.0  444.0  444.0
2018  99  4  9 0300  -17.6  888.3    9.4  190.6  444.0  444.0
2018  99  4  9 0600  -15.8  888.7    1.5  178.7  444.0  444.0
2018  99  4  9 0900  -16.9  888.6    5.7  320.1  444.0  444.0
2018  99  4  9 1200  -16.2  888.8    3.0  324.8  444.0  444.0
2018  99  4  9 1500  -17.2  889.1    0.0  194.4  444.0  444.0
2018  99  4  9 1800  -20.8  889.8    4.2  182.9  444.0  444.0
2018  99  4  9 2100  -20.3  889.6    1.4  141.4  444.0  444.0
2018 100  4 10 0000  -24.1  889.9    4.7  129.9  444.0  444.0
2018 100  4 10 0300  -22.2  888.2    6.6  330.0  444.0  444.0
2018 100  4 10 0600  -23.3  886.8    4.6  302.7  444.0  444.0
2018 100  4 10 0900  -28.7  885.5    4.1  171.5  444.0  444.0
2018 100  4 10 1200  -27.3  883.6   11.3  189.8  444.0  444.0
2018 100  4 10 1500  -25.4  882.5    6.3  194.5  444.0  444.0
2018 100  4 10 1800  -25.2  881.1   14.9  195.8  444.0  444.0
2018 100  4 10 2100  -24.2  880.5   16.0  198.3  444.0  444.0
2018 101  4 11 0000  -24.6  882.0   13.8  198.7  444.0  444.0
2018 101  4 11 0300  -22.4  881.7   14.8  190.5  444.0  444.0
2018 101  4 11 0600  -20.5  884.1    8.8  192.7  444.0  444.0
2018 101  4 11 0900  -19.0  884.0    1.9  118.0  444.0  444.0
2018 101  4 11 1200  -20.4  883.8    6.9  336.7  444.0  444.0
2018 101  4 11 1500  -20.7  882.4    7.7    2.1  444.0  444.0
2018 101  4 11 1800  -24.2  882.0    9.9  343.3  444.0  444.0
2018 101  4 11 2100  -26.6  880.4   10.7  348.3  444.0  444.0
2018 102  4 12 0000  -27.2  880.0    7.6    9.6  444.0  444.0
2018 102  4 12 0300  -28.2  879.1    7.1   21.7  444.0  444.0
2018 102  4 12 0600  -28.1  878.4    5.2   12.3  444.0  444.0
2018 102  4 12 0900  -28.0  877.9    3.0  356.1  444.0  444.0
2018 102  4 12 1200  -27.8  877.4    3.0    3.1  444.0  444.0
2018 102  4 12 1500  -28.1  877.1    2.5  359.0  444.0  444.0
2018 102  4 12 1800  -28.1  876.5    0.0    0.0  444.0  444.0
2018 102  4 12 2100  -27.8  876.3    4.3  188.4  444.0  444.0
2018 103  4 13 0000  -28.8  875.6   10.4  192.0  444.0  444.0
2018 103  4 13 0300  -28.3  874.8    9.9  193.1  444.0  444.0
