Year: 2018  Month: 08  ID: THI  ARGOS:  8930  Name: Thurston Island     
Lat: 72.94S  Lon:  97.55W  Elev:  145m
2018 213  8  1 0000  -26.0  961.9  444.0  444.0   81.0  444.0
2018 213  8  1 0300  -26.1  962.2  444.0  444.0   80.0  444.0
2018 213  8  1 0600  -26.1  962.9  444.0  444.0   80.4  444.0
2018 213  8  1 0900  -26.2  963.5  444.0  444.0   79.0  444.0
2018 213  8  1 1200  -25.1  963.8  444.0  444.0   79.0  444.0
2018 213  8  1 1500  -25.8  964.0  444.0  444.0   75.0  444.0
2018 213  8  1 1800  -25.9  964.2  444.0  444.0   58.0  444.0
2018 213  8  1 2100  -25.6  964.3  444.0  444.0   59.0  444.0
2018 214  8  2 0000  -24.9  963.6  444.0  444.0   58.4  444.0
2018 214  8  2 0300  -25.2  962.9  444.0  444.0   58.0  444.0
2018 214  8  2 0600  -27.9  961.9  444.0  444.0   62.0  444.0
2018 214  8  2 0900  -26.8  960.7  444.0  444.0   64.0  444.0
2018 214  8  2 1200  -26.2  959.6  444.0  444.0   62.0  444.0
2018 214  8  2 1500  -26.0  958.9  444.0  444.0   68.0  444.0
2018 214  8  2 1800  -28.7  958.4  444.0  444.0   73.5  444.0
2018 214  8  2 2100  -29.1  958.2  444.0  444.0   76.0  444.0
2018 215  8  3 0000  -31.3  957.7  444.0  444.0   76.1  444.0
2018 215  8  3 0300  -33.8  957.5  444.0  444.0   76.0  444.0
2018 215  8  3 0600  -33.6  958.0  444.0  444.0   76.0  444.0
2018 215  8  3 0900  -32.9  958.5  444.0  444.0   75.0  444.0
2018 215  8  3 1200  -32.8  959.0  444.0  444.0   74.7  444.0
2018 215  8  3 1500  -32.4  959.2  444.0  444.0   75.0  444.0
2018 215  8  3 1800  -31.7  959.0  444.0  444.0   75.0  444.0
2018 215  8  3 2100  -31.1  958.2  444.0  444.0   76.0  444.0
2018 216  8  4 0000  -28.4  954.9  444.0  444.0   75.0  444.0
2018 216  8  4 0300  -30.3  951.8  444.0  444.0   74.0  444.0
2018 216  8  4 0600  -29.4  951.9  444.0  444.0   71.0  444.0
2018 216  8  4 0900  -27.5  951.4  444.0  444.0   70.0  444.0
2018 216  8  4 1200  -25.7  950.2  444.0  444.0   66.0  444.0
2018 216  8  4 1500  -25.3  949.4  444.0  444.0   62.8  444.0
2018 216  8  4 1800  -24.5  948.4  444.0  444.0   62.0  444.0
2018 216  8  4 2100  -30.4  946.8  444.0  444.0   72.1  444.0
2018 217  8  5 0000  -30.4  946.6  444.0  444.0   75.0  444.0
2018 217  8  5 0300  -29.8  945.4  444.0  444.0   68.5  444.0
2018 217  8  5 0600  -30.5  945.7  444.0  444.0   68.0  444.0
2018 217  8  5 0900  -30.6  947.0  444.0  444.0   68.6  444.0
2018 217  8  5 1200  -29.9  949.0  444.0  444.0   68.4  444.0
2018 217  8  5 1500  -28.5  951.2  444.0  444.0   62.0  444.0
2018 217  8  5 1800  -27.8  953.8  444.0  444.0   62.1  444.0
2018 217  8  5 2100  -28.2  956.3  444.0  444.0   64.0  444.0
2018 218  8  6 0000  -26.7  957.0  444.0  444.0   60.0  444.0
2018 218  8  6 0300  -22.6  957.6  444.0  444.0   57.0  444.0
2018 218  8  6 0600  -20.8  958.8  444.0  444.0   69.0  444.0
2018 218  8  6 0900  -19.3  955.8  444.0  444.0   79.0  444.0
2018 218  8  6 1200  -18.0  959.2  444.0  444.0   77.7  444.0
2018 218  8  6 1500  -17.4  960.7  444.0  444.0   76.0  444.0
2018 218  8  6 1800  -16.4  960.8  444.0  444.0   79.0  444.0
2018 218  8  6 2100  -15.1  961.9  444.0  444.0   89.0  444.0
2018 219  8  7 0000  -15.6  963.2  444.0  444.0   88.0  444.0
2018 219  8  7 0300  -15.2  963.9  444.0  444.0   86.0  444.0
2018 219  8  7 0600  -18.5  965.3  444.0  444.0   86.0  444.0
2018 219  8  7 0900  -17.7  962.7  444.0  444.0   87.0  444.0
2018 219  8  7 1200  -13.2  965.9  444.0  444.0   87.0  444.0
2018 219  8  7 1500  -14.9  968.2  444.0  444.0   84.5  444.0
2018 219  8  7 1800  -16.5  963.2  444.0  444.0   87.9  444.0
2018 219  8  7 2100  -17.3  968.3  444.0  444.0   88.0  444.0
2018 220  8  8 0000  -17.9  969.9  444.0  444.0   86.0  444.0
2018 220  8  8 0300  -18.0  973.8  444.0  444.0   85.0  444.0
2018 220  8  8 0600  -19.1  976.1  444.0  444.0   87.0  444.0
2018 220  8  8 0900  -19.2  973.4  444.0  444.0   86.0  444.0
2018 220  8  8 1200  -17.6  972.4  444.0  444.0   87.0  444.0
2018 220  8  8 1500  -18.5  973.2  444.0  444.0   87.0  444.0
2018 220  8  8 1800  -18.9  972.2  444.0  444.0   87.0  444.0
2018 220  8  8 2100  -17.8  970.7  444.0  444.0   84.8  444.0
2018 221  8  9 0000  -15.7  962.4  444.0  444.0   82.0  444.0
2018 221  8  9 0300  -14.0  959.7  444.0  444.0   86.0  444.0
2018 221  8  9 0600  -13.3  958.3  444.0  444.0   85.0  444.0
2018 221  8  9 0900  -11.2  953.6  444.0  444.0   85.3  444.0
2018 221  8  9 1200  -10.1  948.6  444.0  444.0   92.7  444.0
2018 221  8  9 1500   -9.7  945.1  444.0  444.0   96.0  444.0
2018 221  8  9 1800   -9.1  942.9  444.0  444.0   97.0  444.0
2018 221  8  9 2100   -8.4  943.6  444.0  444.0   97.7  444.0
2018 222  8 10 0000   -9.5  946.5  444.0  444.0   97.1  444.0
2018 222  8 10 0300  -10.1  945.4  444.0  444.0   96.0  444.0
2018 222  8 10 0600  -11.2  947.1  444.0  444.0   89.0  444.0
2018 222  8 10 0900  -11.8  948.3  444.0  444.0   89.0  444.0
2018 222  8 10 1200  -12.3  949.5  444.0  444.0   91.9  444.0
2018 222  8 10 1500  -12.7  950.7  444.0  444.0   87.0  444.0
2018 222  8 10 1800  -12.5  951.4  444.0  444.0   81.5  444.0
2018 222  8 10 2100  -14.0  950.7  444.0  444.0   87.0  444.0
2018 223  8 11 0000  -10.4  950.2  444.0  444.0   82.0  444.0
2018 223  8 11 0300  -12.9  950.5  444.0  444.0   74.0  444.0
2018 223  8 11 0600  -10.8  950.3  444.0  444.0   67.0  444.0
2018 223  8 11 0900  -13.2  951.0  444.0  444.0   76.0  444.0
2018 223  8 11 1200  -12.5  951.2  444.0  444.0   66.0  444.0
2018 223  8 11 1500  -12.8  950.3  444.0  444.0   71.5  444.0
2018 223  8 11 1800  -12.4  948.4  444.0  444.0   83.0  444.0
2018 223  8 11 2100  -13.8  943.7  444.0  444.0   91.0  444.0
2018 224  8 12 0000   -9.9  938.1  444.0  444.0   95.0  444.0
2018 224  8 12 0300   -9.6  932.5  444.0  444.0   97.0  444.0
2018 224  8 12 0600   -9.8  929.4  444.0  444.0   96.0  444.0
2018 224  8 12 0900   -9.2  926.2  444.0  444.0   97.0  444.0
2018 224  8 12 1200   -9.1  927.7  444.0  444.0  100.0  444.0
2018 224  8 12 1500   -9.6  920.5  444.0  444.0   95.0  444.0
2018 224  8 12 1800  -12.2  921.3  444.0  444.0   91.0  444.0
2018 224  8 12 2100  -14.3  939.9  444.0  444.0   87.0  444.0
2018 225  8 13 0000  -13.8  946.9  444.0  444.0   94.0  444.0
2018 225  8 13 0300  -14.8  946.8  444.0  444.0   92.0  444.0
2018 225  8 13 0600  -14.5  943.2  444.0  444.0   91.0  444.0
2018 225  8 13 0900  -13.1  939.2  444.0  444.0   86.3  444.0
2018 225  8 13 1200  -11.8  941.2  444.0  444.0   86.0  444.0
2018 225  8 13 1500  -12.1  946.0  444.0  444.0   94.0  444.0
2018 225  8 13 1800  -13.6  950.7  444.0  444.0   88.4  444.0
2018 225  8 13 2100  -15.3  952.9  444.0  444.0   91.1  444.0
2018 226  8 14 0000  -15.7  951.4  444.0  444.0   90.0  444.0
2018 226  8 14 0300  -16.3  952.0  444.0  444.0   89.0  444.0
2018 226  8 14 0600  -15.2  952.9  444.0  444.0   90.0  444.0
2018 226  8 14 0900  -11.3  953.3  444.0  444.0   94.0  444.0
2018 226  8 14 1200  -11.1  953.6  444.0  444.0   96.0  444.0
