Year: 2018  Month: 04  ID: RLS  ARGOS:  8918  Name: Relay Station       
Lat: 74.02S  Lon:  43.07E  Elev: 3353m
2018  91  4  1 0000  -54.0  643.0    5.4   37.0   42.0  444.0
2018  91  4  1 0300  -55.7  643.0    5.0   43.0   43.0  444.0
2018  91  4  1 0600  -54.6  643.3    6.3   38.0   43.0  444.0
2018  91  4  1 0900  -51.6  643.9    5.4   45.0   46.0  444.0
2018  91  4  1 1200  -51.3  644.1    5.6   45.0   46.0  444.0
2018  91  4  1 1500  -55.2  644.1    5.7   55.0   43.0  444.0
2018  91  4  1 1800  -55.6  643.9    6.1   47.0   43.0  444.0
2018  91  4  1 2100  -55.8  643.5    5.9   42.0   42.0  444.0
2018  92  4  2 0000  -55.7  643.0    6.4   42.0   42.0  444.0
2018  92  4  2 0300  -53.3  642.3    6.9   37.0   45.0  444.0
2018  92  4  2 0600  -53.0  642.2    7.0   33.0   44.0  444.0
2018  92  4  2 0900  -50.5  642.2    6.6   34.0   47.0  444.0
2018  92  4  2 1200  -50.0  642.6    5.6   35.0   47.0  444.0
2018  92  4  2 1500  -50.2  643.0    5.7   29.0   48.0  444.0
2018  92  4  2 1800  -47.9  643.7    4.3   21.0   50.0  444.0
2018  92  4  2 2100  -50.7  644.4    4.2   35.0   48.0  444.0
2018  93  4  3 0000  -54.1  645.5    4.1   48.0   49.0  444.0
2018  93  4  3 0300  -54.9  646.0    4.8   52.0   44.0  444.0
2018  93  4  3 0600  -53.4  646.8    5.1   57.0   43.0  444.0
2018  93  4  3 0900  -50.0  647.6    5.2   55.0   47.0  444.0
2018  93  4  3 1200  -48.8  648.0    5.2   48.0   48.0  444.0
2018  93  4  3 1500  -50.6  648.6    5.7   43.0   47.0  444.0
2018  93  4  3 1800  -49.7  648.9    6.9   48.0   49.0  444.0
2018  93  4  3 2100  -49.8  648.9    8.3   48.0   48.0  444.0
2018  94  4  4 0000  -49.4  649.5    7.3   48.0   49.0  444.0
2018  94  4  4 0300  -50.6  649.4    6.6   45.0   48.0  444.0
2018  94  4  4 0600  -48.9  649.6    7.0   49.0   49.0  444.0
2018  94  4  4 0900  -46.1  649.7    6.0   50.0   51.0  444.0
2018  94  4  4 1200  -46.5  649.4    4.9   52.0   51.0  444.0
2018  94  4  4 1500  -48.8  649.2    5.2   51.0   50.0  444.0
2018  94  4  4 1800  -49.0  648.6    6.0   52.0   50.0  444.0
2018  94  4  4 2100  -49.5  647.6    6.1   47.0   49.0  444.0
2018  95  4  5 0000  -49.1  646.4    5.6   65.0   49.0  444.0
2018  95  4  5 0300  -50.1  645.0    6.5   58.0   48.0  444.0
2018  95  4  5 0600  -50.0  643.5    6.6   63.0   48.0  444.0
2018  95  4  5 0900  -47.4  642.0    6.1   61.0   49.0  444.0
2018  95  4  5 1200  -47.7  640.3    5.6   65.0   49.0  444.0
2018  95  4  5 1500  -53.1  638.8    5.9   57.0   45.0  444.0
2018  95  4  5 1800  -56.0  637.7    7.1   58.0   42.0  444.0
2018  95  4  5 2100  -57.8  636.8    6.3   44.0   40.0  444.0
2018  96  4  6 0000  -58.7  636.0    7.4   42.0   39.0  444.0
2018  96  4  6 0300  -60.1  635.6    6.8   43.0   37.0  444.0
2018  96  4  6 0600  -59.9  635.5    6.7   41.0   37.0  444.0
2018  96  4  6 0900  -56.7  636.0    6.5   32.0   40.0  444.0
2018  96  4  6 1200  -55.5  636.2    6.5   26.0   42.0  444.0
2018  96  4  6 1500  -53.9  636.8    6.6   10.0   44.0  444.0
2018  96  4  6 1800  -50.5  637.5    5.7  354.0   48.0  444.0
2018  96  4  6 2100  -49.2  638.2    5.2  345.0   49.0  444.0
2018  97  4  7 0000  -50.8  639.1    3.7  355.0   45.0  444.0
2018  97  4  7 0300  -54.2  639.3    4.0   16.0   44.0  444.0
2018  97  4  7 0600  -55.1  639.7    3.8   18.0   42.0  444.0
2018  97  4  7 0900  -52.6  640.1    3.7   18.0   44.0  444.0
2018  97  4  7 1200  -51.8  639.6    3.7   22.0   46.0  444.0
2018  97  4  7 1500  -53.2  638.9    4.6   10.0   45.0  444.0
2018  97  4  7 1800  -52.3  638.0    3.3   20.0   46.0  444.0
2018  97  4  7 2100  -52.2  637.1    3.6   24.0   47.0  444.0
2018  98  4  8 0000  -53.9  635.9    4.1   20.0   44.0  444.0
2018  98  4  8 0300  -52.4  634.6    5.9   10.0   46.0  444.0
2018  98  4  8 0600  -49.9  633.9    6.2  360.0   49.0  444.0
2018  98  4  8 0900  -50.5  633.8    3.7   21.0   47.0  444.0
2018  98  4  8 1200  -50.5  633.6    4.5  360.0   47.0  444.0
2018  98  4  8 1500  -54.4  634.0    4.2   21.0   44.0  444.0
2018  98  4  8 1800  -55.8  634.3    3.6   18.0   42.0  444.0
2018  98  4  8 2100  -57.1  634.7    3.5   24.0   41.0  444.0
2018  99  4  9 0000  -58.9  635.0    3.8   36.0   39.0  444.0
2018  99  4  9 0300  -58.3  635.3    3.9   40.0   39.0  444.0
2018  99  4  9 0600  -58.4  635.8    4.5   36.0   40.0  444.0
2018  99  4  9 0900  -55.6  636.4    4.7   34.0   42.0  444.0
2018  99  4  9 1200  -55.1  636.5    5.2   80.0   42.0  444.0
2018  99  4  9 1500  -57.5  636.7    5.5   33.0   40.0  444.0
2018  99  4  9 1800  -55.1  637.2    7.1   23.0   42.0  444.0
2018  99  4  9 2100  -52.3  637.0    7.0   25.0   45.0  444.0
2018 100  4 10 0000  -51.8  636.9    7.4   19.0   49.0  444.0
2018 100  4 10 0300  -52.3  636.9    6.8   24.0   46.0  444.0
2018 100  4 10 0600  -51.7  636.9    7.7   17.0   46.0  444.0
2018 100  4 10 0900  -50.5  636.9    6.9   20.0   47.0  444.0
2018 100  4 10 1200  -49.5  636.7    7.6   17.0   49.0  444.0
2018 100  4 10 1500  -51.3  636.8    7.4   26.0   47.0  444.0
2018 100  4 10 1800  -51.0  636.2    7.6   20.0   47.0  444.0
2018 100  4 10 2100  -47.0  635.8    7.9   19.0   52.0  444.0
2018 101  4 11 0000  -49.3  635.1    7.4   22.0   48.0  444.0
2018 101  4 11 0300  -48.2  634.2    7.5   18.0   52.0  444.0
2018 101  4 11 0600  -45.8  633.3    9.1    7.0   52.0  444.0
2018 101  4 11 0900  -44.7  632.8    7.6   10.0   54.0  444.0
2018 101  4 11 1200  -44.2  631.8    8.9   12.0   54.0  444.0
2018 101  4 11 1500  -43.2  631.1    7.5    6.0   57.0  444.0
2018 101  4 11 1800  -43.5  630.3    7.4    5.0   56.0  444.0
2018 101  4 11 2100  -43.8  630.0    6.9    2.0   56.0  444.0
2018 102  4 12 0000  -42.9  629.9    6.5  354.0   56.0  444.0
2018 102  4 12 0300  -44.1  630.0    7.8  357.0   55.0  444.0
2018 102  4 12 0600  -43.8  630.5    6.5  348.0   55.0  444.0
2018 102  4 12 0900  -42.6  630.8    6.2  343.0   57.0  444.0
2018 102  4 12 1200  -44.1  631.8    4.5  340.0   54.0  444.0
2018 102  4 12 1500  -48.2  633.0    4.1  335.0   51.0  444.0
2018 102  4 12 1800  -50.8  634.0    4.0  346.0   48.0  444.0
2018 102  4 12 2100  -53.9  635.7    3.3    5.0   45.0  444.0
2018 103  4 13 0000  -57.6  637.5    3.7   17.0   41.0  444.0
2018 103  4 13 0300  -59.2  638.9    3.8   24.0   39.0  444.0
2018 103  4 13 0600  -55.8  640.1    4.4   36.0   43.0  444.0
2018 103  4 13 0900  -50.3  641.8    4.6   27.0   47.0  444.0
2018 103  4 13 1200  -47.0  642.4    6.1   20.0   52.0  444.0
2018 103  4 13 1500  -46.1  643.3    5.6   13.0   53.0  444.0
2018 103  4 13 1800  -43.9  643.9    6.8    6.0   55.0  444.0
2018 103  4 13 2100  -45.0  644.5    7.4    6.0   54.0  444.0
2018 104  4 14 0000  -45.7  644.8    7.4    6.0   53.0  444.0
2018 104  4 14 0300  -43.9  645.0    6.4    6.0   55.0  444.0
2018 104  4 14 0600  -43.7  645.2    6.7   16.0   55.0  444.0
2018 104  4 14 0900  -44.0  645.3    6.3   21.0   54.0  444.0
2018 104  4 14 1200  -45.4  645.3    6.0   18.0   53.0  444.0
2018 104  4 14 1500  -46.1  645.2    6.1   18.0   53.0  444.0
2018 104  4 14 1800  -46.5  645.3    5.7   23.0   53.0  444.0
2018 104  4 14 2100  -47.8  645.3    5.9   32.0   51.0  444.0
2018 105  4 15 0000  -49.3  644.9    5.7   38.0   50.0  444.0
2018 105  4 15 0300  -48.8  644.8    6.0   36.0   50.0  444.0
2018 105  4 15 0600  -48.3  644.7    5.9   40.0   50.0  444.0
2018 105  4 15 0900  -46.1  644.6    7.2   44.0   52.0  444.0
2018 105  4 15 1200  -47.0  644.4    6.4   45.0   51.0  444.0
2018 105  4 15 1500  -48.9  644.1    6.4   43.0   50.0  444.0
2018 105  4 15 1800  -48.4  644.1    8.0   44.0   51.0  444.0
2018 105  4 15 2100  -48.5  643.8    7.6   41.0   50.0  444.0
2018 106  4 16 0000  -50.3  643.6    6.3   44.0   48.0  444.0
2018 106  4 16 0300  -49.5  643.5    6.0   49.0   49.0  444.0
2018 106  4 16 0600  -48.5  643.0    6.9   55.0   51.0  444.0
2018 106  4 16 0900  -47.1  642.4    5.6   59.0   51.0  444.0
2018 106  4 16 1200  -48.2  642.2    6.5   50.0   50.0  444.0
2018 106  4 16 1500  -50.0  641.4    6.3   47.0   49.0  444.0
2018 106  4 16 1800  -50.7  640.7    5.4   49.0   48.0  444.0
2018 106  4 16 2100  -51.1  639.9    6.8   45.0   48.0  444.0
2018 107  4 17 0000  -51.9  639.2    6.6   45.0   47.0  444.0
2018 107  4 17 0300  -53.1  638.5    6.4   54.0   45.0  444.0
2018 107  4 17 0600  -54.1  637.7    6.1   51.0   45.0  444.0
2018 107  4 17 0900  -53.8  637.4    7.9   49.0   44.0  444.0
2018 107  4 17 1200  -54.4  637.2    8.0   47.0   44.0  444.0
2018 107  4 17 1500  -55.2  637.1    7.1   46.0   43.0  444.0
2018 107  4 17 1800  -55.2  637.1    7.6   42.0   43.0  444.0
2018 107  4 17 2100  -53.6  637.3    8.2   37.0   44.0  444.0
2018 108  4 18 0000  -54.5  637.1    7.7   39.0   44.0  444.0
2018 108  4 18 0300  -54.1  637.0    8.7   35.0   44.0  444.0
2018 108  4 18 0600  -53.8  637.2    8.0   32.0   45.0  444.0
2018 108  4 18 0900  -52.7  637.4    8.6   34.0   45.0  444.0
2018 108  4 18 1200  -53.0  637.2    8.4   34.0   45.0  444.0
2018 108  4 18 1500  -53.7  637.6    8.4   33.0   44.0  444.0
2018 108  4 18 1800  -53.4  637.9    8.3   31.0   45.0  444.0
2018 108  4 18 2100  -52.6  638.7    8.3   24.0   46.0  444.0
2018 109  4 19 0000  -50.0  639.5    8.1   24.0   48.0  444.0
2018 109  4 19 0300  -49.4  640.0    8.4   18.0   49.0  444.0
2018 109  4 19 0600  -47.0  641.1    8.6   14.0   52.0  444.0
2018 109  4 19 0900  -45.2  641.9    8.1    9.0   53.0  444.0
2018 109  4 19 1200  -44.5  642.4    8.2   12.0   54.0  444.0
2018 109  4 19 1500  -43.9  642.3    9.0   10.0   55.0  444.0
2018 109  4 19 1800  -44.0  642.5    9.3   11.0   55.0  444.0
2018 109  4 19 2100  -42.5  642.6    8.5  358.0   57.0  444.0
2018 110  4 20 0000  -44.0  642.7    7.4    3.0   55.0  444.0
2018 110  4 20 0300  -46.2  642.8    6.7   15.0   53.0  444.0
2018 110  4 20 0600  -46.5  642.8    6.6   12.0   52.0  444.0
2018 110  4 20 0900  -46.7  643.1    5.9   18.0   52.0  444.0
2018 110  4 20 1200  -47.2  643.2    5.3   24.0   52.0  444.0
2018 110  4 20 1500  -46.8  643.3    5.6   28.0   52.0  444.0
2018 110  4 20 1800  -49.7  643.5    4.5   32.0   49.0  444.0
2018 110  4 20 2100  -50.9  643.6    4.3   39.0   48.0  444.0
