Year: 2018  Month: 04  ID: THI  ARGOS:  8930  Name: Thurston Island     
Lat: 72.94S  Lon:  97.55W  Elev:  145m
2018  91  4  1 0000   -8.1  942.0  444.0  444.0   96.0  444.0
2018  91  4  1 0300   -8.1  940.2  444.0  444.0   95.9  444.0
2018  91  4  1 0600   -7.5  938.4  444.0  444.0   97.0  444.0
2018  91  4  1 0900   -7.0  938.8  444.0  444.0   98.0  444.0
2018  91  4  1 1200   -6.7  940.3  444.0  444.0   98.0  444.0
2018  91  4  1 1500   -6.1  942.4  444.0  444.0   96.0  444.0
2018  91  4  1 1800   -4.6  944.1  444.0  444.0   95.5  444.0
2018  91  4  1 2100   -4.8  946.8  444.0  444.0   98.5  444.0
2018  92  4  2 0000   -6.0  947.7  444.0  444.0  100.0  444.0
2018  92  4  2 0300   -7.1  949.4  444.0  444.0   98.0  444.0
2018  92  4  2 0600   -7.3  951.1  444.0  444.0   97.2  444.0
2018  92  4  2 0900   -7.6  951.5  444.0  444.0   97.0  444.0
2018  92  4  2 1200   -8.8  952.7  444.0  444.0   95.9  444.0
2018  92  4  2 1500   -9.6  953.1  444.0  444.0   95.0  444.0
2018  92  4  2 1800  -10.3  952.7  444.0  444.0   92.0  444.0
2018  92  4  2 2100  -12.1  952.4  444.0  444.0   89.0  444.0
2018  93  4  3 0000  -12.3  952.4  444.0  444.0   89.7  444.0
2018  93  4  3 0300  -11.0  952.3  444.0  444.0   74.0  444.0
2018  93  4  3 0600  -13.5  952.5  444.0  444.0   81.0  444.0
2018  93  4  3 0900  -12.5  953.0  444.0  444.0   74.2  444.0
2018  93  4  3 1200  -14.1  954.0  444.0  444.0   79.0  444.0
2018  93  4  3 1500  -11.7  954.8  444.0  444.0   63.0  444.0
2018  93  4  3 1800  -10.8  955.8  444.0  444.0   52.8  444.0
2018  93  4  3 2100  -10.5  957.0  444.0  444.0   69.0  444.0
2018  94  4  4 0000  -13.9  958.3  444.0  444.0   77.0  444.0
2018  94  4  4 0300  -13.2  959.3  444.0  444.0   73.0  444.0
2018  94  4  4 0600  -12.8  960.2  444.0  444.0   71.8  444.0
2018  94  4  4 0900  -13.6  961.5  444.0  444.0   73.0  444.0
2018  94  4  4 1200  -16.9  962.7  444.0  444.0   83.0  444.0
2018  94  4  4 1500  -14.7  963.7  444.0  444.0   65.0  444.0
2018  94  4  4 1800  -17.2  965.2  444.0  444.0   59.0  444.0
2018  94  4  4 2100  -15.7  966.4  444.0  444.0   70.9  444.0
2018  95  4  5 0000  -13.7  967.3  444.0  444.0   65.0  444.0
2018  95  4  5 0300  -15.8  968.6  444.0  444.0   73.0  444.0
2018  95  4  5 0600  -14.8  969.3  444.0  444.0   74.0  444.0
2018  95  4  5 0900  -16.3  970.2  444.0  444.0   76.9  444.0
2018  95  4  5 1200  -16.2  970.8  444.0  444.0   76.0  444.0
2018  95  4  5 1500  -13.0  971.3  444.0  444.0   61.0  444.0
