Year: 2018  Month: 05  ID: THI  ARGOS:  8930  Name: Thurston Island     
Lat: 72.94S  Lon:  97.55W  Elev:  145m
2018 121  5  1 0000  -14.1  936.2  444.0  444.0   90.0  444.0
2018 121  5  1 0300  -14.3  937.5  444.0  444.0   90.0  444.0
2018 121  5  1 0600  -14.3  938.4  444.0  444.0   90.0  444.0
2018 121  5  1 0900  -15.1  939.2  444.0  444.0   89.0  444.0
2018 121  5  1 1200  -17.0  939.7  444.0  444.0   88.0  444.0
2018 121  5  1 1500  -18.0  940.3  444.0  444.0   87.0  444.0
2018 121  5  1 1800  -18.9  941.1  444.0  444.0   86.0  444.0
2018 121  5  1 2100  -18.4  941.9  444.0  444.0   86.1  444.0
2018 122  5  2 0000  -19.4  942.9  444.0  444.0   85.0  444.0
2018 122  5  2 0300  -18.9  943.0  444.0  444.0   86.0  444.0
2018 122  5  2 0600  -18.3  943.0  444.0  444.0   86.0  444.0
2018 122  5  2 0900  -16.5  942.9  444.0  444.0   87.7  444.0
2018 122  5  2 1200  -16.7  942.9  444.0  444.0   88.0  444.0
2018 122  5  2 1500  -17.7  942.5  444.0  444.0   87.0  444.0
2018 122  5  2 1800  -18.5  942.2  444.0  444.0   86.1  444.0
2018 122  5  2 2100  -20.1  941.7  444.0  444.0   84.0  444.0
2018 123  5  3 0000  -21.9  940.8  444.0  444.0   83.6  444.0
2018 123  5  3 0300  -21.8  939.4  444.0  444.0   83.0  444.0
2018 123  5  3 0600  -23.8  939.8  444.0  444.0   82.0  444.0
2018 123  5  3 0900  -24.9  940.3  444.0  444.0   81.0  444.0
2018 123  5  3 1200  -23.2  942.3  444.0  444.0   81.7  444.0
2018 123  5  3 1500  -23.5  943.8  444.0  444.0   82.0  444.0
2018 123  5  3 1800  -22.1  945.0  444.0  444.0   82.7  444.0
2018 123  5  3 2100  -21.5  945.9  444.0  444.0   83.0  444.0
2018 124  5  4 0000  -24.2  946.6  444.0  444.0   82.0  444.0
2018 124  5  4 0300  -23.7  946.6  444.0  444.0   81.0  444.0
2018 124  5  4 0600  -25.1  946.7  444.0  444.0   81.0  444.0
2018 124  5  4 0900  -23.3  947.7  444.0  444.0   82.0  444.0
2018 124  5  4 1200  -22.7  948.3  444.0  444.0   82.0  444.0
2018 124  5  4 1500  -24.3  949.3  444.0  444.0   81.0  444.0
2018 124  5  4 1800  -23.8  950.0  444.0  444.0   81.0  444.0
2018 124  5  4 2100  -23.9  950.6  444.0  444.0   81.3  444.0
2018 125  5  5 0000  -22.9  950.7  444.0  444.0   82.0  444.0
2018 125  5  5 0300  -22.4  951.6  444.0  444.0   82.1  444.0
2018 125  5  5 0600  -22.1  954.4  444.0  444.0   79.0  444.0
2018 125  5  5 0900  -22.8  955.5  444.0  444.0   76.1  444.0
2018 125  5  5 1200  -22.7  954.8  444.0  444.0   77.0  444.0
2018 125  5  5 1500  -23.3  953.2  444.0  444.0   76.0  444.0
2018 125  5  5 1800  -22.5  955.5  444.0  444.0   82.0  444.0
2018 125  5  5 2100  -24.0  954.9  444.0  444.0   81.0  444.0
2018 126  5  6 0000  -24.1  954.5  444.0  444.0   81.0  444.0
2018 126  5  6 0300  -24.2  953.1  444.0  444.0   81.0  444.0
2018 126  5  6 0600  -25.2  951.2  444.0  444.0   80.3  444.0
2018 126  5  6 0900  -26.4  949.3  444.0  444.0   80.0  444.0
2018 126  5  6 1200  -28.7  948.2  444.0  444.0   78.1  444.0
2018 126  5  6 1500  -26.9  948.3  444.0  444.0   79.1  444.0
2018 126  5  6 1800  -25.7  946.4  444.0  444.0   79.0  444.0
2018 126  5  6 2100  -25.8  947.9  444.0  444.0   79.0  444.0
2018 127  5  7 0000  -24.0  951.2  444.0  444.0   79.0  444.0
2018 127  5  7 0300  -23.1  951.5  444.0  444.0   81.5  444.0
2018 127  5  7 0600  -23.8  953.4  444.0  444.0   77.0  444.0
2018 127  5  7 0900  -24.0  956.5  444.0  444.0   81.0  444.0
2018 127  5  7 1200  -24.2  958.7  444.0  444.0   81.0  444.0
2018 127  5  7 1500  -24.2  959.4  444.0  444.0   81.0  444.0
2018 127  5  7 1800  -16.5  959.8  444.0  444.0   87.6  444.0
2018 127  5  7 2100  -15.4  960.0  444.0  444.0   87.0  444.0
2018 128  5  8 0000  -14.0  959.5  444.0  444.0   84.0  444.0
2018 128  5  8 0300  -16.5  958.2  444.0  444.0   77.0  444.0
2018 128  5  8 0600  -15.4  957.5  444.0  444.0   87.3  444.0
2018 128  5  8 0900  -12.9  957.6  444.0  444.0   83.0  444.0
2018 128  5  8 1200  -13.7  954.4  444.0  444.0   89.8  444.0
2018 128  5  8 1500  -11.3  954.4  444.0  444.0   77.0  444.0
2018 128  5  8 1800  -11.2  953.6  444.0  444.0   77.0  444.0
2018 128  5  8 2100  -11.9  954.3  444.0  444.0   83.6  444.0
2018 129  5  9 0000  -12.9  955.3  444.0  444.0   87.0  444.0
2018 129  5  9 0300  -19.2  957.0  444.0  444.0   87.0  444.0
2018 129  5  9 0600  -16.9  958.5  444.0  444.0   88.0  444.0
2018 129  5  9 0900  -17.0  959.2  444.0  444.0   87.0  444.0
2018 129  5  9 1200  -16.8  959.1  444.0  444.0   85.0  444.0
2018 129  5  9 1500  -15.0  959.3  444.0  444.0   78.8  444.0
2018 129  5  9 1800  -14.6  959.1  444.0  444.0   81.0  444.0
2018 129  5  9 2100  -11.1  956.7  444.0  444.0   77.4  444.0
2018 130  5 10 0000  -11.9  946.0  444.0  444.0   90.0  444.0
2018 130  5 10 0300   -8.8  950.4  444.0  444.0   93.0  444.0
2018 130  5 10 0600   -4.7  949.0  444.0  444.0   86.0  444.0
2018 130  5 10 0900   -6.0  952.3  444.0  444.0   96.5  444.0
2018 130  5 10 1200   -8.4  955.6  444.0  444.0   96.0  444.0
2018 130  5 10 1500   -7.4  958.6  444.0  444.0   97.0  444.0
2018 130  5 10 1800   -9.1  960.3  444.0  444.0   96.0  444.0
2018 130  5 10 2100   -5.3  958.4  444.0  444.0   84.0  444.0
2018 131  5 11 0000   -6.1  958.0  444.0  444.0   92.8  444.0
2018 131  5 11 0300   -4.3  957.9  444.0  444.0   82.0  444.0
2018 131  5 11 0600   -4.8  958.7  444.0  444.0   85.0  444.0
2018 131  5 11 0900   -5.1  956.8  444.0  444.0   95.0  444.0
2018 131  5 11 1200   -3.7  952.9  444.0  444.0   89.3  444.0
2018 131  5 11 1500   -1.9  951.5  444.0  444.0   92.0  444.0
2018 131  5 11 1800   -1.6  950.6  444.0  444.0   96.0  444.0
2018 131  5 11 2100   -3.4  952.1  444.0  444.0   90.0  444.0
2018 132  5 12 0000   -4.7  954.8  444.0  444.0   89.0  444.0
2018 132  5 12 0300   -5.3  957.8  444.0  444.0   81.0  444.0
2018 132  5 12 0600   -5.0  960.6  444.0  444.0   77.0  444.0
2018 132  5 12 0900   -4.8  962.6  444.0  444.0   70.0  444.0
2018 132  5 12 1200   -6.4  961.5  444.0  444.0   90.0  444.0
2018 132  5 12 1500   -5.8  957.1  444.0  444.0   98.1  444.0
2018 132  5 12 1800   -4.3  950.7  444.0  444.0   99.7  444.0
2018 132  5 12 2100   -4.4  941.1  444.0  444.0   99.0  444.0
2018 133  5 13 0000   -3.4  946.7  444.0  444.0   92.0  444.0
2018 133  5 13 0300   -4.2  947.9  444.0  444.0   92.6  444.0
2018 133  5 13 0600   -9.1  951.7  444.0  444.0   89.0  444.0
2018 133  5 13 0900   -6.2  950.4  444.0  444.0   83.0  444.0
2018 133  5 13 1200   -4.6  946.7  444.0  444.0   82.0  444.0
2018 133  5 13 1500   -3.5  941.0  444.0  444.0   97.0  444.0
2018 133  5 13 1800   -2.1  930.4  444.0  444.0  100.0  444.0
2018 133  5 13 2100   -9.6  927.3  444.0  444.0   92.1  444.0
2018 134  5 14 0000   -9.4  939.9  444.0  444.0   90.0  444.0
2018 134  5 14 0300   -5.1  948.2  444.0  444.0   91.0  444.0
2018 134  5 14 0600   -3.1  950.1  444.0  444.0   87.0  444.0
2018 134  5 14 0900   -6.5  956.0  444.0  444.0   95.2  444.0
2018 134  5 14 1200   -9.4  958.2  444.0  444.0   87.0  444.0
2018 134  5 14 1500  -11.8  963.1  444.0  444.0   76.0  444.0
2018 134  5 14 1800   -9.4  966.6  444.0  444.0   66.0  444.0
2018 134  5 14 2100  -10.8  968.9  444.0  444.0   77.2  444.0
2018 135  5 15 0000   -7.7  970.2  444.0  444.0   74.0  444.0
2018 135  5 15 0300   -8.1  970.9  444.0  444.0   81.7  444.0
2018 135  5 15 0600   -7.8  971.1  444.0  444.0   89.0  444.0
2018 135  5 15 0900   -6.4  970.8  444.0  444.0   91.0  444.0
2018 135  5 15 1200   -5.4  969.4  444.0  444.0   83.8  444.0
2018 135  5 15 1500   -6.9  964.2  444.0  444.0   93.0  444.0
2018 135  5 15 1800   -4.5  968.9  444.0  444.0   81.3  444.0
2018 135  5 15 2100   -1.2  968.1  444.0  444.0   78.0  444.0
2018 136  5 16 0000   -3.7  970.4  444.0  444.0   93.2  444.0
2018 136  5 16 0300   -1.8  972.5  444.0  444.0   76.0  444.0
2018 136  5 16 0600   -3.6  974.7  444.0  444.0   79.1  444.0
2018 136  5 16 0900   -2.1  976.5  444.0  444.0   69.0  444.0
2018 136  5 16 1200   -5.0  977.7  444.0  444.0   78.0  444.0
2018 136  5 16 1500   -5.8  978.2  444.0  444.0   80.0  444.0
2018 136  5 16 1800   -6.7  979.0  444.0  444.0   81.0  444.0
2018 136  5 16 2100   -7.7  978.8  444.0  444.0   85.0  444.0
2018 137  5 17 0000   -7.7  978.1  444.0  444.0   91.0  444.0
2018 137  5 17 0300   -9.1  976.9  444.0  444.0   95.0  444.0
2018 137  5 17 0600   -9.7  975.6  444.0  444.0   95.0  444.0
